,Grand Princess,forecast,interval_low,interval_high
2020-05-06,0.0,0.4515351355075836,0.0,7.446439266204834
2020-05-07,0.0,0.48538750410079956,0.0,4.506185531616211
2020-05-08,0.0,0.22214818000793457,0.0,0.6836371421813965
2020-05-09,0.0,0.05432436615228653,0.0,0.4180428683757782
2020-05-10,0.0,0.14303646981716156,0.0,1.9398205280303955
2020-05-11,0.0,0.08061123639345169,0.0,2.1670820713043213
2020-05-12,0.0,0.4496907591819763,0.0,2.1355316638946533
2020-05-13,0.0,0.4515351355075836,0.0,7.446439266204834
2020-05-14,0.0,0.48538750410079956,0.0,4.506185531616211
2020-05-15,0.0,0.22214818000793457,0.0,0.6836371421813965
2020-05-16,0.0,0.05432436615228653,0.0,0.4180428683757782
2020-05-17,0.0,0.14303646981716156,0.0,1.9398205280303955
2020-05-18,0.0,0.08061123639345169,0.0,2.1670820713043213
2020-05-19,0.0,0.4496907591819763,0.0,2.1355316638946533
2020-05-20,0.0,0.4515351355075836,0.0,7.446439266204834
2020-05-21,0.0,0.48538750410079956,0.0,4.506185531616211
2020-05-22,0.0,0.22214818000793457,0.0,0.6836371421813965
2020-05-23,0.0,0.05432436615228653,0.0,0.4180428683757782
2020-05-24,0.0,0.14303646981716156,0.0,1.9398205280303955
2020-05-25,0.0,0.08061123639345169,0.0,2.1670820713043213
2020-05-26,0.0,0.4496907591819763,0.0,2.1355316638946533
2020-05-27,0.0,0.4515351355075836,0.0,7.446439266204834
2020-05-28,0.0,0.48538750410079956,0.0,4.506185531616211
2020-05-29,0.0,0.22214818000793457,0.0,0.6836371421813965
2020-05-30,0.0,0.05432436615228653,0.0,0.4180428683757782
2020-05-31,0.0,0.14303646981716156,0.0,1.9398205280303955
2020-06-01,0.0,0.08061123639345169,0.0,2.1670820713043213
2020-06-02,0.0,0.4496907591819763,0.0,2.1355316638946533
2020-06-03,0.0,0.4515351355075836,0.0,7.446439266204834
2020-06-04,0.0,0.48538750410079956,0.0,4.506185531616211
2020-06-05,0.0,0.22214818000793457,0.0,0.6836371421813965
2020-06-06,0.0,0.05432436615228653,0.0,0.4180428683757782
2020-06-07,0.0,0.14303603768348694,0.0,1.9398231506347656
2020-06-08,0.0,0.08061109483242035,0.0,2.167086601257324
2020-06-09,0.0,0.44969040155410767,0.0,2.135525941848755
2020-06-10,0.0,0.4515366554260254,0.0,7.446444988250732
2020-06-11,0.0,0.48538738489151,0.0,4.506187915802002
2020-06-12,0.0,0.22214818000793457,0.0,0.6836365461349487
2020-06-13,0.0,0.054324954748153687,0.0,0.41804230213165283
2020-06-14,0.0,0.14303646981716156,0.0,1.9398205280303955
2020-06-15,0.0,0.08061123639345169,0.0,2.1670820713043213
2020-06-16,0.0,0.4496907591819763,0.0,2.1355316638946533
2020-06-17,0.0,0.4515351355075836,0.0,7.446439266204834
2020-06-18,0.0,0.48538750410079956,0.0,4.506185531616211
2020-06-19,0.0,0.22214818000793457,0.0,0.6836371421813965
2020-06-20,0.0,0.05432436615228653,0.0,0.4180428683757782
2020-06-21,0.0,0.14303646981716156,0.0,1.9398205280303955
2020-06-22,0.0,0.08061123639345169,0.0,2.1670820713043213
2020-06-23,0.0,0.4496907591819763,0.0,2.1355316638946533
2020-06-24,0.0,0.4515351355075836,0.0,7.446439266204834
2020-06-25,0.0,0.48538750410079956,0.0,4.506185531616211
2020-06-26,0.0,0.22214818000793457,0.0,0.6836371421813965
2020-06-27,0.0,0.05432436615228653,0.0,0.4180428683757782
2020-06-28,0.0,0.14303646981716156,0.0,1.9398205280303955
2020-06-29,0.0,0.08061123639345169,0.0,2.1670820713043213
2020-06-30,0.0,0.4496907591819763,0.0,2.1355316638946533
2020-07-01,0.0,0.4515351355075836,0.0,7.446439266204834
2020-07-02,0.0,0.48538750410079956,0.0,4.506185531616211
2020-07-03,0.0,0.22214818000793457,0.0,0.6836371421813965
2020-07-04,0.0,0.05432436615228653,0.0,0.4180428683757782
2020-07-05,0.0,0.14303646981716156,0.0,1.9398205280303955
2020-07-06,0.0,0.08061123639345169,0.0,2.1670820713043213
2020-07-07,0.0,0.4496907591819763,0.0,2.1355316638946533
2020-07-08,0.0,0.4515351355075836,0.0,7.446439266204834
2020-07-09,0.0,0.48538750410079956,0.0,4.506185531616211
2020-07-10,0.0,0.22214818000793457,0.0,0.6836371421813965
2020-07-11,0.0,0.05432436615228653,0.0,0.4180428683757782
2020-07-12,0.0,0.14303646981716156,0.0,1.9398205280303955
2020-07-13,0.0,0.08061123639345169,0.0,2.1670820713043213
2020-07-14,0.0,0.4496907591819763,0.0,2.1355316638946533
2020-07-15,0.0,0.4515351355075836,0.0,7.446439266204834
2020-07-16,0.0,0.48538750410079956,0.0,4.506185531616211
2020-07-17,0.0,0.22214818000793457,0.0,0.6836371421813965
2020-07-18,0.0,0.05432436615228653,0.0,0.4180428683757782
2020-07-19,,0.14303646981716156,0.0,1.9398205280303955
2020-07-20,,0.08061123639345169,0.0,2.1670820713043213
2020-07-21,,0.4496907591819763,0.0,2.1355316638946533
2020-07-22,,0.4515351355075836,0.0,7.446439266204834
2020-07-23,,0.48538750410079956,0.0,4.506185531616211
2020-07-24,,0.22214818000793457,0.0,0.6836371421813965
2020-07-25,,0.05432436615228653,0.0,0.4180428683757782
