,Tennessee,forecast,interval_low,interval_high
2020-04-06,169.0,184.93582153320312,169.11370849609375,238.51206970214844
2020-04-07,337.0,284.39385986328125,202.71142578125,336.26617431640625
2020-04-08,224.0,224.5556182861328,223.7398223876953,225.3106689453125
2020-04-09,271.0,265.01507568359375,244.04246520996094,270.7386779785156
2020-04-10,257.0,251.17916870117188,228.6204376220703,257.0574645996094
2020-04-11,241.0,241.71151733398438,241.05892944335938,242.50538635253906
2020-04-12,376.0,375.513427734375,374.68414306640625,375.92431640625
2020-04-13,102.0,120.58609771728516,102.01248168945312,192.7078857421875
2020-04-14,217.0,183.34451293945312,36.20313262939453,230.75086975097656
2020-04-15,0.0,104.92677307128906,0.0993119478225708,278.3634033203125
2020-04-16,339.0,292.4883728027344,108.36074829101562,339.32928466796875
2020-04-17,97.0,174.30343627929688,96.93603515625,297.28680419921875
2020-04-18,326.0,333.9466552734375,325.95794677734375,363.922119140625
2020-04-19,481.0,480.98138427734375,480.80755615234375,481.0777587890625
2020-04-20,168.0,218.90478515625,167.50161743164062,423.2550354003906
2020-04-21,156.0,294.2491455078125,14.853821754455566,818.978515625
2020-04-22,0.0,398.9637756347656,-0.01277923583984375,789.0018920898438
2020-04-23,872.0,871.3289184570312,870.8500366210938,872.1036987304688
2020-04-24,462.0,462.515869140625,462.23675537109375,462.70831298828125
2020-04-25,461.0,463.34515380859375,460.7200622558594,473.12359619140625
2020-04-26,478.0,416.16925048828125,281.3606262207031,478.09173583984375
2020-04-27,251.0,295.2342224121094,250.73118591308594,472.5170593261719
2020-04-28,134.0,189.5938262939453,134.0384979248047,410.3167419433594
2020-04-29,314.0,303.73406982421875,158.16934204101562,418.9568786621094
2020-04-30,369.0,354.4116516113281,272.4931640625,392.3059997558594
2020-05-01,1156.0,1054.01513671875,647.3259887695312,1156.025146484375
2020-05-02,770.0,817.71533203125,757.370849609375,1020.7779541015625
2020-05-03,516.0,455.45831298828125,213.43482971191406,516.021240234375
2020-05-04,394.0,341.22894287109375,131.60801696777344,393.851806640625
2020-05-05,119.0,175.5177459716797,119.38764953613281,398.4839782714844
2020-05-06,248.0,214.83724975585938,137.0928955078125,248.20303344726562
2020-05-07,158.0,190.87139892578125,158.15380859375,320.1419677734375
2020-05-08,345.0,296.8871154785156,209.46298217773438,345.1114196777344
2020-05-09,327.0,326.9301452636719,326.12841796875,327.4908447265625
2020-05-10,217.0,267.87921142578125,216.40443420410156,433.9322204589844
2020-05-11,559.0,546.1087646484375,511.2599792480469,559.1056518554688
2020-05-12,567.0,532.5831298828125,397.82501220703125,566.9171752929688
2020-05-13,259.0,259.16778564453125,258.0827331542969,259.9523010253906
2020-05-14,329.0,328.69610595703125,328.1642150878906,329.1343688964844
2020-05-15,261.0,269.33111572265625,260.59149169921875,300.0299987792969
2020-05-16,303.0,249.96139526367188,105.25756072998047,303.00152587890625
2020-05-17,96.0,96.28192901611328,95.88617706298828,96.69801330566406
2020-05-18,652.0,509.1187438964844,147.78802490234375,651.6766357421875
2020-05-19,401.0,339.7121276855469,94.16439819335938,402.208740234375
2020-05-20,0.0,86.96463775634766,0.6114616394042969,432.0555114746094
2020-05-21,549.0,548.3634643554688,548.08447265625,548.7890014648438
2020-05-22,433.0,444.11651611328125,399.871826171875,538.5570678710938
2020-05-23,391.0,407.54193115234375,390.6861572265625,472.4617004394531
2020-05-24,326.0,328.4258728027344,325.6297607421875,338.7547607421875
2020-05-25,424.0,419.22967529296875,400.5472412109375,424.0630187988281
