,South Dakota,forecast,interval_low,interval_high
2020-04-25,107.0,77.18395233154297,67.77157592773438,82.454833984375
2020-04-26,65.0,76.7834243774414,72.08035278320312,84.32555389404297
2020-04-27,32.0,84.83975982666016,78.76811218261719,88.33106994628906
2020-04-28,69.0,81.92828369140625,78.14225769042969,88.14996337890625
2020-04-29,60.0,71.75786590576172,68.69662475585938,75.38189697265625
2020-04-30,76.0,68.97066497802734,66.01358032226562,71.87183380126953
2020-05-01,76.0,64.42780303955078,60.36069107055664,66.6764144897461
2020-05-02,63.0,64.36385345458984,56.58172607421875,68.5906753540039
2020-05-03,43.0,68.07232666015625,64.1119613647461,74.90375518798828
2020-05-04,37.0,75.21790313720703,71.52074432373047,77.50395202636719
2020-05-05,53.0,76.22964477539062,72.45993041992188,81.96541595458984
2020-05-06,59.0,73.80877685546875,70.85931396484375,78.58806610107422
2020-05-07,126.0,72.28609466552734,69.14517974853516,75.71401977539062
2020-05-08,239.0,69.69619750976562,67.6397705078125,72.76726531982422
2020-05-09,248.0,68.21588897705078,64.11955261230469,71.26097106933594
2020-05-10,124.0,68.7660903930664,66.74263763427734,72.1788558959961
2020-05-11,97.0,72.02191162109375,70.03382873535156,73.42105865478516
2020-05-12,49.0,72.90189361572266,68.07266235351562,79.3470458984375
2020-05-13,69.0,75.34304809570312,72.26636505126953,80.78836059570312
2020-05-14,60.0,74.90361022949219,71.80409240722656,78.28614807128906
2020-05-15,95.0,73.57086181640625,70.35396575927734,78.33381652832031
2020-05-16,72.0,71.54966735839844,69.51448059082031,74.39610290527344
2020-05-17,28.0,71.33187866210938,70.73211669921875,71.65186309814453
2020-05-18,40.0,78.6375503540039,69.30204010009766,83.37891387939453
2020-05-19,58.0,80.70220184326172,78.22698211669922,84.29145812988281
2020-05-20,92.0,64.86632537841797,59.48495101928711,68.27298736572266
2020-05-21,0.0,60.53767776489258,53.99467468261719,65.89836883544922
2020-05-22,179.0,54.2569580078125,49.230934143066406,57.371238708496094
2020-05-23,108.0,54.653228759765625,45.38507080078125,59.651676177978516
2020-05-24,99.0,58.37862777709961,49.61319351196289,68.5409164428711
2020-05-25,23.0,79.04443359375,77.06163787841797,80.53058624267578
2020-05-26,67.0,75.82848358154297,70.67913055419922,82.96187591552734
2020-05-27,57.0,76.9681625366211,74.17802429199219,82.37566375732422
2020-05-28,83.0,76.77812957763672,74.52528381347656,79.49832916259766
2020-05-29,73.0,75.27352905273438,72.59196472167969,80.09745788574219
2020-05-30,94.0,73.79215240478516,70.62108612060547,76.60212707519531
2020-05-31,33.0,74.17835235595703,72.78083038330078,74.91386413574219
2020-06-01,41.0,76.13153839111328,72.94888305664062,78.34072875976562
2020-06-02,33.0,75.71630859375,72.80426788330078,80.36605072021484
2020-06-03,95.0,75.51690673828125,72.19493103027344,81.17697143554688
2020-06-04,85.0,75.01276397705078,71.19828796386719,79.02749633789062
2020-06-05,30.0,73.0927505493164,70.42190551757812,76.80097961425781
2020-06-06,90.0,71.01525115966797,67.6742935180664,74.3714599609375
2020-06-07,71.0,68.99268341064453,66.64046478271484,72.02435302734375
2020-06-08,33.0,77.89039611816406,75.3951416015625,79.77207946777344
2020-06-09,52.0,76.1512222290039,70.77056884765625,83.71319580078125
2020-06-10,81.0,76.07984161376953,73.32167053222656,81.16698455810547
2020-06-11,61.0,75.2651596069336,73.03789520263672,77.95355224609375
2020-06-12,77.0,73.05457305908203,70.40547943115234,77.41092681884766
2020-06-13,91.0,71.63983917236328,68.00962829589844,74.43263244628906
2020-06-14,65.0,73.45285034179688,71.80374908447266,74.55622100830078
2020-06-15,30.0,77.25310516357422,75.26891326904297,78.72319793701172
2020-06-16,38.0,75.08045196533203,70.31749725341797,81.66166687011719
2020-06-17,84.0,76.70650482177734,73.80370330810547,82.25951385498047
2020-06-18,59.0,76.57441711425781,73.94425964355469,79.69056701660156
2020-06-19,49.0,75.11788940429688,72.17047882080078,79.8094253540039
2020-06-20,67.0,73.3890380859375,70.58190155029297,76.23291015625
2020-06-21,72.0,73.0816421508789,71.95673370361328,73.86474609375
2020-06-22,29.0,76.639892578125,74.49224090576172,78.3354263305664
2020-06-23,27.0,75.08470916748047,70.21698760986328,81.88704681396484
2020-06-24,66.0,76.46741485595703,73.52252197265625,81.95928192138672
2020-06-25,60.0,76.14177703857422,73.43277740478516,79.26405334472656
2020-06-26,56.0,74.42001342773438,71.70716094970703,79.09183502197266
2020-06-27,91.0,72.63489532470703,69.72222900390625,75.53083038330078
2020-06-28,55.0,72.89534759521484,71.78744506835938,73.69718933105469
2020-06-29,35.0,70.68242645263672,69.61585235595703,71.7012939453125
2020-06-30,48.0,70.92373657226562,65.6471939086914,77.5402603149414
2020-07-01,62.0,76.03885650634766,72.62946319580078,81.99635314941406
2020-07-02,67.0,76.3863754272461,72.93138122558594,79.96979522705078
2020-07-03,85.0,75.66067504882812,70.94222259521484,81.65044403076172
2020-07-04,50.0,73.31851959228516,71.3677978515625,76.20756530761719
2020-07-05,35.0,72.458740234375,70.96820068359375,73.83040618896484
2020-07-06,42.0,72.7344741821289,71.16254425048828,73.9864501953125
2020-07-07,58.0,72.575927734375,67.94183349609375,78.7142333984375
2020-07-08,79.0,76.17932891845703,72.9832992553711,82.00433349609375
2020-07-09,94.0,76.28626251220703,72.98703002929688,79.86927032470703
2020-07-10,65.0,75.31683349609375,71.29299926757812,80.52444458007812
2020-07-11,53.0,73.10256958007812,71.45946502685547,76.01315307617188
2020-07-12,45.0,71.8907241821289,71.58369445800781,72.3485107421875
2020-07-13,25.0,76.12564849853516,74.43157196044922,77.36752319335938
2020-07-14,48.0,74.20549774169922,69.03008270263672,81.1196060180664
2020-07-15,80.0,76.55960083007812,73.6174087524414,82.0898208618164
2020-07-16,42.0,76.4878921508789,73.91305541992188,79.44985961914062
2020-07-17,95.0,75.31068420410156,72.0086898803711,80.4237289428711
2020-07-18,73.0,73.60956573486328,71.18090057373047,76.39981842041016
2020-07-19,44.0,73.5013656616211,72.55421447753906,74.41442108154297
2020-07-20,,74.6838607788086,72.59104919433594,76.17951202392578
2020-07-21,,74.23584747314453,68.66334533691406,81.7047119140625
2020-07-22,,75.62963104248047,72.75006866455078,80.79484558105469
2020-07-23,,74.95452117919922,72.5157699584961,77.74827575683594
2020-07-24,,73.25252532958984,70.80022430419922,78.01927947998047
2020-07-25,,71.66693878173828,68.92485809326172,74.39310455322266
2020-07-26,,72.99993133544922,71.82504272460938,73.97299194335938
