,Pennsylvania,forecast,interval_low,interval_high
2020-04-11,1668.0,1031.9039306640625,905.6914672851562,1095.5279541015625
2020-04-12,1219.0,1493.1654052734375,1474.251220703125,1528.5458984375
2020-04-13,1354.0,1488.3138427734375,1478.4412841796875,1500.4654541015625
2020-04-14,1173.0,1506.6241455078125,1474.2998046875,1543.3060302734375
2020-04-15,1288.0,1518.4334716796875,1490.7196044921875,1569.4661865234375
2020-04-16,1505.0,1525.5230712890625,1408.5782470703125,1633.48291015625
2020-04-17,1630.0,1515.4498291015625,1424.121826171875,1607.80810546875
2020-04-18,1764.0,1485.0352783203125,1421.9986572265625,1572.1788330078125
2020-04-19,1250.0,1320.2874755859375,1293.7841796875,1334.7498779296875
2020-04-20,1012.0,1293.3916015625,1267.95166015625,1317.8006591796875
2020-04-21,1335.0,1226.2469482421875,1193.648681640625,1257.521240234375
2020-04-22,833.0,1188.7493896484375,1160.650634765625,1232.209716796875
2020-04-23,2297.0,1064.2144775390625,917.5762939453125,1159.1490478515625
2020-04-24,1829.0,1070.3428955078125,987.4263916015625,1138.3687744140625
2020-04-25,945.0,1082.9620361328125,1019.3169555664062,1121.947021484375
2020-04-26,1463.0,1222.1552734375,1214.9056396484375,1232.332763671875
2020-04-27,942.0,1194.3785400390625,1168.1383056640625,1213.6357421875
2020-04-28,1579.0,1129.5797119140625,1101.02099609375,1159.3094482421875
2020-04-29,1190.0,1101.7510986328125,1077.3946533203125,1144.089599609375
2020-04-30,1644.0,926.8963012695312,804.4352416992188,1011.7637939453125
2020-05-01,1608.0,910.6076049804688,868.870849609375,954.9451293945312
2020-05-02,915.0,916.4822387695312,897.3021850585938,927.4378051757812
2020-05-03,731.0,1280.2647705078125,1239.9176025390625,1318.57861328125
2020-05-04,1591.0,1234.9066162109375,1205.714111328125,1272.6541748046875
2020-05-05,1048.0,1136.8763427734375,1112.3023681640625,1175.3209228515625
2020-05-06,936.0,1070.7581787109375,1027.8179931640625,1123.076416015625
2020-05-07,1156.0,963.1154174804688,823.5112915039062,1076.9093017578125
2020-05-08,1415.0,998.3977661132812,913.6298217773438,1093.1373291015625
2020-05-09,1189.0,1028.255859375,961.5003662109375,1090.0633544921875
2020-05-10,1379.0,1119.56787109375,1112.7174072265625,1126.821533203125
2020-05-11,520.0,1087.6553955078125,1069.6124267578125,1113.4503173828125
2020-05-12,851.0,1008.0712280273438,986.1419677734375,1030.990966796875
2020-05-13,791.0,957.829345703125,928.7710571289062,1014.6854248046875
2020-05-14,1004.0,861.4113159179688,816.5179443359375,887.0031127929688
2020-05-15,1031.0,877.0636596679688,865.2944946289062,889.8564453125
2020-05-16,1049.0,902.05810546875,885.9790649414062,913.994873046875
2020-05-17,515.0,987.0836791992188,976.1181640625,998.7537841796875
2020-05-18,969.0,967.2023315429688,955.3316040039062,989.2050170898438
2020-05-19,642.0,885.1452026367188,878.616455078125,890.9645385742188
2020-05-20,815.0,836.67236328125,805.415771484375,882.3438720703125
2020-05-21,1126.0,693.451416015625,651.456787109375,723.5900268554688
2020-05-22,959.0,692.9362182617188,669.7496337890625,714.5255737304688
2020-05-23,798.0,722.7028198242188,690.0814208984375,760.2513427734375
2020-05-24,554.0,842.6687622070312,816.9520874023438,862.6375732421875
2020-05-25,362.0,827.8381958007812,791.2860717773438,858.6572265625
2020-05-26,853.0,763.056396484375,704.0291137695312,805.2659912109375
2020-05-27,779.0,719.0419311523438,642.3767700195312,807.412841796875
2020-05-28,663.0,656.9513549804688,625.5192260742188,673.8401489257812
2020-05-29,764.0,671.8724975585938,630.1473388671875,719.1993408203125
2020-05-30,713.0,703.3125,632.0479736328125,763.347900390625
2020-05-31,432.0,722.6417846679688,700.0452270507812,735.0733032226562
2020-06-01,517.0,691.7536010742188,643.6605224609375,734.5831909179688
2020-06-02,579.0,602.836181640625,519.5280151367188,682.8306884765625
2020-06-03,555.0,530.8616333007812,421.80517578125,673.8964233398438
2020-06-04,555.0,498.8133239746094,449.073974609375,560.8871459960938
2020-06-05,480.0,541.3777465820312,494.70928955078125,620.04833984375
2020-06-06,690.0,591.4563598632812,516.9248657226562,676.71435546875
2020-06-07,403.0,605.4374389648438,561.5565795898438,632.6314697265625
2020-06-08,431.0,598.38916015625,540.405517578125,636.1956176757812
2020-06-09,531.0,559.9359741210938,488.4789733886719,606.8004760742188
2020-06-10,446.0,532.7454223632812,450.2725830078125,618.9653930664062
2020-06-11,532.0,498.0219421386719,449.4873962402344,532.4642944335938
2020-06-12,633.0,510.31591796875,450.4283142089844,571.1493530273438
2020-06-13,463.0,541.8820190429688,456.349365234375,614.0277099609375
2020-06-14,259.0,529.7527465820312,487.566162109375,559.5228881835938
2020-06-15,386.0,533.2531127929688,482.29339599609375,560.5921630859375
2020-06-16,389.0,523.5929565429688,474.6384582519531,551.3377685546875
2020-06-17,311.0,519.9539184570312,474.1768798828125,563.4131469726562
2020-06-18,394.0,497.4977111816406,476.19171142578125,516.62158203125
2020-06-19,516.0,504.8091125488281,472.8228454589844,530.9470825195312
2020-06-20,391.0,531.8065795898438,480.77239990234375,568.6922607421875
2020-06-21,345.0,405.9921875,345.0853271484375,441.1722717285156
2020-06-22,641.0,392.1792907714844,306.9842834472656,453.0542297363281
2020-06-23,632.0,358.3308410644531,275.3229675292969,426.4400939941406
2020-06-24,477.0,329.9332275390625,238.94215393066406,438.18927001953125
2020-06-25,456.0,292.4183349609375,229.52731323242188,361.81927490234375
2020-06-26,719.0,301.6756591796875,222.78494262695312,400.2713623046875
2020-06-27,586.0,342.607177734375,246.54405212402344,445.7684326171875
2020-06-28,417.0,565.5006713867188,547.2507934570312,594.6719970703125
2020-06-29,604.0,589.5484008789062,573.9166259765625,609.7415161132812
2020-06-30,672.0,632.7151489257812,587.260009765625,665.875
2020-07-01,636.0,673.5147094726562,614.7401123046875,716.6356811523438
2020-07-02,837.0,697.418701171875,599.2144165039062,759.4232788085938
2020-07-03,780.0,710.5675659179688,617.4572143554688,780.4492797851562
2020-07-04,530.0,726.063720703125,644.1710205078125,788.9136352539062
2020-07-05,481.0,643.3562622070312,618.9147338867188,676.581787109375
2020-07-06,697.0,656.6267700195312,631.8800659179688,680.3319091796875
2020-07-07,798.0,667.7769775390625,637.9024658203125,706.8993530273438
2020-07-08,827.0,681.8384399414062,662.6171875,702.67236328125
2020-07-09,817.0,690.0185546875,643.3419799804688,732.3404541015625
2020-07-10,940.0,702.227294921875,668.2015380859375,733.1530151367188
2020-07-11,734.0,718.8291015625,699.7904052734375,754.0701904296875
2020-07-12,578.0,724.1906127929688,697.8526611328125,751.1624755859375
2020-07-13,536.0,716.623046875,673.0438232421875,740.206298828125
2020-07-14,936.0,689.2180786132812,610.1184692382812,733.6300048828125
2020-07-15,1003.0,666.927001953125,576.624755859375,743.4857177734375
2020-07-16,806.0,692.3566284179688,649.1305541992188,726.6497802734375
2020-07-17,1004.0,727.4625854492188,697.5262451171875,749.405517578125
2020-07-18,701.0,756.3643188476562,706.4085083007812,788.2957153320312
2020-07-19,,811.15087890625,795.977294921875,838.0142822265625
2020-07-20,,802.8405151367188,773.5216064453125,820.1339721679688
2020-07-21,,768.697998046875,698.2705688476562,805.1796875
2020-07-22,,739.8976440429688,656.33056640625,809.211669921875
2020-07-23,,765.8084106445312,730.1401977539062,804.5064086914062
2020-07-24,,805.6774291992188,784.4546508789062,831.2894287109375
2020-07-25,,834.6885375976562,791.433349609375,870.5775146484375
