,Northern Mariana Islands,forecast,interval_low,interval_high
2020-01-23,0.0,0.010633006476578472,0.010633006476578472,0.010633006476578472
2020-01-24,0.0,0.010747129643815752,0.010747129643815752,0.010747129643815752
2020-01-25,0.0,0.010863720624224969,0.010863720624224969,0.010863720624224969
2020-01-26,0.0,0.010982860864501856,0.010982860864501856,0.010982860864501856
2020-01-27,0.0,0.011104635880451361,0.011104635880451361,0.011104635880451361
2020-01-28,0.0,0.011229134587636068,0.011229134587636068,0.011229134587636068
2020-01-29,0.0,0.005859767600263434,0.005859767600263434,0.005859767600263434
2020-01-30,0.0,0.005859767600263433,0.005859767600263433,0.005859767600263433
2020-01-31,0.0,0.005859767600263436,0.005859767600263436,0.005859767600263436
2020-02-01,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-02,0.0,0.0058597676002634345,0.0058597676002634345,0.0058597676002634345
2020-02-03,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-04,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-05,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-06,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-07,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-08,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-09,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-10,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-11,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-12,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-13,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-14,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-15,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-16,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-17,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-18,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-19,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-20,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-21,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-22,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-23,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-24,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-25,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-26,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-27,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-28,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-02-29,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-01,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-02,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-03,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-04,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-05,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-06,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-07,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-08,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-09,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-10,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-11,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-12,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-13,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-14,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-15,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-16,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-17,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-18,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-19,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
2020-03-20,0.0,0.005859767600263435,0.005859767600263435,0.005859767600263435
