,Michigan,forecast,interval_low,interval_high
2020-05-09,506.0,855.671630859375,783.0311889648438,939.1903686523438
2020-05-10,410.0,790.5426635742188,699.8585815429688,847.5064697265625
2020-05-11,545.0,760.4060668945312,676.6927490234375,824.544677734375
2020-05-12,632.0,662.1946411132812,604.6989135742188,692.8307495117188
2020-05-13,556.0,555.5599975585938,514.41650390625,589.1737670898438
2020-05-14,1348.0,472.6517028808594,457.4366455078125,498.89276123046875
2020-05-15,643.0,521.7028198242188,493.9736633300781,565.6185913085938
2020-05-16,505.0,561.23486328125,523.4916381835938,612.0661010742188
2020-05-17,648.0,621.8130493164062,613.4903564453125,637.51904296875
2020-05-18,892.0,614.4927368164062,577.8525390625,659.8953247070312
2020-05-19,610.0,576.3009643554688,552.9293212890625,600.99072265625
2020-05-20,857.0,545.6309204101562,519.7564086914062,595.574462890625
2020-05-21,666.0,526.9406127929688,493.2444152832031,564.8999633789062
2020-05-22,555.0,550.818603515625,529.7842407226562,583.2203979492188
2020-05-23,503.0,587.11669921875,576.1095581054688,604.55859375
2020-05-24,349.0,842.5997924804688,788.6326293945312,876.9339599609375
2020-05-25,226.0,791.5592651367188,754.7611694335938,856.4369506835938
2020-05-26,353.0,700.943359375,677.6044921875,731.3477783203125
2020-05-27,618.0,642.8684692382812,613.0433959960938,700.985595703125
2020-05-28,524.0,613.1254272460938,582.6387939453125,648.6356201171875
2020-05-29,717.0,664.949462890625,652.6675415039062,683.7905883789062
2020-05-30,392.0,710.8912963867188,689.8723754882812,741.60107421875
2020-05-31,486.0,516.0366821289062,483.261474609375,533.7584838867188
2020-06-01,217.0,493.1087951660156,474.21697998046875,530.7880249023438
2020-06-02,312.0,414.3731994628906,386.04473876953125,428.8938903808594
2020-06-03,417.0,356.9578857421875,318.048828125,430.339111328125
2020-06-04,322.0,337.3612060546875,289.0810241699219,403.44580078125
2020-06-05,842.0,406.1058349609375,376.6217346191406,445.0987854003906
2020-06-06,93.0,462.5247802734375,444.1925354003906,474.7857666015625
2020-06-07,55.0,429.1847229003906,420.1795654296875,437.81829833984375
2020-06-08,135.0,441.2554626464844,406.1383361816406,476.8342590332031
2020-06-09,63.0,405.1968994140625,375.4504699707031,423.25799560546875
2020-06-10,15.0,343.3065490722656,306.281494140625,412.2464294433594
2020-06-11,267.0,301.820556640625,250.15841674804688,368.1952819824219
2020-06-12,223.0,320.2444152832031,288.9778747558594,378.05804443359375
2020-06-13,164.0,375.6202087402344,340.28106689453125,430.1304931640625
2020-06-14,218.0,113.12649536132812,80.9576644897461,144.5442352294922
2020-06-15,31.0,130.3688507080078,60.356876373291016,180.20480346679688
2020-06-16,184.0,99.9442138671875,23.463363647460938,172.93760681152344
2020-06-17,228.0,0.0,0.0,135.85719299316406
2020-06-18,301.0,0.0,0.0,75.99195861816406
2020-06-19,299.0,0.0,0.0,69.41191101074219
2020-06-20,448.0,20.187498092651367,0.0,169.74386596679688
2020-06-21,166.0,200.4757843017578,194.70730590820312,207.56857299804688
2020-06-22,246.0,203.0080108642578,179.64479064941406,223.82070922851562
2020-06-23,240.0,180.94776916503906,155.19847106933594,212.82308959960938
2020-06-24,358.0,181.2046356201172,151.22622680664062,223.0191650390625
2020-06-25,434.0,188.184326171875,163.03604125976562,224.06158447265625
2020-06-26,340.0,225.47705078125,191.82798767089844,258.4725646972656
2020-06-27,350.0,275.9474792480469,257.3130187988281,290.92572021484375
2020-06-28,267.0,321.4673767089844,311.0284729003906,332.3084411621094
2020-06-29,277.0,334.65264892578125,311.70037841796875,348.19500732421875
2020-06-30,505.0,320.0013427734375,304.891845703125,330.53668212890625
2020-07-01,361.0,327.9668884277344,300.7855224609375,350.9693908691406
2020-07-02,589.0,337.8751525878906,324.14385986328125,350.9105224609375
2020-07-03,497.0,368.9404602050781,344.830078125,382.3443298339844
2020-07-04,406.0,404.125,393.6805114746094,416.42401123046875
2020-07-05,360.0,408.1683349609375,396.5026550292969,416.2824401855469
2020-07-06,326.0,411.137451171875,383.824951171875,430.5461730957031
