,Georgia,forecast,interval_low,interval_high
2020-03-30,2808.0,135299.04531800275,,
2020-03-31,3929.0,135345.77126000606,,
2020-04-01,4638.0,134739.64807391877,,
2020-04-02,5348.0,134982.41181687757,,
2020-04-03,5831.0,135381.30950046447,,
2020-04-04,6160.0,135135.8053522775,,
2020-04-05,6647.0,135583.46425948007,,
2020-04-06,7314.0,135462.45197089654,,
2020-04-07,8822.0,135356.62334181782,,
2020-04-08,9901.0,134787.75434199907,,
2020-04-09,10566.0,134981.27871462237,,
2020-04-10,11485.0,135527.6682829516,,
2020-04-11,12159.0,135045.01741064058,,
2020-04-12,12452.0,135403.63051204276,,
2020-04-13,13315.0,135951.6824187835,,
2020-04-14,14578.0,135348.10642380672,,
2020-04-15,14987.0,134942.006038982,,
2020-04-16,15669.0,135736.23199831072,,
2020-04-17,17194.0,135420.83411390573,,
2020-04-18,17669.0,134411.864162391,,
2020-04-19,18301.0,135529.80478512475,,
2020-04-20,19407.0,135586.32877579588,,
2020-04-21,19881.0,134635.87702428678,,
2020-04-22,21214.0,135567.31811100815,,
2020-04-23,21883.0,135008.666691714,,
2020-04-24,22491.0,135044.26337931879,,
2020-04-25,23222.0,135669.2768285188,,
2020-04-26,23486.0,135049.58900114734,,
2020-04-27,24302.0,135658.99868687036,,
2020-04-28,24922.0,135288.2655060526,,
2020-04-29,25775.0,135126.57026429003,,
2020-04-30,26264.0,135248.97274363964,,
2020-05-01,27489.0,135149.71147842336,,
2020-05-02,28331.0,134811.4720202786,,
2020-05-03,28665.0,134847.65721978177,,
2020-05-04,29451.0,135645.86440368617,,
2020-05-05,29998.0,135005.65026862363,,
2020-05-06,30743.0,135228.12533416378,,
2020-05-07,31618.0,135414.58283509538,,
2020-05-08,32181.0,135004.0394083787,,
2020-05-09,32588.0,135371.28010672607,,
2020-05-10,33580.0,135457.1563337621,,
2020-05-11,34002.0,134923.6271377191,,
2020-05-12,34924.0,135362.71401357,,
2020-05-13,35427.0,135238.81435543636,,
2020-05-14,35977.0,135089.13230580348,,
2020-05-15,36772.0,135486.4580439564,,
2020-05-16,37212.0,134967.18283347625,,
2020-05-17,37579.0,135394.56112054165,,
2020-05-18,38283.0,135490.097568589,,
2020-05-19,38855.0,135036.21007662272,,
2020-05-20,39801.0,135206.67374205968,,
2020-05-21,40663.0,135022.43931829548,,
2020-05-22,41482.0,134869.09008461767,,
2020-05-23,42242.0,135115.97376223555,,
2020-05-24,42902.0,135055.95898817497,,
2020-05-25,43400.0,135252.89034198746,,
2020-05-26,43983.0,135437.6561828376,,
2020-05-27,44638.0,135407.01157935083,,
2020-05-28,45266.0,135324.84473277355,,
2020-05-29,45881.0,135377.69233812162,,
2020-05-30,46331.0,135317.3850874427,,
2020-05-31,47063.0,135364.62350829545,,
2020-06-01,47902.0,135155.71485258426,,
2020-06-02,48207.0,134985.44352679787,,
2020-06-03,48894.0,135481.3669216477,,
2020-06-04,49859.0,135155.49310624527,,
2020-06-05,50621.0,134753.85502175812,,
2020-06-06,51359.0,135207.6164785798,,
2020-06-07,51898.0,135159.76480484978,,
2020-06-08,52497.0,135202.8538123009,,
2020-06-09,53249.0,135319.67815516304,,
2020-06-10,53980.0,135174.54329775454,,
2020-06-11,54973.0,135264.1535979547,,
2020-06-12,55783.0,135073.73009175682,,
2020-06-13,56804.0,135124.00211095592,,
2020-06-14,57681.0,135107.85587218392,,
2020-06-15,58414.0,135089.66485305768,,
2020-06-16,59078.0,135405.16194498702,,
2020-06-17,60030.0,135379.9580945386,,
2020-06-18,60912.0,135225.005987866,,
2020-06-19,62009.0,135272.70743915637,,
2020-06-20,63809.0,135199.8816731011,,
2020-06-21,64701.0,134537.37925577423,,
2020-06-22,65928.0,135274.37354049736,,
2020-06-23,67810.0,135305.11731225604,,
2020-06-24,69381.0,134405.0420648365,,
2020-06-25,71095.0,135175.6475451794,,
2020-06-26,72995.0,135208.2621507924,,
2020-06-27,74985.0,134856.00132900776,,
2020-06-28,77210.0,135120.84324254488,,
2020-06-29,79417.0,135065.55635206157,,
2020-06-30,81291.0,135148.70958086057,,
2020-07-01,84242.0,135563.62714519966,,
2020-07-02,87709.0,134851.67672277213,,
2020-07-03,90493.0,134433.8963677646,,
2020-07-04,93319.0,135440.33353606885,,
2020-07-05,95516.0,135349.74972119954,,
2020-07-06,97064.0,135679.49012741033,,
2020-07-07,100470.0,136667.46032463363,,
2020-07-08,103890.0,135170.20724296983,,
2020-07-09,106727.0,134953.056724098,,
2020-07-10,111217.0,135967.4521240278,,
2020-07-11,114401.0,134023.33477988682,,
2020-07-12,116935.0,134854.48370659866,,
2020-07-13,120572.0,136303.0752591446,,
2020-07-14,123963.0,134686.85597229318,,
2020-07-15,127838.0,135293.64186478677,,
2020-07-16,131287.0,135481.31644215764,,
2020-07-17,135192.0,135190.69656320132,,
2020-07-18,139880.0,135224.01275385113,,
2020-07-19,,143762.89273383838,143211.71140429593,144314.07406338083
2020-07-20,,147771.2757544753,146872.44507918952,148670.10642976107
2020-07-21,,152029.8164014766,150872.43691085966,153187.19589209353
2020-07-22,,155993.0036308443,154504.54293274606,157481.46432894253
2020-07-23,,160380.98311522036,158617.8060860697,162144.160144371
2020-07-24,,164967.8331234903,162897.15203972452,167038.51420725608
2020-07-25,,169432.735886029,166937.07861790393,171928.39315415407
