,California,forecast,interval_low,interval_high
2020-03-26,901.0,8515.163743090674,,
2020-03-27,769.0,7678.731866309446,,
2020-03-28,431.0,8509.402767172036,,
2020-03-29,753.0,9158.302506037602,,
2020-03-30,1292.0,8105.4586188202,,
2020-03-31,1078.0,7446.754065545874,,
2020-04-01,1177.0,8822.595911526489,,
2020-04-02,1380.0,8475.833544449119,,
2020-04-03,1226.0,7935.474566046767,,
2020-04-04,821.0,8532.50374745752,,
2020-04-05,2197.0,9490.606239639776,,
2020-04-06,990.0,6339.722225882249,,
2020-04-07,1327.0,10434.89421933325,,
2020-04-08,1546.0,8492.77482377918,,
2020-04-09,813.0,8271.083992922473,,
2020-04-10,1371.0,9917.284251067238,,
2020-04-11,636.0,8282.632088043765,,
2020-04-12,1083.0,10396.833361079662,,
2020-04-13,1134.0,8366.96231137033,,
2020-04-14,1455.0,8952.917185286811,,
2020-04-15,1297.0,8274.30172793812,,
2020-04-16,991.0,8912.454704777818,,
2020-04-17,1480.0,9239.509650136708,,
2020-04-18,1354.0,7737.824997815861,,
2020-04-19,920.0,8800.194622226401,,
2020-04-20,2255.0,9722.33217467995,,
2020-04-21,1794.0,6527.003726015939,,
2020-04-22,1872.0,8941.427083397557,,
2020-04-23,2209.0,8431.804080198732,,
2020-04-24,1794.0,7826.715027565286,,
2020-04-25,1013.0,8894.915752087503,,
2020-04-26,1191.0,10315.789461398776,,
2020-04-27,1413.0,9216.286485649018,,
2020-04-28,1192.0,8845.923283428956,,
2020-04-29,2583.0,9842.244131580093,,
2020-04-30,1383.0,6773.410934562189,,
2020-05-01,1896.0,10406.026624029379,,
2020-05-02,1321.0,7754.161012652185,,
2020-05-03,1556.0,9470.700635023437,,
2020-05-04,981.0,8419.05592087333,,
2020-05-05,2572.0,10263.947208400743,,
2020-05-06,2160.0,6494.512586884939,,
2020-05-07,1532.0,9040.029934039445,,
2020-05-08,1652.0,9893.749832156089,,
2020-05-09,2772.0,8530.206629884324,,
2020-05-10,1028.0,6303.17320792973,,
2020-05-11,1729.0,11710.052964011818,,
2020-05-12,1651.0,8607.208307312538,,
2020-05-13,1818.0,8989.802518782491,,
2020-05-14,2073.0,8601.558279772058,,
2020-05-15,1822.0,8758.67515332248,,
2020-05-16,2032.0,9305.644380214311,,
2020-05-17,1441.0,8192.442173803323,,
2020-05-18,1352.0,9820.442662050618,,
2020-05-19,2246.0,9320.724289636457,,
2020-05-20,2254.0,7544.935203451573,,
2020-05-21,2038.0,8726.489980117394,,
2020-05-22,2225.0,9239.318164039234,,
2020-05-23,2283.0,8333.466750641323,,
2020-05-24,1505.0,8168.872929771825,,
2020-05-25,2401.0,10157.040751293333,,
2020-05-26,3022.0,7721.177266609516,,
2020-05-27,1579.0,7489.000637851116,,
2020-05-28,2742.0,11288.039707656311,,
2020-05-29,2825.0,7191.364736756144,,
2020-05-30,3257.0,8033.007735423922,,
2020-05-31,2056.0,7594.641295654437,,
2020-06-01,2782.0,11020.870655935008,,
2020-06-02,2482.0,7698.7377732212935,,
2020-06-03,2159.0,9013.267966475814,,
2020-06-04,2820.0,9931.467979420471,,
2020-06-05,3589.0,8333.563398971804,,
2020-06-06,2823.0,7329.765146437119,,
2020-06-07,2051.0,9759.469506567686,,
2020-06-08,3159.0,10450.567078639684,,
2020-06-09,2865.0,6872.31439985775,,
2020-06-10,3034.0,9041.66867307831,,
2020-06-11,3724.0,9078.97936260404,,
2020-06-12,3220.0,7774.431469116087,,
2020-06-13,3375.0,9076.516816052963,,
2020-06-14,2315.0,8321.864157915903,,
2020-06-15,3377.0,10808.305104107805,,
2020-06-16,3235.0,7366.19887182952,,
2020-06-17,3837.0,9268.746585517243,,
2020-06-18,4335.0,8146.653186147061,,
2020-06-19,3729.0,7687.706256917741,,
2020-06-20,4381.0,9194.932316500202,,
2020-06-21,3414.0,7131.363959054828,,
2020-06-22,6108.0,10122.228197399767,,
2020-06-23,6712.0,3851.52266625234,,
2020-06-24,4547.0,6401.134648491127,,
2020-06-25,5088.0,11698.866543514632,,
2020-06-26,5732.0,7650.578662822216,,
2020-06-27,3848.0,6658.366710388016,,
2020-06-28,4795.0,12226.782933729748,,
2020-06-29,8159.0,9237.484115535488,,
2020-06-30,7772.0,2910.3248193784666,,
2020-07-01,7263.0,7643.883566267252,,
2020-07-02,7869.0,8791.466206565612,,
2020-07-03,3964.0,5993.470935614493,,
2020-07-04,2381.0,14135.09753607883,,
2020-07-05,11786.0,14131.857642634923,,
2020-07-06,6354.0,-5741.181646840261,,
2020-07-07,12977.0,17005.867291080125,,
2020-07-08,8548.0,-2098.477080517039,,
2020-07-09,9924.0,12345.430321433976,,
2020-07-10,8401.0,2768.1485421707066,,
2020-07-11,7876.0,9814.439367897157,,
2020-07-12,5782.0,10777.225704367018,,
2020-07-13,8814.0,14699.435708962614,,
2020-07-14,12854.0,6843.862061056513,,
2020-07-15,8674.0,1515.819939688603,,
2020-07-16,9821.0,15324.960697865863,,
2020-07-17,8553.0,6890.589290088528,,
2020-07-18,7486.0,9011.688493310325,,
2020-07-19,,8313.73142406663,6573.622663049314,10053.840185083944
2020-07-20,,10690.01464483954,8949.780605799533,12430.248683879548
2020-07-21,,10842.866352493575,9039.457149663225,12646.275555323924
2020-07-22,,10577.78060627256,8769.836824440694,12385.724388104425
2020-07-23,,10625.808827680241,8816.434807212248,12435.182848148233
2020-07-24,,9361.819604038517,7552.200650701843,11171.438557375192
2020-07-25,,9214.08367023346,7294.855881335303,11133.311459131617
