,Alabama,forecast,interval_low,interval_high
2020-03-30,899.0,63109.09494404347,,
2020-03-31,987.0,63155.539386539196,,
2020-04-01,1060.0,63126.10300953125,,
2020-04-02,1233.0,63117.063789653,,
2020-04-03,1495.0,63061.52468737464,,
2020-04-04,1614.0,63056.462576509155,,
2020-04-05,1765.0,63138.934955402976,,
2020-04-06,1952.0,63083.014579317285,,
2020-04-07,2169.0,63120.426736977744,,
2020-04-08,2328.0,63128.53231210195,,
2020-04-09,2703.0,63149.74100639341,,
2020-04-10,2947.0,62927.26457436461,,
2020-04-11,3217.0,63127.65088395696,,
2020-04-12,3563.0,63148.07334926204,,
2020-04-13,3734.0,63085.91297207275,,
2020-04-14,3953.0,63132.217340781295,,
2020-04-15,4075.0,63161.075666581244,,
2020-04-16,4345.0,63271.144984674356,,
2020-04-17,4571.0,63024.907609886955,,
2020-04-18,4712.0,63090.74309476801,,
2020-04-19,4888.0,63174.137195945405,,
2020-04-20,5079.0,63161.16424018502,,
2020-04-21,5317.0,63084.972738701006,,
2020-04-22,5593.0,63074.83923038674,,
2020-04-23,5832.0,63113.87988101785,,
2020-04-24,6026.0,63101.41740040307,,
2020-04-25,6026.0,63102.54525481041,,
2020-04-26,6421.0,63284.186365294925,,
2020-04-27,6539.0,62994.08663265624,,
2020-04-28,6750.0,63218.01672034408,,
2020-04-29,6912.0,63018.54726194034,,
2020-04-30,7088.0,63170.20655870924,,
2020-05-01,7294.0,63117.550432636795,,
2020-05-02,7611.0,63159.95220727296,,
2020-05-03,7888.0,63004.84069714216,,
2020-05-04,8112.0,63052.028228131145,,
2020-05-05,8437.0,63156.72793309532,,
2020-05-06,8691.0,63105.62771180042,,
2020-05-07,9046.0,63116.45312542183,,
2020-05-08,9385.0,63041.754896630046,,
2020-05-09,9668.0,63135.82260737413,,
2020-05-10,9889.0,63132.75686179451,,
2020-05-11,10164.0,63158.61731890781,,
2020-05-12,10464.0,63117.236945963785,,
2020-05-13,10700.0,63142.057628506394,,
2020-05-14,11101.0,63154.41924274113,,
2020-05-15,11373.0,62984.142947531196,,
2020-05-16,11674.0,63140.64228814746,,
2020-05-17,11771.0,63145.32628004761,,
2020-05-18,12086.0,63285.80328138739,,
2020-05-19,12376.0,62994.58078713658,,
2020-05-20,13052.0,63135.61248456146,,
2020-05-21,13288.0,62875.87936386509,,
2020-05-22,13670.0,63242.77689420818,,
2020-05-23,14117.0,62972.50594931978,,
2020-05-24,14478.0,63150.58369366315,,
2020-05-25,14986.0,63221.34892997658,,
2020-05-26,15650.0,63059.003980649555,,
2020-05-27,16032.0,62848.22942995507,,
2020-05-28,16530.0,63195.82475425968,,
2020-05-29,17031.0,63222.40764301134,,
2020-05-30,17359.0,63120.08913431904,,
2020-05-31,17952.0,63103.27859577286,,
2020-06-01,18630.0,63072.80806775894,,
2020-06-02,18766.0,63094.07168338943,,
2020-06-03,18851.0,63315.373300159605,,
2020-06-04,19072.0,63235.09906004294,,
2020-06-05,19387.0,63238.09286368914,,
2020-06-06,20043.0,63187.38220891179,,
2020-06-07,20500.0,62849.30494375654,,
2020-06-08,20925.0,62914.91460419432,,
2020-06-09,21422.0,63058.741030363446,,
2020-06-10,21989.0,63268.01266904141,,
2020-06-11,22845.0,63085.62584395003,,
2020-06-12,23710.0,62784.024672752596,,
2020-06-13,24601.0,62958.293867435576,,
2020-06-14,25615.0,63083.66786293253,,
2020-06-15,26272.0,62991.981333931355,,
2020-06-16,26912.0,63197.1989276776,,
2020-06-17,27312.0,63260.59676733198,,
2020-06-18,28206.0,63478.39032039433,,
2020-06-19,29002.0,62883.967561810685,,
2020-06-20,29549.0,63043.81162114553,,
2020-06-21,30021.0,63205.292454106,,
2020-06-22,30454.0,63271.80826722158,,
2020-06-23,31097.0,63175.81300560841,,
2020-06-24,32064.0,63096.33025084475,,
2020-06-25,33206.0,62947.71617911291,,
2020-06-26,34183.0,62744.51032350448,,
2020-06-27,35083.0,62932.45136798058,,
2020-06-28,35441.0,63186.06949927833,,
2020-06-29,37175.0,63623.49544030743,,
2020-06-30,38045.0,62422.96049605131,,
2020-07-01,38962.0,63330.51428020828,,
2020-07-02,40111.0,63064.41664576745,,
2020-07-03,41865.0,63090.20295246368,,
2020-07-04,42862.0,62523.78605292932,,
2020-07-05,43953.0,63551.54092228621,,
2020-07-06,44878.0,63168.7507131856,,
2020-07-07,45785.0,63093.31739159282,,
2020-07-08,46962.0,63222.81910742169,,
2020-07-09,49174.0,63401.09174091151,,
2020-07-10,50508.0,62259.35172920184,,
2020-07-11,51947.0,62867.86137683116,,
2020-07-12,53587.0,63112.873222279784,,
2020-07-13,55545.0,63397.14301555709,,
2020-07-14,57255.0,62741.93536579842,,
2020-07-15,59067.0,63019.14330599426,,
2020-07-16,61088.0,63064.76151189122,,
2020-07-17,63091.0,63033.720021741196,,
2020-07-18,65234.0,63003.21489393461,,
2020-07-19,,67254.53628812075,66929.78407295453,67579.28850328698
2020-07-20,,69317.02751640721,68774.19914157482,69859.8558912396
2020-07-21,,71360.78945832189,70572.10673943133,72149.47217721245
2020-07-22,,73473.63252335844,72442.6342661485,74504.63078056838
2020-07-23,,75586.03461667542,74286.73504830615,76885.33418504469
2020-07-24,,77708.12706107873,76122.5478751237,79293.70624703377
2020-07-25,,79805.7680011979,77872.6990576039,81738.8369447919
