,Hawaii,forecast,interval_low,interval_high
2020-01-23,0.0,0.013121175579726696,-0.012483060359954834,0.09940081834793091
2020-01-24,0.0,0.22983674705028534,0.0016394555568695068,1.127207636833191
2020-01-25,0.0,-0.04940235614776611,-0.1250736117362976,0.008860528469085693
2020-01-26,0.0,0.04937764257192612,-0.4960111975669861,0.7422761917114258
2020-01-27,0.0,3.473162723821588e-05,-0.003993570804595947,0.00513496994972229
2020-01-28,0.0,-0.025940638035535812,-0.131158709526062,0.004565685987472534
2020-01-29,0.0,-0.0013683736324310303,-0.005009710788726807,0.002367258071899414
2020-01-30,0.0,0.13147643208503723,-0.006278812885284424,0.64610755443573
2020-01-31,0.0,-0.0036339641083031893,-0.019229114055633545,0.0016627609729766846
2020-02-01,0.0,0.0378141812980175,-0.0017044544219970703,0.1851811408996582
2020-02-02,0.0,-0.029033148661255836,-0.13772493600845337,-1.4066696166992188e-05
2020-02-03,0.0,-0.0014802694786339998,-0.0049242377281188965,0.002628147602081299
2020-02-04,0.0,0.26749151945114136,0.00718379020690918,1.1546063423156738
2020-02-05,0.0,-0.15798678994178772,-0.5243334770202637,-0.005203545093536377
2020-02-06,0.0,-0.09119661897420883,-0.26135939359664917,0.018841415643692017
2020-02-07,0.0,0.0032388330437242985,-0.0019987821578979492,0.01016131043434143
2020-02-08,0.0,-0.008210909552872181,-0.015202760696411133,0.001732170581817627
2020-02-09,0.0,0.2838459610939026,0.003376781940460205,1.3703229427337646
2020-02-10,0.0,-0.010074836201965809,-0.031780123710632324,0.003510504961013794
2020-02-11,0.0,0.0664721131324768,-0.011000633239746094,0.34468603134155273
2020-02-12,0.0,0.048669420182704926,-0.05322408676147461,0.2590793967247009
2020-02-13,0.0,0.006626546382904053,-0.0042321085929870605,0.022157371044158936
2020-02-14,0.0,-0.022170519456267357,-0.044997572898864746,-0.006495535373687744
2020-02-15,0.0,0.09019257128238678,0.005109280347824097,0.31025558710098267
2020-02-16,0.0,-0.16340455412864685,-0.6628885269165039,0.002768397331237793
2020-02-17,0.0,-0.006192577071487904,-0.01823192834854126,0.0018509328365325928
2020-02-18,0.0,-0.001531922840513289,-0.04910475015640259,0.03621476888656616
2020-02-19,0.0,0.10751631110906601,0.0022449493408203125,0.5145553350448608
2020-02-20,0.0,0.30706852674484253,-0.02913987636566162,1.5405857563018799
2020-02-21,0.0,-0.14800170063972473,-0.39309072494506836,0.0170135498046875
2020-02-22,0.0,0.01336621679365635,-0.02797335386276245,0.06350076198577881
2020-02-23,0.0,0.18310868740081787,-0.0034620165824890137,0.9036977887153625
2020-02-24,0.0,-0.041548438370227814,-0.2617833614349365,0.04767465591430664
2020-02-25,0.0,0.05079803988337517,-0.003207266330718994,0.2419426441192627
2020-02-26,0.0,-0.01273486576974392,-0.0220298171043396,-0.00018215179443359375
2020-02-27,0.0,-0.005394697189331055,-0.01622641086578369,0.0017457008361816406
2020-02-28,0.0,0.2638593316078186,-0.0015468001365661621,1.3125309944152832
2020-02-29,0.0,-0.23985755443572998,-1.1963348388671875,0.0030083656311035156
2020-03-01,0.0,0.000607091176789254,-0.0021039247512817383,0.0045934319496154785
2020-03-02,0.0,-0.004921650979667902,-0.01732856035232544,0.007748544216156006
2020-03-03,0.0,0.27186793088912964,0.005854278802871704,0.7039544582366943
2020-03-04,0.0,-0.10436747223138809,-0.4592941999435425,0.0008303225040435791
2020-03-05,0.0,0.12642498314380646,-0.004360020160675049,0.602184534072876
2020-03-06,0.0,0.003851610468700528,-0.010222017765045166,0.012210935354232788
2020-03-07,1.0,0.6470456123352051,-0.7699724435806274,1.0153744220733643
2020-03-08,0.0,-0.01093212328851223,-0.04444420337677002,0.0018371939659118652
2020-03-09,0.0,0.9106069803237915,-0.003947257995605469,4.5042243003845215
2020-03-10,2.0,1.107114315032959,-0.5925590991973877,1.9902896881103516
2020-03-11,-1.0,-0.9243406057357788,-0.9944518804550171,-0.6796571016311646
2020-03-12,0.0,-0.05229898542165756,-0.20143336057662964,0.004631459712982178
2020-03-13,0.0,0.5529752373695374,-0.002431511878967285,2.7259528636932373
2020-03-14,2.0,1.4464718103408813,-0.4711873531341553,2.0077366828918457
2020-03-15,2.0,2.1252670288085938,1.9981672763824463,2.491027355194092
2020-03-16,2.0,1.8005609512329102,1.0439109802246094,1.994341254234314
2020-03-17,2.0,2.591526746749878,1.956691861152649,4.978431224822998
2020-03-18,5.0,5.009373664855957,4.984105587005615,5.024228572845459
2020-03-19,10.0,9.807402610778809,8.991106986999512,10.039409637451172
2020-03-20,11.0,8.696224212646484,-0.4235766530036926,10.983808517456055
2020-03-21,0.0,0.022894227877259254,0.012850940227508545,0.041561275720596313
2020-03-22,17.0,8.742648124694824,-4.972027778625488,16.99365234375
2020-03-23,3.0,3.0006563663482666,2.9932992458343506,3.0089147090911865
2020-03-24,34.0,22.140968322753906,3.7999320030212402,33.984195709228516
2020-03-25,1.0,3.909133195877075,1.0208566188812256,5.057992935180664
2020-03-26,4.0,4.029248237609863,4.002689361572266,4.061921119689941
2020-03-27,11.0,10.997864723205566,10.992110252380371,11.006118774414062
2020-03-28,43.0,34.701927185058594,1.606433391571045,42.988128662109375
2020-03-29,0.0,0.017784440889954567,0.006662547588348389,0.03267499804496765
2020-03-30,26.0,26.2791805267334,25.99814796447754,27.399309158325195
2020-03-31,29.0,28.999267578125,28.99501609802246,29.002588272094727
2020-04-01,20.0,22.35809898376465,19.987892150878906,31.7951717376709
2020-04-02,32.0,37.224273681640625,32.00055694580078,58.08279800415039
2020-04-03,63.0,62.966529846191406,62.949886322021484,62.984222412109375
2020-04-04,32.0,32.77648162841797,32.00303649902344,35.784568786621094
2020-04-05,20.0,19.469776153564453,17.369016647338867,20.009397506713867
2020-04-06,16.0,16.013263702392578,16.001148223876953,16.02657127380371
2020-04-07,23.0,22.967063903808594,22.95360565185547,22.99681854248047
2020-04-08,0.0,0.0453510507941246,-0.005296766757965088,0.09896105527877808
2020-04-09,32.0,25.648279190063477,0.4975567162036896,31.961179733276367
2020-04-10,0.0,0.04751458764076233,0.013667136430740356,0.08337122201919556
2020-04-11,23.0,25.12863540649414,22.999374389648438,33.61143493652344
2020-04-12,34.0,33.96837615966797,33.94858932495117,33.993778228759766
2020-04-13,5.0,5.0227861404418945,5.013216972351074,5.035686016082764
2020-04-14,7.0,7.690072536468506,6.986246585845947,10.472597122192383
2020-04-15,13.0,12.963384628295898,12.924424171447754,13.001815795898438
2020-04-16,6.0,9.468273162841797,6.050126075744629,17.351083755493164
2020-04-17,11.0,14.96525764465332,10.941699028015137,25.435121536254883
2020-04-18,33.0,27.619197845458984,6.288083076477051,32.99092102050781
2020-04-19,6.0,7.861834526062012,6.002033233642578,15.212211608886719
2020-04-20,4.0,3.49971342086792,1.5801091194152832,3.997589588165283
2020-04-21,2.0,2.592684507369995,2.017854690551758,4.745236873626709
2020-04-22,6.0,5.691958427429199,4.571613311767578,6.004622459411621
2020-04-23,4.0,4.501181602478027,3.9549126625061035,5.598519325256348
2020-04-24,5.0,4.793887615203857,4.031851768493652,4.989867687225342
2020-04-25,4.0,3.6709792613983154,2.2565078735351562,4.060595512390137
2020-04-26,1.0,1.3985542058944702,0.9711947441101074,3.045691967010498
2020-04-27,1.0,1.0085450410842896,0.9973218441009521,1.0298036336898804
2020-04-28,2.0,2.001316547393799,1.993605375289917,2.013948440551758
2020-04-29,4.0,3.834449052810669,2.1480050086975098,5.021678924560547
2020-04-30,5.0,4.504053115844727,2.567209005355835,4.996860504150391
2020-05-01,1.0,1.0045278072357178,0.9910337328910828,1.015444278717041
2020-05-02,1.0,0.9943016171455383,0.9644615650177002,1.0078219175338745
2020-05-03,0.0,2.8505663871765137,-0.0029096603393554688,8.837305068969727
2020-05-04,1.0,1.0011909008026123,0.9859887361526489,1.0093588829040527
2020-05-05,4.0,3.9866867065429688,3.9651498794555664,3.995764970779419
2020-05-06,1.0,2.0426955223083496,1.009768009185791,3.659909725189209
2020-05-07,3.0,2.8772048950195312,2.3807225227355957,3.0269293785095215
2020-05-08,0.0,0.5570172071456909,0.004157274961471558,1.8841519355773926
2020-05-09,2.0,2.7944140434265137,2.0002312660217285,4.458433151245117
2020-05-10,1.0,0.28161606192588806,-2.5678954124450684,0.9980592727661133
2020-05-11,2.0,1.5537773370742798,-0.11638134717941284,1.9985566139221191
2020-05-12,1.0,1.3175241947174072,1.024605393409729,2.4390358924865723
2020-05-13,3.0,2.960129976272583,2.9436593055725098,2.995635747909546
2020-05-14,-1.0,-0.4944433271884918,-0.9847831726074219,1.4125282764434814
2020-05-15,1.0,1.0095487833023071,0.9900728464126587,1.0610501766204834
2020-05-16,1.0,1.2200486660003662,1.006100058555603,1.4963045120239258
