,Massachusetts,forecast,interval_low,interval_high
2020-06-20,106936.0,106275.4609375,106132.28125,106536.3203125
2020-06-21,107061.0,105897.40625,105751.9140625,106100.1796875
2020-06-22,107210.0,106189.375,105820.7421875,106402.140625
2020-06-23,107439.0,106496.0546875,106432.8828125,106528.4765625
2020-06-24,107611.0,106685.6640625,106579.9765625,106844.671875
2020-06-25,107837.0,106913.8828125,106767.546875,107032.75
2020-06-26,108070.0,107105.8515625,107060.9765625,107188.390625
2020-06-27,108443.0,107421.2578125,107278.8984375,107501.1484375
2020-06-28,108667.0,107040.71875,106865.3359375,107242.1484375
2020-06-29,108768.0,107234.9765625,106956.578125,107374.671875
2020-06-30,108882.0,107515.6640625,107442.6953125,107577.125
2020-07-01,109143.0,107600.5390625,107528.8359375,107684.5078125
2020-07-02,109338.0,107776.7109375,107504.8125,108022.890625
2020-07-03,109628.0,107906.8359375,107724.5859375,108135.4453125
2020-07-04,109838.0,108217.9609375,108057.8203125,108428.3828125
2020-07-05,109974.0,108075.4375,107781.6015625,108274.328125
2020-07-06,110137.0,108175.6015625,107991.828125,108299.7421875
2020-07-07,110338.0,108433.7890625,108256.171875,108619.6015625
2020-07-08,110602.0,108407.8125,108318.8515625,108490.2265625
2020-07-09,110897.0,108545.3125,108150.9765625,108916.40625
2020-07-10,111110.0,108612.25,108296.703125,108983.0703125
2020-07-11,111398.0,108931.6796875,108754.40625,109285.25
2020-07-12,111597.0,109071.9296875,108665.421875,109281.8359375
2020-07-13,111827.0,109080.1875,108984.984375,109189.390625
2020-07-14,112130.0,109317.84375,109040.078125,109623.0078125
2020-07-15,112347.0,109188.9140625,109083.3125,109360.7265625
2020-07-16,112581.0,109283.375,108772.078125,109773.6015625
2020-07-17,112879.0,109293.6875,108850.0546875,109801.140625
2020-07-18,113238.0,109618.15625,109320.5390625,110109.625
2020-07-19,,110166.8671875,109627.8046875,110512.7734375
2020-07-20,,110063.4609375,109958.8046875,110155.8984375
2020-07-21,,110282.5703125,109886.484375,110727.4140625
2020-07-22,,110022.0,109868.6875,110299.203125
2020-07-23,,110077.7890625,109431.171875,110706.203125
2020-07-24,,110016.6796875,109425.71875,110681.3203125
2020-07-25,,110366.1484375,109929.1640625,111015.75
