,Kentucky,forecast,interval_low,interval_high
2020-04-17,87.0,94.43143463134766,91.45048522949219,96.59105682373047
2020-04-18,185.0,89.71028900146484,87.91498565673828,92.28694915771484
2020-04-19,253.0,182.5628662109375,166.91384887695312,191.16360473632812
2020-04-20,90.0,158.87066650390625,154.9668731689453,162.71755981445312
2020-04-21,154.0,165.78355407714844,161.53843688964844,168.03924560546875
2020-04-22,174.0,157.4071807861328,150.62281799316406,165.38742065429688
2020-04-23,101.0,170.67083740234375,167.4925994873047,175.3466339111328
2020-04-24,300.0,157.84092712402344,146.6083984375,167.4166259765625
2020-04-25,136.0,162.39259338378906,157.79066467285156,166.11473083496094
2020-04-26,170.0,186.3883056640625,174.10020446777344,194.3729248046875
2020-04-27,71.0,179.66172790527344,174.68649291992188,184.98275756835938
2020-04-28,219.0,184.72935485839844,180.28273010253906,188.39157104492188
2020-04-29,162.0,184.338623046875,179.42086791992188,189.04949951171875
2020-04-30,171.0,196.4837188720703,195.30056762695312,197.1348114013672
2020-05-01,174.0,191.69496154785156,183.5187225341797,195.8978271484375
2020-05-02,-3.0,196.14971923828125,192.917724609375,199.16615295410156
2020-05-03,251.0,183.3675537109375,171.39381408691406,191.1011962890625
2020-05-04,115.0,178.95823669433594,173.7335662841797,184.24606323242188
2020-05-05,577.0,183.7984161376953,179.38131713867188,187.37205505371094
2020-05-06,112.0,183.4568634033203,178.7198028564453,187.9009246826172
2020-05-07,195.0,195.0988311767578,193.93597412109375,195.89608764648438
2020-05-08,159.0,191.4468536376953,183.80548095703125,195.70208740234375
2020-05-09,152.0,195.75584411621094,192.67715454101562,198.9340057373047
2020-05-10,0.0,198.8708953857422,191.57363891601562,205.22900390625
2020-05-11,237.0,218.5410614013672,212.39967346191406,225.9290008544922
2020-05-12,176.0,222.42393493652344,217.2524871826172,228.7816925048828
2020-05-13,0.0,235.29840087890625,232.90269470214844,237.48777770996094
2020-05-14,372.0,246.1719512939453,239.8276824951172,250.5466766357422
2020-05-15,219.0,256.980224609375,251.0008087158203,265.3082580566406
2020-05-16,244.0,258.1192321777344,253.65867614746094,264.0001525878906
2020-05-17,0.0,170.52049255371094,153.42630004882812,180.36900329589844
2020-05-18,247.0,149.6268310546875,141.50775146484375,153.8717803955078
2020-05-19,134.0,146.38116455078125,142.53953552246094,149.29055786132812
2020-05-20,98.0,148.06483459472656,144.94483947753906,151.7376251220703
2020-05-21,119.0,163.7436981201172,161.31051635742188,166.33152770996094
2020-05-22,140.0,152.11605834960938,144.70501708984375,157.02078247070312
2020-05-23,145.0,147.90623474121094,144.53419494628906,150.85382080078125
2020-05-24,0.0,222.5384979248047,208.21719360351562,233.14227294921875
2020-05-25,0.0,186.3750762939453,181.1652374267578,191.0759735107422
2020-05-26,380.0,198.0359344482422,192.79934692382812,203.17771911621094
2020-05-27,126.0,189.75042724609375,179.07179260253906,202.36859130859375
2020-05-28,108.0,207.5515594482422,204.44403076171875,213.68814086914062
2020-05-29,279.0,191.23419189453125,176.26568603515625,204.4295654296875
2020-05-30,240.0,195.7773895263672,189.54470825195312,203.7145538330078
2020-05-31,0.0,129.3414764404297,120.91849517822266,134.20050048828125
2020-06-01,342.0,148.14837646484375,139.63613891601562,152.82286071777344
2020-06-02,139.0,147.6298828125,143.81336975097656,150.2263641357422
2020-06-03,225.0,149.22596740722656,147.93255615234375,150.2123565673828
2020-06-04,295.0,155.40411376953125,153.60108947753906,158.7627716064453
2020-06-05,272.0,162.04383850097656,159.53619384765625,166.2093963623047
2020-06-06,310.0,163.4322509765625,159.4168243408203,168.4886016845703
2020-06-07,0.0,201.59461975097656,192.04078674316406,209.91075134277344
2020-06-08,189.0,202.2256622314453,198.91622924804688,208.66351318359375
2020-06-09,231.0,210.9332275390625,205.98529052734375,215.9131622314453
2020-06-10,176.0,213.1290740966797,207.73110961914062,217.74826049804688
2020-06-11,62.0,224.603515625,224.42401123046875,224.78350830078125
2020-06-12,221.0,224.19508361816406,216.13417053222656,229.90850830078125
2020-06-13,279.0,231.29173278808594,228.2273712158203,235.57115173339844
2020-06-14,0.0,228.81005859375,218.91217041015625,239.05931091308594
2020-06-15,202.0,207.31396484375,199.25296020507812,213.05384826660156
2020-06-16,0.0,223.88385009765625,218.1509552001953,230.0208740234375
2020-06-17,348.0,217.31324768066406,206.34527587890625,229.41139221191406
2020-06-18,202.0,232.4997100830078,229.22036743164062,237.662353515625
2020-06-19,257.0,223.6475830078125,209.67916870117188,234.17173767089844
2020-06-20,176.0,232.6461639404297,226.98577880859375,237.80938720703125
2020-06-21,120.0,155.40292358398438,146.87152099609375,161.25112915039062
2020-06-22,89.0,171.97271728515625,166.093994140625,176.93067932128906
2020-06-23,302.0,179.83502197265625,175.68484497070312,181.9901885986328
2020-06-24,222.0,175.9744110107422,172.52398681640625,178.3992156982422
2020-06-25,254.0,180.6681365966797,179.6357421875,181.60684204101562
2020-06-26,242.0,185.299560546875,180.20651245117188,189.98252868652344
2020-06-27,308.0,195.62677001953125,191.12229919433594,201.93617248535156
2020-06-28,65.0,198.7541961669922,190.22496032714844,206.71810913085938
2020-06-29,115.0,201.8109130859375,197.9655303955078,207.90611267089844
2020-06-30,277.0,213.45115661621094,208.36456298828125,218.01190185546875
2020-07-01,218.0,211.8463897705078,205.2674560546875,217.8807830810547
2020-07-02,237.0,222.09275817871094,221.5321807861328,222.86459350585938
2020-07-03,297.0,223.39002990722656,215.3533477783203,228.6243896484375
2020-07-04,0.0,231.6936492919922,228.4080810546875,235.76539611816406
2020-07-05,0.0,220.4355926513672,211.98948669433594,229.8623046875
2020-07-06,776.0,211.09449768066406,203.74436950683594,217.2571258544922
2020-07-07,367.0,227.4383544921875,221.81666564941406,233.17205810546875
2020-07-08,400.0,222.9577178955078,213.5018768310547,232.73196411132812
2020-07-09,326.0,235.66053771972656,233.3288116455078,239.06546020507812
2020-07-10,427.0,232.15179443359375,220.46461486816406,239.31224060058594
2020-07-11,449.0,242.30320739746094,237.61837768554688,244.7403564453125
