,New Jersey,forecast,interval_low,interval_high
2020-03-29,13386.0,176546.44546882104,,
2020-03-30,16636.0,176641.35938474553,,
2020-03-31,18696.0,175851.53212373244,,
2020-04-01,22255.0,177253.25176324084,,
2020-04-02,25590.0,175833.40447889135,,
2020-04-03,29895.0,176491.28854385833,,
2020-04-04,34124.0,175892.68075150883,,
2020-04-05,37505.0,176751.0236309345,,
2020-04-06,41090.0,177310.32391025563,,
2020-04-07,44416.0,176268.59051311214,,
2020-04-08,47437.0,176853.14218462515,,
2020-04-09,51027.0,176633.21202531364,,
2020-04-10,54588.0,176041.70014575473,,
2020-04-11,58151.0,176759.97099337456,,
2020-04-12,61850.0,176385.2191404887,,
2020-04-13,64584.0,176496.96099181988,,
2020-04-14,68824.0,177451.2429643211,,
2020-04-15,71030.0,175263.5360760479,,
2020-04-16,75317.0,177919.7703507112,,
2020-04-17,78467.0,175418.95412846495,,
2020-04-18,81420.0,176890.00158889042,,
2020-04-19,85301.0,177023.26041153035,,
2020-04-20,88722.0,175859.0717390512,,
2020-04-21,92387.0,176769.4653551164,,
2020-04-22,95914.0,176357.38654355286,,
2020-04-23,100025.0,176852.94805741997,,
2020-04-24,102196.0,176072.10414527397,,
2020-04-25,105498.0,177726.11797884793,,
2020-04-26,109038.0,176180.78611131184,,
2020-04-27,111188.0,175991.59048347574,,
2020-04-28,113856.0,177403.6810418132,,
2020-04-29,116365.0,176579.06196418303,,
2020-04-30,118652.0,176507.13754768556,,
2020-05-01,121190.0,176361.17798535086,,
2020-05-02,123717.0,176703.6264760629,,
2020-05-03,126744.0,176575.29665677453,,
2020-05-04,128269.0,175823.3558571546,,
2020-05-05,130593.0,177983.1055562107,,
2020-05-06,131890.0,176090.85354892595,,
2020-05-07,133991.0,176767.32176746876,,
2020-05-08,135840.0,176375.10952468877,,
2020-05-09,137397.0,176510.54164144953,,
2020-05-10,138754.0,176675.78183504488,,
2020-05-11,140206.0,176919.6101917945,,
2020-05-12,140917.0,176422.58126186143,,
2020-05-13,141560.0,176813.6877041957,,
2020-05-14,142704.0,176885.218186509,,
2020-05-15,143984.0,176058.59948305343,,
2020-05-16,145089.0,176199.19560572237,,
2020-05-17,146504.0,176949.96977036865,,
2020-05-18,148240.0,176367.9585494645,,
2020-05-19,149356.0,176132.92861096055,,
2020-05-20,150776.0,177173.5824277903,,
2020-05-21,151586.0,176390.4812135595,,
2020-05-22,152579.0,176818.61197899393,,
2020-05-23,153140.0,176556.49019272145,,
2020-05-24,154154.0,176743.4654025046,,
2020-05-25,155092.0,176213.51816447813,,
2020-05-26,155764.0,176589.5236414805,,
2020-05-27,156628.0,176770.0087908906,,
2020-05-28,157185.0,176399.44798822407,,
2020-05-29,158844.0,176810.71235614285,,
2020-05-30,159608.0,175709.26055951265,,
2020-05-31,160445.0,177124.68922000783,,
2020-06-01,160918.0,176729.2534005676,,
2020-06-02,161545.0,176686.99222752903,,
2020-06-03,162068.0,176448.9159654845,,
2020-06-04,162530.0,176534.00891800737,,
2020-06-05,163336.0,176651.67354477016,,
2020-06-06,163893.0,176281.90517545165,,
2020-06-07,164164.0,176697.54493517455,,
2020-06-08,164497.0,176817.99724831653,,
2020-06-09,164796.0,176512.24380946683,,
2020-06-10,165346.0,176515.37177555106,,
2020-06-11,165816.0,176341.56870049026,,
2020-06-12,166164.0,176639.5603913023,,
2020-06-13,166605.0,176664.22431118862,,
2020-06-14,166881.0,176468.27847593083,,
2020-06-15,167103.0,176689.2178887001,,
2020-06-16,167426.0,176562.49411217528,,
2020-06-17,167703.0,176473.9189530284,,
2020-06-18,168107.0,176599.21555406187,,
2020-06-19,168496.0,176419.5585590104,,
2020-06-20,168834.0,176593.48096648123,,
2020-06-21,169142.0,176617.9038836177,,
2020-06-22,169415.0,176528.23737625201,,
2020-06-23,169734.0,176619.48270193176,,
2020-06-24,169892.0,176503.86216138065,,
2020-06-25,170196.0,176623.5031502586,,
2020-06-26,170584.0,176507.8076248055,,
2020-06-27,170873.0,176452.0192672789,,
2020-06-28,171182.0,176599.23751912187,,
2020-06-29,171272.0,176605.19142381172,,
2020-06-30,171667.0,176693.14067324405,,
2020-07-01,171928.0,176300.317123967,,
2020-07-02,172356.0,176653.59965876598,,
2020-07-03,172742.0,176453.5955814659,,
2020-07-04,173033.0,176547.84134312125,,
2020-07-05,173402.0,176690.52171676588,,
2020-07-06,173611.0,176457.13680099018,,
2020-07-07,173878.0,176658.62704242155,,
2020-07-08,174039.0,176543.74550341608,,
2020-07-09,174270.0,176578.85692577984,,
2020-07-10,174628.0,176520.73315462473,,
2020-07-11,174959.0,176455.2257658257,,
2020-07-12,175298.0,176554.4617433339,,
2020-07-13,175522.0,176573.354234182,,
2020-07-14,175915.0,176655.41665979786,,
2020-07-15,176278.0,176411.60346066096,,
2020-07-16,176501.0,176556.7087324157,,
2020-07-17,176551.0,176684.05802235144,,
2020-07-18,176814.0,176666.05417505917,,
2020-07-19,,176932.7542347436,176242.19112430958,177623.3173451776
2020-07-20,,177104.76635982655,175976.58629475345,178232.94642489965
2020-07-21,,177251.71745845783,175445.86606197146,179057.5688549442
2020-07-22,,177441.62387093258,174885.785276119,179997.46246574618
2020-07-23,,177588.46411641824,174162.7518640249,181014.17636881158
2020-07-24,,177736.98950052718,173376.43665593854,182097.54234511583
2020-07-25,,177942.28331285284,172583.7500843545,183300.81654135117
