,Texas,forecast,interval_low,interval_high
2020-02-28,0.0,1.0798773259954264,1.0798773259954264,1.0798773259954264
2020-02-29,0.0,1.0799921220266888,1.0799921220266888,1.0799921220266888
2020-03-01,0.0,1.0800664052658029,1.0800664052658029,1.0800664052658029
2020-03-02,0.0,1.0801132170723295,1.0801132170723295,1.0801132170723295
2020-03-03,0.0,1.0801416723627129,1.0801416723627129,1.0801416723627129
2020-03-04,0.0,1.0801580771082844,1.0801580771082844,1.0801580771082844
2020-03-05,0.0,1.0801667443602117,1.0801667443602117,1.0801667443602117
2020-03-06,0.0,1.0801705855779016,1.0801705855779016,1.0801705855779016
2020-03-07,0.0,1.080171535831292,1.080171535831292,1.080171535831292
2020-03-08,0.0,1.0801708571245288,1.0801708571245288,1.0801708571245288
2020-03-09,0.0,1.080169352975973,1.080169352975973,1.080169352975973
2020-03-10,0.0,1.0801675188671058,1.0801675188671058,1.0801675188671058
2020-03-11,0.0,1.0801656467021765,1.0801656467021765,1.0801656467021765
2020-03-12,0.0,1.0801638965512306,1.0801638965512306,1.0801638965512306
2020-03-13,0.0,1.080162345315051,1.080162345315051,1.080162345315051
2020-03-14,0.0,1.080161019259191,1.080161019259191,1.080161019259191
2020-03-15,0.0,1.0801599153858894,1.0801599153858894,1.0801599153858894
2020-03-16,0.0,1.0801590151690263,1.0801590151690263,1.0801590151690263
2020-03-17,1.0,2.08015829313155,2.08015829313155,2.08015829313155
2020-03-18,2.0,1.5520675277324858,1.5520675277324858,1.5520675277324858
2020-03-19,2.0,1.1736168213577596,1.1736168213577596,1.1736168213577596
2020-03-20,-1.0,0.0,0.0,0.0
2020-03-21,1.0,5.7682321528420895,5.7682321528420895,5.7682321528420895
2020-03-22,2.0,0.3672214685859876,0.3672214685859876,0.3672214685859876
2020-03-23,2.0,1.820819270944484,1.820819270944484,1.820819270944484
2020-03-24,3.0,4.574050051505991,4.574050051505991,4.574050051505991
2020-03-25,3.0,2.7886014680533027,2.7886014680533027,2.7886014680533027
2020-03-26,6.0,6.130199607917978,6.130199607917978,6.130199607917978
2020-03-27,5.0,0.8041947221546781,0.8041947221546781,0.8041947221546781
2020-03-28,4.0,5.217124420726957,5.217124420726957,5.217124420726957
2020-03-29,7.0,8.823673779132358,8.823673779132358,8.823673779132358
2020-03-30,8.0,4.510309592303659,4.510309592303659,4.510309592303659
2020-03-31,9.0,8.15832397071323,8.15832397071323,8.15832397071323
2020-04-01,12.0,11.740349418157255,11.740349418157255,11.740349418157255
2020-04-02,11.0,7.186582403087296,7.186582403087296,7.186582403087296
2020-04-03,23.0,24.092565917714367,24.092565917714367,24.092565917714367
2020-04-04,16.0,0.0,0.0,0.0
2020-04-05,20.0,27.69428192184963,27.69428192184963,27.69428192184963
2020-04-06,14.0,8.03656462922591,8.03656462922591,8.03656462922591
2020-04-07,10.0,18.922323238945133,18.922323238945133,18.922323238945133
2020-04-08,29.0,39.05198934825612,39.05198934825612,39.05198934825612
2020-04-09,21.0,1.100029265189061,1.100029265189061,1.100029265189061
2020-04-10,28.0,42.60843068000815,42.60843068000815,42.60843068000815
2020-04-11,28.0,21.90107476630105,21.90107476630105,21.90107476630105
2020-04-12,17.0,15.835873235097557,15.835873235097557,15.835873235097557
2020-04-13,22.0,37.17911467870683,37.17911467870683,37.17911467870683
2020-04-14,37.0,35.99175317422418,35.99175317422418,35.99175317422418
2020-04-15,33.0,16.067160177434342,16.067160177434342,16.067160177434342
2020-04-16,39.0,47.80662944301246,47.80662944301246,47.80662944301246
2020-04-17,37.0,30.39956306714673,30.39956306714673,30.39956306714673
2020-04-18,25.0,24.50572571879718,24.50572571879718,24.50572571879718
2020-04-19,14.0,30.849999042000526,30.849999042000526,30.849999042000526
2020-04-20,17.0,41.46520128107549,41.46520128107549,41.46520128107549
2020-04-21,30.0,39.863802613945,39.863802613945,39.863802613945
2020-04-22,19.0,15.706631356146708,15.706631356146708,15.706631356146708
2020-04-23,48.0,75.17844293842003,75.17844293842003,75.17844293842003
2020-04-24,20.0,0.0,0.0,0.0
2020-04-25,14.0,46.04054116064935,46.04054116064935,46.04054116064935
2020-04-26,13.0,19.868596733850858,19.868596733850858,19.868596733850858
2020-04-27,17.0,20.925487520484133,20.925487520484133,20.925487520484133
2020-04-28,51.0,51.05741090386522,51.05741090386522,51.05741090386522
2020-04-29,40.0,0.0,0.0,0.0
2020-04-30,53.0,61.85045639006144,61.85045639006144,61.85045639006144
2020-05-01,28.0,0.0,0.0,0.0
2020-05-02,23.0,41.61488179276336,41.61488179276336,41.61488179276336
2020-05-03,15.0,17.122837789130323,17.122837789130323,17.122837789130323
2020-05-04,23.0,44.387870460184864,44.387870460184864,44.387870460184864
2020-05-05,24.0,30.193034150657105,30.193034150657105,30.193034150657105
2020-05-06,29.0,46.319102755146965,46.319102755146965,46.319102755146965
2020-05-07,31.0,34.23316405625382,34.23316405625382,34.23316405625382
2020-05-08,40.0,38.22010658136054,38.22010658136054,38.22010658136054
2020-05-09,41.0,21.876107111624513,21.876107111624513,21.876107111624513
2020-05-10,28.0,17.06371301451041,17.06371301451041,17.06371301451041
2020-05-11,23.0,33.65369118721312,33.65369118721312,33.65369118721312
2020-05-12,32.0,37.66444753918381,37.66444753918381,37.66444753918381
2020-05-13,23.0,13.347436644565974,13.347436644565974,13.347436644565974
2020-05-14,63.0,83.13678904318536,83.13678904318536,83.13678904318536
2020-05-15,45.0,0.0,0.0,0.0
2020-05-16,38.0,56.63215173023245,56.63215173023245,56.63215173023245
2020-05-17,25.0,28.965860293464395,28.965860293464395,28.965860293464395
2020-05-18,7.0,22.02694418536028,22.02694418536028,22.02694418536028
2020-05-19,38.0,69.43328822346275,69.43328822346275,69.43328822346275
2020-05-20,43.0,18.768516226458125,18.768516226458125,18.768516226458125
2020-05-21,29.0,33.70253240975272,33.70253240975272,33.70253240975272
2020-05-22,10.0,36.140671113171095,36.140671113171095,36.140671113171095
2020-05-23,8.0,35.99220074466989,35.99220074466989,35.99220074466989
2020-05-24,50.0,53.048104627577246,53.048104627577246,53.048104627577246
2020-05-25,5.0,0.0,0.0,0.0
2020-05-26,13.0,79.58904440386448,79.58904440386448,79.58904440386448
2020-05-27,35.0,30.650416171402895,30.650416171402895,30.650416171402895
2020-05-28,30.0,0.0,0.0,0.0
2020-05-29,8.0,5.910246656108253,5.910246656108253,5.910246656108253
2020-05-30,38.0,69.9281235073184,69.9281235073184,69.9281235073184
2020-05-31,18.0,0.0,0.0,0.0
2020-06-01,8.0,27.401750808373308,27.401750808373308,27.401750808373308
2020-06-02,33.0,51.20290974797382,51.20290974797382,51.20290974797382
2020-06-03,28.0,0.0,0.0,0.0
2020-06-04,32.0,34.79112927181073,34.79112927181073,34.79112927181073
2020-06-05,36.0,31.071123863465026,31.071123863465026,31.071123863465026
2020-06-06,21.0,9.097209035893734,9.097209035893734,9.097209035893734
2020-06-07,8.0,21.38548313182639,21.38548313182639,21.38548313182639
2020-06-08,7.0,28.668386018358134,28.668386018358134,28.668386018358134
2020-06-09,19.0,30.337986243537376,30.337986243537376,30.337986243537376
2020-06-10,38.0,34.18229760761461,34.18229760761461,34.18229760761461
2020-06-11,25.0,7.143104506005546,7.143104506005546,7.143104506005546
2020-06-12,26.0,42.86511663871714,42.86511663871714,42.86511663871714
2020-06-13,15.0,6.053108527628661,6.053108527628661,6.053108527628661
2020-06-14,13.0,19.08017042053129,19.08017042053129,19.08017042053129
2020-06-15,17.0,19.136685600739987,19.136685600739987,19.136685600739987
2020-06-16,48.0,49.56262965015535,49.56262965015535,49.56262965015535
2020-06-17,40.0,0.0,0.0,0.0
2020-06-18,40.0,46.01783183036505,46.01783183036505,46.01783183036505
2020-06-19,29.0,19.58070507605631,19.58070507605631,19.58070507605631
