,Maryland,forecast,interval_low,interval_high
2020-03-08,5.0,538.3285522460938,445.1192321777344,649.5796508789062
2020-03-09,5.0,562.5484008789062,450.63043212890625,694.9515991210938
2020-03-10,8.0,682.3214721679688,593.9830322265625,778.3276977539062
2020-03-11,9.0,908.6951293945312,757.2176513671875,1122.3905029296875
2020-03-12,12.0,861.908935546875,694.8330688476562,1058.8956298828125
2020-03-13,18.0,996.2960815429688,807.4708251953125,1231.5277099609375
2020-03-14,27.0,1117.093505859375,974.6306762695312,1300.1427001953125
2020-03-15,24.0,540.9784545898438,448.0899353027344,651.9705810546875
2020-03-16,42.0,566.0598754882812,454.59783935546875,698.1055908203125
2020-03-17,60.0,686.308349609375,598.3744506835938,781.9990844726562
2020-03-18,85.0,911.8724975585938,760.8406982421875,1125.1763916015625
2020-03-19,107.0,866.322998046875,700.0294799804688,1062.693115234375
2020-03-20,149.0,1000.361328125,812.3740844726562,1234.9429931640625
2020-03-21,193.0,1122.102783203125,980.3258666992188,1304.60791015625
2020-03-22,244.0,562.36181640625,472.29241943359375,671.241943359375
2020-03-23,290.0,592.3530883789062,484.5863037109375,721.660400390625
2020-03-24,349.0,715.1823120117188,630.416748046875,808.5903930664062
2020-03-25,425.0,936.884521484375,789.48583984375,1147.168212890625
2020-03-26,583.0,899.0358276367188,738.9876708984375,1090.728271484375
2020-03-27,775.0,1032.1456298828125,851.085205078125,1261.597412109375
2020-03-28,995.0,1158.6942138671875,1022.60693359375,1336.9539794921875
2020-03-29,1239.0,733.2413940429688,665.2237548828125,825.7708740234375
2020-03-30,1413.0,793.2327270507812,713.9915771484375,901.635009765625
2020-03-31,1660.0,929.9635620117188,868.9989624023438,1006.5771484375
2020-04-01,1986.0,1134.8919677734375,1015.6343383789062,1321.9027099609375
2020-04-02,2331.0,1145.7899169921875,1033.7025146484375,1301.9508056640625
2020-04-03,2758.0,1280.8170166015625,1153.705322265625,1470.6031494140625
2020-04-04,3125.0,1431.8370361328125,1339.4031982421875,1577.926513671875
2020-04-05,3617.0,1535.1712646484375,1485.3123779296875,1566.2611083984375
2020-04-06,4045.0,1728.1767578125,1665.508056640625,1775.7841796875
2020-04-07,4371.0,1926.9033203125,1880.1480712890625,1971.8277587890625
2020-04-08,5529.0,2061.946533203125,1973.0421142578125,2143.874755859375
2020-04-09,6185.0,2287.628662109375,2189.38818359375,2387.446044921875
2020-04-10,6968.0,2434.589599609375,2309.880615234375,2545.710693359375
2020-04-11,7694.0,2693.9326171875,2590.1474609375,2794.394287109375
2020-04-12,8225.0,3961.626953125,3790.190185546875,4253.77734375
2020-04-13,8936.0,4379.74169921875,4168.24365234375,4740.3515625
2020-04-14,9472.0,4666.73095703125,4496.42236328125,4967.65576171875
2020-04-15,10032.0,4814.85302734375,4629.798828125,5143.06982421875
2020-04-16,10784.0,5440.44482421875,5064.33349609375,6048.0634765625
2020-04-17,11572.0,5752.66943359375,5336.54638671875,6444.66845703125
2020-04-18,12326.0,6127.14013671875,5787.9541015625,6697.77001953125
2020-04-19,12847.0,9035.546875,8613.7919921875,9658.9306640625
2020-04-20,13684.0,9773.2197265625,9285.876953125,10497.853515625
2020-04-21,14193.0,10212.9365234375,9839.4306640625,10818.8759765625
2020-04-22,14775.0,10501.7587890625,9945.9765625,11242.2900390625
2020-04-23,15737.0,11632.8603515625,10817.28515625,12795.6318359375
2020-04-24,16616.0,12259.7724609375,11336.3369140625,13578.7568359375
2020-04-25,17766.0,12820.71484375,12085.013671875,13903.9921875
2020-04-26,18581.0,14548.9775390625,14058.4736328125,15250.8427734375
2020-04-27,19487.0,15439.109375,14905.412109375,16208.3203125
2020-04-28,20113.0,15986.5654296875,15597.4580078125,16637.462890625
2020-04-29,20849.0,16561.880859375,15859.3134765625,17418.525390625
2020-04-30,21742.0,17860.1640625,16975.740234375,19055.44921875
2020-05-01,23472.0,18798.748046875,17778.552734375,20150.18359375
2020-05-02,24473.0,19450.6640625,18665.068359375,20558.330078125
2020-05-03,25462.0,20630.525390625,20222.740234375,21199.0859375
2020-05-04,26408.0,21701.201171875,21299.736328125,22270.83984375
2020-05-05,27117.0,22432.654296875,22164.00390625,22933.951171875
2020-05-06,28163.0,23147.462890625,22480.623046875,23888.39453125
2020-05-07,29374.0,24543.5,23858.4296875,25404.13671875
2020-05-08,30485.0,25593.71875,24776.267578125,26559.255859375
2020-05-09,31534.0,26497.505859375,25913.240234375,27280.90625
2020-05-10,32587.0,28000.369140625,27840.7890625,28226.55859375
2020-05-11,33373.0,29161.724609375,29077.248046875,29307.3515625
2020-05-12,34061.0,30064.5234375,29900.505859375,30224.001953125
2020-05-13,34812.0,30919.501953125,30485.166015625,31323.08984375
2020-05-14,35903.0,32240.978515625,32008.427734375,32462.865234375
2020-05-15,36986.0,33321.80078125,32967.8359375,33578.56640625
2020-05-16,37968.0,34431.87109375,34275.3359375,34611.6015625
2020-05-17,38804.0,35803.015625,35582.08203125,35993.12890625
2020-05-18,39762.0,36882.19921875,36522.3125,37204.14453125
2020-05-19,41546.0,37844.078125,37581.83984375,38195.7734375
2020-05-20,42323.0,38871.94921875,38797.140625,38984.63671875
2020-05-21,43531.0,39931.51171875,39454.74609375,40243.02734375
2020-05-22,44424.0,41026.50390625,40531.38671875,41327.21875
2020-05-23,45495.0,42117.98828125,41652.671875,42452.625
2020-05-24,46313.0,42498.85546875,41978.6171875,42929.25390625
2020-05-25,47152.0,43525.484375,42843.4375,44114.234375
2020-05-26,47687.0,44535.90625,44011.40625,45101.95703125
2020-05-27,48423.0,45498.32421875,45173.55078125,45680.921875
2020-05-28,49709.0,46401.38671875,45512.375,47051.1640625
2020-05-29,50988.0,47348.58984375,46412.21484375,47886.91015625
2020-05-30,52015.0,48480.43359375,47652.23828125,49096.82421875
2020-05-31,52778.0,49666.74609375,48965.92578125,50252.5234375
2020-06-01,53327.0,50519.77734375,49659.125,51268.1171875
2020-06-02,54175.0,51425.80078125,50753.83984375,52111.125
2020-06-03,54982.0,52379.73828125,51885.96875,52745.18359375
2020-06-04,55858.0,53022.72265625,51952.87109375,53843.44921875
2020-06-05,56770.0,53876.38671875,52756.26171875,54587.6328125
2020-06-06,57482.0,54811.296875,53833.546875,55550.57421875
2020-06-07,57973.0,55392.97265625,54736.69140625,55947.453125
2020-06-08,58404.0,56160.32421875,55363.07421875,56863.2890625
2020-06-09,58904.0,56967.85546875,56356.8828125,57590.36328125
2020-06-10,59465.0,57729.66015625,57276.70703125,58098.4453125
2020-06-11,60197.0,58272.58984375,57341.08203125,59001.01171875
2020-06-12,60613.0,58936.25390625,57963.03125,59565.17578125
2020-06-13,61305.0,59809.71484375,58975.109375,60435.90234375
2020-06-14,61701.0,60292.78515625,59763.875,60753.71484375
2020-06-15,62032.0,60892.21484375,60248.87890625,61479.1796875
2020-06-16,62409.0,61488.32421875,61004.5078125,61993.1796875
2020-06-17,62969.0,62183.43359375,61835.734375,62502.5
2020-06-18,63229.0,62566.76953125,61906.10546875,63098.2109375
2020-06-19,63548.0,63170.48828125,62489.3203125,63610.3359375
2020-06-20,63956.0,63807.046875,63224.11328125,64238.34375
2020-06-21,64306.0,63536.53515625,63173.3203125,63866.54296875
2020-06-22,64603.0,64046.58984375,63596.15234375,64480.375
2020-06-23,65007.0,64483.9375,64154.9609375,64846.49609375
2020-06-24,65337.0,65079.26953125,64869.0703125,65306.3203125
2020-06-25,65777.0,65402.96875,65044.6796875,65704.7890625
2020-06-26,66115.0,65939.0546875,65581.5,66155.984375
2020-06-27,66450.0,66447.1875,66136.3046875,66665.5859375
2020-06-28,66777.0,65821.6015625,65607.2265625,66032.40625
2020-06-29,67254.0,66268.1796875,65993.1484375,66562.2109375
2020-06-30,67559.0,66573.375,66379.8671875,66811.1796875
2020-07-01,67918.0,67090.25,67000.7578125,67231.265625
2020-07-02,68423.0,67384.203125,67296.640625,67480.015625
2020-07-03,68961.0,67876.1171875,67809.8359375,67927.5234375
2020-07-04,69341.0,68285.2890625,68212.0625,68325.265625
2020-07-05,69632.0,67727.5078125,67683.4609375,67797.6953125
2020-07-06,69904.0,68160.6484375,68077.5,68296.2578125
2020-07-07,70396.0,68376.4453125,68319.4296875,68471.859375
2020-07-08,70861.0,68757.3671875,68672.8125,68810.15625
2020-07-09,71447.0,69075.3203125,68955.609375,69261.171875
2020-07-10,71910.0,69476.515625,69282.5546875,69698.546875
2020-07-11,72467.0,69881.3046875,69720.1171875,70053.1171875
2020-07-12,73109.0,69758.5234375,69657.3828125,69921.578125
2020-07-13,73527.0,70175.9921875,70085.515625,70320.9140625
2020-07-14,74260.0,70288.4296875,70212.9375,70437.015625
2020-07-15,75016.0,70515.8828125,70393.3828125,70740.5390625
2020-07-16,75664.0,70860.9140625,70488.3046875,71362.640625
2020-07-17,76371.0,71162.75,70724.6015625,71715.6015625
2020-07-18,77206.0,71570.7421875,71181.953125,72027.8125
2020-07-19,,72046.4296875,71717.359375,72479.6875
2020-07-20,,72481.8203125,72176.609375,72919.8203125
2020-07-21,,72496.4921875,72195.625,72887.8046875
2020-07-22,,72472.625,72191.75,72916.5078125
2020-07-23,,72899.0234375,72205.3515625,73789.8515625
2020-07-24,,73030.765625,72287.46875,73982.734375
2020-07-25,,73530.9296875,72851.5234375,74345.703125
