,Iowa,forecast,interval_low,interval_high
2020-03-09,3.0,199.87872314453125,20.3909854888916,443.8627014160156
2020-03-10,8.0,237.41969299316406,20.838863372802734,537.0162963867188
2020-03-11,13.0,298.1334533691406,56.74827575683594,658.0363159179688
2020-03-12,14.0,361.0713195800781,91.35472869873047,764.1722412109375
2020-03-13,17.0,399.3684997558594,102.12084197998047,844.2577514648438
2020-03-14,17.0,459.9385681152344,154.76206970214844,925.847900390625
2020-03-15,18.0,148.5653533935547,1.2096117734909058,340.40325927734375
2020-03-16,23.0,201.3779296875,22.008939743041992,445.16912841796875
2020-03-17,23.0,238.7558135986328,22.341920852661133,538.0828857421875
2020-03-18,38.0,299.6585998535156,58.42702865600586,659.2549438476562
2020-03-19,44.0,362.4639587402344,92.88319396972656,765.2447509765625
2020-03-20,45.0,400.9471740722656,103.88224029541016,845.441650390625
2020-03-21,69.0,461.5455627441406,156.5239715576172,927.05517578125
2020-03-22,90.0,174.5609893798828,32.94418716430664,358.7327880859375
2020-03-23,105.0,228.843505859375,55.09656524658203,463.656982421875
2020-03-24,124.0,269.8641357421875,61.00546646118164,557.268310546875
2020-03-25,146.0,331.4060363769531,97.16354370117188,678.2382202148438
2020-03-26,179.0,395.8277282714844,133.24261474609375,784.5252075195312
2020-03-27,235.0,437.6215515136719,149.20396423339844,865.3990478515625
2020-03-28,298.0,499.4418640136719,202.467529296875,947.9248046875
2020-03-29,336.0,253.6841583251953,126.45848083496094,418.8148193359375
2020-03-30,424.0,309.5921325683594,149.7462158203125,522.1412353515625
2020-03-31,497.0,357.3246154785156,167.3360137939453,614.8333129882812
2020-04-01,547.0,422.40087890625,205.5104217529297,737.1416015625
2020-04-02,614.0,489.1060485839844,243.64016723632812,842.6405029296875
2020-04-03,699.0,539.890625,272.8758544921875,925.6725463867188
2020-04-04,787.0,605.3920288085938,328.0644836425781,1011.2265625
2020-04-05,869.0,584.6110229492188,518.5645141601562,668.1166381835938
2020-04-06,946.0,650.3679809570312,550.0821533203125,767.1915893554688
2020-04-07,1046.0,729.6598510742188,620.0633544921875,859.5045166015625
2020-04-08,1145.0,807.976318359375,665.4595336914062,985.3406982421875
2020-04-09,1270.0,886.9762573242188,715.3683471679688,1089.5081787109375
2020-04-10,1388.0,975.4033203125,800.0986938476562,1181.6749267578125
2020-04-11,1510.0,1056.20849609375,863.5931396484375,1279.4249267578125
2020-04-12,1587.0,1318.8326416015625,1211.304931640625,1392.666748046875
2020-04-13,1710.0,1423.59130859375,1314.3865966796875,1493.8155517578125
2020-04-14,1899.0,1590.87353515625,1424.9344482421875,1681.510498046875
2020-04-15,1995.0,1690.4368896484375,1547.18115234375,1802.0916748046875
2020-04-16,2141.0,1811.9393310546875,1659.134033203125,1960.48828125
2020-04-17,2332.0,1983.76513671875,1772.6793212890625,2155.646484375
2020-04-18,2513.0,2097.78662109375,1894.38671875,2292.31689453125
2020-04-19,2902.0,2339.136962890625,2010.542236328125,2569.784423828125
2020-04-20,3159.0,2494.946044921875,2120.075927734375,2693.9892578125
2020-04-21,3641.0,2762.300537109375,2255.5654296875,3046.59912109375
2020-04-22,3748.0,2894.745849609375,2375.46533203125,3180.4306640625
2020-04-23,3924.0,3071.275634765625,2498.7255859375,3432.671630859375
2020-04-24,4445.0,3340.62890625,2643.996826171875,3750.4677734375
2020-04-25,5092.0,3499.810302734375,2797.51806640625,3957.497802734375
2020-04-26,5476.0,3833.632568359375,3295.207763671875,4203.44775390625
2020-04-27,5868.0,4034.938720703125,3398.56396484375,4384.57275390625
2020-04-28,6376.0,4374.005859375,3545.019287109375,4848.33154296875
2020-04-29,6843.0,4575.21484375,3684.36376953125,5037.24365234375
2020-04-30,7145.0,4802.04248046875,3810.572265625,5377.361328125
2020-05-01,7884.0,5169.16162109375,4004.09716796875,5811.61865234375
2020-05-02,8643.0,5393.814453125,4203.88232421875,6108.24365234375
2020-05-03,9175.0,6536.04833984375,5869.28271484375,6961.39404296875
2020-05-04,9703.0,6815.95654296875,5989.29052734375,7257.7919921875
2020-05-05,10111.0,7204.78076171875,6177.6357421875,7776.53515625
2020-05-06,10404.0,7520.41064453125,6359.16796875,8116.7529296875
2020-05-07,11059.0,7826.88134765625,6510.2470703125,8563.310546875
2020-05-08,11457.0,8262.3828125,6782.82568359375,9059.97265625
2020-05-09,11671.0,8601.7265625,7064.55029296875,9483.9658203125
2020-05-10,11959.0,10185.34375,9749.4873046875,10405.4140625
2020-05-11,12373.0,10538.658203125,9930.51953125,10861.9921875
2020-05-12,12912.0,10893.8173828125,10193.33984375,11250.8056640625
2020-05-13,13289.0,11311.61328125,10447.7001953125,11773.5673828125
2020-05-14,13675.0,11682.78515625,10655.2861328125,12256.0546875
2020-05-15,14049.0,12094.6240234375,11033.65234375,12674.6083984375
2020-05-16,14328.0,12530.0908203125,11386.9609375,13165.94140625
2020-05-17,14651.0,13288.3046875,13212.7744140625,13395.7490234375
2020-05-18,14955.0,13701.7958984375,13542.6806640625,13846.2568359375
2020-05-19,15296.0,14064.12109375,13913.96875,14210.7958984375
2020-05-20,15620.0,14458.6669921875,14200.83984375,14630.43359375
2020-05-21,16170.0,14885.7705078125,14501.98828125,15117.8935546875
2020-05-22,16492.0,15268.98828125,14964.66015625,15463.2080078125
2020-05-23,16898.0,15701.2197265625,15328.9541015625,15903.78125
2020-05-24,17251.0,15809.7353515625,15531.212890625,16068.638671875
2020-05-25,17557.0,16230.5654296875,16042.7001953125,16414.6875
2020-05-26,17703.0,16576.150390625,16334.9580078125,16829.134765625
2020-05-27,18369.0,16959.224609375,16800.88671875,17164.4375
2020-05-28,18586.0,17390.380859375,17292.244140625,17518.298828125
2020-05-29,18957.0,17743.607421875,17564.638671875,18014.578125
2020-05-30,19244.0,18163.771484375,18047.142578125,18386.703125
2020-05-31,19552.0,18221.599609375,17811.984375,18665.474609375
2020-06-01,19699.0,18628.482421875,18299.484375,19047.7578125
2020-06-02,20019.0,18952.52734375,18545.669921875,19475.361328125
2020-06-03,20300.0,19336.447265625,19001.552734375,19863.03515625
2020-06-04,20806.0,19752.3515625,19462.04296875,20250.53125
2020-06-05,21154.0,20081.150390625,19689.853515625,20753.181640625
2020-06-06,21478.0,20490.140625,20163.619140625,21134.1171875
2020-06-07,21712.0,20566.515625,20112.48828125,21102.267578125
2020-06-08,22007.0,20963.896484375,20567.689453125,21518.93359375
2020-06-09,22237.0,21305.369140625,20839.439453125,21965.806640625
2020-06-10,22626.0,21662.947265625,21236.306640625,22380.404296875
2020-06-11,22973.0,22077.771484375,21670.16015625,22810.07421875
2020-06-12,23350.0,22414.974609375,21921.134765625,23308.236328125
2020-06-13,23717.0,22791.212890625,22335.919921875,23686.455078125
2020-06-14,23926.0,22804.568359375,22483.958984375,23255.654296875
2020-06-15,24082.0,23172.576171875,22867.1640625,23682.484375
2020-06-16,24179.0,23549.892578125,23256.5703125,24120.455078125
2020-06-17,24460.0,23891.845703125,23541.5859375,24567.755859375
2020-06-18,24861.0,24289.625,23905.611328125,25018.07421875
2020-06-19,25274.0,24663.044921875,24179.064453125,25486.951171875
2020-06-20,25496.0,25015.365234375,24495.29296875,25877.080078125
2020-06-21,25963.0,25035.583984375,24850.57421875,25339.53125
2020-06-22,26146.0,25406.412109375,25215.984375,25780.69140625
2020-06-23,26469.0,25819.2578125,25576.3046875,26217.404296875
2020-06-24,26601.0,26157.427734375,25848.0859375,26676.30078125
2020-06-25,27373.0,26573.5625,26238.62890625,27160.216796875
2020-06-26,27717.0,26968.568359375,26563.337890625,27580.068359375
2020-06-27,28073.0,27318.4921875,26886.3046875,27989.431640625
2020-06-28,28520.0,27097.537109375,27040.064453125,27175.998046875
2020-06-29,28845.0,27454.373046875,27368.798828125,27602.93359375
2020-06-30,29074.0,27889.263671875,27813.244140625,28015.705078125
2020-07-01,29514.0,28252.2109375,28126.033203125,28492.9296875
2020-07-02,30259.0,28674.1875,28489.3828125,28986.490234375
2020-07-03,30463.0,29103.634765625,28970.369140625,29359.572265625
2020-07-04,31061.0,29460.802734375,29282.71875,29783.88671875
2020-07-05,31517.0,29709.599609375,29429.443359375,29853.765625
2020-07-06,31758.0,30073.685546875,29837.765625,30229.107421875
2020-07-07,32153.0,30506.291015625,30218.318359375,30673.5078125
2020-07-08,32624.0,30928.5078125,30706.103515625,31104.984375
2020-07-09,33254.0,31382.248046875,31218.15234375,31606.8203125
2020-07-10,34172.0,31806.505859375,31501.62890625,32083.982421875
2020-07-11,34658.0,32219.185546875,31967.314453125,32522.822265625
2020-07-12,35410.0,32725.2265625,31957.515625,33116.70703125
2020-07-13,35631.0,33105.45703125,32333.515625,33579.01953125
2020-07-14,35866.0,33528.484375,32677.88671875,34031.703125
2020-07-15,36536.0,34020.58984375,33155.50390625,34628.0703125
2020-07-16,37350.0,34536.10546875,33697.80078125,35270.5703125
2020-07-17,37903.0,34933.66015625,33858.7734375,35782.515625
2020-07-18,38313.0,35436.52734375,34380.48046875,36377.3671875
2020-07-19,,36325.43359375,34850.3359375,37077.5234375
2020-07-20,,36726.03125,35167.39453125,37670.73828125
2020-07-21,,37100.17578125,35448.88671875,38086.23046875
2020-07-22,,37711.140625,35907.32421875,38946.39453125
2020-07-23,,38315.87109375,36477.40625,39798.9921875
2020-07-24,,38619.81640625,36450.98828125,40275.609375
2020-07-25,,39312.56640625,37074.60546875,41177.390625
