,Wyoming,forecast,interval_low,interval_high
2020-01-23,0.0,-0.09089355170726776,-0.42279213666915894,-0.0023125410079956055
2020-01-24,0.0,0.26194077730178833,0.0026676058769226074,1.271721363067627
2020-01-25,0.0,0.008299660868942738,-0.0012097954750061035,0.03145807981491089
2020-01-26,0.0,-0.09098569303750992,-0.41644853353500366,-0.0012637972831726074
2020-01-27,0.0,0.002769261598587036,-0.001511693000793457,0.01046726107597351
2020-01-28,0.0,0.023861104622483253,-0.0016154646873474121,0.10950949788093567
2020-01-29,0.0,-0.004866438917815685,-0.013812601566314697,0.0030657052993774414
2020-01-30,0.0,0.008122211322188377,0.0002104640007019043,0.029217302799224854
2020-01-31,0.0,-0.1121872216463089,-0.49272990226745605,0.006614744663238525
2020-02-01,0.0,0.0014271617401391268,-0.00048786401748657227,0.004890710115432739
2020-02-02,0.0,0.00036383868427947164,-0.0032941699028015137,0.002432584762573242
2020-02-03,0.0,-0.005875682923942804,-0.06636351346969604,0.043540239334106445
2020-02-04,0.0,0.012782573699951172,0.0012570321559906006,0.04775583744049072
2020-02-05,0.0,-0.0025519609916955233,-0.005404651165008545,0.0020780861377716064
2020-02-06,0.0,0.008708554320037365,-0.006866455078125,0.02347847819328308
2020-02-07,0.0,-0.022877072915434837,-0.040436744689941406,-0.004165291786193848
2020-02-08,0.0,0.022740215063095093,-0.006075620651245117,0.1134580671787262
2020-02-09,0.0,-0.009994512423872948,-0.057440996170043945,0.008322834968566895
2020-02-10,0.0,-0.0013389050727710128,-0.006562352180480957,0.002153366804122925
2020-02-11,0.0,0.00919573288410902,0.0010849833488464355,0.0342673659324646
2020-02-12,0.0,-0.03553534671664238,-0.202170729637146,0.056348830461502075
2020-02-13,0.0,0.08099137246608734,-0.004152119159698486,0.2771753668785095
2020-02-14,0.0,0.002695745322853327,-0.03024578094482422,0.036702871322631836
2020-02-15,0.0,0.0063145398162305355,-0.01593703031539917,0.026096105575561523
2020-02-16,0.0,0.04247800633311272,-0.0016179680824279785,0.12220880389213562
2020-02-17,0.0,0.20512190461158752,-0.0021681785583496094,1.0165071487426758
2020-02-18,0.0,0.17361097037792206,-0.002161264419555664,0.836804986000061
2020-02-19,0.0,-0.07553146779537201,-0.1962125301361084,0.0014120638370513916
2020-02-20,0.0,-0.002305650617927313,-0.016788899898529053,0.002905815839767456
