,Texas,forecast,interval_low,interval_high
2020-03-08,11.0,1559.9713134765625,1376.00830078125,1836.8707275390625
2020-03-09,13.0,1564.8641357421875,1335.4967041015625,1955.1680908203125
2020-03-10,16.0,1676.46533203125,1374.8475341796875,2152.4580078125
2020-03-11,21.0,1817.7880859375,1441.950927734375,2356.616943359375
2020-03-12,27.0,1885.8948974609375,1573.3876953125,2446.73974609375
2020-03-13,44.0,2046.3076171875,1720.773193359375,2596.2998046875
2020-03-14,60.0,2321.78271484375,1982.709716796875,2956.283935546875
2020-03-15,63.0,1565.8887939453125,1381.828125,1842.9046630859375
2020-03-16,85.0,1572.18017578125,1342.7520751953125,1962.5589599609375
2020-03-17,110.0,1683.2320556640625,1381.50341796875,2159.347900390625
2020-03-18,196.0,1825.47314453125,1449.5343017578125,2364.398681640625
2020-03-19,306.0,1893.20458984375,1580.7137451171875,2454.09033203125
2020-03-20,429.0,2053.906494140625,1728.376708984375,2603.996337890625
2020-03-21,582.0,2329.918212890625,1990.825439453125,2964.434326171875
2020-03-22,643.0,1608.0091552734375,1423.5413818359375,1885.5242919921875
2020-03-23,758.0,1620.9151611328125,1391.3609619140625,2011.46630859375
2020-03-24,955.0,1730.1439208984375,1428.140625,2206.5634765625
2020-03-25,1229.0,1876.5732421875,1500.4337158203125,2415.589599609375
2020-03-26,1563.0,1943.49658203125,1631.1788330078125,2504.177001953125
2020-03-27,1937.0,2105.871826171875,1780.4517822265625,2656.0556640625
2020-03-28,2455.0,2384.053955078125,2045.3623046875,3018.0341796875
2020-03-29,2792.0,2028.32763671875,1839.775390625,2310.8134765625
2020-03-30,3147.0,2099.691650390625,1868.985595703125,2491.818115234375
2020-03-31,3809.0,2196.34765625,1891.7371826171875,2675.605224609375
2020-04-01,4355.0,2382.29931640625,2004.4239501953125,2921.900390625
2020-04-02,5069.0,2441.638916015625,2131.08154296875,3000.01416015625
2020-04-03,5734.0,2620.75146484375,2296.458984375,3171.52392578125
2020-04-04,6567.0,2919.477294921875,2585.176025390625,3547.6650390625
2020-04-05,7209.0,3699.458251953125,3499.158203125,3996.369873046875
2020-04-06,8043.0,3943.655517578125,3713.125732421875,4336.4580078125
2020-04-07,8925.0,4028.876220703125,3721.440673828125,4510.71826171875
2020-04-08,9777.0,4334.38134765625,3957.23974609375,4867.52197265625
2020-04-09,11208.0,4392.23828125,4089.48095703125,4934.40478515625
2020-04-10,12105.0,4632.431640625,4313.6455078125,5176.7861328125
2020-04-11,13023.0,4989.40185546875,4680.1357421875,5585.89453125
2020-04-12,13677.0,7708.28173828125,7492.3623046875,8025.01025390625
2020-04-13,14275.0,8175.29052734375,7958.0634765625,8554.6162109375
2020-04-14,15006.0,8358.6904296875,8064.69580078125,8823.4365234375
2020-04-15,15907.0,8840.9560546875,8485.7890625,9335.53125
2020-04-16,16876.0,8975.3447265625,8692.8369140625,9461.658203125
2020-04-17,17849.0,9348.3583984375,9045.025390625,9854.9208984375
2020-04-18,18704.0,9781.6591796875,9512.73828125,10281.927734375
2020-04-19,19260.0,14155.94140625,13929.28515625,14488.1630859375
2020-04-20,19751.0,14740.28125,14556.962890625,15083.478515625
2020-04-21,20664.0,15239.7578125,14986.4208984375,15655.3232421875
2020-04-22,21321.0,15881.2412109375,15578.5126953125,16295.0263671875
2020-04-23,22650.0,16226.2880859375,15975.5576171875,16614.203125
2020-04-24,23642.0,16802.146484375,16523.85546875,17231.83203125
2020-04-25,24153.0,17303.138671875,17063.46484375,17642.2578125
2020-04-26,24967.0,20308.125,20081.9765625,20643.3671875
2020-04-27,25412.0,20970.150390625,20812.705078125,21273.650390625
2020-04-28,26357.0,21783.333984375,21575.830078125,22144.369140625
2020-04-29,27369.0,22537.0078125,22285.33203125,22873.82421875
2020-04-30,28727.0,23132.3671875,22908.7890625,23433.9453125
2020-05-01,29692.0,23896.6953125,23639.55078125,24256.65625
2020-05-02,30917.0,24464.931640625,24249.328125,24668.46484375
2020-05-03,31998.0,26445.21875,26217.140625,26787.376953125
2020-05-04,32783.0,27225.75,27068.833984375,27499.3359375
2020-05-05,33912.0,28324.537109375,28149.708984375,28646.791015625
2020-05-06,34928.0,29231.427734375,29012.931640625,29513.322265625
2020-05-07,36036.0,30049.169921875,29847.32421875,30289.630859375
2020-05-08,37246.0,31013.431640625,30772.001953125,31328.7421875
2020-05-09,38394.0,31704.03125,31505.83203125,31811.0703125
2020-05-10,39258.0,33624.47265625,33387.84765625,33983.5078125
2020-05-11,40555.0,34692.6875,34533.00390625,34949.17578125
2020-05-12,41668.0,36026.1875,35865.703125,36331.45703125
2020-05-13,43020.0,37215.92578125,37004.953125,37471.58984375
2020-05-14,44480.0,38230.92578125,38046.8359375,38438.5703125
2020-05-15,45721.0,39449.453125,39218.29296875,39753.92578125
2020-05-16,47452.0,40383.29296875,40195.46875,40517.2109375
2020-05-17,48396.0,42092.70703125,41858.58203125,42458.3671875
2020-05-18,49177.0,43367.03515625,43204.15234375,43597.22265625
2020-05-19,50552.0,45060.62109375,44919.296875,45335.63671875
2020-05-20,51859.0,46500.89453125,46302.28515625,46723.9609375
2020-05-21,53053.0,47826.26171875,47658.078125,48004.60546875
2020-05-22,53539.0,49339.4375,49116.15625,49633.921875
2020-05-23,54776.0,50544.34375,50362.875,50712.73828125
2020-05-24,55861.0,52036.31640625,51801.9609375,52415.875
2020-05-25,56409.0,53578.12109375,53407.59375,53794.37109375
2020-05-26,57230.0,55683.13671875,55540.94140625,55947.9765625
2020-05-27,58542.0,57467.125,57254.046875,57688.9140625
2020-05-28,60395.0,59130.05078125,58969.890625,59316.8203125
2020-05-29,60901.0,61011.16796875,60786.51953125,61335.90234375
2020-05-30,62894.0,62615.125,62427.8359375,62769.6953125
2020-05-31,64652.0,61420.46875,61206.57421875,61791.12109375
2020-06-01,65593.0,63025.5,62848.44921875,63214.44921875
2020-06-02,67310.0,65635.9609375,65494.39453125,65866.78125
2020-06-03,68877.0,67595.0,67383.6796875,67801.15625
2020-06-04,70555.0,69716.9765625,69559.0546875,69912.5703125
2020-06-05,72548.0,71930.5,71700.453125,72274.6171875
2020-06-06,74470.0,73858.9921875,73660.2265625,73995.109375
2020-06-07,75408.0,70753.5234375,70530.90625,71151.765625
2020-06-08,76463.0,72875.3515625,72682.375,73089.1640625
2020-06-09,78208.0,75699.1015625,75546.3984375,75974.703125
2020-06-10,80777.0,78165.28125,77877.8125,78448.8984375
2020-06-11,82658.0,80533.796875,80363.234375,80820.328125
2020-06-12,84927.0,83135.1875,82882.96875,83594.84375
2020-06-13,86915.0,85615.3984375,85385.578125,85826.2109375
2020-06-14,88523.0,84020.2890625,83806.1328125,84437.171875
2020-06-15,90211.0,86507.6015625,86291.8671875,86740.9921875
2020-06-16,93569.0,89885.25,89717.7734375,90193.75
2020-06-17,97699.0,92844.9375,92474.78125,93214.15625
2020-06-18,101259.0,95741.6875,95526.265625,96152.9609375
2020-06-19,105394.0,98885.7109375,98569.671875,99490.9140625
2020-06-20,109581.0,102051.8515625,101771.2734375,102471.8125
2020-06-21,112944.0,99622.8125,99381.828125,100071.203125
2020-06-22,117790.0,102833.8359375,102582.421875,103119.640625
2020-06-23,122932.0,106673.7890625,106480.34375,107057.28125
2020-06-24,128132.0,110384.875,109874.0859375,110911.0
2020-06-25,134558.0,113893.21875,113519.9453125,114509.9765625
2020-06-26,140173.0,117709.3828125,117221.0,118548.90625
2020-06-27,145894.0,121799.8671875,121408.3671875,122551.6796875
2020-06-28,150722.0,126349.2265625,126020.875,126915.21875
2020-06-29,156706.0,131359.859375,131024.25,131815.546875
2020-06-30,163060.0,135713.421875,135351.390625,136336.03125
2020-07-01,172368.0,141227.0,140378.984375,142143.375
2020-07-02,179137.0,145568.75,144855.390625,146641.234375
2020-07-03,186799.0,150667.703125,149796.5,152032.1875
2020-07-04,193958.0,156637.234375,155726.28125,158075.28125
2020-07-05,197421.0,170615.640625,170112.546875,171313.09375
2020-07-06,205642.0,177509.609375,177023.3125,178110.9375
2020-07-07,216026.0,183644.703125,183240.3125,184410.109375
2020-07-08,224929.0,191298.8125,190214.296875,192499.0625
2020-07-09,236541.0,197864.890625,196947.65625,199327.609375
2020-07-10,245920.0,205162.234375,204053.140625,206985.203125
2020-07-11,254415.0,213525.859375,212303.0,215486.671875
2020-07-12,262762.0,227727.6875,226937.5,228488.53125
2020-07-13,269778.0,236422.296875,235737.46875,236798.921875
2020-07-14,279577.0,245954.359375,245498.84375,246328.5625
2020-07-15,290892.0,255441.25,254925.34375,255975.265625
2020-07-16,305854.0,265564.21875,264936.5625,266118.84375
2020-07-17,317768.0,275930.03125,275099.75,276916.34375
2020-07-18,327106.0,286269.625,285546.03125,286884.90625
2020-07-19,,292369.53125,291177.28125,293000.15625
2020-07-20,,302155.78125,301276.125,303850.8125
2020-07-21,,318059.75,317003.625,319629.71875
2020-07-22,,328347.09375,326212.96875,330113.0
2020-07-23,,341583.65625,337858.78125,345619.5
2020-07-24,,355964.875,352813.53125,359666.28125
2020-07-25,,367892.125,363054.21875,372929.0625
