,Florida,forecast,interval_low,interval_high
2020-03-14,76.0,558.0198364257812,0.0,2860.07177734375
2020-03-15,100.0,597.4987182617188,0.0,1700.73828125
2020-03-16,101.0,385.1861267089844,0.0,1577.4971923828125
2020-03-17,190.0,633.7606811523438,0.0,2064.870361328125
2020-03-18,306.0,1012.3856811523438,0.0,2893.2646484375
2020-03-19,432.0,1004.5667114257812,0.0,3092.131103515625
2020-03-20,564.0,785.3967895507812,0.0,3021.195068359375
2020-03-21,763.0,565.9844970703125,0.0,2867.192626953125
2020-03-22,1004.0,649.2901611328125,0.0,1748.0570068359375
2020-03-23,1227.0,451.8575439453125,0.0,1642.3787841796875
2020-03-24,1412.0,700.9221801757812,0.0,2127.58740234375
2020-03-25,1682.0,1082.9058837890625,0.0,2958.340576171875
2020-03-26,2357.0,1080.40576171875,0.0,3161.58837890625
2020-03-27,2900.0,866.76025390625,0.0,3095.769775390625
2020-03-28,3763.0,647.7021484375,0.0,2940.350341796875
2020-03-29,4246.0,1223.2076416015625,215.24537658691406,2278.748779296875
2020-03-30,5473.0,1144.1390380859375,127.00110626220703,2312.824951171875
2020-03-31,6741.0,1397.6959228515625,157.57070922851562,2776.368408203125
2020-04-01,6956.0,1796.7662353515625,304.0046081542969,3606.775390625
2020-04-02,9008.0,1839.4931640625,148.44723510742188,3844.052001953125
2020-04-03,10268.0,1678.6021728515625,0.0,3825.77001953125
2020-04-04,11537.0,1469.78662109375,0.0,3663.411865234375
2020-04-05,12350.0,3691.373046875,2827.147705078125,4570.927734375
2020-04-06,13324.0,4078.390625,3105.711181640625,5153.51123046875
2020-04-07,14545.0,4345.72314453125,3254.1953125,5523.0537109375
2020-04-08,15456.0,4809.21875,3533.223876953125,6341.5830078125
2020-04-09,16364.0,5028.30712890625,3583.769287109375,6705.0908203125
2020-04-10,17531.0,5081.98681640625,3624.44189453125,6880.26806640625
2020-04-11,18494.0,4929.58251953125,3426.266357421875,6704.7158203125
2020-04-12,19895.0,10782.1845703125,10207.9140625,11305.0556640625
2020-04-13,21019.0,11718.3173828125,10901.4814453125,12521.30078125
2020-04-14,21628.0,12002.3662109375,11294.5126953125,12671.951171875
2020-04-15,22511.0,12386.3330078125,11733.8427734375,13128.64453125
2020-04-16,23343.0,12862.7109375,12143.8017578125,13592.0498046875
2020-04-17,24759.0,13362.8193359375,12584.23046875,14148.8046875
2020-04-18,25492.0,13504.6640625,12768.56640625,14124.2041015625
2020-04-19,26314.0,18776.216796875,18431.810546875,19016.04296875
2020-04-20,27059.0,20026.087890625,19360.515625,20572.412109375
2020-04-21,27869.0,20338.15625,19980.60546875,20549.349609375
2020-04-22,28309.0,20651.052734375,20570.013671875,20714.658203125
2020-04-23,29648.0,21321.349609375,21154.99609375,21521.734375
2020-04-24,30533.0,22240.298828125,22066.37109375,22550.77734375
2020-04-25,30839.0,22788.236328125,22331.033203125,23274.380859375
2020-04-26,31532.0,26306.134765625,26092.552734375,26446.623046875
2020-04-27,32138.0,27731.095703125,27160.689453125,28104.390625
2020-04-28,32848.0,28139.044921875,28009.20703125,28358.919921875
2020-04-29,33193.0,28466.322265625,28014.91796875,28754.626953125
2020-04-30,33690.0,29316.798828125,28544.646484375,29741.1875
2020-05-01,34728.0,30583.458984375,29739.83203125,31132.087890625
2020-05-02,35463.0,31536.744140625,30337.22265625,32297.32421875
2020-05-03,36078.0,32704.234375,32544.375,32863.9765625
2020-05-04,36897.0,34214.47265625,33690.86328125,34490.7265625
2020-05-05,37439.0,34748.25390625,34497.265625,35007.9609375
2020-05-06,38002.0,35156.77734375,34466.67578125,35635.42578125
2020-05-07,38828.0,36160.25,35048.75,36839.0703125
2020-05-08,39199.0,37696.86328125,36460.03125,38400.01953125
2020-05-09,40001.0,39011.37890625,37383.21484375,39947.91015625
2020-05-10,40596.0,37866.99609375,37726.58984375,38038.90625
2020-05-11,40982.0,39517.73046875,39002.41796875,39797.94140625
2020-05-12,41923.0,40204.96484375,39887.8671875,40483.88671875
2020-05-13,42402.0,40771.328125,40013.0625,41306.00390625
2020-05-14,43210.0,41942.18359375,40698.14453125,42714.65625
2020-05-15,44138.0,43703.125,42289.921875,44498.7890625
2020-05-16,44811.0,45301.66796875,43481.95703125,46340.8125
2020-05-17,45588.0,43359.05078125,43197.7890625,43534.3671875
2020-05-18,46442.0,45059.8125,44536.875,45363.56640625
2020-05-19,46944.0,45925.875,45597.75390625,46208.53515625
2020-05-20,47471.0,46670.76171875,45928.1640625,47200.3984375
2020-05-21,48675.0,47995.828125,46703.46875,48800.84375
2020-05-22,49451.0,49968.20703125,48460.75390625,50831.109375
2020-05-23,50127.0,51889.5625,49977.83984375,53001.25390625
2020-05-24,50867.0,49025.76171875,48823.32421875,49203.48046875
2020-05-25,51746.0,50877.16796875,50315.44921875,51199.03125
2020-05-26,52255.0,51994.13671875,51719.7265625,52268.50390625
2020-05-27,52634.0,53019.83203125,52422.140625,53443.8359375
2020-05-28,53285.0,54561.21484375,53366.41796875,55282.97265625
2020-05-29,54497.0,56766.87109375,55307.15625,57667.26953125
2020-05-30,55424.0,59005.88671875,57156.9921875,60153.0390625
2020-05-31,56163.0,55484.59375,55189.0078125,55653.5390625
2020-06-01,56830.0,57406.33203125,56780.453125,57735.25
2020-06-02,57447.0,58827.98046875,58686.3515625,59071.9296875
2020-06-03,58764.0,60190.98828125,59866.0078125,60417.19140625
2020-06-04,60183.0,61953.67578125,60981.4765625,62500.93359375
2020-06-05,61488.0,64399.48828125,63108.58984375,65303.92578125
2020-06-06,62758.0,67023.4765625,65381.2109375,68165.859375
2020-06-07,63938.0,61782.95703125,61363.671875,62048.859375
2020-06-08,64904.0,63767.44921875,63054.21484375,64155.16796875
2020-06-09,66000.0,65526.79296875,65272.94140625,65723.4453125
2020-06-10,67371.0,67272.09375,67218.0390625,67330.5859375
2020-06-11,69069.0,69262.8828125,68634.4296875,69609.453125
2020-06-12,70971.0,71938.65625,70941.3515625,72810.71875
2020-06-13,73552.0,74943.4609375,73647.8984375,76038.1171875
2020-06-14,75568.0,70734.40625,70105.765625,71236.4453125
2020-06-15,77326.0,72932.9921875,72050.3203125,73505.8828125
2020-06-16,80109.0,75266.0546875,74715.265625,75709.9140625
2020-06-17,82719.0,77687.6875,77086.625,78485.0546875
2020-06-18,85926.0,80074.3515625,79811.03125,80263.4140625
2020-06-19,89748.0,83092.1875,82680.8828125,83866.6796875
2020-06-20,93797.0,86629.0703125,86063.734375,87593.625
2020-06-21,97291.0,83692.2109375,82702.078125,84604.6875
2020-06-22,100217.0,86362.0546875,85164.3671875,87290.53125
2020-06-23,103503.0,89671.8515625,88560.6953125,90842.671875
2020-06-24,109014.0,93265.3984375,91644.03125,95429.1875
2020-06-25,114018.0,96322.2578125,95014.7734375,97735.2109375
2020-06-26,122960.0,99855.4921875,98413.65625,100744.21875
2020-06-27,132545.0,104160.5859375,102622.796875,105016.7109375
2020-06-28,141075.0,108647.5859375,106765.578125,110582.765625
2020-06-29,146341.0,111938.625,110023.8125,113699.71875
2020-06-30,152434.0,117305.9375,114870.7734375,120175.328125
2020-07-01,158997.0,123229.78125,119326.390625,128421.359375
2020-07-02,169106.0,127516.2734375,123878.078125,131879.90625
2020-07-03,178594.0,132058.75,128299.96875,135796.75
2020-07-04,190052.0,137866.859375,133788.109375,141912.046875
2020-07-05,200111.0,154959.5,151758.265625,158306.203125
2020-07-06,206447.0,160558.390625,157438.78125,163456.65625
2020-07-07,213794.0,169844.328125,165403.984375,174938.390625
2020-07-08,223783.0,179969.453125,172763.0,189124.984375
2020-07-09,232718.0,186932.1875,179890.4375,194983.234375
2020-07-10,244151.0,193819.203125,186603.953125,201189.296875
2020-07-11,254511.0,202149.109375,194479.890625,209964.75
2020-07-12,269811.0,225504.546875,223573.59375,226913.828125
2020-07-13,282435.0,235389.6875,232998.15625,237307.328125
2020-07-14,291629.0,247189.890625,244710.9375,248543.828125
2020-07-15,301810.0,259237.203125,255716.375,262664.28125
2020-07-16,315775.0,269711.09375,266677.09375,271718.84375
2020-07-17,327241.0,281089.65625,278050.84375,284723.4375
2020-07-18,337569.0,293046.5,290176.3125,297183.75
2020-07-19,,291580.90625,282785.6875,298798.6875
2020-07-20,,314244.25,304991.75,319614.625
2020-07-21,,323062.84375,311621.59375,331449.625
2020-07-22,,334445.59375,323205.15625,345377.46875
2020-07-23,,348743.53125,330960.5625,361984.4375
2020-07-24,,364833.40625,339904.65625,380789.59375
2020-07-25,,382240.625,357764.9375,397984.03125
