,Hawaii,forecast,interval_low,interval_high
2020-02-23,0.0,0.0027698935009539127,-0.0007331967353820801,0.012297004461288452
2020-02-24,0.0,0.018535930663347244,0.0003972351551055908,0.08650138974189758
2020-02-25,0.0,-0.00040067435475066304,-0.00200498104095459,0.0009319782257080078
2020-02-26,0.0,0.0018338083755224943,-0.0022972822189331055,0.012874513864517212
2020-02-27,0.0,0.0007511138683184981,-0.0010291337966918945,0.0019088685512542725
2020-02-28,0.0,0.000296604644972831,-0.0005652904510498047,0.0021539628505706787
2020-02-29,0.0,-0.003068476915359497,-0.01751112937927246,0.0020277798175811768
2020-03-01,0.0,0.00015321970568038523,-0.00022232532501220703,0.00045421719551086426
2020-03-02,0.0,0.10341192781925201,-0.027344822883605957,0.5442156791687012
2020-03-03,0.0,-0.016710972413420677,-0.04366111755371094,0.0013100504875183105
2020-03-04,0.0,-0.0007125794654712081,-0.0014537572860717773,0.0001048743724822998
2020-03-05,0.0,0.00046894550905562937,-0.0005205869674682617,0.0017066895961761475
2020-03-06,0.0,0.00029373765573836863,-0.0004557967185974121,0.0014181435108184814
2020-03-07,0.0,0.0020855844486504793,-0.001705944538116455,0.006743133068084717
2020-03-08,0.0,-0.008799707517027855,-0.027663707733154297,-0.0006369352340698242
2020-03-09,0.0,0.00020372270955704153,-0.00035303831100463867,0.0009353458881378174
2020-03-10,0.0,-0.009305089712142944,-0.046232759952545166,0.00637015700340271
2020-03-11,0.0,0.0018194317817687988,0.00018194317817687988,0.005362004041671753
2020-03-12,0.0,0.0003164827940054238,-0.0004952549934387207,0.0013713836669921875
2020-03-13,0.0,0.00018746852583717555,-0.001164555549621582,0.0015190541744232178
2020-03-14,0.0,-0.00011156201071571559,-0.002002716064453125,0.001395195722579956
2020-03-15,0.0,-0.00035387277603149414,-0.001862645149230957,0.0022101402282714844
2020-03-16,0.0,-8.33928570500575e-05,-0.0012094974517822266,0.0010972917079925537
2020-03-17,0.0,0.0017464756965637207,0.00033155083656311035,0.004467368125915527
2020-03-18,0.0,-0.002041506813839078,-0.003964543342590332,-0.00011014938354492188
2020-03-19,0.0,0.0021289228461682796,-0.0007967352867126465,0.006548494100570679
2020-03-20,0.0,-3.236532211303711e-05,-0.0009109377861022949,0.0010106563568115234
2020-03-21,0.0,-0.007376241497695446,-0.028962552547454834,0.0001907944679260254
2020-03-22,0.0,0.0007896125316619873,-0.0001983642578125,0.0016734302043914795
2020-03-23,0.0,0.1568862646818161,-0.0003565549850463867,0.784026563167572
2020-03-24,1.0,0.9965440630912781,0.9942184686660767,0.9986668825149536
2020-03-25,-1.0,-0.6662093997001648,-0.9964944124221802,0.6515123844146729
2020-03-26,0.0,0.031187916174530983,-0.0033113956451416016,0.1668662428855896
2020-03-27,0.0,0.07930558174848557,0.0002791881561279297,0.3933374285697937
2020-03-28,0.0,-0.002789109945297241,-0.013552844524383545,0.0006847083568572998
2020-03-29,0.0,0.0013655483489856124,-0.0011854767799377441,0.006918132305145264
2020-03-30,0.0,-0.0008660435560159385,-0.007599294185638428,0.002326369285583496
2020-03-31,0.0,0.0001630604238016531,-0.0003865361213684082,0.0006835758686065674
2020-04-01,1.0,0.7627547383308411,-0.17770111560821533,1.0003528594970703
2020-04-02,0.0,0.24712543189525604,-0.05006200075149536,1.273214340209961
2020-04-03,2.0,1.6368045806884766,0.1997757852077484,1.9977816343307495
2020-04-04,0.0,0.39548787474632263,0.0021628141403198242,1.00928795337677
2020-04-05,1.0,0.9998902082443237,0.9990291595458984,1.0013689994812012
2020-04-06,1.0,0.6018043756484985,0.004257559776306152,0.9979243278503418
2020-04-07,0.0,0.025507444515824318,0.0012292861938476562,0.08824467658996582
2020-04-08,0.0,0.17105834186077118,0.0007873773574829102,0.8452359437942505
2020-04-09,1.0,0.9974290728569031,0.995118260383606,1.00059175491333
2020-04-10,0.0,0.7046773433685303,0.0027825534343719482,1.9591829776763916
2020-04-11,2.0,1.9949815273284912,1.9941743612289429,1.9955822229385376
2020-04-12,1.0,1.0001860857009888,0.9995902180671692,1.0005481243133545
2020-04-13,0.0,0.00014828443818259984,-0.0011152029037475586,0.0019554197788238525
2020-04-14,0.0,-0.03546377271413803,-0.09571999311447144,0.0017845630645751953
2020-04-15,0.0,0.00011011362221324816,-0.002048313617706299,0.0016193091869354248
2020-04-16,0.0,0.025630319491028786,-0.019606411457061768,0.1298111081123352
2020-04-17,0.0,0.015331953763961792,-0.00014895200729370117,0.07565030455589294
