,Arizona,forecast,interval_low,interval_high
2020-03-15,12.0,89.88534545898438,33.432071685791016,154.78353881835938
2020-03-16,18.0,53.87178421020508,0.0,110.88521575927734
2020-03-17,20.0,0.0,0.0,24.1601505279541
2020-03-18,27.0,0.0,0.0,3.7874438762664795
2020-03-19,45.0,0.0,0.0,-4.256861686706543
2020-03-20,68.0,0.0,0.0,-46.537879943847656
2020-03-21,104.0,0.0,0.0,-46.853370666503906
2020-03-22,152.0,99.85297393798828,43.14762496948242,164.71368408203125
2020-03-23,235.0,64.17293548583984,0.0,121.21609497070312
2020-03-24,326.0,0.0,0.0,35.35197448730469
2020-03-25,401.0,0.0,0.0,15.46263313293457
2020-03-26,508.0,0.0,0.0,6.794980525970459
2020-03-27,665.0,0.0,0.0,-34.358802795410156
2020-03-28,773.0,0.0,0.0,-33.909385681152344
2020-03-29,919.0,205.3022918701172,144.53463745117188,269.8993225097656
2020-03-30,1157.0,174.1134796142578,87.21935272216797,231.30996704101562
2020-03-31,1289.0,84.69860076904297,14.577737808227539,155.94577026367188
2020-04-01,1413.0,68.27994537353516,27.240177154541016,139.45208740234375
2020-04-02,1596.0,38.209659576416016,0.0,113.56910705566406
2020-04-03,1769.0,0.0,0.0,70.22637939453125
2020-04-04,2019.0,0.0,0.0,87.77112579345703
2020-04-05,2269.0,894.6093139648438,814.2199096679688,956.9508666992188
2020-04-06,2460.0,893.9285278320312,842.4896850585938,953.0299682617188
2020-04-07,2575.0,862.2732543945312,825.1224365234375,935.418212890625
2020-04-08,2726.0,872.0319213867188,793.0100708007812,945.9955444335938
2020-04-09,3018.0,852.5363159179688,772.3458251953125,914.6401977539062
2020-04-10,3112.0,815.57568359375,766.3590087890625,900.5277709960938
2020-04-11,3393.0,855.5114135742188,746.4171752929688,974.21875
2020-04-12,3542.0,2212.7275390625,2102.359375,2270.429443359375
2020-04-13,3705.0,2266.182861328125,2189.058349609375,2329.32958984375
2020-04-14,3809.0,2337.400634765625,2236.132080078125,2414.078857421875
2020-04-15,3964.0,2407.23828125,2264.567138671875,2485.791748046875
2020-04-16,4237.0,2450.0283203125,2367.184814453125,2523.59130859375
2020-04-17,4511.0,2491.76513671875,2361.115234375,2586.118896484375
2020-04-18,4724.0,2608.909423828125,2486.995361328125,2732.4892578125
2020-04-19,4933.0,3735.146484375,3597.108154296875,3820.91357421875
2020-04-20,5068.0,3847.233642578125,3695.977783203125,3930.68115234375
2020-04-21,5256.0,4030.193603515625,3862.7568359375,4117.37646484375
2020-04-22,5473.0,4179.36181640625,3973.617919921875,4302.1337890625
2020-04-23,5772.0,4320.85498046875,4134.3046875,4421.76904296875
2020-04-24,6045.0,4486.99267578125,4261.3017578125,4608.59814453125
2020-04-25,6286.0,4675.25341796875,4441.236328125,4802.80908203125
2020-04-26,6534.0,5260.04443359375,5094.8115234375,5377.99267578125
2020-04-27,6725.0,5435.34814453125,5217.44384765625,5581.35546875
2020-04-28,6955.0,5727.48486328125,5500.12451171875,5871.7451171875
2020-04-29,7209.0,5954.25830078125,5690.39892578125,6131.14990234375
2020-04-30,7655.0,6181.10498046875,5900.76123046875,6365.1025390625
2020-05-01,7969.0,6449.076171875,6136.892578125,6648.46728515625
2020-05-02,8364.0,6724.57666015625,6391.17236328125,6927.84423828125
2020-05-03,8640.0,7086.845703125,6893.65185546875,7238.4775390625
2020-05-04,8924.0,7338.935546875,7050.60009765625,7550.97802734375
2020-05-05,9305.0,7756.12060546875,7466.43994140625,7960.19873046875
2020-05-06,9707.0,8079.92236328125,7756.51806640625,8312.5
2020-05-07,9945.0,8414.14453125,8036.7626953125,8684.2060546875
2020-05-08,10526.0,8805.8212890625,8405.255859375,9084.7314453125
2020-05-09,10960.0,9187.251953125,8754.86328125,9488.5791015625
2020-05-10,11119.0,9420.71875,9194.4306640625,9612.0205078125
2020-05-11,11383.0,9778.109375,9413.181640625,10062.0771484375
2020-05-12,11736.0,10348.01953125,9990.5654296875,10618.0537109375
2020-05-13,12216.0,10794.3115234375,10405.9072265625,11088.0302734375
2020-05-14,12674.0,11254.390625,10772.7822265625,11617.421875
2020-05-15,13169.0,11782.9169921875,11287.255859375,12147.7578125
2020-05-16,13666.0,12315.7236328125,11782.2880859375,12719.8935546875
2020-05-17,13945.0,12380.4423828125,12127.63671875,12606.3271484375
2020-05-18,14208.0,12876.0966796875,12436.044921875,13230.294921875
2020-05-19,14576.0,13619.2939453125,13199.7568359375,13951.3837890625
2020-05-20,14906.0,14231.8271484375,13789.3046875,14577.681640625
2020-05-21,15348.0,14895.0302734375,14321.3798828125,15340.8125
2020-05-22,15624.0,15645.7578125,15071.2080078125,16082.2880859375
2020-05-23,16053.0,16344.0478515625,15735.0048828125,16832.330078125
2020-05-24,16377.0,15653.3017578125,15380.5048828125,15907.0654296875
2020-05-25,16575.0,16308.7392578125,15812.533203125,16715.61328125
2020-05-26,16864.0,17229.912109375,16767.109375,17608.265625
2020-05-27,17318.0,18029.337890625,17552.63671875,18410.080078125
2020-05-28,17877.0,18910.580078125,18277.18359375,19412.048828125
2020-05-29,18472.0,19885.615234375,19263.306640625,20367.08203125
2020-05-30,19258.0,20782.677734375,20143.0078125,21317.810546875
2020-05-31,19936.0,18755.1875,18482.521484375,19016.1484375
2020-06-01,20129.0,19561.982421875,19040.447265625,19992.5546875
2020-06-02,21264.0,20631.13671875,20157.30078125,21026.58984375
2020-06-03,22356.0,21622.619140625,21147.892578125,22006.095703125
2020-06-04,22886.0,22751.568359375,22110.689453125,23263.525390625
2020-06-05,24439.0,23979.720703125,23362.693359375,24459.416015625
2020-06-06,25451.0,25040.787109375,24434.1875,25566.3671875
2020-06-07,26989.0,22502.359375,22216.791015625,22782.423828125
2020-06-08,27678.0,23498.21875,22965.123046875,23940.67578125
2020-06-09,28296.0,24760.138671875,24284.451171875,25167.55859375
2020-06-10,29852.0,25962.517578125,25493.201171875,26347.15625
2020-06-11,31267.0,27268.712890625,26637.287109375,27779.75390625
2020-06-12,33039.0,28640.380859375,28036.994140625,29113.927734375
2020-06-13,34660.0,29998.3515625,29450.482421875,30496.72265625
2020-06-14,35706.0,30059.96875,29791.43359375,30332.896484375
2020-06-15,36844.0,31462.240234375,30983.00390625,31855.71875
2020-06-16,39185.0,33055.703125,32659.826171875,33414.171875
2020-06-17,40937.0,34674.55859375,34308.30078125,34981.5546875
2020-06-18,43445.0,36412.55859375,35935.9375,36807.25390625
2020-06-19,46910.0,38153.59765625,37713.27734375,38498.61328125
2020-06-20,50127.0,40031.33984375,39763.375,40335.66015625
2020-06-21,52591.0,41183.81640625,41030.77734375,41350.96484375
2020-06-22,54599.0,43112.72265625,42860.37109375,43293.1796875
2020-06-23,58378.0,45131.91796875,45026.70703125,45267.390625
2020-06-24,60190.0,47402.125,47364.66796875,47442.83203125
2020-06-25,63281.0,49802.53125,49787.41015625,49816.4453125
2020-06-26,66659.0,52117.046875,52058.9765625,52170.84375
2020-06-27,70124.0,54655.81640625,54435.1015625,55074.671875
2020-06-28,73920.0,59489.28125,59452.58203125,59530.0234375
2020-06-29,74545.0,62124.31640625,61875.3203125,62307.2421875
2020-06-30,79228.0,64872.54296875,64536.859375,65361.56640625
2020-07-01,84105.0,67962.8984375,67521.9453125,68517.3828125
2020-07-02,87445.0,71013.8203125,70347.875,71862.765625
2020-07-03,91872.0,73908.46875,73142.234375,74842.3359375
2020-07-04,94567.0,77359.9765625,76286.859375,78865.3671875
2020-07-05,98103.0,83765.9921875,83424.3359375,84038.59375
2020-07-06,101455.0,86873.2890625,86215.71875,87383.328125
2020-07-07,105094.0,90217.4375,89397.5390625,91253.640625
2020-07-08,108614.0,93994.9921875,93188.8515625,94985.5390625
2020-07-09,112671.0,97813.0625,96653.453125,99241.0859375
2020-07-10,116892.0,101652.6875,100351.0390625,103249.71875
2020-07-11,119930.0,105237.7421875,103649.28125,107369.828125
2020-07-12,122467.0,109545.9609375,109336.7890625,109807.578125
2020-07-13,123824.0,112398.2890625,112045.546875,112788.34375
2020-07-14,128097.0,115954.03125,115887.0078125,115990.1484375
2020-07-15,131354.0,119746.9140625,119656.7578125,119876.859375
2020-07-16,134613.0,123268.96875,123218.96875,123303.3125
2020-07-17,138523.0,127097.34375,127009.796875,127158.9765625
2020-07-18,141265.0,130420.9140625,130086.9765625,130959.3515625
2020-07-19,,129991.5859375,128648.1328125,130853.671875
2020-07-20,,132034.234375,129717.0703125,133698.359375
2020-07-21,,135146.109375,132719.421875,137115.140625
2020-07-22,,138583.359375,136331.828125,140674.1875
2020-07-23,,141107.859375,138404.640625,143573.0
2020-07-24,,144092.578125,140883.296875,147033.578125
2020-07-25,,147171.703125,144821.609375,149589.296875
