,Michigan,forecast,interval_low,interval_high
2020-01-23,0.0,0.38918283581733704,-0.0010573863983154297,1.8607828617095947
2020-01-24,0.0,-0.005734098143875599,-0.045238375663757324,0.010666042566299438
2020-01-25,0.0,-0.03897206857800484,-0.17551666498184204,0.004388093948364258
2020-01-26,0.0,1.9631545543670654,-0.0364757776260376,6.491030693054199
2020-01-27,0.0,1.1166574954986572,-0.01064521074295044,5.553775787353516
2020-01-28,0.0,1.0741183757781982,-0.6475614309310913,5.988147258758545
2020-01-29,0.0,-0.01344348769634962,-0.03586357831954956,0.00043770670890808105
2020-01-30,0.0,0.06779012084007263,-0.017552614212036133,0.34164801239967346
2020-01-31,0.0,0.0008746624225750566,-0.008330583572387695,0.014790982007980347
2020-02-01,0.0,0.006532174535095692,0.0011928081512451172,0.02009350061416626
2020-02-02,0.0,0.004122823476791382,-0.0026456117630004883,0.013057082891464233
2020-02-03,0.0,0.6914993524551392,-0.1951439380645752,1.7281850576400757
2020-02-04,0.0,-0.24754635989665985,-1.1906263828277588,0.007427483797073364
2020-02-05,0.0,0.001333475112915039,-0.015332639217376709,0.01915109157562256
2020-02-06,0.0,-0.10802875459194183,-0.4038505554199219,0.05292367935180664
2020-02-07,0.0,-0.0033390105236321688,-0.049581706523895264,0.08169242739677429
2020-02-08,0.0,0.2344702035188675,-0.02826988697052002,1.1165863275527954
2020-02-09,0.0,0.015719175338745117,-0.0039637088775634766,0.059487342834472656
2020-02-10,0.0,0.03840155526995659,-0.4744912385940552,0.6826275587081909
2020-02-11,0.0,0.0024272382725030184,-0.10606831312179565,0.06211236119270325
2020-02-12,0.0,0.005982315633445978,-0.0488506555557251,0.11871421337127686
2020-02-13,0.0,-0.021822243928909302,-0.10822093486785889,0.03867426514625549
2020-02-14,0.0,0.13878633081912994,0.017854660749435425,0.5468081831932068
2020-02-15,0.0,-0.031856708228588104,-0.08824467658996582,0.07168880105018616
2020-02-16,0.0,-0.11811760812997818,-0.47653108835220337,0.012659728527069092
2020-02-17,0.0,0.025437897071242332,-0.013588786125183105,0.07524615526199341
2020-02-18,0.0,0.00011152029037475586,-0.3403468728065491,0.251839816570282
2020-02-19,0.0,0.07636380195617676,-0.17086178064346313,0.6055893301963806
2020-02-20,0.0,0.007726192474365234,-0.07437336444854736,0.09544837474822998
2020-02-21,0.0,-0.014390873722732067,-0.10849624872207642,0.02459871768951416
2020-02-22,0.0,0.005994069389998913,-0.04099971055984497,0.03625306487083435
2020-02-23,0.0,0.4001294672489166,0.008960098028182983,1.912757158279419
2020-02-24,0.0,0.35083118081092834,-0.02712416648864746,1.7584235668182373
2020-02-25,0.0,-0.03314514830708504,-0.08992302417755127,0.03188726305961609
2020-02-26,0.0,0.04557725787162781,-0.0030835866928100586,0.09995627403259277
2020-02-27,0.0,-0.009156793355941772,-0.07706165313720703,0.02254307270050049
2020-02-28,0.0,-0.006870013661682606,-0.03202986717224121,0.020559102296829224
2020-02-29,0.0,-0.0052194176241755486,-0.01933443546295166,0.005860328674316406
2020-03-01,0.0,-0.018200207501649857,-0.04585355520248413,-0.0015807747840881348
2020-03-02,0.0,0.4002555310726166,-0.008102834224700928,1.809630274772644
2020-03-03,0.0,-0.16771262884140015,-0.6801174879074097,0.0038835108280181885
2020-03-04,0.0,0.0004006981907878071,-0.01615387201309204,0.0422993004322052
2020-03-05,0.0,0.02302517369389534,-0.04512465000152588,0.08276128768920898
2020-03-06,0.0,-0.013945842161774635,-0.046631574630737305,0.00330960750579834
2020-03-07,0.0,-0.11816420406103134,-0.5252721309661865,0.018402040004730225
2020-03-08,0.0,0.009398865513503551,-0.012784719467163086,0.05525895953178406
2020-03-09,0.0,-0.07018537819385529,-0.23933613300323486,0.009030282497406006
2020-03-10,0.0,0.2026965320110321,0.017822831869125366,0.746215283870697
2020-03-11,0.0,0.09064072370529175,-0.047724127769470215,0.539709746837616
2020-03-12,1.0,0.9885754585266113,0.9653959274291992,1.0241376161575317
2020-03-13,0.0,0.0745512992143631,-0.022892773151397705,0.2324541211128235
2020-03-14,0.0,-0.04177091270685196,-0.37064629793167114,0.13044041395187378
2020-03-15,0.0,-0.015607732348144054,-0.03230607509613037,0.015212446451187134
2020-03-16,0.0,-0.39278489351272583,-1.7109014987945557,-0.0076677799224853516
2020-03-17,0.0,0.1782817542552948,0.002209991216659546,0.671966552734375
2020-03-18,1.0,0.5563804507255554,-1.1230565309524536,1.0140188932418823
2020-03-19,0.0,0.2050262689590454,-0.002114713191986084,0.8668975234031677
2020-03-20,1.0,0.9618639945983887,0.8093690276145935,1.0348008871078491
2020-03-21,3.0,3.5924675464630127,2.9817888736724854,5.9394330978393555
2020-03-22,6.0,5.999501705169678,5.99078369140625,6.007258415222168
2020-03-23,6.0,9.20111083984375,6.007039546966553,14.37136459350586
2020-03-24,13.0,12.974967956542969,12.898347854614258,13.034564018249512
2020-03-25,20.0,19.308324813842773,16.565977096557617,19.99882698059082
2020-03-26,20.0,23.160064697265625,19.965845108032227,35.89487075805664
2020-03-27,36.0,33.46721649169922,23.409053802490234,36.00437545776367
2020-03-28,23.0,25.280460357666016,23.002607345581055,30.09869956970215
2020-03-29,27.0,33.80152130126953,26.97968292236328,54.413082122802734
2020-03-30,56.0,55.9892692565918,55.9454231262207,56.003604888916016
2020-03-31,79.0,69.79981231689453,55.797752380371094,79.04387664794922
2020-04-01,78.0,78.95346069335938,77.9992904663086,82.75151062011719
2020-04-02,83.0,81.0003662109375,73.05867004394531,83.00569152832031
2020-04-03,65.0,80.72489929199219,65.00440216064453,114.85887145996094
2020-04-04,67.0,75.78793334960938,66.97521209716797,92.80184173583984
2020-04-05,90.0,80.02384948730469,40.22455978393555,89.99755859375
2020-04-06,118.0,115.64752197265625,106.25737762451172,118.04849243164062
2020-04-07,124.0,123.48372650146484,121.4841079711914,123.996826171875
2020-04-08,120.0,120.03179931640625,119.9780502319336,120.09774780273438
