,Louisiana,forecast,interval_low,interval_high
2020-04-15,90.0,55.04747063773019,51.69813919067383,58.068695068359375
2020-04-16,53.0,54.22430855887277,51.16716003417969,56.612884521484375
2020-04-17,57.0,52.336377825055806,48.19306564331055,55.645198822021484
2020-04-18,54.0,50.847406659807476,44.56446075439453,55.589447021484375
2020-04-19,29.0,52.671088627406526,42.56307601928711,59.56479263305664
2020-04-20,32.0,58.63868004935129,39.2508659362793,66.66741180419922
2020-04-21,77.0,66.61779403686523,60.68711471557617,73.6168441772461
2020-04-22,68.0,67.96355983189174,54.682151794433594,74.38411712646484
2020-04-23,126.0,63.10581588745117,49.804466247558594,71.8664779663086
2020-04-24,61.0,56.72999518258231,47.805843353271484,65.59574127197266
2020-04-25,47.0,49.76793343680246,40.890079498291016,56.544586181640625
2020-04-26,22.0,45.98656463623047,34.07826232910156,53.69490051269531
2020-04-27,11.0,48.23891176496233,29.24725341796875,55.65681076049805
2020-04-28,61.0,56.04792513166155,44.15165328979492,63.989017486572266
2020-04-29,44.0,63.52064078194754,52.639434814453125,71.81929016113281
2020-04-30,60.0,66.93368639264789,53.55754089355469,76.60578918457031
2020-05-01,65.0,60.56775338309152,42.39523696899414,74.0026626586914
2020-05-02,23.0,50.167780194963726,40.673011779785156,64.91553497314453
2020-05-03,19.0,39.633575439453125,36.88051986694336,46.81341552734375
2020-05-04,52.0,35.245946066720144,27.568004608154297,39.37059783935547
2020-05-05,51.0,38.36273683820452,30.824710845947266,45.888694763183594
2020-05-06,52.0,42.606282642909456,31.582693099975586,47.24708938598633
2020-05-07,41.0,46.23299789428711,43.2669792175293,51.55116653442383
2020-05-08,19.0,45.242300851004465,41.320316314697266,52.39535903930664
2020-05-09,40.0,40.822796957833425,35.011314392089844,45.7822380065918
2020-05-10,19.0,38.33866500854492,34.40693283081055,40.76866149902344
2020-05-11,22.0,38.928540910993306,36.19343948364258,40.9876594543457
2020-05-12,39.0,40.131534576416016,36.2241325378418,42.8368034362793
2020-05-13,34.0,39.962723868233816,34.288150787353516,44.140785217285156
2020-05-14,36.0,37.46670259748186,30.94863510131836,43.0712890625
2020-05-15,31.0,33.66485323224749,29.622482299804688,39.34920120239258
2020-05-16,31.0,30.900821140834264,28.3501033782959,36.9838981628418
2020-05-17,12.0,28.899812153407506,27.37670135498047,30.318429946899414
2020-05-18,72.0,29.075571060180664,25.906394958496094,30.687244415283203
2020-05-19,18.0,31.319807870047434,29.28794288635254,36.389461517333984
2020-05-20,27.0,32.59622737339565,30.414222717285156,35.11233139038086
2020-05-21,21.0,33.03367560250418,30.240192413330078,34.799320220947266
2020-05-22,39.0,32.296962465558735,30.507469177246094,34.88441848754883
2020-05-23,0.0,32.11022458757673,29.806520462036133,34.0680046081543
2020-05-24,23.0,31.645103454589844,27.548791885375977,36.62485885620117
2020-05-25,0.0,32.77810369219099,28.704139709472656,39.12813949584961
2020-05-26,11.0,30.078221457345144,20.620718002319336,34.136966705322266
2020-05-27,21.0,27.61142839704241,20.09917640686035,32.46168518066406
2020-05-28,18.0,24.6111330304827,18.745023727416992,31.928096771240234
2020-05-29,26.0,22.08894865853446,17.81355094909668,31.80929183959961
2020-05-30,19.0,18.52248396192278,14.804293632507324,22.795209884643555
2020-05-31,5.0,16.92978014264788,14.040937423706055,20.56003761291504
2020-06-01,10.0,15.565513747079033,14.636614799499512,16.848480224609375
2020-06-02,34.0,15.96985353742327,14.8218355178833,17.797855377197266
2020-06-03,35.0,17.70732389177595,15.962944030761719,20.59197235107422
2020-06-04,13.0,19.508005959647043,17.89868927001953,21.641616821289062
2020-06-05,29.0,20.45271955217634,17.52228546142578,22.3752384185791
2020-06-06,13.0,20.170254026140487,17.78072738647461,22.79384994506836
2020-06-07,11.0,19.698721749441965,18.03984832763672,20.6768856048584
2020-06-08,8.0,20.567502158028738,17.34259605407715,22.515470504760742
2020-06-09,13.0,22.575960159301758,20.85614776611328,24.540523529052734
2020-06-10,11.0,23.51503426688058,20.023962020874023,26.75979232788086
2020-06-11,19.0,22.460993903023855,16.285600662231445,26.857807159423828
2020-06-12,9.0,21.004416874476842,16.04158592224121,27.311792373657227
2020-06-13,8.0,18.20027392251151,13.681424140930176,24.726364135742188
2020-06-14,10.0,15.810850279671806,13.161478996276855,20.81005859375
2020-06-15,4.0,14.353004046848842,12.759869575500488,16.389726638793945
2020-06-16,24.0,14.049148287091937,12.83527946472168,15.704309463500977
2020-06-17,20.0,14.215063095092773,12.782352447509766,15.711368560791016
2020-06-18,0.0,14.564914430890765,13.095001220703125,16.905412673950195
2020-06-19,22.0,14.02011149270194,12.314898490905762,16.442060470581055
2020-06-20,20.0,13.635310581752233,11.870484352111816,15.394536972045898
2020-06-21,1.0,13.850530215672084,12.656648635864258,15.557863235473633
2020-06-22,12.0,14.385500362941197,12.74899673461914,15.192926406860352
2020-06-23,17.0,15.667262213570732,14.544397354125977,17.21124839782715
2020-06-24,18.0,16.133954456874303,15.01302433013916,18.791135787963867
2020-06-25,12.0,15.88377584729876,14.321535110473633,17.666446685791016
2020-06-26,26.0,16.185529708862305,13.821518898010254,19.14505958557129
2020-06-27,0.0,15.955334799630302,14.145718574523926,20.07027244567871
2020-06-28,9.0,15.098139490400042,13.856948852539062,16.091726303100586
2020-06-29,0.0,15.265384537833077,13.328892707824707,15.910089492797852
2020-06-30,22.0,15.758319309779576,14.259703636169434,17.54685401916504
2020-07-01,17.0,16.249143600463867,14.524638175964355,18.46672248840332
2020-07-02,17.0,16.11013753073556,13.966778755187988,19.81051254272461
2020-07-03,23.0,15.702818325587682,13.08194351196289,21.170433044433594
2020-07-04,0.0,14.06575093950544,12.376114845275879,17.274494171142578
2020-07-05,10.0,13.321589742388044,12.259679794311523,15.417532920837402
2020-07-06,8.0,13.432071822030204,11.598154067993164,14.765446662902832
2020-07-07,23.0,15.107603345598493,14.45089054107666,16.483951568603516
