,Virgin Islands,forecast,interval_low,interval_high
2020-03-30,30.0,268.53103102806404,,
2020-03-31,30.0,256.7597803524829,,
2020-04-01,30.0,266.0678816778241,,
2020-04-02,30.0,266.52501603931375,,
2020-04-03,37.0,265.86568882652256,,
2020-04-04,40.0,255.5497886679681,,
2020-04-05,42.0,265.15254984411325,,
2020-04-06,43.0,263.79921511781293,,
2020-04-07,43.0,264.78946802187886,,
2020-04-08,45.0,264.49707958772143,,
2020-04-09,45.0,264.8579365704138,,
2020-04-10,50.0,265.0267817641028,,
2020-04-11,51.0,258.7496274273246,,
2020-04-12,51.0,264.0452187304454,,
2020-04-13,51.0,264.7431470221839,,
2020-04-14,51.0,265.1561078324719,,
2020-04-15,51.0,263.0001208088441,,
2020-04-16,51.0,265.27364465953787,,
2020-04-17,51.0,263.1947949953912,,
2020-04-18,53.0,262.7289369107688,,
2020-04-19,53.0,260.54626113521,,
2020-04-20,53.0,263.4609055583902,,
2020-04-21,53.0,263.5588284825438,,
2020-04-22,54.0,263.338995607914,,
2020-04-23,54.0,261.8409684999703,,
2020-04-24,54.0,264.275970560262,,
2020-04-25,55.0,263.2862165411667,,
2020-04-26,57.0,262.0694094006159,,
2020-04-27,57.0,261.08698052390434,,
2020-04-28,57.0,264.4915667837911,,
2020-04-29,57.0,263.91758559215793,,
2020-04-30,66.0,263.47524482924945,,
2020-05-01,66.0,253.50560607207942,,
2020-05-02,66.0,266.8751842248915,,
2020-05-03,66.0,266.1003555124943,,
2020-05-04,66.0,264.96468852498634,,
2020-05-05,66.0,263.1237992169491,,
2020-05-06,66.0,267.5137495020354,,
2020-05-07,66.0,262.8309707816173,,
2020-05-08,68.0,262.8729913335651,,
2020-05-09,68.0,260.67457473447627,,
2020-05-10,69.0,263.5751983341879,,
2020-05-11,69.0,262.54270970683643,,
2020-05-12,69.0,263.7453949585507,,
2020-05-13,69.0,263.3832510520229,,
2020-05-14,69.0,264.24708086709774,,
2020-05-15,69.0,263.0148094511439,,
2020-05-16,69.0,263.52340052223934,,
2020-05-17,69.0,263.0216357211645,,
2020-05-18,69.0,263.04282232060547,,
2020-05-19,69.0,263.0616938609298,,
2020-05-20,69.0,263.07850330858116,,
2020-05-21,69.0,263.0934759883671,,
2020-05-22,69.0,263.1068126038599,,
2020-05-23,69.0,263.1186919277582,,
2020-05-24,69.0,263.129273198273,,
2020-05-25,69.0,263.1386982536604,,
2020-05-26,69.0,263.14709343351444,,
2020-05-27,69.0,263.15457127230536,,
2020-05-28,69.0,263.16123200786484,,
2020-05-29,69.0,263.1671649250397,,
2020-05-30,69.0,263.17244955252414,,
2020-05-31,69.0,263.17715672891404,,
2020-06-01,70.0,263.18134955227407,,
2020-06-02,70.0,262.0671614426797,,
2020-06-03,70.0,263.50413027590594,,
2020-06-04,71.0,263.5349623728164,,
2020-06-05,71.0,262.2909747822821,,
2020-06-06,71.0,263.5201810290507,,
2020-06-07,71.0,264.0359178259469,,
2020-06-08,71.0,263.3869900555894,,
2020-06-09,71.0,263.1849478881056,,
2020-06-10,72.0,263.67494793704714,,
2020-06-11,72.0,262.03870077101357,,
2020-06-12,72.0,263.478779501021,,
2020-06-13,72.0,263.51238167638,,
2020-06-14,72.0,263.3887842611668,,
2020-06-15,72.0,263.18654604089073,,
2020-06-16,72.0,263.676371459723,,
2020-06-17,73.0,263.1578915286728,,
2020-06-18,73.0,262.0462666766482,,
2020-06-19,73.0,263.4855186803627,,
2020-06-20,73.0,263.5183844657873,,
2020-06-21,76.0,263.3941311259467,,
2020-06-22,76.0,259.8375403041122,,
2020-06-23,76.0,264.6277720540778,,
2020-06-24,76.0,264.192435598331,,
2020-06-25,80.0,263.8122082742127,,
2020-06-26,81.0,258.72539837260035,,
2020-06-27,81.0,264.80403504368303,,
2020-06-28,81.0,264.78704570636535,,
2020-06-29,81.0,264.31305279828086,,
2020-06-30,81.0,263.3687400355227,,
2020-07-01,90.0,265.1153263085074,,
2020-07-02,92.0,253.46059461306677,,
2020-07-03,98.0,263.6259284695329,,
2020-07-04,111.0,260.05783000453755,,
2020-07-05,111.0,253.04308989152486,,
2020-07-06,112.0,269.74608800791424,,
2020-07-07,116.0,272.1917035033874,,
2020-07-08,122.0,262.525955845916,,
2020-07-09,144.0,260.8028033837136,,
2020-07-10,153.0,248.01719197295762,,
2020-07-11,167.0,262.209971633917,,
2020-07-12,181.0,259.05087130986715,,
2020-07-13,206.0,261.15029605547437,,
2020-07-14,206.0,248.85612951527617,,
2020-07-15,243.0,289.05724463092434,,
2020-07-16,249.0,236.66824385391735,,
2020-07-17,263.0,279.1413529827687,,
2020-07-18,283.0,267.6035714015083,,
2020-07-19,,305.74046234142986,299.95053651456817,311.53038816829155
2020-07-20,,313.5938994615044,305.8733851466302,321.3144137763786
2020-07-21,,346.1324861879029,335.70051944209996,356.5644529337058
2020-07-22,,357.23463291930454,343.7374149452954,370.73185089331366
2020-07-23,,378.2839589243208,361.48952924599024,395.0783886026514
2020-07-24,,399.5702864262211,379.5649337791128,419.57563907332946
2020-07-25,,422.8916863457062,397.87878188735704,447.9045908040554
