,Illinois,forecast,interval_low,interval_high
2020-01-22,0.0,0.2641514241695404,-2.262439489364624,3.226825714111328
2020-01-23,0.0,-7.374873161315918,-31.235107421875,1.1117486953735352
2020-01-24,1.0,11.60046100616455,-0.888809084892273,43.33401870727539
2020-01-25,1.0,-0.4395613670349121,-4.491580963134766,1.3419550657272339
2020-01-26,1.0,3.0827393531799316,-0.9221934080123901,9.26961612701416
2020-01-27,1.0,8.844271659851074,0.9281483888626099,23.86759376525879
2020-01-28,1.0,17.132009506225586,-3.1702091693878174,86.15138244628906
2020-01-29,1.0,5.779562950134277,0.6710574626922607,20.48737335205078
2020-01-30,1.0,0.8748534917831421,-0.08607381582260132,1.6700884103775024
2020-01-31,2.0,93.49726867675781,1.260553240776062,441.1769714355469
2020-02-01,2.0,6.49376916885376,0.7307690382003784,24.99578094482422
2020-02-02,2.0,2.4160332679748535,1.776057481765747,2.9454259872436523
2020-02-03,2.0,35.484474182128906,-0.4423421621322632,168.3109130859375
2020-02-04,2.0,7.670570373535156,-21.053197860717773,54.10942077636719
2020-02-05,2.0,0.35499197244644165,-6.600736618041992,4.232158184051514
2020-02-06,2.0,18.46048355102539,0.3012430667877197,79.64352416992188
2020-02-07,2.0,-45.39873504638672,-228.97569274902344,5.292417526245117
2020-02-08,2.0,-21.34532356262207,-111.49696350097656,2.1638050079345703
2020-02-09,2.0,7.955564975738525,-0.14378732442855835,28.21409797668457
2020-02-10,2.0,-7.86885929107666,-33.36848449707031,5.529276371002197
2020-02-11,2.0,-44.67877197265625,-234.82778930664062,5.6977925300598145
2020-02-12,2.0,3.4531314373016357,1.277275562286377,9.090383529663086
2020-02-13,2.0,-0.1890072375535965,-6.346364974975586,2.456735849380493
2020-02-14,2.0,3.0256659984588623,-2.3483681678771973,8.960049629211426
2020-02-15,2.0,0.8900782465934753,-11.887633323669434,5.376657485961914
2020-02-16,2.0,1.9877456426620483,0.7427537441253662,3.366745710372925
2020-02-17,2.0,3.482534885406494,-0.6792929172515869,10.239001274108887
2020-02-18,2.0,2.843212604522705,-0.5751185417175293,10.049173355102539
2020-02-19,2.0,3.6666202545166016,-1.3541827201843262,11.680845260620117
2020-02-20,2.0,1.2730357646942139,-28.079824447631836,26.607744216918945
2020-02-21,2.0,11.189123153686523,1.1388344764709473,35.93089294433594
2020-02-22,2.0,24.176315307617188,-1.6453866958618164,120.38932800292969
2020-02-23,2.0,-1.8625385761260986,-13.879727363586426,3.81296968460083
2020-02-24,2.0,1.0182439088821411,-9.318241119384766,6.599315166473389
2020-02-25,2.0,-1.8791439533233643,-17.190044403076172,6.55248498916626
2020-02-26,2.0,1.3015481233596802,-2.1055068969726562,6.120059013366699
2020-02-27,2.0,1.5998294353485107,-7.676111221313477,5.445082187652588
2020-02-28,2.0,-10.163259506225586,-66.03453063964844,14.444890022277832
2020-02-29,2.0,2.1837921142578125,0.6596769094467163,3.5972347259521484
2020-03-01,3.0,11.183709144592285,0.08698144555091858,42.62712097167969
2020-03-02,4.0,3.8031487464904785,2.9609811305999756,4.750211715698242
2020-03-03,4.0,31.977741241455078,1.6182323694229126,149.08384704589844
2020-03-04,4.0,3.651757001876831,-1.0065197944641113,11.391341209411621
2020-03-05,5.0,4.714394569396973,-0.3104069232940674,9.435169219970703
2020-03-06,5.0,4.876724720001221,0.6316572427749634,12.674391746520996
2020-03-07,6.0,-28.207630157470703,-168.88121032714844,8.341338157653809
2020-03-08,7.0,-4.897268772125244,-25.37860870361328,10.050704002380371
2020-03-09,7.0,-13.609848022460938,-96.09247589111328,31.532344818115234
2020-03-10,12.0,12.256036758422852,4.474246501922607,15.259758949279785
2020-03-11,25.0,-17.99795913696289,-201.0345001220703,39.84421920776367
2020-03-12,32.0,33.52177047729492,24.946897506713867,47.52975082397461
2020-03-13,46.0,47.78178787231445,35.19549560546875,53.631431579589844
2020-03-14,64.0,62.285972595214844,54.653629302978516,66.91509246826172
2020-03-15,66.0,74.56121826171875,63.03827667236328,106.78572845458984
2020-03-16,83.0,82.66407775878906,76.95805358886719,88.09017181396484
2020-03-17,161.0,160.898193359375,158.19163513183594,165.4709014892578
2020-03-18,272.0,275.8961181640625,160.83795166015625,410.5889587402344
2020-03-19,422.0,465.4310607910156,417.85552978515625,649.901611328125
2020-03-20,585.0,585.1029052734375,582.5259399414062,590.3623657226562
2020-03-21,753.0,834.3240356445312,754.83203125,1142.223388671875
2020-03-22,1049.0,1135.593994140625,1047.8211669921875,1300.6080322265625
2020-03-23,1285.0,1287.8477783203125,1278.7742919921875,1307.1341552734375
2020-03-24,1537.0,1485.057373046875,1277.8702392578125,1538.9248046875
2020-03-25,1865.0,2132.758056640625,1858.538818359375,2541.567138671875
2020-03-26,2538.0,2640.31787109375,2535.84912109375,3046.37353515625
2020-03-27,3024.0,3024.62060546875,3020.2978515625,3030.2138671875
2020-03-28,3491.0,3858.435546875,2980.388427734375,4716.43408203125
2020-03-29,4596.0,4770.33642578125,4595.2734375,5060.29296875
2020-03-30,5056.0,5055.98388671875,5052.578125,5058.0595703125
2020-03-31,5994.0,5890.67138671875,5473.26904296875,5996.1845703125
2020-04-01,6980.0,7414.7529296875,6977.791015625,7746.00390625
2020-04-02,7695.0,7696.71728515625,7695.75,7698.22119140625
2020-04-03,8904.0,9201.6494140625,8901.8017578125,10392.5439453125
2020-04-04,10357.0,10357.1005859375,10349.9169921875,10361.1162109375
2020-04-05,11259.0,11623.24609375,11251.9326171875,12238.58984375
2020-04-06,12262.0,12542.447265625,12260.6044921875,13658.8623046875
2020-04-07,13553.0,13598.4345703125,12336.716796875,14998.78125
2020-04-08,15078.0,15335.505859375,15076.6923828125,16362.626953125
2020-04-09,16422.0,16975.015625,16414.380859375,17834.705078125
2020-04-10,17887.0,17884.61328125,17870.060546875,17899.37890625
2020-04-11,19180.0,19179.646484375,19165.0859375,19196.40234375
2020-04-12,20852.0,20852.5,20844.62890625,20861.4765625
2020-04-13,22025.0,22839.345703125,22026.98828125,23584.822265625
2020-04-14,23248.0,23637.94921875,23244.265625,25191.4140625
2020-04-15,24593.0,24586.818359375,24579.826171875,24599.0859375
2020-04-16,25734.0,26021.2265625,25335.19140625,27536.962890625
2020-04-17,27578.0,27886.82421875,27576.052734375,29109.380859375
2020-04-18,29160.0,29158.865234375,29156.951171875,29161.259765625
2020-04-19,30357.0,30354.837890625,30346.337890625,30358.59765625
2020-04-20,31513.0,31972.34765625,31498.0546875,33067.39453125
2020-04-21,33059.0,33604.546875,33048.3984375,35806.0
2020-04-22,35107.0,35839.5703125,35112.05078125,38735.53515625
2020-04-23,36937.0,37358.5546875,36927.03125,39049.0625
2020-04-24,39658.0,39651.61328125,39638.35546875,39665.3046875
2020-04-25,41777.0,42182.171875,39224.6953125,44284.52734375
2020-04-26,43903.0,44733.78125,43901.03515625,46377.22265625
2020-04-27,45883.0,46378.65234375,45879.21484375,48365.05859375
2020-04-28,48102.0,48358.1484375,47100.93359375,50371.02734375
2020-04-29,50358.0,50507.28125,48439.390625,53034.046875
2020-04-30,52918.0,51532.67578125,48458.20703125,52921.44921875
2020-05-01,56055.0,56056.11328125,56051.01171875,56060.81640625
2020-05-02,58505.0,59646.3046875,58502.27734375,64210.90234375
2020-05-03,61499.0,62214.44921875,59512.38671875,67065.9765625
2020-05-04,63777.0,62314.9375,56486.63671875,63777.69140625
2020-05-05,65889.0,66876.8671875,65900.1484375,68390.296875
2020-05-06,68232.0,68226.96875,68212.3046875,68238.046875
2020-05-07,70871.0,72117.0859375,70861.3046875,74029.8671875
2020-05-08,73760.0,74436.234375,73760.2109375,77123.21875
2020-05-09,76085.0,76082.7109375,76074.234375,76093.2265625
2020-05-10,77741.0,77741.953125,77737.6484375,77749.6328125
2020-05-11,79007.0,79843.1015625,79003.78125,83181.7109375
2020-05-12,83021.0,83019.453125,83005.75,83030.2734375
2020-05-13,84694.0,84696.203125,84682.6953125,84713.0625
2020-05-14,87937.0,87937.7109375,87916.4296875,87947.359375
2020-05-15,90369.0,91426.2890625,90360.9765625,93444.6796875
2020-05-16,92457.0,92842.234375,92447.625,94390.890625
2020-05-17,94191.0,94167.8984375,94073.015625,94198.078125
2020-05-18,96485.0,96488.9609375,96483.875,96494.8359375
2020-05-19,98030.0,98271.9609375,98021.28125,99260.5546875
2020-05-20,100418.0,100497.25,100415.375,100798.4375
2020-05-21,102688.0,102684.578125,102672.203125,102694.359375
2020-05-22,105444.0,107590.2890625,105433.0625,116187.609375
2020-05-23,107796.0,107796.7734375,107787.4921875,107805.3125
2020-05-24,110304.0,112599.0234375,110300.71875,121775.96875
2020-05-25,112017.0,112253.953125,112009.9296875,113197.96875
2020-05-26,113195.0,113395.6484375,113185.1875,114207.25
2020-05-27,114306.0,114305.7109375,114301.0703125,114310.4921875
2020-05-28,115833.0,116012.7890625,115825.65625,116734.5078125
2020-05-29,117455.0,117457.140625,117449.796875,117465.0234375
2020-05-30,118917.0,118601.546875,117334.4453125,118924.1484375
2020-05-31,120260.0,120258.109375,120255.8125,120264.3515625
2020-06-01,121234.0,122046.5234375,121231.7734375,125295.4609375
2020-06-02,122848.0,123326.3984375,122837.265625,125259.0078125
2020-06-03,123830.0,124201.8984375,123828.9609375,125676.75
2020-06-04,124759.0,124764.2734375,124757.5703125,124770.2421875
2020-06-05,125915.0,125909.3359375,125900.6015625,125916.28125
2020-06-06,126890.0,126887.7265625,126880.9453125,126892.2734375
2020-06-07,127757.0,127244.296875,125180.0,127763.328125
2020-06-08,128415.0,128037.296875,126496.546875,128446.4453125
2020-06-09,129212.0,129128.3359375,128290.9375,129708.5703125
2020-06-10,129837.0,129543.3515625,128381.1171875,129835.953125
2020-06-11,130603.0,130688.171875,130600.59375,131026.1484375
2020-06-12,131198.0,131357.90625,131189.125,132007.59375
2020-06-13,131871.0,131598.15625,130500.0703125,131879.953125
2020-06-14,132543.0,133784.53125,132541.359375,136769.078125
2020-06-15,133016.0,133204.90625,133018.5,133939.34375
2020-06-16,133639.0,133634.90625,133628.515625,133640.5625
2020-06-17,134185.0,134224.09375,133941.125,134623.296875
2020-06-18,134778.0,134780.875,134776.640625,134788.734375
2020-06-19,135470.0,135480.140625,135207.640625,135774.8125
2020-06-20,136104.0,136175.515625,136103.40625,136459.40625
2020-06-21,136762.0,136761.28125,136758.34375,136763.03125
2020-06-22,137224.0,137303.84375,137216.921875,137637.34375
2020-06-23,137825.0,137810.90625,137734.125,137832.171875
2020-06-24,138540.0,138543.5,138409.828125,138681.21875
2020-06-25,139434.0,139456.65625,139428.9375,139552.53125
2020-06-26,140291.0,140343.171875,140289.609375,140551.453125
