,Arizona,forecast,interval_low,interval_high
2020-04-13,7.0,8.574840545654297,8.108935356140137,9.362960815429688
2020-04-14,11.0,8.888169288635254,8.50564193725586,9.450783729553223
2020-04-15,12.0,8.564640045166016,7.307178497314453,10.290657043457031
2020-04-16,9.0,9.058475494384766,7.754317283630371,11.046610832214355
2020-04-17,19.0,10.130989074707031,9.419474601745605,11.33963394165039
2020-04-18,-3.0,10.691859245300293,9.280939102172852,12.25604248046875
2020-04-19,4.0,10.549307823181152,10.01939868927002,11.268048286437988
2020-04-20,7.0,10.0701265335083,9.514970779418945,11.082141876220703
2020-04-21,17.0,10.630645751953125,10.072490692138672,11.359164237976074
2020-04-22,23.0,10.491442680358887,9.486859321594238,12.263442039489746
2020-04-23,18.0,10.656880378723145,9.381404876708984,12.586912155151367
2020-04-24,17.0,11.52196216583252,11.025297164916992,12.424415588378906
2020-04-25,7.0,12.13217544555664,10.963810920715332,13.40338134765625
2020-04-26,2.0,11.83905029296875,11.673450469970703,12.150298118591309
2020-04-27,0.0,10.526775360107422,10.133235931396484,11.2191162109375
2020-04-28,0.0,10.909172058105469,10.600020408630371,11.308919906616211
2020-04-29,33.0,10.279955863952637,8.551783561706543,12.053900718688965
2020-04-30,12.0,11.016934394836426,9.725947380065918,12.746883392333984
2020-05-01,10.0,12.74975872039795,11.741983413696289,14.201631546020508
2020-05-02,0.0,13.54723834991455,11.924345970153809,15.440322875976562
2020-05-03,32.0,13.528392791748047,12.792984962463379,14.674999237060547
2020-05-04,0.0,11.401991844177246,10.486892700195312,12.978468894958496
2020-05-05,33.0,11.737238883972168,11.020472526550293,12.715741157531738
2020-05-06,31.0,10.704524993896484,10.015402793884277,11.874974250793457
2020-05-07,24.0,10.131680488586426,9.375594139099121,10.880152702331543
2020-05-08,67.0,11.573383331298828,11.391148567199707,11.83053970336914
2020-05-09,15.0,12.402366638183594,11.666399002075195,12.8700590133667
2020-05-10,4.0,12.978556632995605,12.81147289276123,13.241458892822266
2020-05-11,6.0,15.469970703125,15.266975402832031,15.644403457641602
2020-05-12,20.0,16.468238830566406,16.42685317993164,16.547563552856445
2020-05-13,33.0,16.2852725982666,13.040077209472656,19.201770782470703
2020-05-14,29.0,18.232301712036133,16.16558837890625,21.06622886657715
2020-05-15,27.0,20.89835548400879,18.670969009399414,24.18841552734375
2020-05-16,28.0,22.097883224487305,19.47083854675293,25.86949920654297
2020-05-17,1.0,21.27509117126465,20.13761329650879,23.489038467407227
2020-05-18,7.0,27.322410583496094,25.289011001586914,31.014673233032227
2020-05-19,18.0,29.75694465637207,27.65742301940918,32.46242141723633
2020-05-20,42.0,29.703683853149414,27.050621032714844,31.80254364013672
2020-05-21,17.0,26.332481384277344,25.77356719970703,26.82784080505371
2020-05-22,11.0,27.208053588867188,24.786897659301758,28.68606185913086
2020-05-23,26.0,28.986013412475586,27.49393081665039,29.995983123779297
2020-05-24,0.0,28.416746139526367,25.995285034179688,31.02419662475586
2020-05-25,6.0,22.5341796875,21.312658309936523,24.730173110961914
2020-05-26,3.0,24.20306968688965,22.987762451171875,25.688940048217773
2020-05-27,24.0,23.712182998657227,22.601343154907227,25.884056091308594
2020-05-28,26.0,22.50339698791504,21.47049903869629,23.316919326782227
2020-05-29,26.0,24.470029830932617,24.067888259887695,25.048677444458008
2020-05-30,18.0,26.079195022583008,25.60272216796875,26.695817947387695
2020-05-31,3.0,25.799158096313477,25.159440994262695,26.706436157226562
2020-06-01,11.0,13.417739868164062,12.454360008239746,15.188222885131836
2020-06-02,25.0,14.218830108642578,13.284765243530273,15.443450927734375
2020-06-03,40.0,13.813896179199219,12.707204818725586,15.395209312438965
2020-06-04,16.0,12.989925384521484,12.021509170532227,14.205731391906738
2020-06-05,16.0,13.916813850402832,13.806010246276855,14.067797660827637
2020-06-06,28.0,14.754338264465332,14.188322067260742,15.149019241333008
2020-06-07,8.0,14.770800590515137,14.477096557617188,15.17214298248291
2020-06-08,2.0,21.241472244262695,20.440563201904297,22.752262115478516
2020-06-09,23.0,22.780670166015625,21.92815399169922,23.74948501586914
2020-06-10,25.0,22.342483520507812,20.503339767456055,24.76227378845215
2020-06-11,34.0,22.138137817382812,20.786685943603516,23.490341186523438
2020-06-12,21.0,24.489408493041992,23.45673370361328,25.42367935180664
2020-06-13,33.0,26.066207885742188,24.907852172851562,27.722436904907227
2020-06-14,2.0,25.60756492614746,24.73832893371582,26.176034927368164
2020-06-15,12.0,17.329641342163086,16.580127716064453,18.79970932006836
2020-06-16,25.0,18.64617156982422,17.796756744384766,19.68919563293457
2020-06-17,21.0,18.580453872680664,17.213233947753906,20.929506301879883
2020-06-18,34.0,18.375211715698242,16.949003219604492,20.205150604248047
2020-06-19,38.0,19.842580795288086,19.12067413330078,20.738256454467773
2020-06-20,25.0,20.9921817779541,19.902498245239258,22.428546905517578
2020-06-21,3.0,20.412790298461914,19.853883743286133,20.75969696044922
2020-06-22,2.0,23.200551986694336,21.78929328918457,25.859771728515625
2020-06-23,45.0,25.34586524963379,23.744140625,27.293094635009766
2020-06-24,71.0,25.61347198486328,23.4702205657959,27.914278030395508
2020-06-25,28.0,23.633054733276367,22.59372329711914,24.69929313659668
