,California,forecast,interval_low,interval_high
2020-04-07,1327.0,1419.568603515625,1326.8428955078125,1564.3199462890625
2020-04-08,1546.0,1543.966064453125,1543.495361328125,1544.77978515625
2020-04-09,813.0,1134.2919921875,813.1982421875,1674.2457275390625
2020-04-10,1371.0,1258.9853515625,816.1353759765625,1370.7896728515625
2020-04-11,636.0,775.4129638671875,636.788330078125,1323.410400390625
2020-04-12,1083.0,1081.9088134765625,1080.791748046875,1082.612548828125
2020-04-13,1134.0,1164.830322265625,987.56005859375,1433.463623046875
2020-04-14,1455.0,1386.750732421875,1116.530517578125,1454.647705078125
2020-04-15,1297.0,1276.7803955078125,983.00439453125,1456.3272705078125
2020-04-16,991.0,1096.5770263671875,991.9202880859375,1511.4512939453125
2020-04-17,1480.0,1373.2066650390625,944.3003540039062,1482.0301513671875
2020-04-18,1354.0,1230.381591796875,742.2989501953125,1354.1209716796875
2020-04-19,920.0,1142.18017578125,920.75,1509.0390625
2020-04-20,2255.0,2027.617919921875,1630.7403564453125,2254.538330078125
2020-04-21,1794.0,1794.4176025390625,1793.566650390625,1795.802734375
2020-04-22,1872.0,1995.300048828125,1871.94580078125,2287.05224609375
2020-04-23,2209.0,2075.22509765625,1550.9521484375,2207.232177734375
2020-04-24,1794.0,1570.034423828125,1184.6529541015625,1794.200927734375
2020-04-25,1013.0,1014.3283081054688,1013.6074829101562,1015.2977905273438
2020-04-26,1191.0,1139.287841796875,1048.625,1190.784912109375
2020-04-27,1413.0,1413.0255126953125,1412.2943115234375,1413.3819580078125
2020-04-28,1192.0,1645.2747802734375,1191.3037109375,2359.066162109375
2020-04-29,2583.0,2312.798828125,1240.2099609375,2581.694580078125
2020-04-30,1383.0,1383.8065185546875,1383.10888671875,1384.159912109375
2020-05-01,1896.0,1713.8023681640625,1393.1170654296875,1896.025634765625
2020-05-02,1321.0,1455.2467041015625,1321.727294921875,1843.878173828125
2020-05-03,1556.0,1514.1068115234375,1348.08740234375,1555.993896484375
2020-05-04,981.0,1488.5126953125,981.7748413085938,2456.595947265625
2020-05-05,2572.0,2570.50927734375,2569.849609375,2571.58837890625
2020-05-06,2160.0,2177.2734375,2159.57080078125,2246.410888671875
2020-05-07,1532.0,1673.583740234375,1532.3077392578125,1889.6148681640625
2020-05-08,1652.0,1653.1295166015625,1651.7340087890625,1655.3563232421875
2020-05-09,2772.0,2511.22705078125,1479.56787109375,2770.66259765625
2020-05-10,1028.0,1278.9412841796875,1029.0711669921875,1849.9415283203125
2020-05-11,1729.0,1710.8782958984375,1642.6080322265625,1728.4742431640625
2020-05-12,1651.0,1652.4410400390625,1651.6837158203125,1654.1209716796875
2020-05-13,1818.0,1818.119384765625,1817.57666015625,1819.1412353515625
2020-05-14,2073.0,1947.699951171875,1677.5,2070.986328125
2020-05-15,1822.0,1822.0775146484375,1820.669189453125,1823.6458740234375
2020-05-16,2032.0,1799.025146484375,1598.9356689453125,2032.5390625
2020-05-17,1441.0,1382.6090087890625,1153.2862548828125,1441.1876220703125
2020-05-18,1352.0,1354.4136962890625,1352.6673583984375,1354.971435546875
2020-05-19,2246.0,2082.171142578125,1540.7061767578125,2245.52978515625
2020-05-20,2254.0,2150.856201171875,1830.6231689453125,2254.273193359375
2020-05-21,2038.0,2039.760498046875,2037.1650390625,2041.656005859375
2020-05-22,2225.0,2167.78955078125,2007.1920166015625,2237.0732421875
2020-05-23,2283.0,2259.4228515625,2018.7620849609375,2375.8330078125
2020-05-24,1505.0,1505.1510009765625,1504.450439453125,1505.936767578125
2020-05-25,2401.0,2583.13427734375,2397.669189453125,2980.75390625
2020-05-26,3022.0,2509.765625,1650.1162109375,3021.67236328125
2020-05-27,1579.0,1859.277587890625,1578.71337890625,2976.874267578125
2020-05-28,2742.0,2765.63916015625,2681.18017578125,2851.70654296875
2020-05-29,2825.0,2826.011474609375,2825.0966796875,2827.361572265625
2020-05-30,3257.0,3255.447021484375,3254.473388671875,3256.336669921875
2020-05-31,2056.0,2074.92431640625,2056.408447265625,2147.126708984375
2020-06-01,2782.0,2781.60400390625,2781.19580078125,2781.9482421875
2020-06-02,2482.0,2434.438720703125,2241.580078125,2483.7431640625
2020-06-03,2159.0,2388.833740234375,2159.283203125,2743.586181640625
2020-06-04,2820.0,2902.99462890625,2819.71044921875,3234.71923828125
2020-06-05,3589.0,3399.515625,2647.2373046875,3588.8046875
2020-06-06,2823.0,2923.66796875,2822.885986328125,3323.088134765625
2020-06-07,2051.0,2199.18896484375,2050.695068359375,2594.0712890625
2020-06-08,3159.0,3088.552490234375,2809.20849609375,3160.703857421875
2020-06-09,2865.0,2982.30419921875,2865.1279296875,3446.184326171875
2020-06-10,3034.0,3136.55859375,3032.41162109375,3548.306396484375
2020-06-11,3724.0,3632.37890625,3272.16357421875,3723.044921875
2020-06-12,3220.0,3220.701904296875,3219.329833984375,3222.41796875
2020-06-13,3375.0,3334.80029296875,3175.307373046875,3375.900390625
2020-06-14,2315.0,2443.495361328125,2314.62841796875,2856.3359375
2020-06-15,3377.0,3464.994140625,3250.706787109375,3944.90478515625
2020-06-16,3235.0,3494.614013671875,3235.583984375,4197.572265625
2020-06-17,3837.0,4061.973388671875,3835.96044921875,4504.39990234375
2020-06-18,4335.0,4334.08349609375,4332.39404296875,4334.99560546875
2020-06-19,3729.0,3730.19287109375,3729.59423828125,3730.970703125
2020-06-20,4381.0,4229.00244140625,3623.649658203125,4380.978515625
2020-06-21,3414.0,3413.731689453125,3412.492431640625,3414.340087890625
2020-06-22,6108.0,6206.5654296875,6107.669921875,6601.04638671875
2020-06-23,6712.0,6711.8193359375,6711.22509765625,6712.22265625
2020-06-24,4547.0,4547.79443359375,4547.12255859375,4548.34033203125
2020-06-25,5088.0,5088.119140625,5087.26806640625,5089.2373046875
2020-06-26,5732.0,4783.71484375,3971.55419921875,5731.02099609375
2020-06-27,3848.0,3848.62939453125,3847.84033203125,3849.740478515625
2020-06-28,4795.0,4794.44091796875,4793.662109375,4794.9443359375
2020-06-29,8159.0,7845.7626953125,6592.96826171875,8159.30224609375
2020-06-30,7772.0,8171.640625,7771.7919921875,9769.6650390625
2020-07-01,7263.0,7287.01806640625,6959.212890625,7688.09033203125
2020-07-02,7869.0,7868.99072265625,7868.68603515625,7869.1943359375
2020-07-03,3964.0,4528.140625,3964.153564453125,6021.43408203125
2020-07-04,2381.0,2380.901123046875,2380.235595703125,2381.410888671875
2020-07-05,11786.0,6167.39453125,2214.056396484375,11785.888671875
2020-07-06,6354.0,7003.46875,6353.92919921875,9600.94140625
2020-07-07,12977.0,12027.0517578125,8230.623046875,12976.8486328125
2020-07-08,8548.0,8548.623046875,8547.9677734375,8549.654296875
2020-07-09,9924.0,9819.404296875,9402.6953125,9924.3681640625
2020-07-10,8401.0,8425.302734375,8169.33642578125,8752.7509765625
2020-07-11,7876.0,7788.4609375,7439.6171875,7876.642578125
2020-07-12,5782.0,5782.21875,5781.966796875,5782.40234375
2020-07-13,8814.0,10106.3310546875,8813.7421875,12780.9384765625
2020-07-14,12854.0,12853.857421875,12852.896484375,12854.4521484375
