,Montana,forecast,interval_low,interval_high
2020-04-13,7.0,22.108488082885742,19.087236404418945,24.6234130859375
2020-04-14,5.0,21.959022521972656,20.488792419433594,23.374893188476562
2020-04-15,5.0,22.406038284301758,21.75989532470703,23.47582244873047
2020-04-16,11.0,22.663728713989258,21.496030807495117,23.62559700012207
2020-04-17,7.0,24.79164695739746,22.57331085205078,26.737613677978516
2020-04-18,4.0,28.408798217773438,27.457128524780273,30.013343811035156
2020-04-19,7.0,11.392875671386719,10.773855209350586,12.438274383544922
2020-04-20,0.0,12.88216495513916,10.894447326660156,14.684822082519531
2020-04-21,4.0,12.452018737792969,11.532751083374023,13.357037544250488
2020-04-22,2.0,12.709705352783203,12.273968696594238,13.315109252929688
2020-04-23,3.0,11.66927719116211,10.685264587402344,12.783329010009766
2020-04-24,2.0,12.77475643157959,10.574200630187988,14.961559295654297
2020-04-25,1.0,15.718350410461426,14.486215591430664,16.816917419433594
2020-04-26,3.0,5.7410712242126465,5.321518898010254,6.31915807723999
2020-04-27,1.0,6.501471042633057,5.316556930541992,7.702842712402344
2020-04-28,2.0,5.994927883148193,5.457084655761719,6.545375823974609
2020-04-29,0.0,6.5646514892578125,6.215512275695801,6.760757923126221
2020-04-30,2.0,5.936482906341553,5.625067234039307,6.326897621154785
2020-05-01,0.0,6.315994739532471,5.254952907562256,7.5420451164245605
2020-05-02,2.0,7.808624267578125,7.166868209838867,8.450528144836426
2020-05-03,0.0,2.565340280532837,2.2873477935791016,2.875092029571533
2020-05-04,2.0,2.940784454345703,2.2021596431732178,3.786226749420166
2020-05-05,-1.0,2.4497721195220947,2.0950260162353516,2.8384313583374023
2020-05-06,0.0,3.3339035511016846,2.7492237091064453,3.9708497524261475
2020-05-07,0.0,3.0559566020965576,2.6478612422943115,3.637134552001953
2020-05-08,2.0,3.0541889667510986,2.7766366004943848,3.5312533378601074
2020-05-09,0.0,3.5007102489471436,3.282150983810425,3.8626155853271484
2020-05-10,0.0,1.5710774660110474,1.274854302406311,1.8173819780349731
2020-05-11,1.0,1.908677101135254,1.2703595161437988,2.661738634109497
2020-05-12,2.0,1.40261709690094,1.0903986692428589,1.7552149295806885
2020-05-13,1.0,2.3181259632110596,1.719172477722168,3.0245680809020996
2020-05-14,0.0,2.0118162631988525,1.5733681917190552,2.7129433155059814
2020-05-15,4.0,1.8721952438354492,1.5688518285751343,2.263265609741211
2020-05-16,2.0,2.128328561782837,1.9557452201843262,2.4244959354400635
2020-05-17,0.0,1.782240867614746,1.5973464250564575,2.0131044387817383
2020-05-18,2.0,2.035102605819702,1.369679570198059,2.7685959339141846
2020-05-19,1.0,1.502569556236267,1.1684805154800415,1.8796265125274658
2020-05-20,7.0,2.4415903091430664,1.754005789756775,3.250175952911377
2020-05-21,1.0,2.429018259048462,1.9980299472808838,3.2833516597747803
2020-05-22,0.0,2.278219223022461,1.9764454364776611,2.455155372619629
2020-05-23,0.0,2.4120349884033203,2.045742988586426,2.6895947456359863
2020-05-24,0.0,3.232692003250122,2.970198154449463,3.5276265144348145
2020-05-25,0.0,3.4523675441741943,2.5723893642425537,4.270293235778809
2020-05-26,0.0,2.8390896320343018,2.4037160873413086,3.317092180252075
2020-05-27,2.0,3.6480214595794678,2.916214942932129,4.437707424163818
2020-05-28,4.0,4.0533623695373535,3.5526864528656006,4.940903663635254
2020-05-29,8.0,3.986107587814331,3.7299320697784424,4.145084857940674
2020-05-30,12.0,4.3316779136657715,3.7193853855133057,4.6740546226501465
2020-05-31,10.0,1.329748272895813,1.1350866556167603,1.5344513654708862
2020-06-01,4.0,1.579271912574768,0.9328839778900146,2.2695906162261963
2020-06-02,4.0,1.0098668336868286,0.6837695837020874,1.3822699785232544
2020-06-03,2.0,1.92038094997406,1.240088701248169,2.7403805255889893
2020-06-04,14.0,1.9109846353530884,1.4448432922363281,2.8219149112701416
2020-06-05,2.0,1.6659096479415894,1.358279824256897,1.825811505317688
2020-06-06,-1.0,1.7566547393798828,1.4257261753082275,2.008108615875244
2020-06-07,5.0,7.327808380126953,6.970433235168457,7.988627910614014
2020-06-08,3.0,8.062050819396973,6.846225738525391,9.400131225585938
2020-06-09,6.0,7.749701023101807,7.188778877258301,8.320796966552734
2020-06-10,7.0,8.525256156921387,8.063058853149414,8.76002311706543
2020-06-11,2.0,7.996060848236084,7.733798980712891,8.430956840515137
2020-06-12,10.0,8.744256019592285,7.765612602233887,9.882942199707031
2020-06-13,15.0,10.21431827545166,9.734317779541016,10.925106048583984
2020-06-14,13.0,5.94056510925293,5.539358139038086,6.453118801116943
2020-06-15,8.0,6.436575412750244,5.183888912200928,7.547388076782227
2020-06-16,5.0,5.795347690582275,5.207078456878662,6.39967679977417
2020-06-17,16.0,6.3554558753967285,5.7947211265563965,6.76400089263916
2020-06-18,25.0,6.586185455322266,6.286226272583008,6.972300052642822
2020-06-19,11.0,6.820808410644531,6.338646411895752,7.458215236663818
2020-06-20,32.0,7.984803676605225,7.487735748291016,8.559338569641113
2020-06-21,19.0,11.362252235412598,10.40023136138916,12.17783260345459
2020-06-22,17.0,11.891037940979004,10.159942626953125,13.432616233825684
2020-06-23,9.0,11.503205299377441,10.673367500305176,12.342591285705566
2020-06-24,23.0,12.168477058410645,11.388763427734375,12.574377059936523
2020-06-25,37.0,13.090675354003906,12.965160369873047,13.246858596801758
2020-06-26,26.0,14.138099670410156,13.65054988861084,14.67502498626709
2020-06-27,23.0,15.77666187286377,14.588764190673828,16.625980377197266
2020-06-28,11.0,22.459516525268555,20.983997344970703,24.232025146484375
2020-06-29,56.0,24.584218978881836,21.15658187866211,27.275341033935547
2020-06-30,48.0,24.48048210144043,22.777559280395508,26.1470947265625
2020-07-01,49.0,24.773927688598633,24.04983139038086,25.976163864135742
2020-07-02,67.0,25.313325881958008,24.12272071838379,26.2302188873291
2020-07-03,45.0,27.63055419921875,25.273574829101562,29.649070739746094
2020-07-04,39.0,31.653844833374023,30.500490188598633,33.39336395263672
2020-07-05,45.0,43.35209274291992,39.73271560668945,46.45614242553711
2020-07-06,37.0,45.6540412902832,40.08164596557617,49.881221771240234
2020-07-07,78.0,46.84525680541992,43.962039947509766,49.507347106933594
2020-07-08,44.0,48.62261962890625,45.95433807373047,51.00446701049805
2020-07-09,95.0,54.627105712890625,53.590667724609375,55.979801177978516
2020-07-10,127.0,58.71639633178711,57.63053894042969,59.9469108581543
2020-07-11,84.0,62.39762496948242,57.69121170043945,65.32872772216797
2020-07-12,81.0,66.96332550048828,63.13258743286133,73.201171875
2020-07-13,85.0,76.718017578125,67.44217681884766,83.90287017822266
2020-07-14,109.0,81.32058715820312,75.59453582763672,86.59391021728516
2020-07-15,144.0,87.56299591064453,81.91593933105469,92.35432434082031
2020-07-16,135.0,91.10340118408203,89.39777374267578,93.94371795654297
2020-07-17,135.0,96.58551025390625,91.68335723876953,99.27230834960938
2020-07-18,105.0,100.4247817993164,97.40013885498047,105.94924926757812
2020-07-19,,146.2085723876953,118.8975601196289,162.81028747558594
2020-07-20,,182.16880798339844,171.162109375,198.18978881835938
2020-07-21,,210.45533752441406,207.73426818847656,214.11790466308594
2020-07-22,,276.3055419921875,259.06756591796875,296.667724609375
2020-07-23,,273.1360168457031,262.73345947265625,289.9835205078125
2020-07-24,,273.5484924316406,242.93350219726562,289.41766357421875
2020-07-25,,242.7032012939453,210.59591674804688,259.25360107421875
