,Puerto Rico,forecast,interval_low,interval_high
2020-01-23,0.0,0.0010752796661108732,0.00019863247871398926,0.0034618377685546875
2020-01-24,0.0,-0.0008715033764019608,-0.026879549026489258,0.025088965892791748
2020-01-25,0.0,0.00015326737775467336,-0.001735687255859375,0.001595139503479004
2020-01-26,0.0,-0.0005410194280557334,-0.0010169148445129395,-0.00022649765014648438
2020-01-27,0.0,0.0004589796008076519,-0.002618134021759033,0.00594097375869751
2020-01-28,0.0,0.0005153476959094405,-0.000962376594543457,0.0022007226943969727
2020-01-29,0.0,-0.000760066497605294,-0.002381563186645508,0.0010816454887390137
2020-01-30,0.0,0.0005538940313272178,0.00029841065406799316,0.0013573169708251953
2020-01-31,0.0,0.005510753486305475,-0.0007078051567077637,0.027756869792938232
2020-02-01,0.0,-0.019099151715636253,-0.09554165601730347,0.001084446907043457
2020-02-02,0.0,-0.0006284356350079179,-0.0013263821601867676,-6.67572021484375e-05
2020-02-03,0.0,-0.00428997864946723,-0.02138763666152954,0.0013779699802398682
2020-02-04,0.0,-0.0006069362279959023,-0.003430962562561035,0.0008893907070159912
2020-02-05,0.0,0.0005912125343456864,-0.0007909536361694336,0.0027149617671966553
2020-02-06,0.0,-0.0020407915581017733,-0.003317415714263916,0.0009926557540893555
2020-02-07,0.0,0.004189997911453247,7.399916648864746e-05,0.009091943502426147
2020-02-08,0.0,-0.0016263306606560946,-0.005726635456085205,0.0001798570156097412
2020-02-09,0.0,-0.00028221606044098735,-0.002674698829650879,0.000797659158706665
2020-02-10,0.0,0.00189894437789917,-0.00022554397583007812,0.006001263856887817
2020-02-11,0.0,-0.008089685812592506,-0.03395557403564453,-0.0003024935722351074
2020-02-12,0.0,0.004738527350127697,-0.02545452117919922,0.05473750829696655
2020-02-13,0.0,-0.013588428497314453,-0.056628525257110596,-0.0005930066108703613
2020-02-14,0.0,-0.007159173488616943,-0.06208378076553345,0.02702885866165161
2020-02-15,0.0,0.004520362708717585,-0.0007364153861999512,0.008520275354385376
2020-02-16,0.0,-0.0021732808090746403,-0.006732046604156494,0.0013496875762939453
2020-02-17,0.0,-0.0036649524699896574,-0.011943221092224121,0.0016876161098480225
2020-02-18,0.0,-0.0006846606847830117,-0.002071201801300049,0.0020249783992767334
2020-02-19,0.0,-0.0028756260871887207,-0.0040204524993896484,-0.0006199479103088379
2020-02-20,0.0,0.006677764467895031,0.001304924488067627,0.018063753843307495
2020-02-21,0.0,-0.00036745666875503957,-0.005869805812835693,0.002877652645111084
2020-02-22,0.0,-0.07662802934646606,-0.23813295364379883,-0.00011855363845825195
2020-02-23,0.0,-0.027530014514923096,-0.11270278692245483,4.26173210144043e-05
2020-02-24,0.0,0.0022176324855536222,-0.0001043081283569336,0.006545662879943848
2020-02-25,0.0,0.007405531592667103,-0.0025274157524108887,0.037825942039489746
2020-02-26,0.0,-0.003830826375633478,-0.006315827369689941,-0.0005785226821899414
2020-02-27,0.0,0.010714280419051647,-0.0005048513412475586,0.052810072898864746
2020-02-28,0.0,0.0014648616779595613,-0.0002606511116027832,0.002950429916381836
2020-02-29,0.0,-0.023465584963560104,-0.13171833753585815,0.016558527946472168
2020-03-01,0.0,-0.00840374268591404,-0.04208660125732422,0.001255333423614502
2020-03-02,0.0,0.0021744430996477604,-0.002544105052947998,0.013762295246124268
2020-03-03,0.0,0.012850916013121605,-0.0008574128150939941,0.05265769362449646
2020-03-04,0.0,-0.0023972750641405582,-0.015404582023620605,0.0030830800533294678
2020-03-05,0.0,-0.0024841309059411287,-0.011844217777252197,0.0010749995708465576
2020-03-06,0.0,-0.00025125741376541555,-0.003007054328918457,0.0013946592807769775
2020-03-07,0.0,-0.013983172364532948,-0.06431293487548828,0.001070171594619751
2020-03-08,0.0,-0.0022473870776593685,-0.014607787132263184,0.003652036190032959
2020-03-09,0.0,0.021633237600326538,-0.005499660968780518,0.06008341908454895
2020-03-10,0.0,-0.007437801454216242,-0.027834594249725342,0.0005564689636230469
