,Louisiana,forecast,interval_low,interval_high
2020-05-06,403.0,453.1806335449219,425.92608642578125,478.04632568359375
2020-05-07,253.0,459.26294381277904,423.6601257324219,482.74298095703125
2020-05-08,203.0,464.3738010951451,404.7317810058594,500.5995788574219
2020-05-09,562.0,457.3665117536272,352.7008972167969,515.93994140625
2020-05-10,183.0,449.1434064592634,367.4313659667969,507.9634094238281
2020-05-11,215.0,437.62914603097096,370.24774169921875,509.3370056152344
2020-05-12,235.0,428.98878261021207,353.3255310058594,512.3231201171875
2020-05-13,612.0,418.42933872767856,338.33294677734375,511.52880859375
2020-05-14,827.0,412.2449035644531,353.4007873535156,494.2354736328125
2020-05-15,348.0,414.5945347377232,362.0074157714844,454.99481201171875
2020-05-16,280.0,429.60046822684154,382.90399169921875,478.240234375
2020-05-17,315.0,444.0021667480469,384.74853515625,488.9682312011719
2020-05-18,277.0,459.0481698172433,418.7867431640625,507.540771484375
2020-05-19,329.0,472.3696550641741,430.21014404296875,522.1532592773438
2020-05-20,278.0,486.5486624581473,441.40643310546875,522.4279174804688
2020-05-21,1188.0,492.1943141392299,398.5319519042969,542.6715698242188
2020-05-22,421.0,496.12411063058033,419.0249328613281,556.4959106445312
2020-05-23,0.0,490.6421377999442,431.92852783203125,533.7669677734375
2020-05-24,244.0,493.9165736607143,446.8171081542969,541.0597534179688
2020-05-25,640.0,496.7790745326451,440.2061462402344,535.4700927734375
2020-05-26,245.0,503.4533996582031,471.8927307128906,547.1028442382812
2020-05-27,443.0,499.46316964285717,453.6575012207031,550.3128662109375
2020-05-28,305.0,510.3053632463728,459.1862487792969,562.765625
2020-05-29,0.0,498.3827558244978,384.5395812988281,578.7367553710938
2020-05-30,775.0,474.55578177315846,334.38433837890625,542.3155517578125
2020-05-31,339.0,466.3289533342634,356.1097717285156,547.0831298828125
2020-06-01,425.0,459.6254141671317,365.0388488769531,561.1698608398438
2020-06-02,405.0,455.52099173409596,375.5260009765625,540.583740234375
2020-06-03,387.0,452.01366751534596,379.1502685546875,548.7059326171875
2020-06-04,429.0,448.4966299874442,416.345458984375,472.135498046875
2020-06-05,427.0,455.63870675223217,422.22186279296875,485.67608642578125
