,Virginia,forecast,interval_low,interval_high
2020-03-01,0.0,36.292842864990234,-0.006883442401885986,137.68179321289062
2020-03-02,0.0,-0.19765998423099518,-0.7639453411102295,0.007977902889251709
2020-03-03,0.0,0.0706094354391098,-0.004461109638214111,0.20005014538764954
2020-03-04,0.0,0.159475639462471,-0.2850489020347595,0.7900134325027466
2020-03-05,0.0,-1.8761653900146484,-8.961895942687988,0.054552286863327026
2020-03-06,0.0,-1.6217502355575562,-6.021833896636963,0.05156022310256958
2020-03-07,0.0,0.4073721766471863,-0.3528258800506592,2.092884063720703
2020-03-08,2.0,1.9712578058242798,1.8402183055877686,2.1749727725982666
2020-03-09,0.0,0.1457662582397461,0.05321064591407776,0.37749022245407104
2020-03-10,6.0,5.689333915710449,5.3694376945495605,5.870880126953125
2020-03-11,1.0,1.334465742111206,0.6516116857528687,2.52417254447937
2020-03-12,3.0,6.779440402984619,2.0011587142944336,15.403961181640625
2020-03-13,15.0,14.815704345703125,14.688105583190918,14.936899185180664
2020-03-14,10.0,10.401795387268066,10.113767623901367,10.884098052978516
2020-03-15,0.0,1.419694185256958,-0.386745810508728,7.925046443939209
2020-03-16,12.0,12.922022819519043,11.97803020477295,16.391048431396484
2020-03-17,18.0,16.647544860839844,11.403261184692383,18.1156063079834
2020-03-18,12.0,13.5657958984375,11.778484344482422,19.483787536621094
2020-03-19,24.0,21.86932945251465,13.426907539367676,24.32992172241211
2020-03-20,20.0,22.84628677368164,19.57956314086914,34.32760238647461
2020-03-21,34.0,39.403507232666016,33.627830505371094,61.298057556152344
2020-03-22,63.0,57.41828155517578,35.68619155883789,63.012855529785156
2020-03-23,34.0,34.06108093261719,33.92396926879883,34.281219482421875
2020-03-24,39.0,51.92595672607422,39.20245361328125,102.17231750488281
2020-03-25,103.0,102.42497253417969,102.08877563476562,102.82814025878906
2020-03-26,70.0,77.18079376220703,70.23893737792969,103.56754302978516
2020-03-27,141.0,138.3029022216797,129.15158081054688,140.78988647460938
2020-03-28,133.0,133.30654907226562,133.05337524414062,133.6680145263672
2020-03-29,150.0,141.37489318847656,126.09423828125,150.01170349121094
2020-03-30,130.0,130.00636291503906,129.92005920410156,130.1531982421875
2020-03-31,229.0,212.50375366210938,146.24298095703125,229.13601684570312
2020-04-01,234.0,246.33132934570312,233.98753356933594,295.30584716796875
2020-04-02,223.0,257.44775390625,222.9466552734375,305.4455261230469
2020-04-03,306.0,336.6409606933594,286.78857421875,401.1945495605469
2020-04-04,395.0,357.02557373046875,205.13209533691406,395.19781494140625
2020-04-05,233.0,200.8292236328125,127.05261993408203,245.88150024414062
2020-04-06,238.0,254.17544555664062,238.08787536621094,317.8383483886719
2020-04-07,457.0,398.7852783203125,308.2095947265625,456.5301208496094
2020-04-08,310.0,310.2052307128906,308.86480712890625,311.0997619628906
2020-04-09,397.0,388.90802001953125,356.10418701171875,398.0075988769531
2020-04-10,467.0,481.43017578125,466.35174560546875,539.1929931640625
2020-04-11,568.0,491.05450439453125,332.3798828125,567.7330322265625
2020-04-12,197.0,246.54318237304688,197.1995391845703,443.28173828125
2020-04-13,473.0,437.6861267089844,344.7662353515625,472.96160888671875
2020-04-14,435.0,417.18035888671875,345.8915100097656,435.5943908691406
2020-04-15,318.0,318.3689880371094,318.01190185546875,318.90850830078125
2020-04-16,389.0,527.8302001953125,389.03375244140625,597.0693969726562
2020-04-17,602.0,587.976318359375,534.37255859375,601.5343627929688
2020-04-18,562.0,562.310546875,561.9669189453125,562.8043823242188
2020-04-19,489.0,488.929443359375,488.7698669433594,489.0908508300781
2020-04-20,448.0,484.4605407714844,447.8720397949219,629.8184814453125
2020-04-21,640.0,645.9715576171875,640.2064819335938,661.0230712890625
2020-04-22,636.0,614.8997802734375,574.2964477539062,636.0455322265625
2020-04-23,732.0,733.2692260742188,731.2451782226562,740.9691772460938
2020-04-24,596.0,623.2769775390625,596.7194213867188,728.6427612304688
2020-04-25,772.0,714.8252563476562,624.3766479492188,771.689453125
2020-04-26,604.0,604.2313842773438,603.7799682617188,604.6734619140625
2020-04-27,568.0,603.38720703125,567.7743530273438,744.8543090820312
2020-04-28,801.0,774.3367919921875,668.4921875,800.8692016601562
2020-04-29,623.0,680.2967529296875,622.76611328125,909.2340087890625
2020-04-30,885.0,854.2115478515625,730.9683227539062,885.15625
2020-05-01,1055.0,1054.6895751953125,1054.4730224609375,1054.87353515625
2020-05-02,836.0,836.4381103515625,836.180419921875,837.0377807617188
2020-05-03,934.0,874.9381713867188,777.7564697265625,933.874755859375
2020-05-04,821.0,820.9523315429688,820.8112182617188,821.085205078125
2020-05-05,764.0,764.2637329101562,763.9747314453125,764.658203125
2020-05-06,728.0,738.72802734375,727.1265869140625,783.609619140625
2020-05-07,585.0,631.7623291015625,585.43212890625,816.3212890625
2020-05-08,772.0,814.1002197265625,771.8734741210938,845.645263671875
2020-05-09,854.0,853.9537963867188,853.8652954101562,854.0542602539062
2020-05-10,885.0,880.9061279296875,864.5125732421875,885.0388793945312
2020-05-11,989.0,949.8654174804688,794.4932250976562,988.9462280273438
2020-05-12,730.0,831.2048950195312,730.1737060546875,993.716552734375
2020-05-13,946.0,945.8712768554688,945.4428100585938,946.1940307617188
2020-05-14,1067.0,1024.541015625,856.5305786132812,1066.9835205078125
2020-05-15,859.0,926.4205932617188,859.0249633789062,1040.875
2020-05-16,1011.0,975.5283203125,835.6449584960938,1010.9725952148438
2020-05-17,705.0,722.86767578125,704.9209594726562,793.538330078125
2020-05-18,752.0,752.1259765625,752.040283203125,752.1671752929688
2020-05-19,1005.0,1004.6942138671875,1004.5387573242188,1004.951171875
2020-05-20,763.0,818.2243041992188,763.5487060546875,1036.4451904296875
2020-05-21,1229.0,1148.4029541015625,828.2385864257812,1228.84326171875
2020-05-22,813.0,812.9868774414062,812.2647094726562,813.5330810546875
2020-05-23,799.0,753.549072265625,610.474365234375,799.725341796875
2020-05-24,495.0,631.9614868164062,494.3291931152344,1181.1114501953125
2020-05-25,1483.0,1433.5782470703125,1234.739013671875,1483.5968017578125
2020-05-26,1615.0,1614.4261474609375,1614.078369140625,1614.822509765625
2020-05-27,907.0,907.5389404296875,907.2269287109375,907.8228759765625
2020-05-28,1152.0,1133.2694091796875,1058.86328125,1152.1290283203125
2020-05-29,1132.0,1118.3421630859375,1065.1883544921875,1131.9315185546875
2020-05-30,1078.0,1084.5277099609375,1049.9659423828125,1138.1781005859375
2020-05-31,996.0,1017.0797119140625,995.96630859375,1101.2496337890625
2020-06-01,791.0,819.93896484375,791.0381469726562,935.1581420898438
2020-06-02,841.0,840.7137451171875,840.3601684570312,840.8425903320312
2020-06-03,666.0,666.3141479492188,666.0408935546875,666.6103515625
2020-06-04,951.0,849.0750122070312,684.3740844726562,950.8589477539062
2020-06-05,676.0,742.8687133789062,676.1264038085938,847.6929931640625
2020-06-06,865.0,936.3087768554688,864.688232421875,1221.4832763671875
2020-06-07,1284.0,1029.268798828125,632.5458374023438,1283.797607421875
2020-06-08,570.0,569.8096923828125,569.3229370117188,569.9929809570312
2020-06-09,487.0,487.6844787597656,486.9688720703125,489.9198913574219
2020-06-10,439.0,439.144287109375,438.90771484375,439.44287109375
2020-06-11,470.0,470.05194091796875,469.47930908203125,470.5936279296875
2020-06-12,564.0,570.2125854492188,563.6828002929688,595.0369262695312
2020-06-13,658.0,649.573486328125,616.2589721679688,658.2931518554688
2020-06-14,637.0,626.2442016601562,582.750732421875,637.2553100585938
2020-06-15,380.0,405.47979736328125,379.857177734375,446.12615966796875
2020-06-16,445.0,445.2110900878906,444.9281311035156,445.56756591796875
2020-06-17,444.0,448.68505859375,441.5506896972656,470.6758728027344
2020-06-18,463.0,459.67022705078125,440.70263671875,469.0097351074219
2020-06-19,555.0,555.3777465820312,555.0538940429688,555.9755859375
2020-06-20,650.0,640.8367919921875,605.9437866210938,649.9916381835938
2020-06-21,551.0,593.5870971679688,551.089111328125,659.5780029296875
2020-06-22,471.0,471.01727294921875,470.8388977050781,471.15411376953125
2020-06-23,529.0,531.5529174804688,529.0170288085938,541.507568359375
2020-06-24,520.0,519.543701171875,519.3914794921875,519.75732421875
2020-06-25,432.0,432.384765625,432.1551208496094,432.59661865234375
2020-06-26,624.0,623.9930419921875,623.8661499023438,624.1326293945312
2020-06-27,677.0,634.7295532226562,543.5120239257812,676.9728393554688
2020-06-28,489.0,548.7296142578125,489.00030517578125,680.2328491210938
2020-06-29,453.0,453.0453186035156,452.9841003417969,453.09344482421875
2020-06-30,598.0,598.0061645507812,597.9110717773438,598.0614624023438
2020-07-01,416.0,490.2220153808594,416.00634765625,673.858642578125
2020-07-02,532.0,548.0831298828125,531.9525756835938,612.43017578125
2020-07-03,658.0,654.36962890625,640.0860595703125,658.1454467773438
2020-07-04,716.0,692.0143432617188,639.6994018554688,716.0443115234375
2020-07-05,639.0,639.0623168945312,639.0066528320312,639.1300659179688
2020-07-06,354.0,464.0712890625,353.9856262207031,658.2577514648438
2020-07-07,638.0,599.12353515625,443.6025085449219,638.1405639648438
2020-07-08,635.0,631.6402587890625,618.3987426757812,635.0648803710938
2020-07-09,613.0,673.6837158203125,612.9791259765625,916.0418701171875
2020-07-10,943.0,892.0015869140625,689.0670166015625,942.8760986328125
2020-07-11,851.0,893.3605346679688,851.1326904296875,954.166259765625
2020-07-12,888.0,887.9449462890625,887.7929077148438,888.0761108398438
2020-07-13,972.0,925.76953125,741.1177978515625,972.0147094726562
2020-07-14,801.0,801.1343383789062,801.0037841796875,801.2597045898438
2020-07-15,1084.0,1041.597412109375,872.9744262695312,1083.8800048828125
2020-07-16,904.0,904.10986328125,903.8060913085938,904.3560791015625
2020-07-17,1002.0,989.5738525390625,940.2490234375,1002.0619506835938
2020-07-18,940.0,952.6155395507812,939.9664916992188,1002.87646484375
2020-07-19,,933.7840576171875,901.6088256835938,982.822998046875
2020-07-20,,983.3304443359375,904.658447265625,1031.2371826171875
2020-07-21,,1008.8869018554688,942.5418090820312,1053.2984619140625
2020-07-22,,1038.05078125,964.0682373046875,1079.7188720703125
2020-07-23,,908.8770751953125,876.88720703125,943.1666259765625
2020-07-24,,963.9783325195312,935.5634765625,994.7457885742188
2020-07-25,,912.6942138671875,801.3021240234375,950.230224609375
