,Kansas,forecast,interval_low,interval_high
2020-04-01,1.0,1.7887691259384155,0.9960934519767761,4.938421249389648
2020-04-02,2.0,3.424431562423706,1.9984993934631348,5.721938610076904
2020-04-03,6.0,4.42789363861084,1.8030625581741333,5.990355014801025
2020-04-04,3.0,2.7705576419830322,1.8319940567016602,3.0165512561798096
2020-04-05,1.0,0.9924083948135376,0.9562146663665771,1.0028934478759766
2020-04-06,3.0,3.0005154609680176,2.9960310459136963,3.0036511421203613
2020-04-07,4.0,4.024965763092041,3.9954347610473633,4.115649223327637
2020-04-08,5.0,5.51067590713501,4.996269702911377,6.441703796386719
2020-04-09,8.0,7.984951972961426,7.98052978515625,7.993959903717041
2020-04-10,0.0,0.017525160685181618,0.011115670204162598,0.024108022451400757
2020-04-11,13.0,12.983278274536133,12.974113464355469,12.98794937133789
2020-04-12,1.0,1.9513256549835205,1.0023424625396729,5.743149757385254
2020-04-13,6.0,6.265043258666992,6.007045745849609,7.272912502288818
2020-04-14,7.0,6.983980655670166,6.9735541343688965,6.996370792388916
2020-04-15,2.0,2.0217089653015137,2.01477313041687,2.033667802810669
2020-04-16,9.0,7.81006383895874,3.1400201320648193,8.984851837158203
2020-04-17,2.0,2.012050151824951,2.002030849456787,2.020536422729492
2020-04-18,3.0,5.206124305725098,3.0026395320892334,8.611428260803223
2020-04-19,8.0,6.498480796813965,0.5290734171867371,7.996359825134277
2020-04-20,9.0,8.997772216796875,8.993313789367676,9.002803802490234
2020-04-21,7.0,6.9978837966918945,6.989291191101074,7.005532264709473
2020-04-22,3.0,3.003403425216675,2.9951331615448,3.018911123275757
2020-04-23,1.0,1.8654921054840088,1.0030313730239868,5.279126167297363
2020-04-24,5.0,4.198134422302246,1.065075397491455,4.987115383148193
2020-04-25,2.0,3.2584547996520996,1.0997728109359741,6.058267116546631
2020-04-26,1.0,2.7217650413513184,0.9940838813781738,5.760234355926514
2020-04-27,5.0,4.999753475189209,4.991189002990723,5.008888244628906
2020-04-28,1.0,1.9656791687011719,1.0027849674224854,5.780087471008301
2020-04-29,7.0,5.793910026550293,1.0179239511489868,6.994954586029053
2020-04-30,0.0,1.19924795627594,-0.004254400730133057,5.986303329467773
2020-05-01,6.0,4.243493556976318,1.3433420658111572,6.006525039672852
2020-05-02,2.0,3.491757869720459,2.004995346069336,5.748239517211914
2020-05-03,2.0,2.4422030448913574,1.9966764450073242,4.212127685546875
2020-05-04,12.0,10.22480297088623,3.1725940704345703,11.992238998413086
2020-05-05,5.0,6.287721633911133,4.999942302703857,11.430570602416992
2020-05-06,3.0,2.6742701530456543,1.3847135305404663,3.007413148880005
2020-05-07,1.0,1.8301632404327393,1.0016303062438965,3.212052345275879
2020-05-08,3.0,3.3891518115997314,3.001556158065796,4.925479888916016
2020-05-09,6.0,5.9928388595581055,5.987105846405029,5.99702262878418
2020-05-10,0.0,0.37338322401046753,-0.004058659076690674,1.858014464378357
2020-05-11,6.0,5.724128723144531,4.602869510650635,6.0145649909973145
2020-05-12,4.0,3.8385519981384277,3.6272048950195312,4.004482269287109
2020-05-13,4.0,3.9924845695495605,3.988053798675537,3.99863338470459
2020-05-14,1.0,1.016736388206482,1.0090467929840088,1.0257582664489746
2020-05-15,4.0,3.3372230529785156,0.7502856850624084,3.989025592803955
2020-05-16,2.0,2.0013575553894043,1.9898650646209717,2.01082181930542
2020-05-17,0.0,0.15080539882183075,-0.006550014019012451,0.753282904624939
2020-05-18,3.0,2.9925408363342285,2.984279155731201,2.9976189136505127
2020-05-19,1.0,1.0197035074234009,1.0067615509033203,1.0372164249420166
2020-05-20,3.0,2.8511037826538086,2.313166379928589,3.0008676052093506
2020-05-21,2.0,2.0965449810028076,1.9861512184143066,2.5014302730560303
2020-05-22,1.0,1.1293137073516846,0.9951051473617554,1.6295769214630127
2020-05-23,0.0,0.33195802569389343,-0.0009002685546875,1.6501959562301636
2020-05-24,0.0,0.0014186740154400468,-0.0016102194786071777,0.0116768479347229
2020-05-25,2.0,2.0043931007385254,1.9977627992630005,2.0138187408447266
2020-05-26,3.0,2.7552003860473633,1.8364877700805664,2.9904916286468506
2020-05-27,3.0,3.0031545162200928,2.9976859092712402,3.013080596923828
2020-05-28,1.0,1.1582179069519043,0.9973758459091187,1.7764731645584106
2020-05-29,1.0,1.2429273128509521,0.9982090592384338,2.2042951583862305
2020-05-30,0.0,-0.0018026769394055009,-0.005308628082275391,1.9937753677368164e-05
2020-05-31,0.0,-0.08323673903942108,-0.4088606834411621,0.0018385350704193115
2020-06-01,2.0,2.620089292526245,2.0019235610961914,5.080913543701172
2020-06-02,5.0,3.8149304389953613,2.2274928092956543,4.991965293884277
2020-06-03,4.0,3.5986671447753906,2.009127378463745,4.001489639282227
2020-06-04,1.0,1.0130031108856201,1.0057704448699951,1.016818642616272
2020-06-05,5.0,4.189249515533447,1.0079294443130493,4.986634731292725
2020-06-06,1.0,0.9732824563980103,0.8459665775299072,1.0194469690322876
2020-06-07,0.0,-5.817413330078125e-05,-0.005730390548706055,0.005502492189407349
2020-06-08,3.0,2.9993255138397217,2.9955663681030273,3.005314350128174
2020-06-09,1.0,1.9280033111572266,1.0122530460357666,3.8786802291870117
2020-06-10,3.0,2.8235957622528076,1.5399169921875,3.605264663696289
2020-06-11,3.0,2.5866386890411377,0.9586173295974731,2.9964022636413574
2020-06-12,0.0,0.015440684743225574,0.007382810115814209,0.026887089014053345
2020-06-13,2.0,1.3958661556243896,0.22686904668807983,1.994147777557373
2020-06-14,0.0,0.0006323039415292442,-0.0028703808784484863,0.0044439733028411865
2020-06-15,1.0,0.9474790692329407,0.7641260623931885,0.9968897104263306
2020-06-16,0.0,0.011991721577942371,0.0018449723720550537,0.021300315856933594
2020-06-17,1.0,1.8708436489105225,0.9966824054718018,4.4783759117126465
2020-06-18,4.0,3.0959575176239014,1.667038917541504,3.992094039916992
2020-06-19,2.0,2.3785910606384277,1.980452299118042,3.102538585662842
2020-06-20,3.0,2.325791120529175,1.3257782459259033,3.0039563179016113
2020-06-21,1.0,1.099809169769287,0.9993005990982056,1.4636869430541992
2020-06-22,1.0,1.54402494430542,0.9959038496017456,3.723781108856201
2020-06-23,2.0,1.1337823867797852,-0.623688817024231,2.562798023223877
2020-06-24,0.0,1.3032935857772827,0.002522021532058716,3.754931926727295
2020-06-25,2.0,2.574079990386963,1.9978238344192505,3.331219434738159
2020-06-26,3.0,2.7781822681427,1.8960366249084473,3.0010077953338623
2020-06-27,3.0,2.475835084915161,1.2188057899475098,3.0001320838928223
2020-06-28,1.0,1.1184989213943481,0.808307409286499,1.7812577486038208
2020-06-29,4.0,3.250523805618286,0.25665926933288574,4.000731468200684
2020-06-30,0.0,0.0014653920661658049,-0.0009106993675231934,0.0029362738132476807
2020-07-01,4.0,3.5355582237243652,2.586650848388672,4.000699996948242
2020-07-02,3.0,2.6873886585235596,1.1544077396392822,3.287764310836792
2020-07-03,2.0,2.054889440536499,2.0016207695007324,2.2618300914764404
2020-07-04,1.0,0.9992668032646179,0.9979087114334106,1.0006954669952393
2020-07-05,1.0,1.0258135795593262,0.997517466545105,1.1315007209777832
2020-07-06,1.0,1.0053308010101318,1.0041090250015259,1.0075541734695435
2020-07-07,4.0,3.9889092445373535,3.9867944717407227,3.9927663803100586
2020-07-08,0.0,2.650690793991089,0.005096465349197388,4.699187278747559
2020-07-09,4.0,3.99806547164917,3.9906392097473145,4.00258731842041
2020-07-10,0.0,0.5629338026046753,-0.0013984441757202148,2.8027050495147705
2020-07-11,2.0,2.0017566680908203,1.998734712600708,2.0072436332702637
2020-07-12,2.0,1.7195580005645752,0.6133580207824707,1.9986858367919922
2020-07-13,1.0,1.04860258102417,0.882774829864502,1.3611009120941162
2020-07-14,1.0,1.00392746925354,0.998802900314331,1.0080697536468506
2020-07-15,5.0,4.993324279785156,4.988183498382568,4.996297836303711
2020-07-16,1.0,2.5611732006073,1.003514289855957,5.182690143585205
2020-07-17,1.0,1.981266736984253,0.9981696009635925,3.7867488861083984
2020-07-18,2.0,2.0948753356933594,1.6386102437973022,2.8330624103546143
2020-07-19,1.0,1.0012969970703125,0.9984132051467896,1.0037524700164795
2020-07-20,3.0,3.2878425121307373,3.0002431869506836,4.432461261749268
2020-07-21,4.0,3.677288055419922,2.392040967941284,4.000392913818359
2020-07-22,,3.558985948562622,2.1122989654541016,4.438141822814941
2020-07-23,,2.2887415885925293,0.2271803617477417,3.678128242492676
2020-07-24,,2.1920650005340576,1.0665392875671387,3.3496737480163574
2020-07-25,,1.9536001682281494,1.4142374992370605,2.5652058124542236
2020-07-26,,1.1969056129455566,1.0607719421386719,1.3612525463104248
2020-07-27,,3.546492338180542,2.829843521118164,4.466772556304932
2020-07-28,,3.0676398277282715,2.269496440887451,4.002344131469727
