,Virginia,forecast,interval_low,interval_high
2020-05-01,16902.0,12623.21875,11851.2373046875,13388.2568359375
2020-05-02,17738.0,13498.34765625,12535.66015625,14228.4150390625
2020-05-03,18672.0,15099.5595703125,14804.1962890625,15393.349609375
2020-05-04,19493.0,16146.90625,15663.822265625,16451.412109375
2020-05-05,20257.0,15986.1220703125,15528.9443359375,16496.142578125
2020-05-06,20985.0,17220.353515625,16520.203125,17674.32421875
2020-05-07,21570.0,17762.572265625,16990.267578125,18367.859375
2020-05-08,22342.0,18334.240234375,17503.396484375,19123.1015625
2020-05-09,23196.0,19403.693359375,18403.76953125,20154.50390625
2020-05-10,24081.0,21014.185546875,20937.306640625,21099.951171875
2020-05-11,25070.0,22050.458984375,21854.345703125,22219.037109375
2020-05-12,25800.0,22268.759765625,21974.59765625,22588.78515625
2020-05-13,26746.0,23493.232421875,23050.068359375,23763.244140625
2020-05-14,27813.0,24204.0625,23674.841796875,24604.2578125
2020-05-15,28672.0,24972.328125,24383.373046875,25496.65625
2020-05-16,29683.0,26026.865234375,25360.3984375,26522.537109375
2020-05-17,30388.0,26967.880859375,26719.50390625,27377.8515625
2020-05-18,31140.0,27981.326171875,27762.630859375,28219.76953125
2020-05-19,32145.0,28737.837890625,28704.53515625,28778.400390625
2020-05-20,32908.0,29644.388671875,29593.716796875,29696.755859375
2020-05-21,34137.0,30547.34375,30467.705078125,30597.453125
2020-05-22,34950.0,31438.525390625,31315.560546875,31502.234375
2020-05-23,35749.0,32490.8125,32401.619140625,32545.462890625
2020-05-24,36244.0,33357.28515625,32776.6953125,34148.89453125
2020-05-25,37727.0,34219.25,33761.39453125,34865.84375
2020-05-26,39342.0,35427.98828125,35024.05859375,35820.8046875
2020-05-27,40249.0,36084.23046875,35705.34375,36527.06640625
2020-05-28,41401.0,37098.00390625,36748.546875,37477.578125
2020-05-29,42533.0,38117.05078125,37699.15625,38475.515625
2020-05-30,43611.0,39000.0234375,38609.1796875,39493.23046875
2020-05-31,44607.0,39646.33984375,38832.609375,40660.7890625
2020-06-01,45398.0,40304.22265625,39664.9453125,41220.23046875
2020-06-02,46239.0,41774.15625,41098.3046875,42419.55078125
2020-06-03,46905.0,42335.01171875,41711.89453125,43086.98046875
2020-06-04,47856.0,43359.62109375,42730.03125,44067.0234375
2020-06-05,48532.0,44459.84375,43699.24609375,45158.4453125
2020-06-06,49397.0,45079.42578125,44362.6953125,45983.56640625
2020-06-07,50681.0,47027.34765625,46128.23828125,48029.0703125
2020-06-08,51251.0,47530.56640625,46810.00390625,48496.33203125
2020-06-09,51738.0,49030.95703125,48251.9375,49749.91015625
2020-06-10,52177.0,49503.23046875,48752.96484375,50370.70703125
2020-06-11,52647.0,50471.61328125,49712.6484375,51307.73046875
2020-06-12,53211.0,51591.62109375,50677.484375,52433.12890625
2020-06-13,53869.0,52012.41796875,51150.8359375,53069.140625
2020-06-14,54506.0,52748.859375,51934.12890625,53529.921875
2020-06-15,54886.0,53238.94921875,52547.015625,54044.13671875
2020-06-16,55331.0,54559.16796875,53874.515625,55162.1640625
2020-06-17,55775.0,55003.20703125,54277.109375,55767.984375
2020-06-18,56238.0,55871.91796875,55165.41796875,56613.91015625
2020-06-19,56793.0,56904.0625,56070.05078125,57659.7578125
2020-06-20,57443.0,57294.921875,56501.046875,58218.2109375
2020-06-21,57994.0,56771.04296875,56097.921875,57279.4921875
2020-06-22,58465.0,57357.55078125,56733.5625,57921.9765625
2020-06-23,58994.0,58434.02734375,57923.26171875,58856.38671875
2020-06-24,59514.0,58836.234375,58187.83984375,59418.1015625
2020-06-25,59946.0,59615.59375,59028.6328125,60179.73046875
2020-06-26,60570.0,60510.03125,59841.3359375,61104.91796875
2020-06-27,61247.0,61018.9375,60368.875,61698.69140625
2020-06-28,61736.0,60004.47265625,59569.15234375,60278.328125
2020-06-29,62189.0,60623.19140625,60191.12890625,60849.80078125
2020-06-30,62787.0,61320.51953125,61035.8125,61514.0
2020-07-01,63203.0,61938.671875,61494.58203125,62233.3828125
2020-07-02,63735.0,62576.53125,62227.50390625,62864.9140625
2020-07-03,64393.0,63378.53125,62977.69921875,63723.28515625
2020-07-04,65109.0,63904.80078125,63542.49609375,64226.984375
2020-07-05,65748.0,63337.15625,63058.40625,63715.68359375
2020-07-06,66102.0,64018.16015625,63803.97265625,64345.66015625
2020-07-07,66740.0,64230.609375,64126.40625,64329.578125
2020-07-08,67375.0,65132.765625,65009.84765625,65342.3125
2020-07-09,67988.0,65601.8984375,65522.6015625,65674.4921875
2020-07-10,68931.0,66288.7734375,66255.8984375,66309.484375
2020-07-11,69782.0,66869.734375,66716.25,66946.484375
2020-07-12,70670.0,66673.9375,65885.1796875,67158.609375
2020-07-13,71642.0,67414.2421875,66700.7578125,67870.7265625
2020-07-14,72443.0,67080.359375,66611.0234375,67444.046875
2020-07-15,73527.0,68315.0,67790.578125,68587.0234375
2020-07-16,74431.0,68589.8046875,68086.2109375,69011.65625
2020-07-17,75433.0,69160.0390625,68780.4140625,69564.9453125
2020-07-18,76373.0,69794.0703125,69094.5859375,70379.3359375
2020-07-19,,70661.3203125,69168.6640625,71527.9921875
2020-07-20,,71418.0625,70034.890625,72183.7734375
2020-07-21,,70319.9921875,69332.5234375,71195.875
2020-07-22,,72117.53125,70992.5,72883.9296875
2020-07-23,,72099.84375,71017.6015625,73081.6015625
2020-07-24,,72561.3515625,71637.078125,73550.0703125
2020-07-25,,73174.4921875,71736.046875,74450.9140625
