,Virginia,forecast,interval_low,interval_high
2020-03-23,254.0,273.1817932128906,253.8612823486328,309.1638488769531
2020-03-24,293.0,292.1388854980469,291.4625244140625,293.2475891113281
2020-03-25,396.0,407.8787536621094,395.4233703613281,451.4869689941406
2020-03-26,466.0,496.35968017578125,341.4815979003906,606.1063232421875
2020-03-27,607.0,545.9208374023438,300.39410400390625,607.69384765625
2020-03-28,740.0,880.8468017578125,739.6270141601562,1244.16259765625
2020-03-29,890.0,1030.6629638671875,889.97607421875,1231.57763671875
2020-03-30,1020.0,1097.912841796875,1015.512939453125,1221.190673828125
2020-03-31,1249.0,1204.5474853515625,1026.1962890625,1249.7861328125
2020-04-01,1483.0,1482.838623046875,1481.4049072265625,1484.14208984375
2020-04-02,1706.0,1763.3955078125,1702.9866943359375,1995.344482421875
2020-04-03,2012.0,2011.9017333984375,2010.5550537109375,2013.5654296875
2020-04-04,2407.0,2408.119140625,2406.578369140625,2410.454833984375
2020-04-05,2640.0,2639.418212890625,2638.28759765625,2640.41015625
2020-04-06,2878.0,3112.96337890625,2876.319091796875,3555.92822265625
2020-04-07,3335.0,3423.447998046875,3332.406982421875,3782.052001953125
2020-04-08,3645.0,3719.421142578125,3644.1279296875,4013.07470703125
2020-04-09,4042.0,4041.739013671875,4038.455810546875,4044.06103515625
2020-04-10,4509.0,4545.09228515625,4146.4677734375,5054.1796875
2020-04-11,5077.0,5182.0302734375,5077.212890625,5311.68408203125
2020-04-12,5274.0,5282.56005859375,5272.494140625,5317.958984375
2020-04-13,5747.0,5841.876953125,5746.18115234375,6217.97412109375
2020-04-14,6182.0,6182.16162109375,6177.05517578125,6185.09912109375
2020-04-15,6500.0,6439.22412109375,6195.2255859375,6503.1318359375
2020-04-16,6889.0,7083.3359375,6888.2216796875,7748.232421875
2020-04-17,7491.0,7584.7197265625,6910.5498046875,8032.71533203125
2020-04-18,8053.0,8249.423828125,8050.8681640625,8554.08984375
2020-04-19,8542.0,8542.1396484375,8540.2109375,8545.7978515625
2020-04-20,8990.0,9008.0322265625,8984.6201171875,9091.5107421875
2020-04-21,9630.0,9632.3388671875,9629.564453125,9635.2197265625
2020-04-22,10266.0,10437.2314453125,10263.291015625,11128.1416015625
2020-04-23,10998.0,10997.083984375,10992.1884765625,11001.05078125
2020-04-24,11594.0,11882.1904296875,11596.3623046875,12377.548828125
2020-04-25,12366.0,12422.7294921875,12362.4052734375,12654.4833984375
2020-04-26,12970.0,13064.099609375,12965.486328125,13444.8388671875
2020-04-27,13538.0,13539.0810546875,13536.6123046875,13540.6640625
2020-04-28,14339.0,14475.4658203125,14336.966796875,15025.154296875
2020-04-29,14962.0,14962.5341796875,14961.6298828125,14963.8125
2020-04-30,15847.0,15846.646484375,15845.669921875,15848.1865234375
2020-05-01,16902.0,17571.26953125,16902.041015625,18420.052734375
2020-05-02,17738.0,18086.72265625,17737.12890625,18665.505859375
2020-05-03,18672.0,18780.544921875,18671.146484375,19216.26953125
2020-05-04,19493.0,19721.013671875,19491.177734375,20637.6953125
2020-05-05,20257.0,20258.87109375,20257.80078125,20260.58984375
2020-05-06,20985.0,21067.27734375,20946.0390625,21442.255859375
2020-05-07,21570.0,21570.833984375,21566.607421875,21575.43359375
2020-05-08,22342.0,22744.83984375,22340.025390625,23606.388671875
2020-05-09,23196.0,22931.57421875,21874.244140625,23197.23828125
2020-05-10,24081.0,24144.826171875,24077.751953125,24403.66015625
2020-05-11,25070.0,25069.94140625,25068.728515625,25071.029296875
2020-05-12,25800.0,25977.34765625,25797.654296875,26688.712890625
2020-05-13,26746.0,27064.23046875,26745.21484375,28335.470703125
2020-05-14,27813.0,27991.166015625,27808.578125,28699.85546875
2020-05-15,28672.0,28669.55078125,28666.66796875,28673.978515625
2020-05-16,29683.0,29685.05078125,29680.896484375,29687.248046875
2020-05-17,30388.0,30387.646484375,30385.775390625,30389.3359375
2020-05-18,31140.0,31354.421875,31138.986328125,32213.515625
2020-05-19,32145.0,32181.12109375,32140.04296875,32330.40234375
2020-05-20,32908.0,33169.796875,32908.203125,34204.4296875
2020-05-21,34137.0,34135.78125,34132.8515625,34138.2578125
2020-05-22,34950.0,34950.625,34947.265625,34953.22265625
2020-05-23,35749.0,35802.26953125,35742.48828125,36019.64453125
2020-05-24,36244.0,36123.1953125,35636.1328125,36249.484375
2020-05-25,37727.0,38023.71875,37725.0546875,39210.3125
2020-05-26,39342.0,39342.0390625,39339.24609375,39343.8828125
2020-05-27,40249.0,40432.64453125,40246.63671875,41168.58203125
2020-05-28,41401.0,41484.2265625,40527.734375,42695.2265625
2020-05-29,42533.0,43199.0078125,42532.765625,43916.36328125
2020-05-30,43611.0,43346.3203125,42282.19921875,43614.38671875
2020-05-31,44607.0,44213.38671875,42641.69921875,44607.0546875
2020-06-01,45398.0,45562.25390625,45398.37890625,46216.87109375
2020-06-02,46239.0,46353.00390625,46237.10546875,46810.34375
2020-06-03,46905.0,47473.33203125,46901.53515625,49754.20703125
2020-06-04,47856.0,47686.50390625,46140.31640625,48722.64453125
2020-06-05,48532.0,49009.45703125,48530.8515625,50917.96875
2020-06-06,49397.0,49417.375,49395.46484375,49495.70703125
2020-06-07,50681.0,50713.6484375,50677.140625,50847.5
2020-06-08,51251.0,51134.38671875,49989.5859375,51927.22265625
2020-06-09,51738.0,51698.45703125,51539.08984375,51741.0078125
2020-06-10,52177.0,52318.84375,52174.3046875,52883.90234375
2020-06-11,52647.0,52836.45703125,52646.79296875,53122.19140625
2020-06-12,53211.0,53210.75,53209.28515625,53212.6484375
2020-06-13,53869.0,54050.5234375,53069.34765625,54975.96484375
2020-06-14,54506.0,54876.1796875,54051.01171875,56810.98828125
2020-06-15,54886.0,54886.0078125,54882.828125,54888.08984375
2020-06-16,55331.0,55659.3984375,55328.36328125,56455.06640625
2020-06-17,55775.0,55776.3046875,55775.2109375,55777.69921875
2020-06-18,56238.0,56278.8125,56057.3984375,56642.24609375
2020-06-19,56793.0,56914.3046875,56791.6328125,57394.78125
2020-06-20,57443.0,57442.1640625,57440.35546875,57444.08203125
2020-06-21,57994.0,57994.4609375,57993.9609375,57994.984375
2020-06-22,58465.0,58464.5,58463.8984375,58465.578125
2020-06-23,58994.0,58876.32421875,58401.640625,58996.34765625
2020-06-24,59514.0,59452.96875,58686.609375,60043.1953125
2020-06-25,59946.0,60572.5546875,59946.90625,61976.14453125
2020-06-26,60570.0,60933.25,60566.00390625,61776.109375
2020-06-27,61247.0,61247.5546875,61246.74609375,61249.1328125
2020-06-28,61736.0,61565.78125,60885.77734375,61736.18359375
2020-06-29,62189.0,62188.9609375,62188.44140625,62189.38671875
