,Virgin Islands,forecast,interval_low,interval_high
2020-01-23,0.0,,,
2020-01-24,0.0,0.07328751516377119,0.07328751516377119,0.07328751516377119
2020-01-25,0.0,0.12448123356013109,0.12448123356013109,0.12448123356013109
2020-01-26,0.0,0.1927430619733866,0.1927430619733866,0.1927430619733866
2020-01-27,0.0,0.20833298590859345,0.20833298590859345,0.20833298590859345
2020-01-28,0.0,0.22510161314126564,0.22510161314126564,0.22510161314126564
2020-01-29,0.0,0.2885122563830508,0.2885122563830508,0.2885122563830508
2020-01-30,0.0,0.28851225638305084,0.28851225638305084,0.28851225638305084
2020-01-31,0.0,0.2885122563830508,0.2885122563830508,0.2885122563830508
2020-02-01,0.0,0.2885122563830509,0.2885122563830509,0.2885122563830509
2020-02-02,0.0,0.2885122563830508,0.2885122563830508,0.2885122563830508
2020-02-03,0.0,0.28851225638305067,0.28851225638305067,0.28851225638305067
2020-02-04,0.0,0.28851225638305056,0.28851225638305056,0.28851225638305056
2020-02-05,0.0,0.28851225638305056,0.28851225638305056,0.28851225638305056
2020-02-06,0.0,0.2885122563830505,0.2885122563830505,0.2885122563830505
2020-02-07,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-08,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-09,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-10,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-11,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-12,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-13,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-14,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-15,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-16,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-17,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-18,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-19,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-20,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-21,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-22,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-23,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-24,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-25,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-26,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-27,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-28,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-02-29,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-01,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-02,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-03,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-04,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-05,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-06,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-07,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-08,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-09,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-10,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-11,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-12,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-13,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-14,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-15,0.0,0.28851225638305045,0.28851225638305045,0.28851225638305045
2020-03-16,1.0,1.2885122563830504,1.2885122563830504,1.2885122563830504
2020-03-17,1.0,0.13338628138141306,0.13338628138141306,0.13338628138141306
2020-03-18,0.0,0.0,0.0,0.0
2020-03-19,1.0,2.0785912767118027,2.0785912767118027,2.0785912767118027
2020-03-20,0.0,0.0,0.0,0.0
2020-03-21,3.0,3.791639360467422,3.791639360467422,3.791639360467422
2020-03-22,0.0,0.0,0.0,0.0
2020-03-23,1.0,2.7950921879982538,2.7950921879982538,2.7950921879982538
2020-03-24,10.0,10.362090365425352,10.362090365425352,10.362090365425352
2020-03-25,0.0,0.0,0.0,0.0
2020-03-26,0.0,5.209996558259611,5.209996558259611,5.209996558259611
2020-03-27,2.0,6.802163962678225,6.802163962678225,6.802163962678225
2020-03-28,3.0,0.7515417031562301,0.7515417031562301,0.7515417031562301
2020-03-29,1.0,0.12239880189720598,0.12239880189720598,0.12239880189720598
2020-03-30,7.0,10.950300957708631,10.950300957708631,10.950300957708631
2020-03-31,0.0,0.0,0.0,0.0
2020-04-01,0.0,3.729505565907233,3.729505565907233,3.729505565907233
2020-04-02,0.0,3.762966250061077,3.762966250061077,3.762966250061077
2020-04-03,7.0,8.010243138823945,8.010243138823945,8.010243138823945
2020-04-04,3.0,0.0,0.0,0.0
2020-04-05,2.0,3.733465450678104,3.733465450678104,3.733465450678104
2020-04-06,1.0,2.8297014014866484,2.8297014014866484,2.8297014014866484
2020-04-07,0.0,0.8426815673951551,0.8426815673951551,0.8426815673951551
2020-04-08,2.0,4.170143795913182,4.170143795913182,4.170143795913182
2020-04-09,0.0,0.6049455946447346,0.6049455946447346,0.6049455946447346
2020-04-10,5.0,7.1743120178808315,7.1743120178808315,7.1743120178808315
2020-04-11,1.0,0.0,0.0,0.0
2020-04-12,0.0,1.4450702704261098,1.4450702704261098,1.4450702704261098
2020-04-13,0.0,2.795397427739371,2.795397427739371,2.795397427739371
2020-04-14,0.0,1.049949158848917,1.049949158848917,1.049949158848917
2020-04-15,0.0,0.8430655824827281,0.8430655824827281,0.8430655824827281
2020-04-16,0.0,1.8148026267720847,1.8148026267720847,1.8148026267720847
2020-04-17,0.0,0.5702101187701628,0.5702101187701628,0.5702101187701628
2020-04-18,2.0,2.288512256383051,2.288512256383051,2.288512256383051
2020-04-19,0.0,0.0,0.0,0.0
2020-04-20,0.0,1.1280682799802464,1.1280682799802464,1.1280682799802464
