,Kansas,forecast,interval_low,interval_high
2020-04-19,84.0,69.8585205078125,65.56575012207031,72.27596282958984
2020-04-20,143.0,78.0147705078125,70.58743286132812,87.79629516601562
2020-04-21,116.0,82.89226531982422,79.07694244384766,87.5325698852539
2020-04-22,167.0,77.78971099853516,72.7978515625,84.40519714355469
2020-04-23,390.0,85.24089813232422,77.47052001953125,100.32306671142578
2020-04-24,238.0,82.24266815185547,76.7765121459961,88.48211669921875
2020-04-25,176.0,89.6768569946289,84.158203125,94.47183990478516
2020-04-26,142.0,110.28968048095703,102.31094360351562,115.81145477294922
2020-04-27,196.0,137.47625732421875,122.54346466064453,153.44265747070312
2020-04-28,179.0,137.46043395996094,129.23765563964844,147.72738647460938
2020-04-29,187.0,130.86827087402344,126.654052734375,138.9053192138672
2020-04-30,574.0,152.9636993408203,138.32528686523438,171.5211181640625
2020-05-01,221.0,149.9569091796875,138.51089477539062,159.48248291015625
2020-05-02,251.0,185.8894500732422,169.49928283691406,203.07867431640625
2020-05-03,271.0,236.6719207763672,197.61231994628906,264.76055908203125
2020-05-04,227.0,225.28729248046875,194.36175537109375,251.4554901123047
2020-05-05,265.0,219.16697692871094,204.8856658935547,243.5060577392578
2020-05-06,345.0,171.55857849121094,161.53643798828125,182.36476135253906
2020-05-07,339.0,166.4939727783203,163.44119262695312,170.41949462890625
2020-05-08,335.0,179.77256774902344,161.92372131347656,193.90814208984375
2020-05-09,162.0,190.9757537841797,175.14996337890625,203.8682861328125
2020-05-10,122.0,314.4072265625,272.6029357910156,345.9389953613281
2020-05-11,208.0,330.6136474609375,278.7043151855469,371.24169921875
2020-05-12,81.0,304.4069519042969,286.94049072265625,338.0791015625
2020-05-13,278.0,232.5426025390625,218.77565002441406,249.51963806152344
2020-05-14,187.0,236.77125549316406,234.61097717285156,239.3348846435547
2020-05-15,181.0,246.5523681640625,220.60781860351562,264.5794372558594
2020-05-16,53.0,306.77587890625,258.11663818359375,340.6087646484375
2020-05-17,14.0,219.4835662841797,192.57699584960938,238.60609436035156
2020-05-18,350.0,233.968994140625,190.4183349609375,263.1993103027344
2020-05-19,50.0,224.1357421875,203.8893585205078,250.7815399169922
2020-05-20,154.0,145.7618865966797,137.35523986816406,153.9883270263672
2020-05-21,118.0,167.93360900878906,157.2163543701172,182.93734741210938
2020-05-22,284.0,132.24057006835938,102.35083770751953,147.95938110351562
2020-05-23,37.0,234.2602996826172,180.14089965820312,267.42327880859375
2020-05-24,58.0,144.74290466308594,128.1093292236328,155.6318817138672
2020-05-25,121.0,156.4071807861328,143.2346649169922,168.4553680419922
2020-05-26,74.0,161.6344451904297,153.05130004882812,175.00645446777344
2020-05-27,92.0,150.1268310546875,144.79940795898438,156.28077697753906
2020-05-28,80.0,172.73646545410156,151.50228881835938,206.46116638183594
2020-05-29,291.0,158.81455993652344,146.41627502441406,177.19967651367188
2020-05-30,28.0,181.82183837890625,172.63807678222656,194.7144317626953
2020-05-31,10.0,125.0869369506836,105.71846771240234,138.45887756347656
2020-06-01,220.0,119.83924102783203,104.3797607421875,134.80599975585938
2020-06-02,45.0,123.0830078125,116.9580078125,135.20298767089844
2020-06-03,127.0,98.84159088134766,95.17108917236328,105.81458282470703
2020-06-04,75.0,99.75091552734375,94.7314682006836,108.05186462402344
2020-06-05,139.0,102.54678344726562,98.1561050415039,110.78404998779297
2020-06-06,55.0,111.44637298583984,107.11866760253906,117.26311492919922
2020-06-07,45.0,119.76387786865234,105.38066101074219,129.37867736816406
2020-06-08,138.0,127.21085357666016,112.74636840820312,141.17950439453125
2020-06-09,65.0,130.70448303222656,123.17308807373047,141.91433715820312
