,West Virginia,forecast,interval_low,interval_high
2020-01-22,0.0,-0.06564338505268097,-0.490419864654541,0.08997043967247009
2020-01-23,0.0,-1.4663286209106445,-5.58915901184082,0.17129358649253845
2020-01-24,0.0,-0.041503868997097015,-0.14324647188186646,0.021931558847427368
2020-01-25,0.0,0.006256395485252142,-0.01628774404525757,0.049097418785095215
2020-01-26,0.0,-0.7198813557624817,-3.610619068145752,0.014491558074951172
2020-01-27,0.0,0.035045325756073,-0.010035514831542969,0.07975062727928162
2020-01-28,0.0,-0.009296786971390247,-0.09995979070663452,0.10003739595413208
2020-01-29,0.0,-0.01687692478299141,-0.6231052875518799,0.6191908121109009
2020-01-30,0.0,0.26695123314857483,-0.04611635208129883,0.892518162727356
2020-01-31,0.0,0.3316769003868103,-0.07396787405014038,1.7241634130477905
2020-02-01,0.0,-0.003169971751049161,-0.01684778928756714,0.0124569833278656
2020-02-02,0.0,0.023634929209947586,-0.011475443840026855,0.08260166645050049
2020-02-03,0.0,0.012916713953018188,-0.068531334400177,0.09672772884368896
2020-02-04,0.0,-0.009577250108122826,-0.04632079601287842,0.02427089214324951
2020-02-05,0.0,-0.2301507443189621,-1.1929712295532227,0.07942602038383484
2020-02-06,0.0,-0.0011503517162054777,-0.09679579734802246,0.06799286603927612
2020-02-07,0.0,0.010288816876709461,-0.016537487506866455,0.03518220782279968
2020-02-08,0.0,0.007780039217323065,-0.02164250612258911,0.06475362181663513
2020-02-09,0.0,-0.004529052879661322,-0.018429279327392578,0.029520303010940552
2020-02-10,0.0,-0.3164145350456238,-1.5508387088775635,0.06251242756843567
2020-02-11,0.0,0.09409723430871964,-0.029443442821502686,0.33363598585128784
2020-02-12,0.0,-0.011624723672866821,-0.22848361730575562,0.11079245805740356
2020-02-13,0.0,0.05408954620361328,-0.08173871040344238,0.25967323780059814
2020-02-14,0.0,-0.22899417579174042,-1.1207597255706787,0.22799637913703918
2020-02-15,0.0,0.32428768277168274,-0.0206182599067688,1.3793314695358276
2020-02-16,0.0,-0.47468844056129456,-2.1061112880706787,0.06471800804138184
2020-02-17,0.0,0.07621988654136658,-0.13517284393310547,0.45287051796913147
2020-02-18,0.0,0.030037397518754005,-0.1041986346244812,0.21372464299201965
