,District of Columbia,forecast,interval_low,interval_high
2020-04-12,3.0,1.537096381187439,1.400031328201294,1.6907991170883179
2020-04-13,2.0,2.4606239795684814,2.3252832889556885,2.6152453422546387
2020-04-14,15.0,2.3780810832977295,2.304837226867676,2.5104784965515137
2020-04-15,5.0,2.3362748622894287,2.30075740814209,2.4005017280578613
2020-04-16,9.0,2.4612553119659424,2.4292943477630615,2.5226659774780273
2020-04-17,5.0,2.324131727218628,2.189007520675659,2.4334869384765625
2020-04-18,5.0,2.418675422668457,2.2538974285125732,2.684535026550293
2020-04-19,5.0,2.5392954349517822,2.3242249488830566,2.7642881870269775
2020-04-20,9.0,5.962884902954102,5.869312286376953,6.084766387939453
2020-04-21,7.0,5.776941299438477,5.481300354003906,6.000838756561279
2020-04-22,15.0,5.727719783782959,5.676888942718506,5.808327674865723
2020-04-23,12.0,5.794317722320557,5.60489559173584,6.084187030792236
2020-04-24,14.0,5.718797206878662,5.411292552947998,6.069182395935059
2020-04-25,12.0,5.696552276611328,5.413079738616943,5.950977325439453
2020-04-26,13.0,5.520807266235352,5.1569414138793945,5.804697036743164
2020-04-27,7.0,6.905883312225342,6.862492561340332,6.987979412078857
2020-04-28,5.0,6.747283935546875,6.468907356262207,6.998654842376709
2020-04-29,15.0,6.673624515533447,6.342965602874756,6.974165916442871
2020-04-30,19.0,6.751648426055908,6.393413066864014,7.195408821105957
2020-05-01,7.0,6.746425628662109,6.010115623474121,7.496546268463135
2020-05-02,9.0,6.721096038818359,6.333706378936768,6.996455192565918
2020-05-03,11.0,6.4189982414245605,5.7836103439331055,6.908661365509033
2020-05-04,7.0,10.81385326385498,10.279645919799805,11.342634201049805
2020-05-05,6.0,10.683512687683105,10.403716087341309,11.101463317871094
2020-05-06,13.0,10.27740478515625,10.030914306640625,10.56015682220459
2020-05-07,8.0,10.508072853088379,10.291423797607422,10.813637733459473
2020-05-08,19.0,9.892134666442871,9.360966682434082,10.326520919799805
2020-05-09,7.0,9.894986152648926,9.423357009887695,10.755411148071289
2020-05-10,12.0,9.604538917541504,9.445565223693848,9.772366523742676
2020-05-11,5.0,9.728657722473145,9.19668960571289,10.248744010925293
2020-05-12,8.0,9.61547565460205,9.376775741577148,10.011524200439453
2020-05-13,14.0,9.266474723815918,8.988330841064453,9.5270414352417
2020-05-14,8.0,9.473006248474121,9.318901062011719,9.758550643920898
2020-05-15,10.0,8.911900520324707,8.380249977111816,9.270648002624512
2020-05-16,7.0,8.946196556091309,8.496186256408691,9.758443832397461
2020-05-17,8.0,8.710253715515137,8.48790168762207,8.920927047729492
2020-05-18,9.0,9.95373821258545,9.53343391418457,10.393787384033203
2020-05-19,8.0,9.81350326538086,9.519647598266602,10.146172523498535
2020-05-20,7.0,9.48769760131836,9.243448257446289,9.698080062866211
2020-05-21,5.0,9.678153991699219,9.478204727172852,10.009767532348633
2020-05-22,6.0,9.1967191696167,8.650712013244629,9.66826343536377
2020-05-23,9.0,9.193259239196777,8.806303977966309,9.925540924072266
2020-05-24,5.0,8.902078628540039,8.75957202911377,9.062511444091797
2020-05-25,8.0,7.831712245941162,7.636180400848389,8.12082290649414
2020-05-26,0.0,7.655614852905273,7.327815532684326,7.862911701202393
2020-05-27,5.0,7.476009845733643,7.4254889488220215,7.506845474243164
2020-05-28,8.0,7.603285312652588,7.339942455291748,7.852055549621582
2020-05-29,7.0,7.272775650024414,7.052801609039307,7.510275363922119
2020-05-30,2.0,7.265983581542969,6.963680744171143,7.746371746063232
2020-05-31,4.0,7.070579528808594,6.927857398986816,7.142448902130127
2020-06-01,2.0,5.271999359130859,5.1059160232543945,5.518126010894775
2020-06-02,2.0,5.145081520080566,4.92473030090332,5.336939811706543
2020-06-03,3.0,5.016105651855469,4.879523754119873,5.126896858215332
2020-06-04,2.0,5.152481555938721,4.963151454925537,5.290326118469238
2020-06-05,4.0,4.839134693145752,4.804978370666504,4.8813700675964355
2020-06-06,4.0,4.901952743530273,4.681875228881836,5.283275604248047
2020-06-07,6.0,4.899845123291016,4.752839088439941,5.007857799530029
2020-06-08,2.0,3.7429351806640625,3.488320827484131,4.026280403137207
2020-06-09,4.0,3.662450075149536,3.5454952716827393,3.882084846496582
2020-06-10,4.0,3.551804780960083,3.4567418098449707,3.638164758682251
2020-06-11,3.0,3.698089361190796,3.6194279193878174,3.8072409629821777
2020-06-12,4.0,3.3960983753204346,3.30265474319458,3.5560176372528076
2020-06-13,5.0,3.5140292644500732,3.2895889282226562,3.9082484245300293
2020-06-14,4.0,3.6193325519561768,3.26613450050354,3.8315987586975098
2020-06-15,0.0,3.5664756298065186,3.499663829803467,3.6594467163085938
2020-06-16,5.0,3.4316070079803467,3.2497031688690186,3.537724733352661
2020-06-17,3.0,3.4078071117401123,3.388301372528076,3.4449644088745117
2020-06-18,4.0,3.501685380935669,3.382845878601074,3.5865478515625
2020-06-19,3.0,3.4144630432128906,3.2795333862304688,3.546788215637207
2020-06-20,1.0,3.4676761627197266,3.266120672225952,3.6655869483947754
2020-06-21,2.0,3.4702179431915283,3.3082377910614014,3.598818778991699
2020-06-22,2.0,3.2806637287139893,3.2003846168518066,3.413445472717285
2020-06-23,2.0,3.1621739864349365,3.0150606632232666,3.270106077194214
2020-06-24,4.0,3.1269214153289795,3.094526529312134,3.1494388580322266
2020-06-25,2.0,3.231348752975464,3.1357617378234863,3.282700777053833
2020-06-26,3.0,3.1088755130767822,2.9934585094451904,3.1770029067993164
2020-06-27,2.0,3.181290626525879,2.9973583221435547,3.414473056793213
2020-06-28,2.0,3.2255585193634033,3.1403937339782715,3.3844356536865234
2020-06-29,1.0,2.4140172004699707,2.3370866775512695,2.5135202407836914
2020-06-30,0.0,2.3127803802490234,2.2197892665863037,2.4006145000457764
2020-07-01,2.0,2.304055690765381,2.2432258129119873,2.338658332824707
2020-07-02,1.0,2.406946897506714,2.377335548400879,2.437324285507202
2020-07-03,1.0,2.348817825317383,2.157031774520874,2.464517593383789
2020-07-04,2.0,2.4289052486419678,2.255704402923584,2.632455825805664
2020-07-05,2.0,2.502082586288452,2.3832004070281982,2.710381507873535
2020-07-06,2.0,1.8189617395401,1.7138944864273071,1.9483731985092163
2020-07-07,0.0,1.7284013032913208,1.6622852087020874,1.8572779893875122
2020-07-08,3.0,1.7059935331344604,1.6449018716812134,1.757728934288025
2020-07-09,4.0,1.8261098861694336,1.762245774269104,1.9267215728759766
2020-07-10,0.0,1.713924765586853,1.665120244026184,1.7933917045593262
2020-07-11,0.0,1.8226213455200195,1.692429780960083,2.0404434204101562
2020-07-12,0.0,1.9670192003250122,1.751112461090088,2.1681032180786133
2020-07-13,0.0,1.6867213249206543,1.655470609664917,1.7444347143173218
2020-07-14,0.0,1.5814546346664429,1.5014551877975464,1.657090663909912
2020-07-15,3.0,1.593640923500061,1.5747448205947876,1.6178280115127563
2020-07-16,3.0,1.6939762830734253,1.6637489795684814,1.73757004737854
2020-07-17,3.0,1.6724547147750854,1.5532315969467163,1.7530726194381714
2020-07-18,1.0,1.7549163103103638,1.6079940795898438,1.9068971872329712
2020-07-19,0.0,1.859787940979004,1.7514632940292358,2.048611879348755
2020-07-20,,1.0828914642333984,0.9846380352973938,1.1728310585021973
2020-07-21,,1.0052947998046875,0.9170494675636292,1.107985019683838
2020-07-22,,1.0142898559570312,0.9090868234634399,1.090106725692749
2020-07-23,,1.1272982358932495,1.0741651058197021,1.1603795289993286
2020-07-24,,1.1003928184509277,0.9317259192466736,1.207978367805481
2020-07-25,,1.1998175382614136,1.06854248046875,1.3926447629928589
2020-07-26,,1.354399561882019,1.1550055742263794,1.612513542175293
