,Ohio,forecast,interval_low,interval_high
2020-01-22,0.0,-12.887062072753906,-63.296871185302734,0.42670780420303345
2020-01-23,0.0,1.5516221523284912,-0.3688628673553467,3.902825355529785
2020-01-24,0.0,-2.584155559539795,-13.900103569030762,0.7706879377365112
2020-01-25,0.0,11.89260196685791,-0.9352540969848633,59.33861541748047
2020-01-26,0.0,-1.272566556930542,-5.21942663192749,0.41256505250930786
2020-01-27,0.0,1.2850092649459839,-2.75233793258667,6.114754676818848
2020-01-28,0.0,1.364936113357544,-0.24238699674606323,3.723947048187256
2020-01-29,0.0,-3.1366829872131348,-10.345303535461426,-0.170660138130188
2020-01-30,0.0,8.365242004394531,-0.0024703145027160645,35.7905158996582
2020-01-31,0.0,25.832204818725586,-0.1563500165939331,106.35738372802734
2020-02-01,0.0,4.872014999389648,-0.5096398591995239,22.82501220703125
2020-02-02,0.0,5.296067237854004,-0.9584286212921143,23.432960510253906
2020-02-03,0.0,0.37758031487464905,0.0537760853767395,0.5422261357307434
2020-02-04,0.0,1.2865434885025024,-2.038384437561035,9.69019603729248
2020-02-05,0.0,2.685626268386841,-1.7675418853759766,12.609006881713867
2020-02-06,0.0,4.121956825256348,-1.2435716390609741,20.113039016723633
2020-02-07,0.0,0.9172840118408203,-2.0120954513549805,3.248032331466675
2020-02-08,0.0,-2.4916937351226807,-20.951875686645508,8.904461860656738
2020-02-09,0.0,-21.81121253967285,-109.82186126708984,1.2064125537872314
2020-02-10,0.0,1.4246972799301147,-0.510368824005127,7.0763959884643555
2020-02-11,0.0,-12.806024551391602,-45.25924301147461,-0.3447616696357727
2020-02-12,0.0,-3.6228110790252686,-12.93784236907959,-0.24129050970077515
2020-02-13,0.0,1.994168996810913,-0.7452133893966675,7.295137882232666
2020-02-14,0.0,1.606379747390747,0.09870746731758118,5.799831867218018
2020-02-15,0.0,2.1967711448669434,-1.491280436515808,9.130033493041992
2020-02-16,0.0,17.125812530517578,-6.666082859039307,90.27632904052734
2020-02-17,0.0,0.4757141172885895,-0.6676180362701416,2.1312899589538574
2020-02-18,0.0,-0.31433483958244324,-8.062211990356445,6.234415531158447
2020-02-19,0.0,0.790695309638977,-15.608867645263672,11.489583015441895
2020-02-20,0.0,3.419039487838745,-0.2686518430709839,10.699424743652344
2020-02-21,0.0,-1.5441004037857056,-4.645631313323975,1.6039009094238281
2020-02-22,0.0,-2.8956074714660645,-13.204155921936035,0.6544501185417175
2020-02-23,0.0,0.6728556156158447,0.17561087012290955,2.054556369781494
2020-02-24,0.0,-0.36770445108413696,-1.7879102230072021,0.8564796447753906
2020-02-25,0.0,-2.4953420162200928,-10.77380084991455,0.3670353591442108
2020-02-26,0.0,-0.608461320400238,-6.753745079040527,1.9626883268356323
2020-02-27,0.0,-0.8392170667648315,-3.193790912628174,0.25357580184936523
2020-02-28,0.0,5.063409328460693,-0.29680299758911133,25.547653198242188
2020-02-29,0.0,-0.23117788136005402,-1.2689653635025024,0.22322183847427368
2020-03-01,0.0,-0.7557259798049927,-4.854798793792725,0.5633689165115356
2020-03-02,0.0,-0.7419845461845398,-1.7584691047668457,-0.012152552604675293
2020-03-03,0.0,1.6795988082885742,-0.7610142230987549,8.136093139648438
2020-03-04,0.0,4.389559745788574,-0.5523760318756104,13.151385307312012
2020-03-05,0.0,1.710664987564087,0.5820300579071045,2.5769541263580322
2020-03-06,0.0,0.41315069794654846,-3.4880707263946533,3.283595561981201
2020-03-07,0.0,5.5387749671936035,-1.3900060653686523,30.333650588989258
2020-03-08,0.0,0.8376331329345703,-0.3995940089225769,2.165555000305176
2020-03-09,0.0,-0.7191468477249146,-2.3042259216308594,0.1517423391342163
2020-03-10,3.0,4.538028717041016,-2.3117542266845703,13.619047164916992
2020-03-11,4.0,4.221810817718506,1.627268671989441,7.675310134887695
2020-03-12,5.0,4.950597763061523,4.096661567687988,5.915534496307373
2020-03-13,12.0,12.23730182647705,9.480843544006348,15.457223892211914
2020-03-14,26.0,21.890567779541016,7.178272724151611,28.437551498413086
2020-03-15,30.0,30.403966903686523,27.840816497802734,31.650693893432617
2020-03-16,50.0,50.61107635498047,49.53315353393555,51.67520523071289
2020-03-17,67.0,60.677879333496094,33.189125061035156,72.41363525390625
2020-03-18,89.0,100.63864135742188,85.62763977050781,121.67252349853516
2020-03-19,119.0,154.69271850585938,120.34319305419922,187.79220581054688
2020-03-20,173.0,172.67959594726562,168.54547119140625,175.00119018554688
2020-03-21,247.0,246.1884765625,244.0118865966797,247.59027099609375
2020-03-22,356.0,356.5697937011719,355.690185546875,357.588623046875
2020-03-23,443.0,442.2992248535156,440.91156005859375,443.13494873046875
2020-03-24,567.0,593.2154541015625,565.0057373046875,694.5538330078125
2020-03-25,704.0,704.2421875,700.8621215820312,706.4990844726562
2020-03-26,868.0,866.7892456054688,862.8345947265625,870.650146484375
2020-03-27,1137.0,1192.0673828125,1136.227783203125,1410.707275390625
2020-03-28,1406.0,1456.20751953125,1405.5843505859375,1653.6802978515625
2020-03-29,1653.0,1742.444580078125,1651.787353515625,1896.0977783203125
2020-03-30,1933.0,1973.9420166015625,1932.89111328125,2135.71533203125
2020-03-31,2199.0,2198.59228515625,2198.235595703125,2198.9794921875
2020-04-01,2547.0,2653.173828125,2546.08203125,3079.027099609375
2020-04-02,2901.0,2901.516357421875,2900.284423828125,2902.504150390625
2020-04-03,3312.0,3310.97509765625,3309.019287109375,3312.851806640625
2020-04-04,3739.0,3739.50146484375,3735.4404296875,3740.884765625
2020-04-05,4043.0,4141.01123046875,4039.28369140625,4542.2978515625
2020-04-06,4453.0,4524.13720703125,4452.84619140625,4804.90478515625
2020-04-07,4782.0,4783.88525390625,4782.32763671875,4789.3486328125
2020-04-08,5148.0,5157.94775390625,4784.9384765625,5564.4130859375
2020-04-09,5512.0,5591.69482421875,5190.4794921875,5890.81201171875
2020-04-10,5878.0,5936.17431640625,5517.76611328125,6530.27294921875
2020-04-11,6250.0,6157.3125,5432.1123046875,6596.892578125
2020-04-12,6604.0,6803.97412109375,6603.1328125,7332.98388671875
2020-04-13,6975.0,6940.32275390625,6820.0419921875,6975.18310546875
2020-04-14,7285.0,7214.4912109375,6932.69091796875,7286.03955078125
2020-04-15,7794.0,7861.01171875,7783.7841796875,8141.16796875
2020-04-16,8414.0,8580.8056640625,8407.5693359375,9259.2978515625
2020-04-17,9107.0,9228.6298828125,8368.2216796875,10444.8671875
2020-04-18,10222.0,10509.1787109375,10218.2548828125,11657.71484375
2020-04-19,11602.0,12315.88671875,11595.1015625,13408.69140625
2020-04-20,12919.0,12918.35546875,12916.4248046875,12920.6435546875
2020-04-21,13725.0,13791.3154296875,12799.9208984375,14638.7177734375
2020-04-22,14117.0,14119.8642578125,13749.1337890625,14729.0771484375
2020-04-23,14694.0,14994.609375,14685.66015625,15270.4814453125
2020-04-24,15169.0,15249.904296875,15166.240234375,15574.73046875
2020-04-25,15587.0,15586.9609375,15584.8271484375,15589.6630859375
