,Missouri,forecast,interval_low,interval_high
2020-03-09,1.0,300.10498046875,159.05921936035156,384.4983215332031
2020-03-10,1.0,341.5990905761719,181.34104919433594,442.29248046875
2020-03-11,1.0,438.0346374511719,269.8269348144531,549.4146728515625
2020-03-12,1.0,504.5948791503906,281.37982177734375,665.4843139648438
2020-03-13,4.0,539.6791381835938,352.4654541015625,654.3860473632812
2020-03-14,4.0,628.6802368164062,393.4483642578125,778.8351440429688
2020-03-15,5.0,249.57220458984375,109.26517486572266,358.828369140625
2020-03-16,8.0,300.54217529296875,159.61903381347656,384.8449401855469
2020-03-17,14.0,342.1201477050781,182.0224609375,442.6968994140625
2020-03-18,21.0,438.47900390625,270.3861999511719,549.7706909179688
2020-03-19,42.0,504.8936462402344,281.85113525390625,665.6618041992188
2020-03-20,79.0,540.2059936523438,353.1325378417969,654.8065795898438
2020-03-21,89.0,629.1420288085938,394.0835266113281,779.175048828125
2020-03-22,122.0,254.3048553466797,115.55331420898438,362.4872741699219
2020-03-23,225.0,305.583740234375,166.09805297851562,388.9161071777344
2020-03-24,291.0,347.9817199707031,189.82102966308594,447.2689514160156
2020-03-25,382.0,443.5328063964844,276.73541259765625,553.9124755859375
2020-03-26,577.0,509.0022888183594,288.15948486328125,668.348388671875
2020-03-27,744.0,545.9953002929688,360.51129150390625,659.510009765625
2020-03-28,864.0,634.5697631835938,401.62493896484375,783.2434692382812
2020-03-29,934.0,371.412841796875,270.47503662109375,453.2879333496094
2020-03-30,1289.0,430.5206298828125,326.1855163574219,489.94134521484375
2020-03-31,1550.0,492.5161437988281,381.4725341796875,560.2271728515625
2020-04-01,1803.0,568.8399047851562,433.86297607421875,656.6629028320312
2020-04-02,2003.0,611.6803588867188,444.3666076660156,736.16162109375
2020-04-03,2124.0,689.04931640625,542.51171875,775.7886962890625
2020-04-04,2472.0,768.5958862304688,587.0968627929688,883.9755249023438
2020-04-05,2568.0,1226.02734375,1141.9830322265625,1372.2249755859375
2020-04-06,3030.0,1300.8017578125,1219.885498046875,1413.6771240234375
2020-04-07,3327.0,1450.60791015625,1332.67529296875,1631.0203857421875
2020-04-08,3511.0,1435.0086669921875,1392.2318115234375,1495.1689453125
2020-04-09,3754.0,1456.1258544921875,1360.6163330078125,1638.400146484375
2020-04-10,4149.0,1627.5635986328125,1564.4957275390625,1717.6859130859375
2020-04-11,4395.0,1703.2086181640625,1619.734130859375,1846.081787109375
2020-04-12,4534.0,2957.323486328125,2667.3486328125,3396.197998046875
2020-04-13,4714.0,3032.805908203125,2788.98681640625,3396.513916015625
2020-04-14,4880.0,3266.16796875,2935.611572265625,3775.72412109375
2020-04-15,5005.0,3175.856201171875,2969.614990234375,3481.4541015625
2020-04-16,5308.0,3258.6337890625,2890.92333984375,3863.05908203125
2020-04-17,5520.0,3438.589599609375,3198.445556640625,3822.7958984375
2020-04-18,5713.0,3545.859619140625,3223.96923828125,4080.854736328125
2020-04-19,5881.0,4900.28515625,4542.01171875,5391.0068359375
2020-04-20,6043.0,4984.66650390625,4695.38623046875,5394.30712890625
2020-04-21,6242.0,5229.79833984375,4850.326171875,5780.90966796875
2020-04-22,6433.0,5165.66357421875,4890.86376953125,5553.07080078125
2020-04-23,6700.0,5324.74462890625,4867.5791015625,6023.16748046875
2020-04-24,6943.0,5455.43310546875,5159.2353515625,5927.26025390625
2020-04-25,7108.0,5591.78955078125,5197.88232421875,6220.826171875
2020-04-26,7275.0,6343.95068359375,6015.7724609375,6748.49365234375
2020-04-27,7444.0,6447.58837890625,6191.2587890625,6784.310546875
2020-04-28,7591.0,6684.498046875,6353.29150390625,7127.78076171875
2020-04-29,7761.0,6673.19140625,6406.47607421875,7027.2587890625
2020-04-30,7956.0,6850.60400390625,6434.279296875,7445.36572265625
2020-05-01,8190.0,6979.4375,6708.8876953125,7403.591796875
2020-05-02,8449.0,7124.203125,6768.22705078125,7668.2705078125
2020-05-03,8712.0,7777.78955078125,7509.06298828125,8052.76904296875
2020-05-04,8998.0,7914.27734375,7710.916015625,8143.1298828125
2020-05-05,9195.0,8140.28369140625,7884.78173828125,8428.9873046875
2020-05-06,9447.0,8195.1240234375,7955.48876953125,8482.1103515625
2020-05-07,9683.0,8362.703125,8025.50439453125,8791.322265625
2020-05-08,9829.0,8521.99609375,8298.453125,8856.0361328125
2020-05-09,9988.0,8663.0439453125,8376.83984375,9063.912109375
2020-05-10,10105.0,9179.4033203125,8975.3720703125,9320.4931640625
2020-05-11,10212.0,9368.8349609375,9214.7451171875,9491.748046875
2020-05-12,10329.0,9604.2734375,9420.33203125,9740.9580078125
2020-05-13,10520.0,9721.046875,9503.6123046875,9943.5478515625
2020-05-14,10684.0,9809.5859375,9557.8017578125,10062.63671875
2020-05-15,10873.0,10090.2548828125,9904.2919921875,10338.1162109375
2020-05-16,11049.0,10198.4736328125,9980.9755859375,10451.2802734375
2020-05-17,11172.0,10749.74609375,10657.4091796875,10884.2314453125
2020-05-18,11320.0,10956.0517578125,10904.373046875,11052.505859375
2020-05-19,11452.0,11149.3134765625,11065.2978515625,11284.3515625
2020-05-20,11628.0,11360.9111328125,11230.9306640625,11440.2578125
2020-05-21,11775.0,11536.21484375,11432.587890625,11633.375
2020-05-22,11986.0,11732.0380859375,11661.9921875,11797.73828125
2020-05-23,12145.0,11894.7529296875,11814.890625,11954.0458984375
2020-05-24,12394.0,11857.9423828125,11714.658203125,12033.525390625
2020-05-25,12549.0,12097.609375,11966.7607421875,12233.25
2020-05-26,12721.0,12292.4765625,12092.6953125,12480.06640625
2020-05-27,12872.0,12557.1630859375,12461.91015625,12640.2236328125
2020-05-28,13083.0,12713.7109375,12582.685546875,12869.42578125
2020-05-29,13233.0,12959.1298828125,12935.857421875,13003.41796875
2020-05-30,13400.0,13124.7958984375,13020.8330078125,13241.86328125
2020-05-31,13573.0,13069.50390625,12835.38671875,13279.9921875
2020-06-01,13787.0,13347.39453125,13139.7275390625,13519.4296875
2020-06-02,14055.0,13553.3857421875,13251.3544921875,13788.447265625
2020-06-03,14298.0,13871.015625,13805.8017578125,13984.5830078125
2020-06-04,14586.0,14000.1953125,13744.125,14207.982421875
2020-06-05,14753.0,14314.9765625,14215.5224609375,14397.796875
2020-06-06,15042.0,14483.8173828125,14265.912109375,14654.9873046875
2020-06-07,15132.0,14409.0048828125,14090.486328125,14645.302734375
2020-06-08,15355.0,14717.0107421875,14432.3388671875,14921.830078125
2020-06-09,15566.0,14931.9267578125,14533.5498046875,15206.7890625
2020-06-10,15754.0,15304.9609375,15186.900390625,15447.8857421875
2020-06-11,15946.0,15447.0234375,15072.6005859375,15696.8486328125
2020-06-12,15997.0,15793.078125,15605.83984375,15913.6259765625
2020-06-13,16232.0,15992.4912109375,15661.1640625,16212.3896484375
2020-06-14,16262.0,16077.4716796875,15705.7734375,16324.126953125
2020-06-15,16611.0,16418.658203125,16081.310546875,16649.625
2020-06-16,16857.0,16657.427734375,16198.5966796875,16959.02734375
2020-06-17,17069.0,17088.306640625,16916.275390625,17256.0234375
2020-06-18,17371.0,17263.35546875,16811.17578125,17537.27734375
2020-06-19,17667.0,17641.599609375,17385.923828125,17795.384765625
2020-06-20,18057.0,17889.865234375,17476.462890625,18147.544921875
2020-06-21,18460.0,17483.927734375,17094.419921875,17719.640625
2020-06-22,18593.0,17835.490234375,17467.8046875,18076.59765625
2020-06-23,19005.0,18097.404296875,17619.7421875,18400.390625
2020-06-24,19123.0,18562.919921875,18342.396484375,18744.98046875
2020-06-25,19637.0,18816.703125,18335.498046875,19084.654296875
2020-06-26,20216.0,19174.158203125,18864.05859375,19347.05859375
2020-06-27,20572.0,19500.720703125,19045.94140625,19769.71484375
2020-06-28,20796.0,19457.0625,19164.283203125,19647.921875
2020-06-29,21315.0,19854.0859375,19565.6796875,20086.380859375
2020-06-30,21812.0,20220.6171875,19866.6484375,20491.85546875
2020-07-01,22104.0,20705.125,20543.9765625,20883.341796875
2020-07-02,22636.0,20930.912109375,20577.46484375,21149.298828125
2020-07-03,23160.0,21450.087890625,21217.8046875,21619.404296875
2020-07-04,23583.0,21812.61328125,21463.84765625,22057.75390625
2020-07-05,23816.0,22219.71875,22113.201171875,22321.427734375
2020-07-06,24211.0,22633.572265625,22483.66796875,22840.80859375
2020-07-07,24918.0,23143.333984375,23013.30078125,23345.85546875
2020-07-08,25590.0,23646.654296875,23551.533203125,23802.06640625
2020-07-09,26410.0,23947.271484375,23830.015625,24066.466796875
2020-07-10,27069.0,24589.021484375,24508.73046875,24725.2734375
2020-07-11,27606.0,25071.4140625,24923.107421875,25255.150390625
2020-07-12,27880.0,25657.0234375,25470.84375,25893.806640625
2020-07-13,28289.0,26024.380859375,25771.4296875,26179.41015625
2020-07-14,29240.0,26724.326171875,26377.982421875,26995.4140625
2020-07-15,30057.0,27228.6640625,26999.29296875,27365.201171875
2020-07-16,30873.0,27769.873046875,27513.216796875,28077.986328125
2020-07-17,31738.0,28442.78125,28177.1015625,28662.453125
2020-07-18,32704.0,29162.041015625,28876.662109375,29387.751953125
2020-07-19,,30194.509765625,29548.87890625,31156.646484375
2020-07-20,,30449.751953125,29741.666015625,31112.015625
2020-07-21,,31524.935546875,30560.490234375,32656.900390625
2020-07-22,,31972.798828125,31363.400390625,32645.6015625
2020-07-23,,32769.21484375,31914.296875,33974.859375
2020-07-24,,33643.94140625,32844.9140625,34610.890625
2020-07-25,,34658.94921875,33785.0,35724.7578125
