,Puerto Rico,forecast,interval_low,interval_high
2020-03-30,174.0,11113.550139263676,,
2020-03-31,239.0,11096.722023313267,,
2020-04-01,286.0,11083.783165931338,,
2020-04-02,316.0,11106.379969119744,,
2020-04-03,316.0,11128.146830936454,,
2020-04-04,452.0,11163.351529687166,,
2020-04-05,475.0,11035.2686419877,,
2020-04-06,513.0,11162.350568602451,,
2020-04-07,573.0,11134.669344708198,,
2020-04-08,620.0,11116.451024459277,,
2020-04-09,683.0,11117.853117314118,,
2020-04-10,725.0,11129.066511959301,,
2020-04-11,788.0,11148.563501235032,,
2020-04-12,897.0,11107.077704653144,,
2020-04-13,903.0,11074.992854303116,,
2020-04-14,923.0,11179.785467028674,,
2020-04-15,974.0,11161.425949267797,,
2020-04-16,1043.0,11134.074099369194,,
2020-04-17,1068.0,11112.760522712762,,
2020-04-18,1118.0,11168.142178922399,,
2020-04-19,1213.0,11122.838413027914,,
2020-04-20,1252.0,11067.369772542606,,
2020-04-21,1298.0,11136.322999447233,,
2020-04-22,1252.0,11137.57763429356,,
2020-04-23,1416.0,11224.204037020078,,
2020-04-24,1276.0,11007.475238096597,,
2020-04-25,1307.0,11333.318874814588,,
2020-04-26,1371.0,11126.523989512416,,
2020-04-27,1389.0,11106.683108557114,,
2020-04-28,1400.0,11113.566843777186,,
2020-04-29,1433.0,11154.894096647784,,
2020-04-30,1539.0,11102.717369457892,,
2020-05-01,1575.0,11019.077422964328,,
2020-05-02,1757.0,11138.020973607567,,
2020-05-03,1808.0,10987.398044219468,,
2020-05-04,1843.0,11126.091529419376,,
2020-05-05,1924.0,11140.044859637677,,
2020-05-06,1968.0,11130.483070490413,,
2020-05-07,2031.0,11161.659832053194,,
2020-05-08,2156.0,11156.225301942757,,
2020-05-09,2173.0,11090.359365692308,,
2020-05-10,2198.0,11167.078234005587,,
2020-05-11,2256.0,11161.866048351103,,
2020-05-12,2299.0,11135.362748966434,,
2020-05-13,2329.0,11142.941183539391,,
2020-05-14,2427.0,11168.571098929457,,
2020-05-15,2542.0,11084.495663364674,,
2020-05-16,2589.0,11053.880234253047,,
2020-05-17,2646.0,11133.615888334374,,
2020-05-18,2710.0,11129.189425847015,,
2020-05-19,2805.0,11123.430369834945,,
2020-05-20,2866.0,11106.192883552978,,
2020-05-21,2913.0,11156.68384786828,,
2020-05-22,3030.0,11151.842970864982,,
2020-05-23,3100.0,11074.42938943747,,
2020-05-24,3189.0,11129.43018979404,,
2020-05-25,3260.0,11115.34118387507,,
2020-05-26,3324.0,11136.867344473105,,
2020-05-27,3397.0,11132.03277707095,,
2020-05-28,3486.0,11139.09486847281,,
2020-05-29,3647.0,11123.914164452484,,
2020-05-30,3718.0,11048.37332435253,,
2020-05-31,3776.0,11142.0688203081,,
2020-06-01,3873.0,11146.439218956028,,
2020-06-02,3935.0,11117.398930430363,,
2020-06-03,4023.0,11157.345965162769,,
2020-06-04,4508.0,11145.22874051808,,
2020-06-05,4620.0,10751.092644867409,,
2020-06-06,4915.0,11126.908647379349,,
2020-06-07,4985.0,10941.229180086306,,
2020-06-08,5046.0,11219.694177519286,,
2020-06-09,5185.0,11209.321630101982,,
2020-06-10,5329.0,11242.62109789794,,
2020-06-11,5352.0,11199.125958689301,,
2020-06-12,5536.0,11268.275583781606,,
2020-06-13,5690.0,11077.483530836927,,
2020-06-14,5811.0,11072.808538897176,,
2020-06-15,5890.0,11115.847466669884,,
2020-06-16,5951.0,11180.57327813279,,
2020-06-17,6003.0,11168.6052474651,,
2020-06-18,6111.0,11191.552454848837,,
2020-06-19,6195.0,11151.685930481815,,
2020-06-20,6463.0,11154.254225951445,,
2020-06-21,6525.0,10950.767989868815,,
2020-06-22,6564.0,11158.844695130732,,
2020-06-23,6685.0,11166.083740755652,,
2020-06-24,6820.0,11116.14156617542,,
2020-06-25,6877.0,11105.9322040066,,
2020-06-26,6922.0,11213.997775168493,,
2020-06-27,7066.0,11201.1135892569,,
2020-06-28,7189.0,11058.15978863654,,
2020-06-29,7250.0,11099.708519948555,,
2020-06-30,7465.0,11174.239139987805,,
2020-07-01,7537.0,11008.243465658741,,
2020-07-02,7608.0,11146.268337814905,,
2020-07-03,7683.0,11159.123450648962,,
2020-07-04,7787.0,11179.44384602538,,
2020-07-05,7916.0,11123.803037423904,,
2020-07-06,8585.0,11122.163428880764,,
2020-07-07,8714.0,10589.080648061463,,
2020-07-08,8745.0,11137.773541650064,,
2020-07-09,8862.0,11214.224458371493,,
2020-07-10,9137.0,11191.196063560727,,
2020-07-11,9366.0,11042.502524907628,,
2020-07-12,9654.0,11211.229732799775,,
2020-07-13,10010.0,11099.338633655452,,
2020-07-14,10123.0,10915.81006507482,,
2020-07-15,10379.0,11179.90612746578,,
2020-07-16,10574.0,11096.433808251193,,
2020-07-17,11120.0,11196.134411044388,,
2020-07-18,11453.0,10837.45237703831,,
2020-07-19,,11768.327826096594,11630.246714461719,11906.40893773147
2020-07-20,,12021.33160634604,11823.203158959808,12219.460053732273
2020-07-21,,12298.716494342147,12046.984890877393,12550.4480978069
2020-07-22,,12593.542031693974,12294.075735975031,12893.008327412917
2020-07-23,,12963.078312082473,12611.421800171542,13314.734823993404
2020-07-24,,13334.462850410115,12928.04088400012,13740.88481682011
2020-07-25,,13655.586908122565,13175.633963201306,14135.539853043823
