,Northern Mariana Islands,forecast,interval_low,interval_high
2020-04-22,0.0,0.08228915184736252,0.0074688345193862915,0.12820720672607422
2020-04-23,0.0,0.6761210560798645,0.6670791506767273,0.6867721080780029
2020-04-24,0.0,0.11979318410158157,0.060676246881484985,0.21367081999778748
2020-04-25,0.0,0.7150311470031738,0.618742823600769,0.7962985038757324
2020-04-26,0.0,0.12946170568466187,0.0771513357758522,0.19045978784561157
2020-04-27,0.0,0.17710745334625244,0.12743796408176422,0.20768164098262787
2020-04-28,0.0,0.1823713779449463,0.15265974402427673,0.22584189474582672
2020-04-29,0.0,0.16839177906513214,0.1575200855731964,0.17939512431621552
2020-04-30,0.0,0.13422273099422455,0.08721756935119629,0.18770386278629303
2020-05-01,0.0,0.19046123325824738,0.16085554659366608,0.22806821763515472
2020-05-02,0.0,0.17644937336444855,0.14928238093852997,0.206589937210083
2020-05-03,0.0,0.0941806212067604,0.054468221962451935,0.13155771791934967
2020-05-04,0.0,0.13849197328090668,0.12608255445957184,0.14714762568473816
2020-05-05,0.0,0.18839968740940094,0.1825156807899475,0.1980905532836914
2020-05-06,1.0,0.18172283470630646,0.15905441343784332,0.2191980928182602
2020-05-07,0.0,0.18352758884429932,0.16435399651527405,0.21800599992275238
2020-05-08,0.0,0.20427127182483673,0.19788645207881927,0.20931804180145264
2020-05-09,1.0,0.21708689630031586,0.19064274430274963,0.25424450635910034
2020-05-10,0.0,0.21510310471057892,0.16139435768127441,0.28871312737464905
2020-05-11,3.0,0.25691309571266174,0.2247098982334137,0.2762911319732666
2020-05-12,0.0,0.31741103529930115,0.2509070038795471,0.4146384596824646
2020-05-13,0.0,0.13649164140224457,0.09317129850387573,0.17120623588562012
2020-05-14,0.0,0.4244445860385895,0.40942317247390747,0.449515700340271
2020-05-15,0.0,0.16788025200366974,0.1443587690591812,0.21132433414459229
2020-05-16,2.0,0.45451369881629944,0.40786027908325195,0.5132787227630615
2020-05-17,0.0,0.1941203474998474,0.0779653936624527,0.2980218529701233
2020-05-18,0.0,0.28802070021629333,0.2165856510400772,0.36325857043266296
2020-05-19,0.0,0.5995448231697083,0.46669262647628784,0.8091437220573425
2020-05-20,0.0,0.22634945809841156,0.0,0.4773561954498291
2020-05-21,1.0,0.5506813526153564,0.3224914073944092,0.9042646288871765
2020-05-22,0.0,0.14092768728733063,0.0,0.3109913766384125
2020-05-23,0.0,0.07230023294687271,0.013109259307384491,0.18726375699043274
2020-05-24,0.0,0.19627058506011963,0.14866086840629578,0.2518547773361206
2020-05-25,0.0,0.24284698069095612,0.13168427348136902,0.34204939007759094
2020-05-26,0.0,0.21305429935455322,0.18708010017871857,0.2571210265159607
2020-05-27,0.0,0.1546778827905655,0.08940504491329193,0.20039881765842438
2020-05-28,0.0,0.10575670003890991,0.05576247721910477,0.1562676578760147
2020-05-29,0.0,0.1489761918783188,0.10727404057979584,0.18381066620349884
2020-05-30,0.0,0.14000551402568817,0.08989197760820389,0.17034074664115906
2020-05-31,0.0,0.10188520699739456,0.0,0.2048821598291397
2020-06-01,0.0,0.10182995349168777,0.03907928243279457,0.20604316890239716
2020-06-02,1.0,0.11091315746307373,0.05699920654296875,0.17501325905323029
2020-06-03,1.0,0.1414170265197754,0.11683349311351776,0.17670385539531708
2020-06-04,2.0,0.0985502302646637,0.06844441592693329,0.15536487102508545
2020-06-05,0.0,0.21193945407867432,0.15655764937400818,0.3003427982330322
2020-06-06,0.0,0.1642666608095169,0.15580111742019653,0.16921037435531616
2020-06-07,1.0,0.3265398442745209,0.23164330422878265,0.4885244071483612
2020-06-08,1.0,0.3138614892959595,0.25844496488571167,0.37840795516967773
2020-06-09,2.0,0.3386615812778473,0.2915878891944885,0.4015815258026123
2020-06-10,0.0,0.253376841545105,0.21548447012901306,0.31781792640686035
2020-06-11,0.0,0.465414434671402,0.36836791038513184,0.5655420422554016
2020-06-12,0.0,0.3287910223007202,0.2676447331905365,0.4096965789794922
2020-06-13,0.0,0.4882642328739166,0.44355490803718567,0.5579191446304321
2020-06-14,0.0,0.3757893145084381,0.20786458253860474,0.49167996644973755
2020-06-15,0.0,0.1325322836637497,0.0,0.39876699447631836
2020-06-16,0.0,0.26913872361183167,0.11126784980297089,0.45283976197242737
2020-06-17,0.0,0.5593883395195007,0.4414512515068054,0.7353789806365967
2020-06-18,0.0,0.10949309915304184,0.0,0.3606764078140259
2020-06-19,0.0,0.4339629113674164,0.2895348370075226,0.634611964225769
2020-06-20,0.0,0.0,0.0,0.05220680683851242
2020-06-21,0.0,0.0941806212067604,0.054468221962451935,0.13155771791934967
2020-06-22,0.0,0.13849197328090668,0.12608255445957184,0.14714762568473816
2020-06-23,0.0,0.18839968740940094,0.1825156807899475,0.1980905532836914
2020-06-24,0.0,0.18172283470630646,0.15905441343784332,0.2191980928182602
2020-06-25,0.0,0.18352758884429932,0.16435399651527405,0.21800599992275238
2020-06-26,0.0,0.20427127182483673,0.19788645207881927,0.20931804180145264
2020-06-27,0.0,0.21708689630031586,0.19064274430274963,0.25424450635910034
2020-06-28,0.0,0.0941806212067604,0.054468221962451935,0.13155771791934967
2020-06-29,0.0,0.13849197328090668,0.12608255445957184,0.14714762568473816
2020-06-30,0.0,0.18839968740940094,0.1825156807899475,0.1980905532836914
2020-07-01,0.0,0.18172283470630646,0.15905441343784332,0.2191980928182602
2020-07-02,1.0,0.18352758884429932,0.16435399651527405,0.21800599992275238
2020-07-03,0.0,0.20427127182483673,0.19788645207881927,0.20931804180145264
2020-07-04,0.0,0.21708689630031586,0.19064274430274963,0.25424450635910034
2020-07-05,0.0,0.0941806212067604,0.054468221962451935,0.13155771791934967
2020-07-06,0.0,0.13849197328090668,0.12608255445957184,0.14714762568473816
2020-07-07,0.0,0.18839968740940094,0.1825156807899475,0.1980905532836914
2020-07-08,0.0,0.18172283470630646,0.15905441343784332,0.2191980928182602
2020-07-09,0.0,0.18352758884429932,0.16435399651527405,0.21800599992275238
2020-07-10,0.0,0.20427127182483673,0.19788645207881927,0.20931804180145264
2020-07-11,2.0,0.21708689630031586,0.19064274430274963,0.25424450635910034
2020-07-12,0.0,0.10188520699739456,0.0,0.2048821598291397
2020-07-13,0.0,0.10182995349168777,0.03907928243279457,0.20604316890239716
2020-07-14,3.0,0.11091315746307373,0.05699920654296875,0.17501325905323029
2020-07-15,0.0,0.1414170265197754,0.11683349311351776,0.17670385539531708
2020-07-16,1.0,0.0985502302646637,0.06844441592693329,0.15536487102508545
2020-07-17,0.0,0.21193945407867432,0.15655764937400818,0.3003427982330322
2020-07-18,0.0,0.1642666608095169,0.15580111742019653,0.16921037435531616
2020-07-19,,0.4420837461948395,0.35012638568878174,0.5231046080589294
2020-07-20,,0.21427099406719208,0.0069327931851148605,0.32790011167526245
2020-07-21,,0.19611723721027374,0.0,0.49617359042167664
2020-07-22,,0.780778706073761,0.5090179443359375,0.9220967292785645
2020-07-23,,0.08402537554502487,0.0,0.48741698265075684
2020-07-24,,0.7590630054473877,0.37445756793022156,0.9770585298538208
2020-07-25,,0.04423001408576965,0.0,0.1358678936958313
