,Kentucky,forecast,interval_low,interval_high
2020-03-30,479.0,21600.084589868227,,
2020-03-31,628.0,21624.535877351587,,
2020-04-01,632.0,21513.928441242948,,
2020-04-02,770.0,21674.23260065547,,
2020-04-03,770.0,21542.663800455404,,
2020-04-04,917.0,21691.649266095665,,
2020-04-05,955.0,21529.869410751922,,
2020-04-06,955.0,21662.041071807453,,
2020-04-07,1149.0,21692.273155274273,,
2020-04-08,1149.0,21494.546634480754,,
2020-04-09,1341.0,21685.637448395457,,
2020-04-10,1693.0,21503.204749403325,,
2020-04-11,1693.0,21337.08606742515,,
2020-04-12,1963.0,21723.52261686484,,
2020-04-13,2018.0,21482.885505506423,,
2020-04-14,2048.0,21693.804013666475,,
2020-04-15,2210.0,21724.667577124994,,
2020-04-16,2435.0,21609.87961686595,,
2020-04-17,2522.0,21500.5921912951,,
2020-04-18,2707.0,21680.31920367911,,
2020-04-19,2960.0,21577.739491160617,,
2020-04-20,3050.0,21491.10732372385,,
2020-04-21,3204.0,21677.18659996602,,
2020-04-22,3378.0,21633.822905304205,,
2020-04-23,3479.0,21596.155581721832,,
2020-04-24,3779.0,21672.415739797616,,
2020-04-25,3915.0,21477.50304001223,,
2020-04-26,4085.0,21645.582690659623,,
2020-04-27,4156.0,21620.949442916386,,
2020-04-28,4375.0,21731.684657218244,,
2020-04-29,4537.0,21549.65830108847,,
2020-04-30,4708.0,21625.870889683705,,
2020-05-01,4882.0,21614.048015909615,,
2020-05-02,4879.0,21619.047811453853,,
2020-05-03,5130.0,21791.02310752614,,
2020-05-04,5245.0,21520.46767955051,,
2020-05-05,5822.0,21653.56732808594,,
2020-05-06,5934.0,21170.594991175378,,
2020-05-07,6129.0,21705.719481219596,,
2020-05-08,6288.0,21627.551326863435,,
2020-05-09,6440.0,21682.756495856822,,
2020-05-10,6440.0,21648.408521008154,,
2020-05-11,6677.0,21858.94751296534,,
2020-05-12,6853.0,21566.6992784946,,
2020-05-13,6853.0,21613.869953162273,,
2020-05-14,7225.0,21800.335610480462,,
2020-05-15,7444.0,21404.109442008892,,
2020-05-16,7688.0,21538.018883390225,,
2020-05-17,7688.0,21549.531769331912,,
2020-05-18,7935.0,21835.569436276004,,
2020-05-19,8069.0,21531.427503252497,,
2020-05-20,8167.0,21665.56657490915,,
2020-05-21,8286.0,21702.972625963845,,
2020-05-22,8426.0,21690.310232857944,,
2020-05-23,8571.0,21624.437840131468,,
2020-05-24,8571.0,21627.52774933702,,
2020-05-25,8571.0,21778.054859008316,,
2020-05-26,8951.0,21761.096054690905,,
2020-05-27,9077.0,21332.099564097993,,
2020-05-28,9185.0,21606.324176465983,,
2020-05-29,9464.0,21663.038117296266,,
2020-05-30,9704.0,21476.35481325635,,
2020-05-31,9704.0,21494.455017555883,,
2020-06-01,10046.0,21808.384725848526,,
2020-06-02,10185.0,21442.748306949044,,
2020-06-03,10410.0,21639.65321502586,,
2020-06-04,10705.0,21573.943951971178,,
2020-06-05,10977.0,21522.28264555005,,
2020-06-06,11287.0,21522.0121614593,,
2020-06-07,11287.0,21527.931964849708,,
2020-06-08,11476.0,21861.572397233514,,
2020-06-09,11707.0,21653.066382671394,,
2020-06-10,11883.0,21591.470181302502,,
2020-06-11,11945.0,21644.279087079685,,
2020-06-12,12166.0,21790.251923554202,,
2020-06-13,12445.0,21578.741152858147,,
2020-06-14,12445.0,21504.84515089905,,
2020-06-15,12647.0,21817.046982791835,,
2020-06-16,12647.0,21607.11718157089,,
2020-06-17,12995.0,21786.005830172406,,
2020-06-18,13197.0,21406.888355463034,,
2020-06-19,13454.0,21585.81885481544,,
2020-06-20,13630.0,21521.403010694386,,
2020-06-21,13750.0,21640.62937091547,,
2020-06-22,13839.0,21674.90112545158,,
2020-06-23,14141.0,21729.381124362033,,
2020-06-24,14363.0,21485.488075513134,,
2020-06-25,14617.0,21577.728702815588,,
2020-06-26,14859.0,21559.769906025176,,
2020-06-27,15167.0,21580.843543192095,,
2020-06-28,15232.0,21502.111444365815,,
2020-06-29,15347.0,21788.316740971022,,
2020-06-30,15624.0,21733.01604831862,,
2020-07-01,15842.0,21542.376974054034,,
2020-07-02,16079.0,21593.60510205569,,
2020-07-03,16376.0,21602.871911135426,,
2020-07-04,16376.0,21529.07931362316,,
2020-07-05,16376.0,21838.499779675512,,
2020-07-06,17152.0,21843.724292513773,,
2020-07-07,17519.0,20985.970783503915,,
2020-07-08,17919.0,21437.35475454987,,
2020-07-09,18245.0,21499.25326323534,,
2020-07-10,18672.0,21597.544444678933,,
2020-07-11,19121.0,21446.989803468503,,
2020-07-12,19389.0,21510.244053741757,,
2020-07-13,19653.0,21719.19938891266,,
2020-07-14,20223.0,21736.81866470726,,
2020-07-15,20677.0,21387.601131586416,,
2020-07-16,21083.0,21518.391459180566,,
2020-07-17,21605.0,21613.84572705402,,
2020-07-18,22184.0,21496.66100832148,,
2020-07-19,,22580.879120512407,22385.34807981112,22776.410161213695
2020-07-20,,23038.608230670496,22769.84057879316,23307.375882547833
2020-07-21,,23514.018886479014,23178.951326905968,23849.08644605206
2020-07-22,,23977.072882143413,23569.33420605386,24384.811558232966
2020-07-23,,24444.84212316643,23959.82817180347,24929.856074529387
2020-07-24,,24934.931274032213,24375.957663445006,25493.90488461942
2020-07-25,,25413.468578964807,24769.005955927754,26057.93120200186
