,Washington,forecast,interval_low,interval_high
2020-04-05,21.0,21.000713348388672,20.99323844909668,21.012479782104492
2020-04-06,45.0,30.016698837280273,5.829298496246338,44.966773986816406
2020-04-07,19.0,19.03741455078125,19.01108169555664,19.062307357788086
2020-04-08,26.0,25.962804794311523,25.944698333740234,25.97972869873047
2020-04-09,30.0,29.703121185302734,28.47467041015625,30.023698806762695
2020-04-10,27.0,24.797039031982422,19.65949821472168,27.000221252441406
2020-04-11,12.0,13.541765213012695,11.454283714294434,17.56351661682129
2020-04-12,11.0,11.34412670135498,11.01000690460205,12.645373344421387
2020-04-13,7.0,6.102409362792969,3.5504212379455566,7.033957481384277
2020-04-14,17.0,17.003429412841797,16.98481559753418,17.02900505065918
2020-04-15,22.0,22.010034561157227,21.998876571655273,22.022075653076172
2020-04-16,27.0,26.996591567993164,26.991764068603516,27.003643035888672
2020-04-17,24.0,23.965242385864258,23.952686309814453,23.971343994140625
2020-04-18,10.0,12.761823654174805,10.036184310913086,23.630077362060547
2020-04-19,23.0,19.702957153320312,6.6023712158203125,22.999370574951172
2020-04-20,7.0,8.717537879943848,6.996931552886963,15.479082107543945
2020-04-21,21.0,20.559926986694336,18.854734420776367,21.009403228759766
2020-04-22,22.0,22.472030639648438,22.00522232055664,23.514652252197266
2020-04-23,25.0,23.476274490356445,17.515127182006836,24.997093200683594
2020-04-24,11.0,14.657140731811523,11.019597053527832,20.108457565307617
2020-04-25,15.0,14.615092277526855,13.124813079833984,15.01117992401123
2020-04-26,12.0,12.747320175170898,11.996801376342773,15.694045066833496
2020-04-27,15.0,14.998235702514648,14.983510971069336,15.011856079101562
2020-04-28,22.0,21.990062713623047,21.95709991455078,22.004104614257812
2020-04-29,15.0,15.642951965332031,14.985868453979492,18.235544204711914
2020-04-30,13.0,14.732495307922363,13.007086753845215,21.61553192138672
2020-05-01,10.0,9.485174179077148,7.458298206329346,10.00236988067627
2020-05-02,6.0,6.002682685852051,5.988569736480713,6.021319389343262
2020-05-03,4.0,4.415646076202393,3.9885709285736084,6.070573329925537
2020-05-04,7.0,7.514135837554932,7.003316402435303,9.546232223510742
2020-05-05,21.0,16.657794952392578,9.920448303222656,20.981964111328125
2020-05-06,8.0,10.341325759887695,8.017274856567383,19.57097816467285
2020-05-07,21.0,20.11233901977539,16.65968132019043,21.00981330871582
2020-05-08,14.0,14.023777961730957,13.990091323852539,14.041135787963867
2020-05-09,16.0,12.815632820129395,10.01773738861084,15.97615909576416
2020-05-10,10.0,9.998498916625977,9.97508716583252,10.010991096496582
2020-05-11,14.0,13.99578857421875,13.981836318969727,14.011890411376953
2020-05-12,17.0,16.994165420532227,16.936885833740234,17.02808952331543
2020-05-13,12.0,11.315349578857422,7.045445919036865,13.609609603881836
2020-05-14,9.0,9.52665901184082,8.994915962219238,11.511502265930176
2020-05-15,8.0,8.268892288208008,8.000579833984375,9.2432279586792
2020-05-16,8.0,7.966360569000244,7.949690818786621,7.9916768074035645
2020-05-17,2.0,2.010678768157959,2.003363609313965,2.029420852661133
2020-05-18,1.0,1.0096231698989868,0.9782404899597168,1.0356035232543945
2020-05-19,29.0,15.619677543640137,5.712024688720703,28.966571807861328
2020-05-20,6.0,5.5238542556762695,3.597360134124756,6.023321628570557
2020-05-21,7.0,7.014195919036865,6.991575241088867,7.058440208435059
2020-05-22,6.0,5.594243049621582,4.147459030151367,5.968440532684326
2020-05-23,0.0,0.04580845683813095,0.01709616184234619,0.07745519280433655
2020-05-24,11.0,8.916823387145996,0.7224690914154053,10.988025665283203
2020-05-25,9.0,7.071507930755615,3.771883487701416,9.017410278320312
2020-05-26,8.0,10.326231002807617,8.007993698120117,19.550630569458008
2020-05-27,17.0,13.315614700317383,7.788039684295654,16.981956481933594
2020-05-28,11.0,11.003182411193848,10.993054389953613,11.018375396728516
2020-05-29,5.0,5.458573341369629,4.9984049797058105,7.255582809448242
2020-05-30,7.0,5.189120769500732,-0.34715956449508667,6.997566223144531
2020-05-31,0.0,2.2917070388793945,-0.0009309649467468262,6.689389705657959
2020-06-01,5.0,4.99207067489624,4.988237380981445,4.997012615203857
2020-06-02,6.0,6.013970851898193,6.0038604736328125,6.020183563232422
2020-06-03,6.0,5.292068004608154,2.5095789432525635,6.000870227813721
2020-06-04,3.0,7.3848876953125,3.0138816833496094,14.289358139038086
2020-06-05,11.0,9.84156608581543,5.284536361694336,10.996942520141602
