,Grand Princess,forecast,interval_low,interval_high
2020-03-09,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-03-10,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-03-11,0.0,0.0,0.0,0.09490549564361572
2020-03-12,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-03-13,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-03-14,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-03-15,0.0,0.0,0.0,0.07920241355895996
2020-03-16,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-03-17,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-03-18,0.0,0.0,0.0,0.09490549564361572
2020-03-19,1.0,0.0004468202532734722,0.0,0.04491984844207764
2020-03-20,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-03-21,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-03-22,0.0,0.0,0.0,0.07920241355895996
2020-03-23,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-03-24,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-03-25,0.0,0.0,0.0,0.09490549564361572
2020-03-26,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-03-27,2.0,0.0322999469935894,0.0,0.10656344890594482
2020-03-28,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-03-29,0.0,0.03669426590204239,0.0,0.11060857772827148
2020-03-30,0.0,0.09546353667974472,0.0,0.1932671070098877
2020-03-31,0.0,0.048870064318180084,0.0,0.0970151424407959
2020-04-01,0.0,0.03992600366473198,0.0,0.1279817819595337
2020-04-02,0.0,0.036299802362918854,0.0,0.12196111679077148
2020-04-03,0.0,0.07306251674890518,0.0,0.16210055351257324
2020-04-04,0.0,0.04184650257229805,0.0,0.12299036979675293
2020-04-05,0.0,0.08044731616973877,0.0,0.14723217487335205
2020-04-06,0.0,0.14015714824199677,0.017114639282226562,0.2761169672012329
2020-04-07,0.0,0.08937571197748184,0.0,0.129530668258667
2020-04-08,0.0,0.0872611254453659,0.0,0.20946407318115234
2020-04-09,0.0,0.0723455399274826,0.0,0.19893872737884521
2020-04-10,0.0,0.11389825493097305,0.0,0.23990106582641602
2020-04-11,0.0,0.07896308600902557,0.0,0.20443689823150635
2020-04-12,-3.0,0.0,0.0,0.07920241355895996
2020-04-13,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-04-14,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-04-15,0.0,0.0,0.0,0.09490549564361572
2020-04-16,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-04-17,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-04-18,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-04-19,0.0,0.0,0.0,-0.011651873588562012
2020-04-20,0.0,0.0,0.0,0.009627699851989746
2020-04-21,0.0,0.0,0.0,-0.023266732692718506
2020-04-22,0.0,0.0,0.0,-0.011043548583984375
2020-04-23,3.0,0.0,0.0,-0.027232825756072998
2020-04-24,0.0,0.0,0.0,-0.04193061590194702
2020-04-25,0.0,0.0,0.0,-0.03448069095611572
2020-04-26,0.0,0.0,0.0,0.07920241355895996
2020-04-27,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-04-28,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-04-29,0.0,0.0,0.0,0.09490549564361572
2020-04-30,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-05-01,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-05-02,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-05-03,0.0,0.12509092688560486,0.029510021209716797,0.22462356090545654
2020-05-04,0.0,0.19563332200050354,0.039075493812561035,0.3738062381744385
2020-05-05,0.0,0.1290423572063446,0.012196898460388184,0.19551444053649902
2020-05-06,0.0,0.13030779361724854,0.012455463409423828,0.28240978717803955
2020-05-07,0.0,0.1056695207953453,0.0,0.27285897731781006
2020-05-08,0.0,0.15179064869880676,0.0,0.3171701431274414
2020-05-09,0.0,0.12009236961603165,0.0018492937088012695,0.2897604703903198
2020-05-10,0.0,0.0,0.0,0.07920241355895996
2020-05-11,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-05-12,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-05-13,0.0,0.0,0.0,0.09490549564361572
2020-05-14,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-05-15,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-05-16,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-05-17,0.0,0.0,0.0,0.07920241355895996
2020-05-18,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-05-19,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-05-20,0.0,0.0,0.0,0.09490549564361572
2020-05-21,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-05-22,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-05-23,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-05-24,0.0,0.0,0.0,0.07920241355895996
2020-05-25,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-05-26,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-05-27,0.0,0.0,0.0,0.09490549564361572
2020-05-28,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-05-29,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-05-30,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-05-31,0.0,0.0,0.0,0.07920241355895996
2020-06-01,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-06-02,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-06-03,0.0,0.0,0.0,0.09490549564361572
2020-06-04,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-06-05,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-06-06,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-06-07,0.0,0.0,0.0,0.07920205593109131
2020-06-08,0.0,0.04361822456121445,0.0,0.10108530521392822
2020-06-09,0.0,0.007613825611770153,0.0,0.06876075267791748
2020-06-10,0.0,0.0,0.0,0.09490585327148438
2020-06-11,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-06-12,0.0,0.03229987621307373,0.0,0.10656309127807617
2020-06-13,0.0,0.0015513182152062654,0.0,0.03834342956542969
2020-06-14,0.0,0.0,0.0,0.07920241355895996
2020-06-15,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-06-16,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-06-17,0.0,0.0,0.0,0.09490549564361572
2020-06-18,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-06-19,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-06-20,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-06-21,0.0,0.0,0.0,0.07920241355895996
2020-06-22,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-06-23,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-06-24,0.0,0.0,0.0,0.09490549564361572
2020-06-25,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-06-26,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-06-27,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-06-28,0.0,0.0,0.0,0.07920241355895996
2020-06-29,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-06-30,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-07-01,0.0,0.0,0.0,0.09490549564361572
2020-07-02,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-07-03,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-07-04,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-07-05,0.0,0.0,0.0,0.07920241355895996
2020-07-06,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-07-07,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-07-08,0.0,0.0,0.0,0.09490549564361572
2020-07-09,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-07-10,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-07-11,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-07-12,0.0,0.0,0.0,0.07920241355895996
2020-07-13,0.0,0.04361822456121445,0.0,0.10108494758605957
2020-07-14,0.0,0.007613933179527521,0.0,0.06876075267791748
2020-07-15,0.0,0.0,0.0,0.09490549564361572
2020-07-16,0.0,0.0004468202532734722,0.0,0.04491984844207764
2020-07-17,0.0,0.0322999469935894,0.0,0.10656344890594482
2020-07-18,0.0,0.001551210880279541,0.0,0.038343071937561035
2020-07-19,,0.0,0.0,0.07920241355895996
2020-07-20,,0.04361822456121445,0.0,0.10108494758605957
2020-07-21,,0.007613933179527521,0.0,0.06876075267791748
2020-07-22,,0.0,0.0,0.09490549564361572
2020-07-23,,0.0004468202532734722,0.0,0.04491984844207764
2020-07-24,,0.0322999469935894,0.0,0.10656344890594482
2020-07-25,,0.001551210880279541,0.0,0.038343071937561035
