,Massachusetts,forecast,interval_low,interval_high
2020-05-16,1588.0,1657.8203125,1395.42919921875,2000.6893310546875
2020-05-17,1126.0,1501.0408935546875,1304.7933349609375,1724.49951171875
2020-05-18,1066.0,1423.635498046875,1256.4937744140625,1573.0030517578125
2020-05-19,955.0,1195.062744140625,961.8568725585938,1380.8004150390625
2020-05-20,1133.0,940.2731323242188,648.4324340820312,1263.6358642578125
2020-05-21,1206.0,724.8827514648438,499.0160217285156,1043.1146240234375
2020-05-22,936.0,729.0150146484375,564.6480712890625,1078.148193359375
2020-05-23,845.0,937.9632568359375,613.3977661132812,1208.5870361328125
2020-05-24,1067.0,1309.015869140625,1150.201416015625,1452.15478515625
2020-05-25,658.0,1313.9586181640625,1115.474609375,1472.9136962890625
2020-05-26,460.0,1185.34716796875,1000.1495361328125,1395.838134765625
2020-05-27,602.0,997.5916137695312,831.4865112304688,1207.9307861328125
2020-05-28,770.0,831.076171875,720.7063598632812,1095.9798583984375
2020-05-29,682.0,817.6651000976562,649.6766967773438,1121.6885986328125
2020-05-30,893.0,878.1292724609375,546.8366088867188,1131.8319091796875
2020-05-31,695.0,681.3316650390625,563.8952026367188,865.3474731445312
2020-06-01,337.0,702.45068359375,550.8381958007812,957.2371215820312
2020-06-02,358.0,655.2947387695312,468.8375549316406,945.54150390625
2020-06-03,429.0,552.1351318359375,427.486083984375,830.4327392578125
2020-06-04,471.0,411.580322265625,304.7872619628906,730.9832153320312
2020-06-05,494.0,333.273681640625,192.88841247558594,758.3899536132812
2020-06-06,575.0,327.3287658691406,130.4445343017578,762.12158203125
2020-06-07,304.0,468.644287109375,365.06707763671875,641.1674194335938
2020-06-08,190.0,509.76910400390625,355.6902160644531,704.76708984375
2020-06-09,263.0,501.93914794921875,374.1787414550781,700.92333984375
2020-06-10,267.0,404.5516662597656,284.2242431640625,626.0419921875
2020-06-11,511.0,282.5542297363281,148.88327026367188,553.4570922851562
2020-06-12,392.0,222.1177978515625,89.0051498413086,578.5191040039062
2020-06-13,336.0,227.3630828857422,88.45635223388672,588.5844116210938
2020-06-14,208.0,272.31427001953125,189.42465209960938,409.9058532714844
2020-06-15,87.0,265.24749755859375,130.0671844482422,432.9613342285156
2020-06-16,195.0,247.137451171875,139.3210906982422,427.8052978515625
2020-06-17,266.0,198.66262817382812,110.3832015991211,409.029052734375
2020-06-18,271.0,135.92391967773438,35.441654205322266,369.1348571777344
2020-06-19,228.0,119.44798278808594,23.68793487548828,389.56756591796875
2020-06-20,286.0,129.46682739257812,3.976457357406616,410.5059509277344
2020-06-21,125.0,233.8892364501953,164.66244506835938,318.4623107910156
2020-06-22,149.0,182.57925415039062,46.21572494506836,333.6004333496094
2020-06-23,229.0,125.63414001464844,1.0413390398025513,326.9316711425781
2020-06-24,172.0,66.94774627685547,0.0,312.44110107421875
2020-06-25,226.0,37.20782470703125,0.0,282.042236328125
2020-06-26,233.0,55.225379943847656,0.0,301.5829772949219
2020-06-27,373.0,92.21257019042969,0.0,334.301513671875
2020-06-28,224.0,182.6924285888672,151.10194396972656,254.53433227539062
2020-06-29,101.0,165.15090942382812,111.42650604248047,254.5023651123047
2020-06-30,114.0,157.43109130859375,76.76268005371094,262.7500915527344
2020-07-01,261.0,160.7712860107422,110.44225311279297,266.3925476074219
2020-07-02,195.0,155.5172119140625,76.56404113769531,264.48834228515625
2020-07-03,290.0,166.33912658691406,110.71163177490234,276.3815002441406
2020-07-04,210.0,180.70468139648438,113.17603302001953,303.4702453613281
2020-07-05,136.0,224.7415313720703,153.38623046875,296.22174072265625
2020-07-06,163.0,239.5966339111328,129.67108154296875,307.10247802734375
2020-07-07,201.0,247.194091796875,156.9738006591797,314.60430908203125
2020-07-08,264.0,208.5110626220703,149.33364868164062,274.9415588378906
2020-07-09,295.0,184.64227294921875,97.77349853515625,271.9048767089844
2020-07-10,213.0,200.04620361328125,117.90768432617188,283.99920654296875
2020-07-11,288.0,230.1597137451172,105.28132629394531,337.50360107421875
