,North Carolina,forecast,interval_low,interval_high
2020-03-09,0.0,15.038004875183105,0.0,30.781126022338867
2020-03-10,5.0,15.10274042401995,0.0,30.821035385131836
2020-03-11,0.0,15.155528613499232,0.0,30.852874755859375
2020-03-12,8.0,15.256096226828438,0.0,30.96547508239746
2020-03-13,2.0,15.430110437529427,0.0,31.023456573486328
2020-03-14,8.0,15.697944811412267,0.0,31.067874908447266
2020-03-15,7.0,16.083244302443095,0.0,31.10025978088379
2020-03-16,7.0,16.67301833629608,0.929181694984436,31.33600425720215
2020-03-17,25.0,17.45597348894392,2.3419809341430664,31.54808235168457
2020-03-18,28.0,18.38920780590602,3.5248658657073975,32.420169830322266
2020-03-19,44.0,19.863422325679235,7.105687618255615,32.81526184082031
2020-03-20,53.0,21.705361093793595,10.425562858581543,33.945411682128906
2020-03-21,67.0,24.661997931344168,14.249094009399414,35.20439147949219
2020-03-22,49.0,28.678411756243026,18.64365005493164,36.58880615234375
2020-03-23,48.0,34.04413931710379,23.758089065551758,40.012203216552734
2020-03-24,142.0,40.69449724469866,32.05569076538086,45.95421600341797
2020-03-25,95.0,48.657005310058594,41.640567779541016,55.4148063659668
2020-03-26,148.0,58.028216225760325,46.45435333251953,68.0291748046875
2020-03-27,149.0,68.43782261439732,54.514747619628906,80.61692810058594
2020-03-28,133.0,80.32823072160993,63.786903381347656,95.01783752441406
2020-03-29,171.0,92.91279711042132,73.25485229492188,108.5457534790039
2020-03-30,122.0,107.49501473563058,83.10785675048828,129.52711486816406
2020-03-31,222.0,124.11599622453961,97.49767303466797,152.00746154785156
2020-04-01,140.0,139.04623522077287,110.66939544677734,163.30894470214844
2020-04-02,302.0,154.59793962751115,126.17509460449219,171.1184844970703
2020-04-03,274.0,168.63785443987166,142.53134155273438,182.91343688964844
2020-04-04,235.0,183.7565699986049,156.39920043945312,196.80825805664062
2020-04-05,163.0,200.1651851109096,179.05380249023438,219.17117309570312
2020-04-06,313.0,215.54748317173548,199.41050720214844,234.0784912109375
2020-04-07,337.0,232.40694972446985,206.69876098632812,259.3697814941406
2020-04-08,200.0,249.68886239188058,220.45700073242188,273.0897521972656
2020-04-09,237.0,269.01428876604353,236.649169921875,298.97344970703125
2020-04-10,229.0,283.77383858816967,255.4635009765625,311.4932861328125
2020-04-11,389.0,295.3685607910156,277.9917297363281,319.7999267578125
2020-04-12,216.0,304.3786185128348,286.0618591308594,324.80810546875
2020-04-13,316.0,316.9209420340402,299.738525390625,342.2799987792969
2020-04-14,227.0,323.7883518763951,306.3237609863281,348.1087951660156
2020-04-15,227.0,326.7785382952009,289.60357666015625,355.0650329589844
2020-04-16,299.0,327.21555873325894,302.9510192871094,343.0881042480469
2020-04-17,406.0,330.9524187360491,311.50750732421875,358.8646545410156
2020-04-18,283.0,339.06981113978793,321.7776794433594,365.46331787109375
2020-04-19,273.0,341.0344935825893,306.386962890625,372.6247253417969
2020-04-20,294.0,342.46346609933033,322.04913330078125,367.28924560546875
2020-04-21,239.0,344.2070792061942,320.03936767578125,360.83367919921875
2020-04-22,361.0,351.5560782296317,334.2198791503906,376.7445373535156
2020-04-23,325.0,359.3218035016741,343.2406005859375,383.4729309082031
2020-04-24,470.0,366.2292044503348,354.6946716308594,391.43255615234375
2020-04-25,478.0,367.00388881138394,339.4996337890625,379.6246643066406
2020-04-26,229.0,374.4598955426897,358.1114196777344,387.04925537109375
2020-04-27,324.0,382.8655918666295,367.00250244140625,397.3501892089844
2020-04-28,434.0,395.15218244280135,383.59375,405.04425048828125
2020-04-29,425.0,411.1229030064174,398.58306884765625,427.86181640625
2020-04-30,574.0,423.55674525669644,401.0589294433594,443.4424133300781
2020-05-01,316.0,438.9312962123326,409.2725830078125,459.7135925292969
2020-05-02,518.0,453.12398420061385,437.21697998046875,480.2103271484375
2020-05-03,182.0,461.3772539411272,431.0767822265625,489.09185791015625
2020-05-04,201.0,475.1024693080357,451.4499816894531,502.5204162597656
2020-05-05,539.0,487.051749093192,461.4908447265625,518.3563232421875
2020-05-06,543.0,493.2818298339844,462.32269287109375,524.1361083984375
2020-05-07,487.0,495.70298985072543,459.39752197265625,532.9290771484375
2020-05-08,466.0,486.6410871233259,421.98260498046875,519.0800170898438
2020-05-09,472.0,487.10198974609375,443.60064697265625,524.9276123046875
2020-05-10,460.0,486.8318830217634,434.1679992675781,532.0926513671875
2020-05-11,336.0,495.392813546317,455.7712097167969,527.1333618164062
2020-05-12,348.0,512.886723109654,466.2186584472656,564.2138061523438
2020-05-13,730.0,526.3720005580357,490.7845458984375,579.2300415039062
2020-05-14,616.0,534.9839826311384,499.112060546875,587.5194702148438
2020-05-15,526.0,546.4467860630581,509.102783203125,587.4591064453125
2020-05-16,636.0,556.8831089564732,517.6659545898438,609.0947265625
2020-05-17,543.0,575.0149623325893,559.1861572265625,619.533935546875
2020-05-18,534.0,588.2584838867188,573.2214965820312,626.2610473632812
2020-05-19,32.0,602.6031930106027,587.9933471679688,637.7074584960938
2020-05-20,1023.0,625.4845406668527,597.5720825195312,664.3460083007812
2020-05-21,250.0,639.7097429547991,609.5211791992188,673.6963500976562
2020-05-22,1598.0,647.9147251674107,594.9686889648438,684.708984375
2020-05-23,754.0,656.0992082868304,612.7142333984375,706.1092529296875
2020-05-24,501.0,673.8820190429688,620.691162109375,710.0204467773438
2020-05-25,692.0,693.0310320172991,624.4325561523438,716.7057495117188
2020-05-26,398.0,716.7728969029018,645.8328247070312,757.976318359375
2020-05-27,461.0,763.7754516601562,654.8956298828125,910.6203002929688
2020-05-28,884.0,793.8861955915179,660.5314331054688,932.7138671875
2020-05-29,1085.0,842.7994210379464,764.0098876953125,931.1958618164062
2020-05-30,909.0,840.4281790597098,716.1719970703125,946.748046875
2020-05-31,991.0,837.2877982003348,718.7630004882812,953.3678588867188
2020-06-01,807.0,843.3468191964286,757.8516845703125,968.0037231445312
2020-06-02,431.0,857.8159702845982,765.3364868164062,965.2551879882812
2020-06-03,1253.0,872.1387852260044,808.0328979492188,966.685546875
2020-06-04,799.0,909.1741333007812,809.1688842773438,1021.9249267578125
2020-06-05,1220.0,933.4652884347098,818.083740234375,1061.6815185546875
2020-06-06,1423.0,967.6924176897321,832.7183837890625,1058.7191162109375
2020-06-07,907.0,1005.6221400669643,916.6232299804688,1066.470947265625
2020-06-08,892.0,1034.8789585658483,948.6414184570312,1099.1678466796875
2020-06-09,710.0,1070.1049543108259,1000.1967163085938,1108.0811767578125
2020-06-10,1246.0,1118.0940987723213,1078.2476806640625,1193.243896484375
2020-06-11,1111.0,1140.2124895368304,1091.9532470703125,1234.53125
2020-06-12,1833.0,1169.4274030412946,1094.286865234375,1220.783935546875
2020-06-13,1428.0,1193.0399169921875,1149.7613525390625,1250.500244140625
2020-06-14,1419.0,1209.0254080636162,1149.73974609375,1266.2293701171875
2020-06-15,850.0,1237.5034005301338,1183.9161376953125,1272.5634765625
2020-06-16,793.0,1277.8472900390625,1225.5428466796875,1318.574951171875
2020-06-17,1027.0,1324.7490059988838,1237.4627685546875,1411.9637451171875
2020-06-18,1233.0,1367.2905099051338,1281.4483642578125,1465.7562255859375
2020-06-19,1618.0,1397.4638846261162,1315.2215576171875,1444.7017822265625
2020-06-20,1605.0,1395.7398158482142,1279.705810546875,1465.4442138671875
2020-06-21,1411.0,1393.0804792131696,1248.951904296875,1495.22021484375
2020-06-22,1163.0,1376.9708426339287,1224.0638427734375,1497.560302734375
2020-06-23,675.0,1379.431117466518,1295.6431884765625,1472.0264892578125
2020-06-24,1888.0,1392.2412283761162,1288.829833984375,1471.6192626953125
