,Oregon,forecast,interval_low,interval_high
2020-05-28,4086.0,4273.52197265625,4245.7958984375,4317.7578125
2020-05-29,4131.0,4371.11865234375,4332.0810546875,4431.533203125
2020-05-30,4185.0,4460.89990234375,4423.03857421875,4518.263671875
2020-05-31,4243.0,4244.16650390625,4228.57666015625,4267.37939453125
2020-06-01,4302.0,4337.44677734375,4315.86865234375,4365.88720703125
2020-06-02,4335.0,4442.98095703125,4425.24365234375,4475.796875
2020-06-03,4399.0,4547.830078125,4529.76953125,4581.05859375
2020-06-04,4474.0,4660.70654296875,4637.9599609375,4700.74365234375
2020-06-05,4570.0,4782.61669921875,4747.68115234375,4840.10595703125
2020-06-06,4570.0,4873.2783203125,4839.52978515625,4927.3759765625
2020-06-07,4662.0,4580.50439453125,4564.07177734375,4604.7890625
2020-06-08,4922.0,4683.41357421875,4660.76953125,4714.607421875
2020-06-09,4988.0,4796.31298828125,4776.9326171875,4831.95556640625
2020-06-10,5060.0,4908.17138671875,4887.9814453125,4944.6044921875
2020-06-11,5237.0,5030.32080078125,5004.1728515625,5075.09814453125
2020-06-12,5377.0,5156.05126953125,5117.439453125,5218.943359375
2020-06-13,5377.0,5264.501953125,5226.990234375,5323.69775390625
2020-06-14,5636.0,5097.06787109375,5079.2548828125,5123.9296875
2020-06-15,5820.0,5216.16845703125,5191.88427734375,5253.1962890625
2020-06-16,6098.0,5338.376953125,5315.28076171875,5379.65576171875
2020-06-17,6218.0,5460.64794921875,5435.83447265625,5503.4521484375
2020-06-18,6366.0,5598.00146484375,5564.6767578125,5652.041015625
2020-06-19,6572.0,5723.27392578125,5677.75048828125,5795.791015625
2020-06-20,6750.0,5866.64599609375,5821.53369140625,5935.4404296875
2020-06-21,6937.0,6069.37646484375,6049.2724609375,6098.72265625
2020-06-22,7083.0,6218.11669921875,6191.6923828125,6262.89501953125
2020-06-23,7274.0,6363.55322265625,6335.9052734375,6412.49609375
2020-06-24,7444.0,6509.68798828125,6478.9443359375,6561.03173828125
2020-06-25,7568.0,6675.21533203125,6630.73974609375,6743.294921875
2020-06-26,7818.0,6817.09716796875,6760.578125,6905.03369140625
2020-06-27,8094.0,7011.64111328125,6953.5556640625,7095.96484375
2020-06-28,8341.0,7497.859375,7475.42578125,7521.79736328125
2020-06-29,8485.0,7681.81201171875,7654.81591796875,7725.83203125
2020-06-30,8656.0,7883.09033203125,7858.455078125,7932.013671875
2020-07-01,8931.0,8070.837890625,8042.4658203125,8121.646484375
2020-07-02,9294.0,8279.9072265625,8229.58984375,8355.1474609375
2020-07-03,9636.0,8487.1845703125,8424.4111328125,8585.7060546875
2020-07-04,9930.0,8722.9599609375,8653.5673828125,8818.8740234375
2020-07-05,10230.0,9000.5810546875,8976.0087890625,9023.693359375
2020-07-06,10395.0,9229.150390625,9203.2646484375,9276.779296875
2020-07-07,10605.0,9491.4765625,9464.681640625,9544.8759765625
2020-07-08,10817.0,9727.1416015625,9696.5244140625,9781.2861328125
2020-07-09,11188.0,9991.9443359375,9927.4482421875,10080.7578125
2020-07-10,11454.0,10258.0830078125,10182.5810546875,10372.654296875
2020-07-11,11851.0,10543.8720703125,10452.40625,10659.3955078125
2020-07-12,12170.0,10985.9306640625,10959.259765625,11019.5498046875
2020-07-13,12438.0,11291.2958984375,11252.9013671875,11350.9970703125
2020-07-14,12805.0,11635.7705078125,11595.470703125,11704.732421875
