,Northern Mariana Islands,forecast,interval_low,interval_high
2020-04-09,0.0,0.6330023407936096,0.005122154951095581,1.769923210144043
2020-04-10,0.0,-0.0033228874672204256,-0.032814085483551025,0.020940721035003662
2020-04-11,0.0,0.003176176454871893,0.002068936824798584,0.00479656457901001
2020-04-12,0.0,-0.049162495881319046,-0.2385474443435669,-0.0008955597877502441
2020-04-13,0.0,0.06362120062112808,-0.062481820583343506,0.32179903984069824
2020-04-14,0.0,0.10727781057357788,-0.0012746453285217285,0.5279399156570435
2020-04-15,2.0,1.6402146816253662,0.221403568983078,2.0002903938293457
2020-04-16,0.0,0.20194311439990997,0.0038345158100128174,0.9890846014022827
2020-04-17,0.0,0.1259280890226364,-0.00011646747589111328,0.6248831748962402
2020-04-18,1.0,0.9941985011100769,0.9924951791763306,0.9966751337051392
2020-04-19,0.0,0.0010946393013000488,-0.00018906593322753906,0.002509385347366333
2020-04-20,0.0,0.005088788457214832,-0.0030937790870666504,0.02405354380607605
2020-04-21,0.0,0.013238048180937767,0.0012505054473876953,0.05607911944389343
2020-04-22,0.0,0.004049134440720081,0.0001926720142364502,0.014852464199066162
2020-04-23,0.0,-0.008196842856705189,-0.03587818145751953,8.273124694824219e-05
2020-04-24,0.0,-0.0015579760074615479,-0.002902209758758545,0.0010749399662017822
2020-04-25,0.0,0.004142343997955322,0.0030032098293304443,0.007410526275634766
2020-04-26,0.0,-0.000652056944090873,-0.0012027621269226074,1.9341707229614258e-05
2020-04-27,0.0,0.0009813547367230058,-0.0061509013175964355,0.01237577199935913
2020-04-28,0.0,-0.006048375274986029,-0.02138543128967285,0.00023373961448669434
2020-04-29,0.0,0.012875211425125599,0.0008447170257568359,0.05323231220245361
2020-04-30,0.0,-0.016923701390624046,-0.04274231195449829,-0.00022262334823608398
2020-05-01,0.0,-0.0007126390701159835,-0.0023938417434692383,0.00023701786994934082
2020-05-02,0.0,0.02314315363764763,-0.0044876933097839355,0.11376520991325378
2020-05-03,0.0,-0.008412009105086327,-0.039193034172058105,0.0009538829326629639
2020-05-04,0.0,0.0011845945846289396,-0.0017240047454833984,0.003944605588912964
2020-05-05,0.0,0.0015913427341729403,-0.001847982406616211,0.004429131746292114
2020-05-06,1.0,0.8103064298629761,0.07156088948249817,0.9963793754577637
2020-05-07,0.0,0.002573162317276001,-0.00045490264892578125,0.004977971315383911
2020-05-08,0.0,0.1221534013748169,-0.0003082752227783203,0.6012370586395264
2020-05-09,1.0,0.9973157644271851,0.9948750734329224,0.998937726020813
2020-05-10,0.0,0.21304230391979218,0.0002602040767669678,1.0595417022705078
2020-05-11,3.0,1.815605878829956,0.037204623222351074,2.997807741165161
2020-05-12,0.0,0.0007187664741650224,-0.003167390823364258,0.0046877264976501465
2020-05-13,0.0,0.00010178684897255152,-0.004194915294647217,0.002209901809692383
2020-05-14,0.0,0.0007539332145825028,-0.003089725971221924,0.005793929100036621
2020-05-15,0.0,0.29600003361701965,-0.0009985566139221191,1.4643361568450928
2020-05-16,2.0,1.6274315118789673,0.15731698274612427,1.9983855485916138
2020-05-17,0.0,0.37111878395080566,-0.0005251169204711914,0.9730206727981567
2020-05-18,0.0,0.03666934370994568,-0.010756254196166992,0.13657960295677185
2020-05-19,0.0,0.03855324536561966,0.00017049908638000488,0.18891969323158264
2020-05-20,0.0,0.35554438829421997,0.00028955936431884766,0.7694113254547119
2020-05-21,1.0,0.9951407313346863,0.9944730401039124,0.9956727027893066
2020-05-22,0.0,0.19281283020973206,-0.0030652880668640137,0.8868916034698486
2020-05-23,0.0,0.0309511236846447,0.0003431737422943115,0.14922767877578735
2020-05-24,0.0,0.007308334112167358,-0.0014567971229553223,0.03848123550415039
2020-05-25,0.0,0.034063030034303665,-0.00017434358596801758,0.16900071501731873
2020-05-26,0.0,0.016477227210998535,-0.0005575418472290039,0.07927274703979492
2020-05-27,0.0,-0.0011530518531799316,-0.004001259803771973,0.00017380714416503906
2020-05-28,0.0,0.010178971104323864,0.0011452138423919678,0.039507120847702026
2020-05-29,0.0,-0.004744195844978094,-0.02140408754348755,0.0017894506454467773
2020-05-30,0.0,-4.649162292480469e-06,-0.001712024211883545,0.0025321543216705322
2020-05-31,0.0,0.02233221009373665,-0.0004910826683044434,0.10138729214668274
2020-06-01,0.0,0.4021509289741516,-0.0010981559753417969,1.0983363389968872
2020-06-02,1.0,0.9144700169563293,0.5992190837860107,1.0008858442306519
2020-06-03,1.0,1.168920874595642,1.0009584426879883,1.8346941471099854
2020-06-04,2.0,1.9951578378677368,1.9937118291854858,1.9966219663619995
2020-06-05,0.0,0.43089014291763306,-0.0011019706726074219,1.9486581087112427
2020-06-06,0.0,0.3279017508029938,0.004201799631118774,1.4187731742858887
2020-06-07,1.0,0.8351266980171204,0.1837298572063446,0.9997226595878601
2020-06-08,1.0,1.001969814300537,1.000821590423584,1.0045654773712158
2020-06-09,2.0,1.9963343143463135,1.995100498199463,1.9978338479995728
2020-06-10,0.0,0.41292667388916016,0.0008720457553863525,1.3314391374588013
2020-06-11,0.0,0.1343325674533844,0.00017446279525756836,0.661805272102356
2020-06-12,0.0,-0.052371419966220856,-0.17635780572891235,-0.0005058050155639648
2020-06-13,0.0,0.03457565978169441,0.00010910630226135254,0.16437193751335144
2020-06-14,0.0,-0.003657406661659479,-0.013387858867645264,0.0008161067962646484
2020-06-15,0.0,-0.002151149557903409,-0.0055741071701049805,0.0010201036930084229
2020-06-16,0.0,0.058474890887737274,0.0012415945529937744,0.2764604091644287
2020-06-17,0.0,-0.003463995410129428,-0.0049675703048706055,-0.00200498104095459
2020-06-18,0.0,0.04865855723619461,0.0014917254447937012,0.23407641053199768
2020-06-19,0.0,-0.0012496889103204012,-0.0033907294273376465,0.001068800687789917
2020-06-20,0.0,0.003372532082721591,-0.0006899833679199219,0.011258095502853394
2020-06-21,0.0,0.015366345643997192,-0.0008689165115356445,0.07626074552536011
2020-06-22,0.0,-0.0061190188862383366,-0.033581554889678955,0.001514434814453125
2020-06-23,0.0,4.9126148951472715e-05,-0.0013257861137390137,0.0009576380252838135
2020-06-24,0.0,-0.0022462785709649324,-0.00884181261062622,0.0011525452136993408
2020-06-25,0.0,0.0010329425567761064,-0.0005651116371154785,0.002855747938156128
2020-06-26,0.0,0.00034403204335831106,-0.005470454692840576,0.015407174825668335
2020-06-27,0.0,0.0025668800808489323,-0.0006123185157775879,0.01107323169708252
2020-06-28,0.0,-0.0002061188279185444,-0.0004965662956237793,0.0001125037670135498
2020-06-29,0.0,1.5437602996826172e-05,-0.00047272443771362305,0.0006274580955505371
2020-06-30,0.0,0.00444374093785882,-0.000623166561126709,0.022508561611175537
2020-07-01,0.0,0.001111185527406633,0.000550001859664917,0.001691371202468872
2020-07-02,1.0,0.8504216074943542,0.2615710496902466,0.9993340969085693
2020-07-03,0.0,0.0013778626453131437,-0.0006375908851623535,0.002655893564224243
2020-07-04,0.0,0.15982235968112946,0.00011274218559265137,0.7320171594619751
2020-07-05,0.0,-0.0013921856880187988,-0.0044329166412353516,0.00047278404235839844
2020-07-06,0.0,-0.03037356771528721,-0.15021401643753052,0.000347822904586792
2020-07-07,0.0,-0.012069988064467907,-0.062148869037628174,0.0020581185817718506
2020-07-08,0.0,7.289648056030273e-05,-0.0019295811653137207,0.0025811195373535156
2020-07-09,0.0,0.04442022368311882,0.0004024803638458252,0.2176131010055542
2020-07-10,0.0,-0.018737178295850754,-0.09430825710296631,0.0012825727462768555
2020-07-11,2.0,1.5828349590301514,-0.07814592123031616,1.9997832775115967
2020-07-12,0.0,0.38222262263298035,-0.0322147011756897,1.9403178691864014
2020-07-13,0.0,0.5902804136276245,4.3511390686035156e-05,2.9467880725860596
2020-07-14,3.0,2.9971399307250977,2.9961447715759277,2.9976394176483154
2020-07-15,0.0,0.002312642289325595,0.0013940930366516113,0.002988576889038086
2020-07-16,1.0,0.9986923336982727,0.9980102777481079,1.0001683235168457
2020-07-17,0.0,0.0005110800266265869,5.304813385009766e-06,0.0014164745807647705
2020-07-18,0.0,0.1195182055234909,0.0009143054485321045,0.2818607687950134
2020-07-19,0.0,-0.000517988228239119,-0.0009951591491699219,0.00024241209030151367
2020-07-20,,1.0405542850494385,0.19367793202400208,1.9006500244140625
2020-07-21,,1.2130056619644165,0.2708606421947479,1.8896217346191406
2020-07-22,,-0.08975034952163696,-0.1968473196029663,0.0685226321220398
2020-07-23,,0.5193055272102356,0.30087536573410034,0.7297406196594238
2020-07-24,,-0.00981360673904419,-0.05269676446914673,0.019014686346054077
2020-07-25,,-0.030673891305923462,-0.1796841025352478,0.03080648183822632
2020-07-26,,0.008646482601761818,-0.016544759273529053,0.020983606576919556
