,New Hampshire,forecast,interval_low,interval_high
2020-01-23,0.0,0.18257126212120056,-0.03174257278442383,0.9047861099243164
2020-01-24,0.0,-2.015014171600342,-8.898307800292969,0.011179208755493164
2020-01-25,0.0,0.06094091385602951,-0.005087852478027344,0.1535344123840332
2020-01-26,0.0,-0.1274285465478897,-0.3511347770690918,0.0162961483001709
2020-01-27,0.0,-0.15946918725967407,-0.7283370494842529,0.04700183868408203
2020-01-28,0.0,0.24778048694133759,-0.0028183460235595703,0.8645932674407959
2020-01-29,0.0,-1.0204188823699951,-4.305818557739258,-0.030868470668792725
2020-01-30,0.0,1.6513347625732422,-0.013974428176879883,5.684845924377441
2020-01-31,0.0,8.298747062683105,-3.4612369537353516,44.916587829589844
2020-02-01,0.0,-0.001044631004333496,-0.008378088474273682,0.014609873294830322
2020-02-02,0.0,0.24093899130821228,-0.009206771850585938,0.7197170257568359
2020-02-03,0.0,0.025143003091216087,-7.015466690063477e-05,0.06962594389915466
2020-02-04,0.0,-1.0372596979141235,-4.93260383605957,0.0007630884647369385
2020-02-05,0.0,-0.06891139596700668,-0.239332914352417,0.017971694469451904
2020-02-06,0.0,0.08691712468862534,0.01999494433403015,0.17085346579551697
2020-02-07,0.0,-0.22625581920146942,-0.9113069772720337,-0.0008004903793334961
2020-02-08,0.0,0.02582406997680664,-0.013784527778625488,0.06710377335548401
2020-02-09,0.0,-0.0024604140780866146,-0.1206405758857727,0.08905085921287537
2020-02-10,0.0,-0.024013429880142212,-0.13081926107406616,0.010225176811218262
2020-02-11,0.0,0.003843748476356268,-0.2312754988670349,0.2507480978965759
2020-02-12,0.0,0.15868477523326874,0.01629859209060669,0.3411811590194702
2020-02-13,0.0,-0.7907927632331848,-3.2228424549102783,0.0022356808185577393
2020-02-14,0.0,-0.028786396607756615,-0.24329495429992676,0.11320847272872925
2020-02-15,0.0,1.3251348733901978,-0.012574374675750732,6.476666450500488
2020-02-16,0.0,-0.0628150925040245,-0.14572840929031372,-0.004528045654296875
2020-02-17,0.0,0.15302856266498566,0.00788736343383789,0.6384742856025696
2020-02-18,0.0,-0.9569487571716309,-3.9991965293884277,0.4190043807029724
2020-02-19,0.0,0.21392814815044403,0.021695047616958618,0.5429943203926086
2020-02-20,0.0,-0.06818956881761551,-0.2539699673652649,0.084893137216568
2020-02-21,0.0,-0.020254557952284813,-0.15557271242141724,0.08577266335487366
2020-02-22,0.0,0.4518708288669586,0.0005286931991577148,1.320833683013916
2020-02-23,0.0,0.07955487072467804,-0.0354037880897522,0.4336252808570862
2020-02-24,0.0,0.012459725141525269,-0.078582763671875,0.14238888025283813
2020-02-25,0.0,-0.03562211990356445,-0.1371414065361023,0.014913976192474365
2020-02-26,0.0,-0.06943262368440628,-0.3686078190803528,0.08163109421730042
2020-02-27,0.0,-0.07017216831445694,-0.7196234464645386,0.3241787552833557
2020-02-28,0.0,-0.05248226970434189,-0.23023676872253418,0.028847694396972656
2020-02-29,0.0,-1.9084943532943726,-5.403137683868408,0.31168603897094727
2020-03-01,0.0,0.012587333098053932,0.0017226636409759521,0.029789835214614868
2020-03-02,1.0,1.4097872972488403,0.9970132112503052,2.1158194541931152
2020-03-03,1.0,0.8271248936653137,0.53764808177948,0.9589624404907227
2020-03-04,0.0,-0.007459306623786688,-0.03438323736190796,0.01471477746963501
2020-03-05,0.0,0.08351592719554901,-0.00595015287399292,0.1838524341583252
2020-03-06,0.0,0.33556365966796875,-0.16105693578720093,2.037875175476074
2020-03-07,0.0,0.052074216306209564,-0.07393735647201538,0.25991958379745483
2020-03-08,2.0,1.914804458618164,1.5737495422363281,2.0252771377563477
2020-03-09,0.0,0.1956746131181717,0.013529300689697266,0.695588231086731
2020-03-10,0.0,-0.03510912135243416,-0.13157182931900024,0.024438530206680298
2020-03-11,1.0,1.0114541053771973,0.3705727756023407,1.4991098642349243
2020-03-12,1.0,0.6897004246711731,-0.32062971591949463,1.0056192874908447
2020-03-13,0.0,-0.18231496214866638,-1.1824923753738403,0.10849586129188538
2020-03-14,1.0,0.5151519775390625,-1.2081884145736694,1.0301761627197266
2020-03-15,0.0,0.10938147455453873,-0.008446156978607178,0.39115801453590393
2020-03-16,10.0,9.897494316101074,9.621710777282715,9.989449501037598
2020-03-17,9.0,10.945577621459961,8.134577751159668,14.929898262023926
2020-03-18,11.0,9.654335975646973,4.937628269195557,10.988179206848145
2020-03-19,5.0,5.143596649169922,5.023080348968506,5.350456714630127
2020-03-20,11.0,9.613934516906738,7.614848613739014,10.970721244812012
2020-03-21,8.0,9.616083145141602,7.922122001647949,12.279458045959473
2020-03-22,12.0,11.99082088470459,11.926498413085938,12.1109037399292
2020-03-23,28.0,24.543935775756836,10.823324203491211,28.01299476623535
2020-03-24,0.0,1.4418774843215942,-0.055687546730041504,7.135744094848633
2020-03-25,7.0,7.07977294921875,6.767228126525879,7.415642738342285
2020-03-26,29.0,28.998367309570312,28.934436798095703,29.06300926208496
2020-03-27,21.0,21.540369033813477,15.890966415405273,29.167911529541016
2020-03-28,29.0,29.08700942993164,28.945791244506836,29.218503952026367
2020-03-29,27.0,28.7539005279541,26.9035701751709,35.84796905517578
2020-03-30,100.0,99.96939086914062,99.94657135009766,99.99129486083984
2020-03-31,43.0,63.416229248046875,43.01787185668945,97.14632415771484
2020-04-01,10.0,9.993941307067871,9.830459594726562,10.11649227142334
2020-04-02,112.0,111.9129867553711,111.85174560546875,112.019775390625
2020-04-03,0.0,20.200557708740234,0.10338833928108215,99.97736358642578
2020-04-04,61.0,64.73174285888672,60.961708068847656,79.75963592529297
