,Guam,forecast,interval_low,interval_high
2020-01-23,0.0,-0.00011095404624938965,-0.0004197359085083008,5.829334259033203e-05
2020-01-24,0.0,-7.529855065513402e-05,-0.0007793903350830078,0.0006707608699798584
2020-01-25,0.0,-0.000327312940498814,-0.002324402332305908,0.0007109642028808594
2020-01-26,0.0,0.005964464042335749,-0.00023245811462402344,0.028635412454605103
2020-01-27,0.0,-9.328722808277234e-05,-0.000298917293548584,5.829334259033203e-05
2020-01-28,0.0,8.78334030858241e-05,-0.00021153688430786133,0.00026735663414001465
2020-01-29,0.0,0.0002651572285685688,-8.153915405273438e-05,0.0006007254123687744
2020-01-30,0.0,0.0004199623945169151,-8.153915405273438e-05,0.0010413825511932373
2020-01-31,0.0,0.4224657118320465,-0.00013583898544311523,0.9986244440078735
2020-02-01,0.0,0.014638531021773815,-0.000255584716796875,0.07274863123893738
2020-02-02,0.0,-7.128119614208117e-05,-0.0005045533180236816,0.00015810132026672363
2020-02-03,0.0,0.0017754852306097746,-9.131431579589844e-05,0.006191551685333252
2020-02-04,0.0,-0.000585407018661499,-0.0025066137313842773,8.040666580200195e-05
2020-02-05,0.0,8.730888657737523e-05,-0.0003910660743713379,0.00048038363456726074
2020-02-06,0.0,0.00018685459508560598,-0.0003910660743713379,0.0009781122207641602
2020-02-07,0.0,-0.00022755264944862574,-0.0011202692985534668,0.0009384453296661377
2020-02-08,0.0,-0.0014688670635223389,-0.004214823246002197,0.0001462399959564209
2020-02-09,0.0,-0.0002743065415415913,-0.0007846355438232422,0.0006493031978607178
2020-02-10,0.0,-0.0005138159031048417,-0.0017302632331848145,9.131431579589844e-05
2020-02-11,0.0,6.660819053649902e-05,-0.00025522708892822266,0.0007221400737762451
2020-02-12,0.0,3.140568878734484e-05,-0.0001431107521057129,0.00015982985496520996
2020-02-13,0.0,3.140568878734484e-05,-0.0001431107521057129,0.00015982985496520996
2020-02-14,0.0,0.0001777291327016428,-0.0007830262184143066,0.0009673535823822021
2020-02-15,0.0,0.00015070437802933156,-0.0006266236305236816,0.0008445084095001221
2020-02-16,0.0,0.0011855661869049072,-0.0006266236305236816,0.0030688345432281494
2020-02-17,0.0,-8.325577073264867e-05,-0.00029581785202026367,0.00010055303573608398
2020-02-18,0.0,-8.325577073264867e-05,-0.00029581785202026367,0.00010055303573608398
2020-02-19,0.0,-8.325577073264867e-05,-0.00029581785202026367,0.00010055303573608398
2020-02-20,0.0,-7.271766662597656e-05,-0.00029581785202026367,0.00010055303573608398
2020-02-21,0.0,0.00020607709302566946,-0.0005118250846862793,0.0008378922939300537
2020-02-22,0.0,0.0008831024169921875,-9.250640869140625e-05,0.0029788315296173096
2020-02-23,0.0,0.005969351623207331,-0.00033473968505859375,0.028635412454605103
2020-02-24,0.0,-4.017353148810798e-06,-6.979703903198242e-05,5.829334259033203e-05
2020-02-25,0.0,-4.017353148810798e-06,-6.979703903198242e-05,5.829334259033203e-05
2020-02-26,0.0,5.267858432489447e-05,-5.2094459533691406e-05,0.0002136826515197754
2020-02-27,0.0,4.618764069164172e-05,-5.2094459533691406e-05,0.0002136826515197754
2020-02-28,0.0,-0.0006282210233621299,-0.001564621925354004,0.0003662109375
2020-02-29,0.0,-0.0008076786762103438,-0.002482175827026367,0.0007109642028808594
2020-03-01,0.0,0.0008176803821697831,7.56978988647461e-05,0.0017348527908325195
2020-03-02,0.0,0.0429423451423645,-0.001964271068572998,0.2187761664390564
2020-03-03,0.0,0.001278519630432129,-6.35385513305664e-05,0.0025423169136047363
2020-03-04,0.0,9.744763519847766e-05,-0.0003910660743713379,0.0006306171417236328
2020-03-05,0.0,0.00014271735562942922,-0.0003910660743713379,0.0006085634231567383
2020-03-06,0.0,-0.0001989603042602539,-0.0010129213333129883,0.0009384453296661377
2020-03-07,0.0,-0.0007122933748178184,-0.0013310909271240234,0.0001462399959564209
2020-03-08,0.0,0.039350204169750214,-0.0030736327171325684,0.19941997528076172
2020-03-09,0.0,0.0003048598882742226,-0.0003218650817871094,0.0012893974781036377
2020-03-10,0.0,-0.00045143364695832133,-0.001635909080505371,9.131431579589844e-05
2020-03-11,0.0,9.979605965781957e-05,-0.00024759769439697266,0.0007221400737762451
2020-03-12,0.0,6.460547592723742e-05,-0.0001431107521057129,0.00019493699073791504
2020-03-13,0.0,0.00033940671710297465,3.984570503234863e-05,0.0009349584579467773
2020-03-14,0.0,0.0006521940231323242,-0.0002059340476989746,0.0027439892292022705
2020-03-15,0.0,0.07732123136520386,-0.00020587444305419922,0.20193809270858765
2020-03-16,0.0,-8.077621168922633e-05,-0.000559389591217041,0.00019493699073791504
2020-03-17,0.0,9.544492058921605e-05,-0.0001431107521057129,0.0003217160701751709
2020-03-18,0.0,9.544492058921605e-05,-0.0001431107521057129,0.0003217160701751709
2020-03-19,0.0,0.0001091539888875559,-0.0001431107521057129,0.0003902614116668701
2020-03-20,0.0,0.00039524436579085886,5.2094459533691406e-05,0.0008054971694946289
2020-03-21,0.0,0.1781722903251648,-0.0002059340476989746,0.8902595043182373
2020-03-22,1.0,0.9944780468940735,0.9934639930725098,0.9955320358276367
2020-03-23,0.0,0.0002962052822113037,-0.0001277327537536621,0.0005846917629241943
2020-03-24,0.0,0.0002962052822113037,-0.0001277327537536621,0.0005846917629241943
2020-03-25,0.0,0.000493597995955497,-0.0001277327537536621,0.0014084577560424805
2020-03-26,0.0,-0.00887378491461277,-0.027642369270324707,0.00042563676834106445
2020-03-27,0.0,-0.0041991351172327995,-0.021407246589660645,0.0007025301456451416
2020-03-28,0.0,0.01872723177075386,0.0001830756664276123,0.09023889899253845
2020-03-29,0.0,0.011652493849396706,0.00024321675300598145,0.05004829168319702
2020-03-30,0.0,-5.511641575139947e-05,-0.0008221268653869629,0.0007190704345703125
2020-03-31,1.0,0.7987332344055176,-0.00028270483016967773,0.9987843036651611
2020-04-01,1.0,0.7284720540046692,0.030093342065811157,0.9992153644561768
2020-04-02,0.0,0.32440248131752014,0.001990407705307007,0.9907315373420715
2020-04-03,1.0,0.9958165884017944,0.9939680099487305,0.9983313083648682
2020-04-04,0.0,0.0010809242958202958,-1.245737075805664e-05,0.0019868314266204834
2020-04-05,0.0,0.03967677801847458,-0.007167160511016846,0.14420822262763977
2020-04-06,0.0,0.00015441775030922145,-0.00020754337310791016,0.000775456428527832
2020-04-07,0.0,-4.905462446913589e-06,-0.00020754337310791016,0.0002186298370361328
2020-04-08,0.0,-2.6452540623722598e-05,-0.00020754337310791016,0.0002186298370361328
2020-04-09,0.0,-0.020625973120331764,-0.10387945175170898,0.0007861852645874023
2020-04-10,0.0,0.15039730072021484,0.0017434656620025635,0.7402868270874023
2020-04-11,1.0,0.995015025138855,0.9929109811782837,0.9968974590301514
2020-04-12,0.0,0.17636063694953918,-0.0002846717834472656,0.8818726539611816
2020-04-13,0.0,-1.9723176592378877e-05,-8.368492126464844e-05,7.751584053039551e-05
2020-04-14,0.0,-1.9723176592378877e-05,-8.368492126464844e-05,7.751584053039551e-05
2020-04-15,0.0,-1.9723176592378877e-05,-8.368492126464844e-05,7.751584053039551e-05
2020-04-16,0.0,-3.195404860889539e-05,-0.00014483928680419922,7.751584053039551e-05
2020-04-17,0.0,0.00020732879056595266,-6.771087646484375e-05,0.0007041990756988525
2020-04-18,0.0,0.000191795828868635,-0.00041788816452026367,0.0009602606296539307
2020-04-19,0.0,4.1037797927856445e-05,-0.0001773834228515625,0.0002193152904510498
2020-04-20,0.0,-6.5684316723491065e-06,-8.368492126464844e-05,0.00010010600090026855
2020-04-21,0.0,-6.5684316723491065e-06,-8.368492126464844e-05,0.00010010600090026855
2020-04-22,0.0,-6.942152685951442e-05,-0.0004292130470275879,0.00010010600090026855
2020-04-23,0.0,-7.008314423728734e-05,-0.0002684593200683594,0.00012224912643432617
2020-04-24,0.0,0.00021658539480995387,-0.00015079975128173828,0.0007754862308502197
2020-04-25,0.0,-0.00025475025177001953,-0.0012769699096679688,0.00021967291831970215
2020-04-26,0.0,0.0003845512983389199,9.265542030334473e-05,0.0008528232574462891
2020-04-27,0.0,-0.0001892089785542339,-0.0007120966911315918,-1.6927719116210938e-05
2020-04-28,0.0,-7.150173041736707e-05,-0.00023740530014038086,4.649162292480469e-06
2020-04-29,0.0,-0.00010312795347999781,-0.00045555830001831055,0.00010842084884643555
2020-04-30,0.0,-0.00011535287194419652,-0.00045555830001831055,4.729628562927246e-05
2020-05-01,0.0,0.07346957176923752,-0.0005438327789306641,0.23014628887176514
2020-05-02,0.0,-0.0006220281356945634,-0.005855143070220947,0.001285463571548462
2020-05-03,0.0,0.01640002802014351,1.0877847671508789e-05,0.08071279525756836
2020-05-04,0.0,-2.141594814020209e-05,-0.0003139972686767578,0.00020396709442138672
2020-05-05,0.0,3.4511090234445874e-06,-0.0001360177993774414,0.00015032291412353516
2020-05-06,0.0,4.800558235729113e-05,-7.593631744384766e-05,0.00015032291412353516
2020-05-07,0.0,3.5774708521785215e-05,-7.593631744384766e-05,0.00015032291412353516
2020-05-08,0.0,-0.0002450108586344868,-0.0006529092788696289,0.0001448988914489746
2020-05-09,0.0,0.00043021439341828227,2.6464462280273438e-05,0.0015882551670074463
2020-05-10,0.0,0.00013878941535949707,-0.0004596114158630371,0.0011169016361236572
2020-05-11,0.0,2.142190896847751e-05,-0.0003745555877685547,0.0006266236305236816
2020-05-12,0.0,-3.619194103521295e-05,-8.368492126464844e-05,3.594160079956055e-05
2020-05-13,0.0,-3.619194103521295e-05,-8.368492126464844e-05,3.594160079956055e-05
2020-05-14,0.0,-4.8422814870718867e-05,-0.00014483928680419922,3.594160079956055e-05
2020-05-15,0.0,0.0002559185086283833,-6.771087646484375e-05,0.0007041990756988525
2020-05-16,0.0,0.0002204358606832102,-0.00041788816452026367,0.0011034607887268066
2020-05-17,0.0,1.77919864654541e-05,-0.0002613663673400879,0.0002193152904510498
2020-05-18,0.0,-3.16739096888341e-05,-8.368492126464844e-05,5.8531761169433594e-05
2020-05-19,0.0,-1.4883279618516099e-05,-8.368492126464844e-05,5.8531761169433594e-05
2020-05-20,0.0,-1.4883279618516099e-05,-8.368492126464844e-05,5.8531761169433594e-05
2020-05-21,0.0,-2.7114152544527315e-05,-0.00014483928680419922,5.8531761169433594e-05
2020-05-22,0.0,0.0001655340165598318,-3.927946090698242e-05,0.0007216930389404297
2020-05-23,0.0,-0.00038160086842253804,-0.0019112229347229004,0.00021967291831970215
2020-05-24,0.0,0.0007951259613037109,9.265542030334473e-05,0.0029056966304779053
