,North Carolina,forecast,interval_low,interval_high
2020-03-25,95.0,-82.02502632915093,,
2020-03-26,148.0,192.11847360312726,,
2020-03-27,149.0,41.10066851873897,,
2020-03-28,133.0,83.12908800100585,,
2020-03-29,171.0,157.6544064017062,,
2020-03-30,122.0,29.416391064559477,,
2020-03-31,222.0,309.51206378216284,,
2020-04-01,140.0,-26.92112762112535,,
2020-04-02,302.0,447.9488247404206,,
2020-04-03,274.0,-9.026095706117644,,
2020-04-04,235.0,195.64082083022396,,
2020-04-05,163.0,187.64892031678212,,
2020-04-06,313.0,454.29536995027604,,
2020-04-07,337.0,92.21342992366118,,
2020-04-08,200.0,97.11768267660756,,
2020-04-09,237.0,524.689940079099,,
2020-04-10,229.0,288.88378031295764,,
2020-04-11,389.0,479.034077118043,,
2020-04-12,216.0,-39.28190635530035,,
2020-04-13,316.0,670.2747462159314,,
2020-04-14,227.0,176.31707653047022,,
2020-04-15,227.0,434.99165470737404,,
2020-04-16,299.0,411.3451911617433,,
2020-04-17,406.0,392.52178008537163,,
2020-04-18,283.0,148.06298064603868,,
2020-04-19,273.0,507.4051144547905,,
2020-04-20,294.0,410.79960867349945,,
2020-04-21,239.0,262.0442561158987,,
2020-04-22,361.0,537.9897528408296,,
2020-04-23,325.0,232.64480943919637,,
2020-04-24,470.0,621.7743205735752,,
2020-04-25,478.0,251.5903031083929,,
2020-04-26,229.0,124.68807456307681,,
2020-04-27,324.0,757.5599996661855,,
2020-04-28,434.0,383.9278378901643,,
2020-04-29,425.0,273.233257344645,,
2020-04-30,574.0,624.9203095023975,,
2020-05-01,316.0,103.33568440676359,,
2020-05-02,518.0,999.3254232698412,,
2020-05-03,182.0,-131.71082250056986,,
2020-05-04,201.0,854.6696347717419,,
2020-05-05,539.0,845.7630534762357,,
2020-05-06,543.0,186.5218554800806,,
2020-05-07,487.0,529.4934489250966,,
2020-05-08,466.0,611.5675507488489,,
2020-05-09,472.0,543.4032828574553,,
2020-05-10,460.0,364.94949680874686,,
2020-05-11,336.0,305.26654383409044,,
2020-05-12,348.0,705.8110043208,,
2020-05-13,730.0,982.0899123971842,,
2020-05-14,616.0,56.25835810538808,,
2020-05-15,526.0,640.3592434739056,,
2020-05-16,636.0,818.1370221967368,,
2020-05-17,543.0,321.5753928236265,,
2020-05-18,534.0,580.4163162318686,,
2020-05-19,32.0,76.12948889220695,,
2020-05-20,1023.0,2283.041371378292,,
2020-05-21,250.0,-1182.785208543714,,
2020-05-22,1598.0,2946.6949461238164,,
2020-05-23,754.0,-1637.0598843282255,,
2020-05-24,501.0,1339.7721648088318,,
2020-05-25,692.0,1043.4993086549302,,
2020-05-26,398.0,-15.525566592295036,,
2020-05-27,461.0,1076.8301124009502,,
2020-05-28,884.0,1237.4165302202216,,
2020-05-29,1085.0,897.3728951371387,,
2020-05-30,909.0,588.6499966336276,,
2020-05-31,991.0,1142.135652855877,,
2020-06-01,807.0,470.3287533965814,,
2020-06-02,431.0,438.29624864862194,,
2020-06-03,1253.0,1951.503098981313,,
2020-06-04,799.0,-481.4927688725031,,
2020-06-05,1220.0,1987.7899659799746,,
2020-06-06,1423.0,840.3576550051249,,
2020-06-07,907.0,290.3751013316611,,
2020-06-08,892.0,1481.1118882522824,,
2020-06-09,710.0,743.8715891513505,,
2020-06-10,1246.0,1800.3645456611985,,
2020-06-11,1111.0,374.9215318016835,,
2020-06-12,1833.0,2204.9283901619833,,
2020-06-13,1428.0,136.5247328198068,,
2020-06-14,1419.0,1614.1216774395275,,
2020-06-15,850.0,483.7311047234836,,
2020-06-16,793.0,1615.514134645954,,
2020-06-17,1027.0,1517.77726980495,,
2020-06-18,1233.0,1384.7563373945266,,
2020-06-19,1618.0,1875.616557694483,,
2020-06-20,1605.0,1260.0085709568689,,
2020-06-21,1411.0,1346.4210840993278,,
2020-06-22,1163.0,1198.8014836641032,,
2020-06-23,675.0,894.8940700454211,,
2020-06-24,1888.0,2969.0286986147885,,
2020-06-25,945.0,-931.0835688421666,,
2020-06-26,1686.0,3456.0556767140724,,
2020-06-27,1654.0,880.2366801261028,,
2020-06-28,1436.0,1376.1772304485617,,
2020-06-29,1488.0,1655.3690114186816,,
2020-06-30,1591.0,1379.0015736460425,,
2020-07-01,1424.0,1202.421487166902,,
2020-07-02,1465.0,1703.369970546199,,
2020-07-03,2046.0,2232.42961387164,,
2020-07-04,1408.0,415.07947253727343,,
2020-07-05,1322.0,2334.9764475074426,,
2020-07-06,1783.0,2308.6592106705675,,
2020-07-07,1515.0,906.83980284784,,
2020-07-08,1397.0,1874.3132658850718,,
2020-07-09,1969.0,2566.4485800313664,,
2020-07-10,2376.0,1669.8890882325454,,
2020-07-11,1874.0,737.8603953074662,,
2020-07-12,1865.0,2270.862895868995,,
2020-07-13,1898.0,1810.3684709202594,,
2020-07-14,2331.0,2047.2259000467177,,
2020-07-15,1837.0,740.6191518843625,,
2020-07-16,1871.0,2665.986340946646,,
2020-07-17,1862.0,2221.1842658562055,,
2020-07-18,2522.0,2838.1040886195565,,
2020-07-19,,2040.707638794309,1698.5456940205133,2382.8695835681046
2020-07-20,,2299.9553753409414,1951.659322531778,2648.251428150105
2020-07-21,,2274.989517501268,1924.3352192309176,2625.6438157716184
2020-07-22,,2139.9503098788596,1788.7499192635532,2491.150700494166
2020-07-23,,2130.2952133325457,1778.4378267873078,2482.1525998777834
2020-07-24,,2246.3726155889485,1894.5043581877578,2598.240872990139
2020-07-25,,2392.600796228643,2031.3527944710959,2753.84879798619
