,Minnesota,forecast,interval_low,interval_high
2020-02-25,0.0,8.403379300445065,8.403379300445065,8.403379300445065
2020-02-26,0.0,8.261320856625494,8.261320856625494,8.261320856625494
2020-02-27,0.0,8.047997023155164,8.047997023155164,8.047997023155164
2020-02-28,0.0,8.326072971565763,8.326072971565763,8.326072971565763
2020-02-29,0.0,8.329409987580183,8.329409987580183,8.329409987580183
2020-03-01,0.0,8.049570839179415,8.049570839179415,8.049570839179415
2020-03-02,0.0,8.238164173638756,8.238164173638756,8.238164173638756
2020-03-03,0.0,8.368562964139638,8.368562964139638,8.368562964139638
2020-03-04,0.0,8.085291621895776,8.085291621895776,8.085291621895776
2020-03-05,0.0,8.155795396592103,8.155795396592103,8.155795396592103
2020-03-06,1.0,9.372351545334965,9.372351545334965,9.372351545334965
2020-03-07,0.0,7.768162030554841,7.768162030554841,7.768162030554841
2020-03-08,0.0,8.186955402416434,8.186955402416434,8.186955402416434
2020-03-09,1.0,9.289743344590338,9.289743344590338,9.289743344590338
2020-03-10,0.0,7.915500261726262,7.915500261726262,7.915500261726262
2020-03-11,3.0,11.465586552733344,11.465586552733344,11.465586552733344
2020-03-12,4.0,10.954711075460322,10.954711075460322,10.954711075460322
2020-03-13,5.0,12.238167937700373,12.238167937700373,12.238167937700373
2020-03-14,7.0,13.787473511158078,13.787473511158078,13.787473511158078
2020-03-15,0.0,5.789602481679175,5.789602481679175,5.789602481679175
2020-03-16,32.0,42.10481005221677,42.10481005221677,42.10481005221677
2020-03-17,6.0,3.0988623914435465,3.0988623914435465,3.0988623914435465
2020-03-18,18.0,28.558133278161424,28.558133278161424,28.558133278161424
2020-03-19,12.0,14.366726866664802,14.366726866664802,14.366726866664802
2020-03-20,24.0,31.17756656117836,31.17756656117836,31.17756656117836
2020-03-21,21.0,31.273051314641837,31.273051314641837,31.273051314641837
2020-03-22,33.0,33.58137437660952,33.58137437660952,33.58137437660952
2020-03-23,67.0,71.88605203294995,71.88605203294995,71.88605203294995
2020-03-24,27.0,18.378958871528965,18.378958871528965,18.378958871528965
2020-03-25,25.0,32.86812902024796,32.86812902024796,32.86812902024796
2020-03-26,58.0,63.291127385333255,63.291127385333255,63.291127385333255
2020-03-27,52.0,56.80761137698173,56.80761137698173,56.80761137698173
2020-03-28,45.0,56.45769183358465,56.45769183358465,56.45769183358465
2020-03-29,62.0,56.572911434656106,56.572911434656106,56.572911434656106
2020-03-30,73.0,78.03921612019987,78.03921612019987,78.03921612019987
2020-03-31,53.0,60.220829628644694,60.220829628644694,60.220829628644694
2020-04-01,60.0,56.41664126554787,56.41664126554787,56.41664126554787
2020-04-02,53.0,60.69634071640813,60.69634071640813,60.69634071640813
2020-04-03,46.0,68.90853543148283,68.90853543148283,68.90853543148283
2020-04-04,77.0,80.54895433231793,80.54895433231793,80.54895433231793
2020-04-05,70.0,65.82919508478848,65.82919508478848,65.82919508478848
2020-04-06,51.0,72.84723076948059,72.84723076948059,72.84723076948059
2020-04-07,83.0,82.86635213884546,82.86635213884546,82.86635213884546
2020-04-08,85.0,71.81752330573384,71.81752330573384,71.81752330573384
2020-04-09,86.0,110.28691989593304,110.28691989593304,110.28691989593304
2020-04-10,96.0,91.81313244106272,91.81313244106272,91.81313244106272
2020-04-11,91.0,72.23040641008316,72.23040641008316,72.23040641008316
2020-04-12,194.0,218.97969041967048,218.97969041967048,218.97969041967048
2020-04-13,0.0,0.0,0.0,0.0
2020-04-14,74.0,107.90020668374876,107.90020668374876,107.90020668374876
2020-04-15,114.0,127.42135646259135,127.42135646259135,127.42135646259135
2020-04-16,0.0,19.380892227360846,19.380892227360846,19.380892227360846
2020-04-17,261.0,314.2624937072438,314.2624937072438,314.2624937072438
2020-04-18,139.0,31.31134494613022,31.31134494613022,31.31134494613022
2020-04-19,147.0,195.66900673782493,195.66900673782493,195.66900673782493
2020-04-20,114.0,82.32164690596656,82.32164690596656,82.32164690596656
2020-04-21,97.0,50.95431251834446,50.95431251834446,50.95431251834446
2020-04-22,155.0,268.7473057411137,268.7473057411137,268.7473057411137
2020-04-23,220.0,193.79389014684224,193.79389014684224,193.79389014684224
2020-04-24,243.0,189.9202149713223,189.9202149713223,189.9202149713223
2020-04-25,261.0,276.6186223376003,276.6186223376003,276.6186223376003
2020-04-26,156.0,114.76202488425727,114.76202488425727,114.76202488425727
2020-04-27,209.0,183.55885883676666,183.55885883676666,183.55885883676666
2020-04-28,370.0,407.3688037760114,407.3688037760114,407.3688037760114
2020-04-29,463.0,446.31837029104383,446.31837029104383,446.31837029104383
2020-04-30,492.0,386.611917518576,386.611917518576,386.611917518576
2020-05-01,594.0,503.8417033174435,503.8417033174435,503.8417033174435
2020-05-02,502.0,440.1888912341753,440.1888912341753,440.1888912341753
2020-05-03,431.0,381.54423181826235,381.54423181826235,381.54423181826235
2020-05-04,571.0,561.9220936455824,561.9220936455824,561.9220936455824
2020-05-05,617.0,644.3967927861856,644.3967927861856,644.3967927861856
2020-05-06,728.0,727.7499488833689,727.7499488833689,727.7499488833689
2020-05-07,786.0,654.8108309199363,654.8108309199363,654.8108309199363
2020-05-08,723.0,669.2573469197574,669.2573469197574,669.2573469197574
2020-05-09,702.0,708.2511396812286,708.2511396812286,708.2511396812286
2020-05-10,481.0,394.1646891992207,394.1646891992207,394.1646891992207
2020-05-11,528.0,648.3340912897182,648.3340912897182,648.3340912897182
2020-05-12,695.0,824.7176528500798,824.7176528500798,824.7176528500798
2020-05-13,423.0,371.9159435678516,371.9159435678516,371.9159435678516
2020-05-14,518.0,615.0182736421094,615.0182736421094,615.0182736421094
2020-05-15,805.0,835.7972714383106,835.7972714383106,835.7972714383106
2020-05-16,729.0,637.979100421135,637.979100421135,637.979100421135
2020-05-17,699.0,665.7180644668786,665.7180644668786,665.7180644668786
2020-05-18,704.0,632.2491839660872,632.2491839660872,632.2491839660872
2020-05-19,657.0,664.9064816232102,664.9064816232102,664.9064816232102
2020-05-20,641.0,672.1734148843308,672.1734148843308,672.1734148843308
2020-05-21,530.0,519.8577659710166,519.8577659710166,519.8577659710166
2020-05-22,805.0,927.1682958063434,927.1682958063434,927.1682958063434
2020-05-23,840.0,798.5712740650902,798.5712740650902,798.5712740650902
2020-05-24,728.0,631.6101247881959,631.6101247881959,631.6101247881959
2020-05-25,742.0,755.6656787332391,755.6656787332391,755.6656787332391
2020-05-26,645.0,619.2854714254042,619.2854714254042,619.2854714254042
2020-05-27,504.0,543.9839135880635,543.9839135880635,543.9839135880635
2020-05-28,483.0,581.0904551532578,581.0904551532578,581.0904551532578
2020-05-29,584.0,694.3632587722018,694.3632587722018,694.3632587722018
2020-05-30,659.0,706.3774857064024,706.3774857064024,706.3774857064024
2020-05-31,660.0,623.2286870610775,623.2286870610775,623.2286870610775
2020-06-01,358.0,336.1805605456293,336.1805605456293,336.1805605456293
2020-06-02,300.0,391.6177198130372,391.6177198130372,391.6177198130372
2020-06-03,362.0,424.4381042030102,424.4381042030102,424.4381042030102
2020-06-04,403.0,504.59099000355826,504.59099000355826,504.59099000355826
2020-06-05,707.0,806.2923765970922,806.2923765970922,806.2923765970922
2020-06-06,521.0,359.94492144092425,359.94492144092425,359.94492144092425
2020-06-07,385.0,363.2995213930326,363.2995213930326,363.2995213930326
2020-06-08,338.0,368.7950850848247,368.7950850848247,368.7950850848247
2020-06-09,299.0,308.0596078274878,308.0596078274878,308.0596078274878
2020-06-10,346.0,487.15930301967455,487.15930301967455,487.15930301967455
2020-06-11,447.0,500.5029848125367,500.5029848125367,500.5029848125367
2020-06-12,479.0,447.3519044018558,447.3519044018558,447.3519044018558
2020-06-13,377.0,352.33803529824735,352.33803529824735,352.33803529824735
2020-06-14,299.0,295.4047579310805,295.4047579310805,295.4047579310805
2020-06-15,222.0,238.54372399061208,238.54372399061208,238.54372399061208
2020-06-16,189.0,280.63761094610595,280.63761094610595,280.63761094610595
2020-06-17,414.0,510.4194600682658,510.4194600682658,510.4194600682658
2020-06-18,379.0,340.09151521241245,340.09151521241245,340.09151521241245
2020-06-19,356.0,357.8310818711286,357.8310818711286,357.8310818711286
2020-06-20,436.0,402.65797705810394,402.65797705810394,402.65797705810394
2020-06-21,453.0,376.9668287958588,376.9668287958588,376.9668287958588
2020-06-22,307.0,325.2449965320861,325.2449965320861,325.2449965320861
2020-06-23,242.0,265.5813574105571,265.5813574105571,265.5813574105571
2020-06-24,294.0,326.33177503003986,326.33177503003986,326.33177503003986
2020-06-25,360.0,439.92396353201946,439.92396353201946,439.92396353201946
2020-06-26,493.0,512.3613589603984,512.3613589603984,512.3613589603984
2020-06-27,417.0,324.9157563415764,324.9157563415764,324.9157563415764
2020-06-28,516.0,515.9376602927686,515.9376602927686,515.9376602927686
2020-06-29,312.0,255.21029031167672,255.21029031167672,255.21029031167672
2020-06-30,442.0,449.8129966932196,449.8129966932196,449.8129966932196
2020-07-01,413.0,435.7960361076333,435.7960361076333,435.7960361076333
2020-07-02,494.0,535.8838567500072,535.8838567500072,535.8838567500072
2020-07-03,414.0,386.38567772459845,386.38567772459845,386.38567772459845
2020-07-04,0.0,0.0,0.0,0.0
2020-07-05,512.0,725.8924789399528,725.8924789399528,725.8924789399528
2020-07-06,433.0,339.9838937303904,339.9838937303904,339.9838937303904
2020-07-07,564.0,605.513474182776,605.513474182776,605.513474182776
2020-07-08,456.0,401.5472666701777,401.5472666701777,401.5472666701777
2020-07-09,574.0,452.496184954488,452.496184954488,452.496184954488
2020-07-10,604.0,618.6425710825151,618.6425710825151,618.6425710825151
2020-07-11,804.0,742.9535288229482,742.9535288229482,742.9535288229482
2020-07-12,710.0,613.649569912914,613.649569912914,613.649569912914
2020-07-13,491.0,464.06284512208236,464.06284512208236,464.06284512208236
2020-07-14,398.0,442.12107202500977,442.12107202500977,442.12107202500977
2020-07-15,572.0,622.0395871721038,622.0395871721038,622.0395871721038
2020-07-16,605.0,702.8213182448369,702.8213182448369,702.8213182448369
2020-07-17,666.0,697.4525545739907,697.4525545739907,697.4525545739907
2020-07-18,457.0,359.58487833452455,359.58487833452455,359.58487833452455
2020-07-19,734.0,783.3700037045339,783.3700037045339,783.3700037045339
2020-07-20,,695.1552592734116,521.4040646377896,868.9064539090336
2020-07-21,,641.8131734334313,435.9349445827448,847.6914022841179
2020-07-22,,654.6827833415189,430.1826316611629,879.1829350218749
2020-07-23,,641.80664042679,411.2799708375902,872.3333100159897
2020-07-24,,674.7255166517314,439.1098649530554,910.3411683504073
2020-07-25,,644.8485069961122,389.2871976157795,900.4098163764448
2020-07-26,,686.2489075718398,419.6623237633033,952.8354913803764
