,Minnesota,forecast,interval_low,interval_high
2020-01-23,0.0,-0.004724663682281971,-0.034140706062316895,0.013281375169754028
2020-01-24,0.0,-0.00029585958691313863,-0.0015364885330200195,0.0015676319599151611
2020-01-25,0.0,-0.004715770483016968,-0.018896162509918213,0.005333214998245239
2020-01-26,0.0,0.0704614594578743,0.0008881986141204834,0.2183041274547577
2020-01-27,0.0,0.0633842796087265,-1.049041748046875e-05,0.1603202223777771
2020-01-28,0.0,-0.049667246639728546,-0.22344911098480225,0.00035008788108825684
2020-01-29,0.0,-0.19611649215221405,-0.97017502784729,-0.0010391473770141602
2020-01-30,0.0,-0.019572556018829346,-0.10362434387207031,0.006325364112854004
2020-01-31,0.0,0.27527451515197754,-0.0020900964736938477,1.3806955814361572
2020-02-01,0.0,-0.04721211642026901,-0.23684310913085938,0.001114875078201294
2020-02-02,0.0,0.029831577092409134,-0.0032538771629333496,0.15527567267417908
2020-02-03,0.0,-0.003227829933166504,-0.01281726360321045,0.0017205774784088135
2020-02-04,0.0,-0.002195692155510187,-0.005420982837677002,-0.0001736283302307129
2020-02-05,0.0,0.010352050885558128,-0.0002624988555908203,0.041896939277648926
2020-02-06,0.0,-0.0028570890426635742,-0.023739635944366455,0.011012554168701172
2020-02-07,0.0,-0.0006160140037536621,-0.004277527332305908,0.004416078329086304
2020-02-08,0.0,0.014900928363204002,-0.0037349462509155273,0.07856476306915283
2020-02-09,0.0,0.07627217471599579,-0.0011864900588989258,0.35315531492233276
2020-02-10,0.0,0.00645635137334466,-0.009643912315368652,0.04044261574745178
2020-02-11,0.0,-0.0051832376047968864,-0.02196604013442993,0.002464503049850464
2020-02-12,0.0,0.011886251159012318,-0.0023125410079956055,0.050767213106155396
2020-02-13,0.0,-0.006907618138939142,-0.0175856351852417,-0.0031635165214538574
2020-02-14,0.0,0.021829044446349144,0.0007979273796081543,0.06067556142807007
2020-02-15,0.0,-0.057506512850522995,-0.14995968341827393,-0.0008491277694702148
2020-02-16,0.0,0.013191694393754005,-0.006710231304168701,0.07179555296897888
2020-02-17,0.0,0.02253440022468567,-0.0154494047164917,0.09419804811477661
2020-02-18,0.0,0.0018621027702465653,-0.0021638870239257812,0.008875787258148193
2020-02-19,0.0,-0.014959502033889294,-0.05490732192993164,-0.0030584335327148438
2020-02-20,0.0,0.007557136006653309,-0.0030678510665893555,0.030863851308822632
2020-02-21,0.0,0.029705917462706566,0.0035492777824401855,0.1081559956073761
2020-02-22,0.0,-0.010368156246840954,-0.04343974590301514,0.01624658703804016
2020-02-23,0.0,-0.0006278693908825517,-0.008172988891601562,0.0032176077365875244
2020-02-24,0.0,0.00014331936836242676,-0.004247426986694336,0.0041956305503845215
2020-02-25,0.0,-0.002354145050048828,-0.006677150726318359,0.002967357635498047
2020-02-26,0.0,0.003593063447624445,-1.633167266845703e-05,0.009859204292297363
2020-02-27,0.0,0.03900371119379997,-0.010579526424407959,0.1490722894668579
2020-02-28,0.0,-0.001007425831630826,-0.0063533782958984375,0.002714097499847412
2020-02-29,0.0,0.03513915464282036,-0.00029790401458740234,0.16988080739974976
2020-03-01,0.0,0.0023577690590173006,0.00077781081199646,0.004232972860336304
2020-03-02,0.0,-0.05991091579198837,-0.28321540355682373,-0.001288771629333496
2020-03-03,0.0,-0.017833232879638672,-0.09805798530578613,0.005012184381484985
2020-03-04,0.0,-0.003629308892413974,-0.00997936725616455,0.002203315496444702
2020-03-05,0.0,0.004656165838241577,-0.004200577735900879,0.013849407434463501
2020-03-06,0.0,0.003028774168342352,-0.0051343441009521484,0.011106252670288086
2020-03-07,0.0,-0.008534801192581654,-0.018023669719696045,-0.0011420845985412598
2020-03-08,0.0,0.02007923647761345,-0.018805384635925293,0.118355393409729
2020-03-09,0.0,-0.009810173884034157,-0.22973543405532837,0.16775184869766235
2020-03-10,0.0,0.004755264613777399,-0.0008512139320373535,0.00988885760307312
2020-03-11,0.0,-0.023044830188155174,-0.12144023180007935,0.014543414115905762
2020-03-12,0.0,0.0019624531269073486,-0.015869617462158203,0.020503699779510498
2020-03-13,0.0,-0.005676478147506714,-0.017148375511169434,0.00614580512046814
2020-03-14,0.0,0.006592351011931896,-0.0004850029945373535,0.02513730525970459
2020-03-15,0.0,0.0054465592838823795,-0.015298783779144287,0.03354555368423462
2020-03-16,0.0,-0.011086511425673962,-0.03825414180755615,0.0021854043006896973
2020-03-17,0.0,0.006551617290824652,-0.00023001432418823242,0.016196757555007935
2020-03-18,0.0,-0.06182420253753662,-0.2959122657775879,-0.0022311806678771973
2020-03-19,0.0,0.00521500688046217,-0.0026024580001831055,0.014242231845855713
2020-03-20,0.0,0.18350999057292938,-0.0005537271499633789,0.8970893621444702
2020-03-21,1.0,0.7746745347976685,-0.07413309812545776,0.993983805179596
2020-03-22,0.0,0.008245212025940418,0.0028235316276550293,0.015395581722259521
2020-03-23,0.0,-0.0020869136787950993,-0.007586300373077393,0.0009535253047943115
2020-03-24,0.0,0.0010805248748511076,-0.006355166435241699,0.008690357208251953
2020-03-25,0.0,0.5858320593833923,-0.005151629447937012,0.990854024887085
2020-03-26,1.0,1.0054924488067627,1.0025767087936401,1.0077472925186157
2020-03-27,2.0,1.7891439199447632,0.992011308670044,1.9960660934448242
2020-03-28,1.0,1.6366103887557983,1.0025286674499512,4.156416893005371
2020-03-29,4.0,3.9969844818115234,3.9885964393615723,4.002657890319824
