,Kentucky,forecast,interval_low,interval_high
2020-03-28,79.0,60.23780378821715,60.23780378821715,60.23780378821715
2020-03-29,58.0,0.0,0.0,0.0
2020-03-30,41.0,59.363148044202,59.363148044202,59.363148044202
2020-03-31,149.0,189.37272238954932,189.37272238954932,189.37272238954932
2020-04-01,4.0,0.0,0.0,0.0
2020-04-02,138.0,358.0450814443176,358.0450814443176,358.0450814443176
2020-04-03,0.0,0.0,0.0,0.0
2020-04-04,147.0,376.44197689093426,376.44197689093426,376.44197689093426
2020-04-05,38.0,0.0,0.0,0.0
2020-04-06,0.0,164.3892324694442,164.3892324694442,164.3892324694442
2020-04-07,194.0,325.9514922466735,325.9514922466735,325.9514922466735
2020-04-08,0.0,0.0,0.0,0.0
2020-04-09,192.0,474.32698856831325,474.32698856831325,474.32698856831325
2020-04-10,352.0,47.49743534093278,47.49743534093278,47.49743534093278
2020-04-11,0.0,0.0,0.0,0.0
2020-04-12,270.0,750.5260528592917,750.5260528592917,750.5260528592917
2020-04-13,55.0,0.0,0.0,0.0
2020-04-14,30.0,372.2251021493362,372.2251021493362,372.2251021493362
2020-04-15,162.0,309.8661645557289,309.8661645557289,309.8661645557289
2020-04-16,225.0,116.21641312308606,116.21641312308606,116.21641312308606
2020-04-17,87.0,0.0,0.0,0.0
2020-04-18,185.0,371.72960857492694,371.72960857492694,371.72960857492694
2020-04-19,253.0,141.03467628744693,141.03467628744693,141.03467628744693
2020-04-20,90.0,0.0,0.0,0.0
2020-04-21,154.0,390.0578401621832,390.0578401621832,390.0578401621832
2020-04-22,174.0,155.19136207069937,155.19136207069937,155.19136207069937
2020-04-23,101.0,91.87673341125789,91.87673341125789,91.87673341125789
2020-04-24,300.0,437.8049011360619,437.8049011360619,437.8049011360619
2020-04-25,136.0,0.0,0.0,0.0
2020-04-26,170.0,390.8465583951422,390.8465583951422,390.8465583951422
2020-04-27,71.0,46.36013475948127,46.36013475948127,46.36013475948127
2020-04-28,219.0,447.9643675370313,447.9643675370313,447.9643675370313
2020-04-29,162.0,0.0,0.0,0.0
2020-04-30,171.0,245.7007745363693,245.7007745363693,245.7007745363693
2020-05-01,174.0,192.2759924913281,192.2759924913281,192.2759924913281
2020-05-02,-3.0,0.0,0.0,0.0
2020-05-03,251.0,610.6190588950311,610.6190588950311,610.6190588950311
2020-05-04,115.0,0.0,0.0,0.0
2020-05-05,577.0,770.7071281570602,770.7071281570602,770.7071281570602
2020-05-06,112.0,0.0,0.0,0.0
2020-05-07,195.0,776.7543814523947,776.7543814523947,776.7543814523947
2020-05-08,159.0,117.87233697885118,117.87233697885118,117.87233697885118
2020-05-09,152.0,268.7387125069624,268.7387125069624,268.7387125069624
2020-05-10,0.0,91.00617152228779,91.00617152228779,91.00617152228779
2020-05-11,237.0,640.1579631331203,640.1579631331203,640.1579631331203
2020-05-12,176.0,0.0,0.0,0.0
2020-05-13,0.0,33.32122594642988,33.32122594642988,33.32122594642988
2020-05-14,372.0,721.7813591059727,721.7813591059727,721.7813591059727
2020-05-15,219.0,0.0,0.0,0.0
2020-05-16,244.0,329.17436536999213,329.17436536999213,329.17436536999213
2020-05-17,0.0,0.0,0.0,0.0
2020-05-18,247.0,742.9826569830643,742.9826569830643,742.9826569830643
2020-05-19,134.0,0.0,0.0,0.0
2020-05-20,98.0,264.1238580539739,264.1238580539739,264.1238580539739
2020-05-21,119.0,284.1369647237548,284.1369647237548,284.1369647237548
2020-05-22,140.0,194.43008376109776,194.43008376109776,194.43008376109776
2020-05-23,145.0,137.86009348809577,137.86009348809577,137.86009348809577
2020-05-24,0.0,0.0,0.0,0.0
2020-05-25,0.0,319.6040652657905,319.6040652657905,319.6040652657905
2020-05-26,380.0,514.2944686281726,514.2944686281726,514.2944686281726
2020-05-27,126.0,0.0,0.0,0.0
2020-05-28,108.0,361.898883374781,361.898883374781,361.898883374781
2020-05-29,279.0,354.04122177561277,354.04122177561277,354.04122177561277
2020-05-30,240.0,0.0,0.0,0.0
2020-05-31,0.0,0.0,0.0,0.0
2020-06-01,342.0,794.5157257784416,794.5157257784416,794.5157257784416
2020-06-02,139.0,0.0,0.0,0.0
2020-06-03,225.0,472.2964445001899,472.2964445001899,472.2964445001899
2020-06-04,295.0,185.97826366545863,185.97826366545863,185.97826366545863
2020-06-05,272.0,146.76764997261893,146.76764997261893,146.76764997261893
2020-06-06,310.0,273.46345306524523,273.46345306524523,273.46345306524523
2020-06-07,0.0,0.0,0.0,0.0
2020-06-08,189.0,796.7170701578636,796.7170701578636,796.7170701578636
2020-06-09,231.0,92.282565122823,92.282565122823,92.282565122823
2020-06-10,176.0,133.98632534258877,133.98632534258877,133.98632534258877
2020-06-11,62.0,168.6266233159593,168.6266233159593,168.6266233159593
2020-06-12,221.0,511.9583151777903,511.9583151777903,511.9583151777903
2020-06-13,279.0,89.3785472401496,89.3785472401496,89.3785472401496
2020-06-14,0.0,0.0,0.0,0.0
2020-06-15,202.0,694.4980845650293,694.4980845650293,694.4980845650293
2020-06-16,0.0,0.0,0.0,0.0
2020-06-17,348.0,723.6242960628908,723.6242960628908,723.6242960628908
2020-06-18,202.0,0.0,0.0,0.0
2020-06-19,257.0,394.9634023073814,394.9634023073814,394.9634023073814
2020-06-20,176.0,54.85863434516318,54.85863434516318,54.85863434516318
2020-06-21,120.0,223.07530233506475,223.07530233506475,223.07530233506475
2020-06-22,89.0,240.52219912350722,240.52219912350722,240.52219912350722
2020-06-23,302.0,452.86635324388175,452.86635324388175,452.86635324388175
2020-06-24,222.0,0.0,0.0,0.0
2020-06-25,254.0,314.46146296124766,314.46146296124766,314.46146296124766
