,Pennsylvania,forecast,interval_low,interval_high
2020-01-22,0.0,-3.057166576385498,-15.300268173217773,0.45214253664016724
2020-01-23,0.0,3.10206937789917,-1.3578894138336182,9.091456413269043
2020-01-24,0.0,50.79115295410156,-7.822113037109375,266.14337158203125
2020-01-25,0.0,1.0954372882843018,-0.7736495733261108,3.230412483215332
2020-01-26,0.0,5.722329139709473,-1.8974876403808594,28.466524124145508
2020-01-27,0.0,-0.2486359179019928,-0.9346612691879272,0.09994170069694519
2020-01-28,0.0,20.404571533203125,-0.8941953182220459,88.33487701416016
2020-01-29,0.0,11.321011543273926,-4.463881969451904,51.070369720458984
2020-01-30,0.0,0.026137948036193848,-0.5992242097854614,0.5392667651176453
2020-01-31,0.0,35.321807861328125,-0.3889446258544922,126.12967681884766
2020-02-01,0.0,0.16293995082378387,-0.20231854915618896,0.5683767795562744
2020-02-02,0.0,-1.1893116235733032,-19.974079132080078,12.617110252380371
2020-02-03,0.0,25.224912643432617,-0.5181441307067871,124.1070556640625
2020-02-04,0.0,-0.46248897910118103,-2.118173122406006,0.6130815148353577
2020-02-05,0.0,0.4755234122276306,-0.827203631401062,1.7425225973129272
2020-02-06,0.0,-6.516808986663818,-34.76522445678711,2.4415102005004883
2020-02-07,0.0,-1.7100694179534912,-7.573197364807129,2.5885207653045654
2020-02-08,0.0,-2.504673957824707,-12.389729499816895,0.5679050087928772
2020-02-09,0.0,-0.6170196533203125,-2.1107356548309326,0.5097467303276062
2020-02-10,0.0,0.3291814923286438,-0.3329893946647644,1.7366567850112915
2020-02-11,0.0,-1.4062583446502686,-16.065834045410156,5.900949001312256
2020-02-12,0.0,-0.32903847098350525,-27.90235710144043,27.060434341430664
2020-02-13,0.0,-1.4158508777618408,-4.168605327606201,1.8405297994613647
2020-02-14,0.0,0.39876365661621094,-0.5773271322250366,1.7103893756866455
2020-02-15,0.0,-0.7162579298019409,-5.729473114013672,2.851044178009033
2020-02-16,0.0,-7.537595272064209,-39.2041130065918,0.9986394047737122
2020-02-17,0.0,0.43565598130226135,-0.3883189558982849,0.8432230949401855
2020-02-18,0.0,0.17651334404945374,-1.802701711654663,3.7106821537017822
2020-02-19,0.0,-1.1374740600585938,-2.0023467540740967,-0.5874389410018921
2020-02-20,0.0,2.637596845626831,0.4945600926876068,9.750505447387695
2020-02-21,0.0,-0.2826975882053375,-2.44267201423645,1.3807024955749512
2020-02-22,0.0,0.8726841807365417,-2.633033037185669,4.353161811828613
2020-02-23,0.0,4.886805534362793,0.010948210954666138,18.911258697509766
