,South Carolina,forecast,interval_low,interval_high
2020-03-09,3.0,170.4862518310547,116.80199432373047,238.89883422851562
2020-03-10,7.0,112.50017547607422,45.20098876953125,177.73550415039062
2020-03-11,10.0,123.89102172851562,23.99449348449707,261.74176025390625
2020-03-12,7.0,120.37471771240234,46.327117919921875,219.93490600585938
2020-03-13,8.0,125.53433990478516,41.310916900634766,238.96426391601562
2020-03-14,19.0,93.61795043945312,0.0,228.3443603515625
2020-03-15,19.0,140.7374267578125,100.55125427246094,170.69712829589844
2020-03-16,30.0,171.59698486328125,117.89651489257812,239.93927001953125
2020-03-17,47.0,114.42813873291016,47.11687088012695,179.6258087158203
2020-03-18,60.0,125.19905853271484,25.305309295654297,262.96807861328125
2020-03-19,80.0,122.39159393310547,48.337642669677734,221.89170837402344
2020-03-20,126.0,127.04309844970703,42.81850814819336,240.3922576904297
2020-03-21,174.0,95.13992309570312,0.0,229.74742126464844
2020-03-22,196.0,156.1322479248047,115.67227935791016,185.857177734375
2020-03-23,298.0,185.7174835205078,131.83712768554688,253.44061279296875
2020-03-24,342.0,132.9735565185547,65.51024627685547,197.7044677734375
2020-03-25,424.0,141.20936584472656,41.368595123291016,278.010009765625
2020-03-26,424.0,141.91664123535156,67.78315734863281,240.68959045410156
2020-03-27,542.0,144.5680389404297,60.343482971191406,256.91522216796875
2020-03-28,660.0,113.21926879882812,13.929909706115723,246.60272216796875
2020-03-29,774.0,297.3431091308594,254.3856964111328,324.85137939453125
2020-03-30,925.0,316.2319641113281,260.7080078125,378.2767028808594
2020-03-31,1083.0,301.03271484375,232.18423461914062,361.34130859375
2020-04-01,1293.0,289.0786437988281,189.7216339111328,416.9611511230469
2020-04-02,1554.0,318.5769958496094,243.72311401367188,410.5607604980469
2020-04-03,1700.0,305.81597900390625,221.59153747558594,408.89007568359375
2020-04-04,1917.0,278.1317138671875,179.95960998535156,400.34808349609375
2020-04-05,2049.0,781.8756713867188,730.2437744140625,813.531005859375
2020-04-06,2232.0,789.3642578125,728.239990234375,834.621826171875
2020-04-07,2417.0,847.9306640625,774.0955810546875,893.3446044921875
2020-04-08,2417.0,817.5355834960938,719.908203125,915.26953125
2020-04-09,2793.0,896.5346069335938,819.0782470703125,965.5966186523438
2020-04-10,3067.0,872.4789428710938,788.3795166015625,943.62744140625
2020-04-11,3211.0,866.0521850585938,772.001220703125,952.3935546875
2020-04-12,3320.0,1991.8155517578125,1919.3621826171875,2061.3359375
2020-04-13,3391.0,2005.8623046875,1931.34716796875,2070.228759765625
2020-04-14,3553.0,2172.2587890625,2085.97021484375,2246.61767578125
2020-04-15,3656.0,2164.446044921875,2070.4169921875,2228.36962890625
2020-04-16,3931.0,2301.459228515625,2217.412353515625,2367.997314453125
2020-04-17,4099.0,2306.522216796875,2222.601318359375,2392.077880859375
2020-04-18,4248.0,2358.576904296875,2274.18603515625,2435.108642578125
2020-04-19,4377.0,3317.813720703125,3224.13427734375,3423.366455078125
2020-04-20,4446.0,3371.15625,3282.9521484375,3477.31005859375
2020-04-21,4439.0,3590.197265625,3490.390625,3707.10302734375
2020-04-22,4761.0,3662.594970703125,3570.899658203125,3783.681396484375
2020-04-23,4917.0,3813.526611328125,3722.10302734375,3932.87841796875
2020-04-24,5070.0,3895.973876953125,3811.74560546875,4047.51708984375
2020-04-25,5253.0,4020.677001953125,3945.203369140625,4155.9453125
2020-04-26,5498.0,4515.20166015625,4403.8125,4647.83935546875
2020-04-27,5613.0,4621.234375,4521.49560546875,4755.26123046875
2020-04-28,5735.0,4856.39697265625,4744.50341796875,5003.97607421875
2020-04-29,5882.0,5024.96875,4933.67822265625,5185.447265625
2020-04-30,6095.0,5170.16015625,5071.88134765625,5326.7353515625
2020-05-01,6258.0,5341.24560546875,5228.41650390625,5539.22607421875
2020-05-02,6489.0,5538.6640625,5434.19775390625,5712.39453125
2020-05-03,6626.0,5711.07421875,5583.52783203125,5866.0009765625
2020-05-04,6757.0,5849.02197265625,5738.47509765625,6006.736328125
2020-05-05,6841.0,6152.82421875,6029.353515625,6323.9951171875
2020-05-06,6936.0,6364.32421875,6266.66845703125,6554.42529296875
2020-05-07,7142.0,6560.31494140625,6455.28515625,6744.62255859375
2020-05-08,7367.0,6775.884765625,6629.82666015625,7008.76025390625
2020-05-09,7531.0,7036.958984375,6898.486328125,7240.5537109375
2020-05-10,7653.0,7036.83447265625,6892.865234375,7211.5458984375
2020-05-11,7792.0,7230.78466796875,7109.060546875,7405.22705078125
2020-05-12,7927.0,7566.26025390625,7430.06201171875,7756.9794921875
2020-05-13,8030.0,7863.14306640625,7747.3310546875,8074.55224609375
2020-05-14,8189.0,8080.30322265625,7967.5771484375,8286.140625
2020-05-15,8407.0,8377.2333984375,8207.2451171875,8636.66796875
2020-05-16,8661.0,8710.7529296875,8551.0048828125,8933.01171875
2020-05-17,8816.0,8264.6318359375,8106.78564453125,8452.9482421875
2020-05-18,8942.0,8513.6201171875,8382.1953125,8696.451171875
2020-05-19,9056.0,8876.8583984375,8729.025390625,9079.0107421875
2020-05-20,9175.0,9250.2685546875,9129.4736328125,9471.3115234375
2020-05-21,9381.0,9493.1787109375,9373.1611328125,9709.99609375
2020-05-22,9638.0,9863.0556640625,9682.9521484375,10135.8388671875
2020-05-23,9895.0,10264.1044921875,10097.84375,10492.4296875
2020-05-24,10096.0,9560.2373046875,9389.0869140625,9758.5537109375
2020-05-25,10178.0,9866.20703125,9725.19140625,10051.9443359375
2020-05-26,10416.0,10264.46484375,10104.5751953125,10472.55078125
2020-05-27,10623.0,10710.3076171875,10595.205078125,10932.244140625
2020-05-28,10788.0,10990.9384765625,10863.140625,11211.09765625
2020-05-29,11131.0,11431.3017578125,11251.703125,11707.7880859375
2020-05-30,11394.0,11899.2998046875,11738.03515625,12124.095703125
2020-05-31,11861.0,11024.65234375,10839.9658203125,11229.2646484375
2020-06-01,12148.0,11396.76171875,11245.6279296875,11578.560546875
2020-06-02,12419.0,11836.03125,11662.6962890625,12043.7802734375
2020-06-03,12470.0,12358.7109375,12242.455078125,12571.056640625
2020-06-04,12526.0,12690.1572265625,12553.41015625,12904.634765625
2020-06-05,13458.0,13206.0673828125,13039.8544921875,13474.85546875
2020-06-06,13538.0,13747.9111328125,13606.2109375,13957.0498046875
2020-06-07,14302.0,12954.2158203125,12753.888671875,13160.5615234375
2020-06-08,14800.0,13396.4873046875,13233.076171875,13566.5830078125
2020-06-09,15228.0,13936.1083984375,13745.587890625,14133.6455078125
2020-06-10,15759.0,14513.125,14381.9267578125,14699.712890625
2020-06-11,16441.0,14962.0361328125,14813.5712890625,15156.0654296875
2020-06-12,17170.0,15538.7900390625,15406.8759765625,15781.9951171875
2020-06-13,17955.0,16164.3427734375,16063.92578125,16340.4296875
2020-06-14,18795.0,15644.6591796875,15426.234375,15842.580078125
2020-06-15,19378.0,16188.2138671875,16009.677734375,16327.2021484375
2020-06-16,19990.0,16869.037109375,16655.22265625,17037.166015625
2020-06-17,20556.0,17515.052734375,17358.611328125,17642.93359375
2020-06-18,21533.0,18138.7578125,17973.955078125,18284.0234375
2020-06-19,22608.0,18795.564453125,18670.193359375,18977.685546875
2020-06-20,23756.0,19526.646484375,19434.552734375,19631.853515625
2020-06-21,24661.0,20742.181640625,20499.099609375,20895.97265625
2020-06-22,25666.0,21527.033203125,21325.92578125,21691.8359375
2020-06-23,26572.0,22378.4609375,22122.244140625,22559.294921875
2020-06-24,27897.0,23231.984375,23016.953125,23488.64453125
2020-06-25,29022.0,24116.728515625,23921.271484375,24307.3515625
2020-06-26,30335.0,24987.171875,24831.328125,25139.029296875
2020-06-27,31939.0,25920.248046875,25785.98046875,26150.056640625
2020-06-28,33320.0,27812.6640625,27548.921875,28008.416015625
2020-06-29,34644.0,28948.751953125,28729.212890625,29302.083984375
2020-06-30,36399.0,29999.259765625,29691.7890625,30387.75390625
2020-07-01,37919.0,31168.453125,30850.76171875,31784.345703125
2020-07-02,39701.0,32376.587890625,32145.828125,32829.99609375
2020-07-03,41532.0,33556.3203125,33271.61328125,34033.8203125
2020-07-04,43386.0,34759.75390625,34346.859375,35365.890625
2020-07-05,44847.0,37830.7890625,37544.21875,38100.1171875
2020-07-06,46380.0,39380.2265625,39135.24609375,39847.109375
2020-07-07,47352.0,40779.3671875,40426.171875,41318.15625
2020-07-08,48909.0,42369.05859375,41838.421875,43252.2421875
2020-07-09,50691.0,43960.90234375,43574.984375,44592.48828125
2020-07-10,52419.0,45523.65625,45035.33984375,46204.84765625
2020-07-11,54699.0,47073.3125,46433.60546875,47917.4140625
2020-07-12,56648.0,49857.84375,49503.3671875,50197.85546875
2020-07-13,58168.0,51677.078125,51454.36328125,51824.84765625
2020-07-14,60389.0,53583.03515625,53213.12109375,53812.74609375
2020-07-15,62245.0,55690.58203125,55465.12109375,55882.51953125
2020-07-16,64083.0,57404.92578125,57212.328125,57522.9921875
2020-07-17,66060.0,59349.73828125,59251.58984375,59523.6328125
2020-07-18,67612.0,61332.05078125,61320.3046875,61347.9921875
2020-07-19,,59523.578125,58861.96484375,60715.89453125
2020-07-20,,61335.515625,60516.59375,62467.3984375
2020-07-21,,64132.046875,63229.16796875,65453.94140625
2020-07-22,,66241.75,64541.453125,67932.2578125
2020-07-23,,68142.2265625,66802.515625,69613.65625
2020-07-24,,70027.1484375,68078.296875,71947.203125
2020-07-25,,72200.2421875,70093.0546875,74001.4765625
