,Nevada,forecast,interval_low,interval_high
2020-01-23,0.0,,,
2020-01-24,0.0,,,
2020-01-25,0.0,,,
2020-01-26,0.0,,,
2020-01-27,0.0,,,
2020-01-28,0.0,,,
2020-01-29,0.0,,,
2020-01-30,0.0,0.21156150102615356,0.21156150102615356,0.21156150102615356
2020-01-31,0.0,0.3053000867366791,0.21156150102615356,0.3990386724472046
2020-02-01,0.0,0.23904095590114594,0.10652269423007965,0.3990386724472046
2020-02-02,0.0,0.3103312589228153,0.10652269423007965,0.5242021679878235
2020-02-03,0.0,0.4016658812761307,0.10652269423007965,0.7670043706893921
2020-02-04,0.0,0.5057472015420595,0.10652269423007965,1.026153802871704
2020-02-05,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-06,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-07,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-08,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-09,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-10,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-11,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-12,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-13,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-14,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-15,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-16,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-17,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-18,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-19,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-20,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-21,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-22,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-23,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-24,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-25,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-26,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-27,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-28,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-02-29,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-01,0.0,0.5905440769025257,0.10652269423007965,1.0993248224258423
2020-03-02,0.0,0.5905439278909138,0.10652165114879608,1.0993248224258423
2020-03-03,0.0,0.5905438555138451,0.10652165114879608,1.0993248224258423
2020-03-04,0.0,0.5905440811600003,0.10652269423007965,1.0993248224258423
2020-03-05,0.0,0.5905440811600003,0.10652269423007965,1.0993248224258423
2020-03-06,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-07,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-08,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-09,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-10,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-11,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-12,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-13,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-14,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-15,0.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-16,1.0,0.5905440045254571,0.10652269423007965,1.0993248224258423
2020-03-17,0.0,0.5909345639603478,0.10652269423007965,1.0993248224258423
2020-03-18,0.0,0.6055518580334527,0.10652269423007965,1.0993248224258423
2020-03-19,0.0,0.62151167009558,0.1349821239709854,1.0993248224258423
2020-03-20,1.0,0.6578792227166039,0.20364399254322052,1.0993248224258423
2020-03-21,0.0,0.6928465174777168,0.24552057683467865,1.0993248224258423
2020-03-22,0.0,0.7407296853406089,0.2662179172039032,1.1555949449539185
2020-03-23,2.0,0.7826993933745793,0.2989221513271332,1.2471961975097656
2020-03-24,0.0,0.7840320808546883,0.3495778441429138,1.2315458059310913
2020-03-25,2.0,0.813472079379218,0.38581135869026184,1.2263314723968506
2020-03-26,4.0,0.8459148875304631,0.32311537861824036,1.2688004970550537
2020-03-27,0.0,0.9571939493928637,0.4656524360179901,1.3559719324111938
2020-03-28,0.0,1.0655215978622437,0.5993170738220215,1.3267353773117065
2020-03-29,5.0,1.2265547939709254,0.878764808177948,1.4226081371307373
2020-03-30,0.0,1.4538311617715018,1.1125214099884033,1.6859554052352905
2020-03-31,11.0,1.647243550845555,1.312886357307434,1.9458990097045898
2020-04-01,5.0,1.8293203285762243,1.519005537033081,2.1935431957244873
2020-04-02,7.0,2.1323917422975813,1.587586522102356,2.6709489822387695
2020-04-03,5.0,2.3020976952144077,2.0544931888580322,3.164846897125244
2020-04-04,3.0,2.840801579611642,2.039795160293579,3.595975160598755
2020-04-05,0.0,3.5941042559487477,2.4262211322784424,4.814754009246826
2020-04-06,0.0,4.269230808530535,2.391963243484497,5.59135627746582
2020-04-07,26.0,5.0151302473885675,3.9774551391601562,5.861200332641602
2020-04-08,0.0,4.995636905942645,3.7432572841644287,5.639162063598633
2020-04-09,9.0,5.106134142194476,4.218306541442871,5.832104682922363
