,Colorado,forecast,interval_low,interval_high
2020-01-22,0.0,-2.202523708343506,-6.982492923736572,0.5305516123771667
2020-01-23,0.0,-1.9327844381332397,-12.202040672302246,1.6650820970535278
2020-01-24,0.0,10.519139289855957,-1.1179070472717285,55.544254302978516
2020-01-25,0.0,-4.809431076049805,-24.232593536376953,0.39317047595977783
2020-01-26,0.0,4.706151485443115,-0.14054739475250244,22.45858383178711
2020-01-27,0.0,-1.21610426902771,-7.336111545562744,1.7172961235046387
2020-01-28,0.0,4.2575836181640625,-2.0194461345672607,22.851057052612305
2020-01-29,0.0,0.022967493161559105,-1.1421226263046265,0.9031410217285156
2020-01-30,0.0,2.5759737491607666,-0.48963266611099243,13.0642728805542
2020-01-31,0.0,-1.6476271152496338,-8.176194190979004,0.2816377878189087
2020-02-01,0.0,-16.248851776123047,-81.72527313232422,0.4609663188457489
2020-02-02,0.0,2.5926334857940674,-0.09319400787353516,11.821194648742676
2020-02-03,0.0,0.9804632067680359,-2.990567922592163,8.404459953308105
2020-02-04,0.0,12.335697174072266,-0.19670075178146362,61.61058044433594
2020-02-05,0.0,0.3110024631023407,-1.624213695526123,4.158219337463379
2020-02-06,0.0,-5.236227512359619,-26.105546951293945,1.450038194656372
2020-02-07,0.0,0.4923003315925598,-0.3463529944419861,1.4524714946746826
2020-02-08,0.0,34.752159118652344,0.22432684898376465,106.35942077636719
2020-02-09,0.0,-0.8714290857315063,-1.3684279918670654,0.1050652265548706
2020-02-10,0.0,-0.1595500409603119,-2.407874345779419,1.642968773841858
2020-02-11,0.0,-0.45400553941726685,-1.5702872276306152,1.0910844802856445
2020-02-12,0.0,2.426140785217285,-1.0000169277191162,9.72669792175293
2020-02-13,0.0,0.029930520802736282,-0.964582085609436,1.9444488286972046
2020-02-14,0.0,-17.309415817260742,-109.88847351074219,17.302845001220703
2020-02-15,0.0,1.1597801446914673,-2.870907783508301,9.861863136291504
2020-02-16,0.0,3.889141798019409,0.09335678815841675,12.366019248962402
2020-02-17,0.0,-2.7082386016845703,-16.966989517211914,3.2935125827789307
2020-02-18,0.0,0.26374152302742004,-1.8508954048156738,2.054757595062256
2020-02-19,0.0,0.3892345726490021,-0.7041540145874023,1.7635838985443115
2020-02-20,0.0,2.233368396759033,-1.527961015701294,11.190542221069336
2020-02-21,0.0,0.4197704792022705,-0.08563417196273804,1.48402738571167
2020-02-22,0.0,-0.052802037447690964,-0.446260929107666,0.23987144231796265
2020-02-23,0.0,-0.738812267780304,-7.127933979034424,2.4148507118225098
2020-02-24,0.0,4.465111255645752,-0.6842712163925171,22.296010971069336
2020-02-25,0.0,-0.5929067730903625,-1.199033498764038,0.013131290674209595
2020-02-26,0.0,-0.3180682361125946,-1.0549451112747192,0.5475824475288391
2020-02-27,0.0,2.2241930961608887,0.10327818989753723,7.984946250915527
2020-02-28,0.0,0.6661580204963684,-1.035839319229126,4.133794784545898
2020-02-29,0.0,0.12220831960439682,-0.26603955030441284,0.38288936018943787
2020-03-01,0.0,-11.201451301574707,-79.13505554199219,22.59090232849121
2020-03-02,0.0,0.46474647521972656,-0.2097700834274292,2.1552062034606934
2020-03-03,0.0,0.46975356340408325,-1.771223545074463,4.013735771179199
2020-03-04,0.0,17.364734649658203,-0.281654953956604,78.27019500732422
2020-03-05,2.0,1.1323604583740234,-1.3848475217819214,2.6673450469970703
2020-03-06,8.0,14.226280212402344,7.644669532775879,31.365354537963867
2020-03-07,8.0,7.630882263183594,7.095547199249268,8.086055755615234
2020-03-08,8.0,8.920429229736328,8.382848739624023,10.764516830444336
2020-03-09,12.0,11.971325874328613,8.932836532592773,14.524820327758789
2020-03-10,17.0,20.18777847290039,17.10842514038086,28.87824058532715
2020-03-11,34.0,37.863006591796875,30.416414260864258,50.347496032714844
2020-03-12,49.0,49.294864654541016,47.182559967041016,52.88713836669922
2020-03-13,78.0,78.88880920410156,76.9509506225586,80.17750549316406
2020-03-14,103.0,94.77301025390625,37.315155029296875,127.35366821289062
2020-03-15,136.0,148.80532836914062,135.38946533203125,173.66009521484375
2020-03-16,161.0,164.98355102539062,160.51339721679688,179.97616577148438
2020-03-17,183.0,190.36439514160156,180.87596130371094,221.9048614501953
2020-03-18,216.0,229.32723999023438,215.1528778076172,283.107177734375
2020-03-19,278.0,278.18475341796875,274.8372802734375,280.6078796386719
2020-03-20,364.0,384.3277893066406,362.11236572265625,465.8106689453125
2020-03-21,475.0,475.51898193359375,474.39239501953125,478.7237854003906
2020-03-22,595.0,617.4501953125,593.8624267578125,699.088623046875
2020-03-23,723.0,722.7030639648438,721.1346435546875,724.1595458984375
2020-03-24,912.0,949.3233642578125,751.8124389648438,1094.82568359375
2020-03-25,1087.0,1220.17626953125,1085.2867431640625,1430.4727783203125
2020-03-26,1430.0,1429.723388671875,1427.9232177734375,1430.6815185546875
2020-03-27,1738.0,1801.3336181640625,1736.861328125,2053.66845703125
2020-03-28,2061.0,2060.917236328125,2059.21875,2061.8603515625
2020-03-29,2308.0,2307.822998046875,2307.1083984375,2308.510986328125
2020-03-30,2627.0,2619.60400390625,2255.3115234375,2961.051025390625
2020-03-31,2966.0,2835.95361328125,2316.087646484375,2966.20458984375
2020-04-01,3342.0,3741.828125,3341.5107421875,4207.6171875
2020-04-02,3728.0,3873.70703125,3725.8671875,4161.3359375
2020-04-03,4173.0,4173.576171875,4171.91796875,4176.10888671875
2020-04-04,4565.0,4637.8525390625,4564.0078125,4929.22314453125
2020-04-05,4950.0,4949.623046875,4947.6025390625,4951.22607421875
2020-04-06,5183.0,5236.6103515625,5182.12158203125,5450.2177734375
2020-04-07,5429.0,5389.99951171875,5192.609375,5464.9228515625
2020-04-08,5655.0,5894.6435546875,5652.17041015625,6370.50830078125
