,New Jersey,forecast,interval_low,interval_high
2020-03-09,5.0,1930.99853515625,974.2032470703125,2449.89306640625
2020-03-10,15.0,1935.92822265625,1193.9664306640625,2647.038330078125
2020-03-11,23.0,2634.728759765625,1596.1751708984375,3163.498291015625
2020-03-12,29.0,3542.044921875,2065.0986328125,4399.46484375
2020-03-13,49.0,3887.920654296875,2478.327880859375,4777.83984375
2020-03-14,69.0,4652.9814453125,2884.5478515625,5703.9599609375
2020-03-15,72.0,1338.8604736328125,825.6676635742188,2099.48046875
2020-03-16,176.0,1936.7235107421875,982.6633911132812,2454.532958984375
2020-03-17,250.0,1943.6070556640625,1204.926513671875,2653.421630859375
2020-03-18,397.0,2642.64599609375,1607.4241943359375,3169.2060546875
2020-03-19,741.0,3548.908203125,2075.07470703125,4404.31103515625
2020-03-20,890.0,3895.322265625,2489.060302734375,4784.04931640625
2020-03-21,1327.0,4660.88818359375,2897.01171875,5708.8671875
2020-03-22,1914.0,1453.6734619140625,969.1282348632812,2200.397705078125
2020-03-23,2844.0,2053.97802734375,1158.6912841796875,2547.9970703125
2020-03-24,3675.0,2097.656005859375,1429.220947265625,2779.089111328125
2020-03-25,4402.0,2801.829833984375,1838.5989990234375,3285.39208984375
2020-03-26,6876.0,3689.4189453125,2283.009765625,4501.89501953125
2020-03-27,8825.0,4047.376953125,2713.341796875,4909.39990234375
2020-03-28,11124.0,4825.365234375,3160.098876953125,5809.5068359375
2020-03-29,13386.0,3515.510498046875,2991.90771484375,4001.308837890625
2020-03-30,16636.0,4248.55224609375,4000.870361328125,4447.69287109375
2020-03-31,18696.0,4892.20703125,4114.43896484375,5515.22998046875
2020-04-01,22255.0,5684.79736328125,5305.1083984375,6045.83251953125
2020-04-02,25590.0,6303.35693359375,6149.76416015625,6439.4306640625
2020-04-03,29895.0,6883.67333984375,6520.205078125,7250.017578125
2020-04-04,34124.0,7930.66796875,7734.48681640625,8091.0673828125
2020-04-05,37505.0,16468.8515625,14696.8720703125,19205.154296875
2020-04-06,41090.0,18448.845703125,14906.3154296875,24076.701171875
2020-04-07,44416.0,21718.1484375,17384.962890625,28284.74609375
2020-04-08,47437.0,23091.224609375,18493.009765625,29692.138671875
2020-04-09,51027.0,23068.5703125,18929.716796875,29254.337890625
2020-04-10,54588.0,25017.287109375,20523.025390625,31434.625
2020-04-11,58151.0,27638.978515625,21554.126953125,36512.9765625
2020-04-12,61850.0,44263.43359375,42450.2890625,47759.81640625
2020-04-13,64584.0,47013.82421875,42693.89453125,53078.9296875
2020-04-14,68824.0,52210.81640625,48286.30859375,57822.50390625
2020-04-15,71030.0,54738.609375,49267.26171875,61148.12890625
2020-04-16,75317.0,55751.13671875,49925.7890625,63107.578125
2020-04-17,78467.0,59817.62890625,54555.5546875,66661.5
2020-04-18,81420.0,63031.07421875,55528.26953125,71946.65625
2020-04-19,85301.0,72199.9765625,71249.046875,72690.734375
2020-04-20,88722.0,75129.453125,73519.9453125,76697.734375
2020-04-21,92387.0,79905.5546875,79779.8515625,80058.109375
2020-04-22,95914.0,82953.4375,80860.21875,84034.8359375
2020-04-23,100025.0,85423.90625,82463.390625,87850.1328125
2020-04-24,102196.0,90137.8359375,88683.9453125,91455.921875
2020-04-25,105498.0,92867.40625,89702.90625,94926.8515625
2020-04-26,109038.0,96752.0234375,94733.3125,98796.1953125
2020-04-27,111188.0,99347.2265625,97618.859375,100357.5703125
2020-04-28,113856.0,103181.2734375,100051.53125,105545.0234375
2020-04-29,116365.0,106100.6640625,103680.734375,107845.6328125
2020-04-30,118652.0,109111.8359375,107898.0625,110600.203125
2020-05-01,121190.0,113227.6875,110903.75,114619.390625
2020-05-02,123717.0,115344.6484375,113083.2421875,117311.1796875
2020-05-03,126744.0,118988.2890625,115698.1875,121642.21875
2020-05-04,128269.0,121114.34375,117756.5859375,123138.9296875
2020-05-05,130593.0,123742.8984375,119413.546875,127006.2734375
2020-05-06,131890.0,126176.6015625,122279.84375,128331.2265625
2020-05-07,133991.0,129078.9140625,126112.109375,130671.640625
2020-05-08,135840.0,132157.0,128409.625,134780.3125
2020-05-09,137397.0,133734.0,129737.171875,135837.46875
2020-05-10,138754.0,134800.875,131510.046875,137152.375
2020-05-11,140206.0,136401.578125,132936.375,138591.109375
2020-05-12,140917.0,138177.75,134147.375,141105.203125
2020-05-13,141560.0,140050.625,136266.0,142396.71875
2020-05-14,142704.0,142412.265625,139308.90625,144230.9375
2020-05-15,143984.0,144583.328125,141068.078125,147093.140625
2020-05-16,145089.0,145754.921875,141890.828125,148143.65625
2020-05-17,146504.0,145644.9375,142800.390625,147441.265625
2020-05-18,148240.0,146893.140625,143868.25,148818.75
2020-05-19,149356.0,148013.59375,144722.125,150262.15625
2020-05-20,150776.0,149397.9375,146244.421875,151459.65625
2020-05-21,151586.0,151242.03125,148557.09375,153025.046875
2020-05-22,152579.0,152835.546875,150047.53125,154824.09375
2020-05-23,153140.0,153737.796875,150579.421875,155867.84375
2020-05-24,154154.0,152129.390625,149795.921875,153378.65625
2020-05-25,155092.0,153093.0625,150734.640625,154563.203125
2020-05-26,155764.0,153965.953125,151502.515625,155507.796875
2020-05-27,156628.0,154992.703125,152574.265625,156610.46875
2020-05-28,157185.0,156340.109375,154238.078125,157859.375
2020-05-29,158844.0,157475.765625,155405.484375,158915.5625
2020-05-30,159608.0,158240.9375,155910.5625,159917.40625
2020-05-31,160445.0,158114.640625,156381.3125,159193.265625
2020-06-01,160918.0,158940.328125,157504.34375,159808.84375
2020-06-02,161545.0,159527.296875,158132.390625,160225.703125
2020-06-03,162068.0,160169.328125,158706.28125,161207.6875
2020-06-04,162530.0,161041.328125,159692.703125,162192.890625
2020-06-05,163336.0,161790.828125,160561.328125,162604.015625
2020-06-06,163893.0,162509.390625,161272.078125,163573.0625
2020-06-07,164164.0,162550.953125,161425.21875,163597.71875
2020-06-08,164497.0,163157.4375,162527.6875,163482.21875
2020-06-09,164796.0,163640.421875,163144.234375,164171.609375
2020-06-10,165346.0,163959.5625,163320.0,164459.6875
2020-06-11,165816.0,164388.203125,163706.0,165166.890625
2020-06-12,166164.0,164807.5625,164324.765625,165051.171875
2020-06-13,166605.0,165463.375,165147.0625,165967.46875
2020-06-14,166881.0,165636.3125,164918.234375,166653.109375
2020-06-15,167103.0,166158.8125,166085.921875,166302.109375
2020-06-16,167426.0,166489.140625,165949.96875,166897.078125
2020-06-17,167703.0,166599.796875,166527.171875,166729.75
2020-06-18,168107.0,166749.734375,166433.9375,167287.234375
2020-06-19,168496.0,166995.015625,166839.28125,167105.15625
2020-06-20,168834.0,167618.6875,167166.015625,167949.53125
2020-06-21,169142.0,167660.421875,167089.84375,168664.53125
2020-06-22,169415.0,168087.03125,167752.8125,168382.65625
2020-06-23,169734.0,168353.25,167470.078125,168892.296875
2020-06-24,169892.0,168311.9375,168121.4375,168622.078125
2020-06-25,170196.0,168254.1875,167809.546875,168622.4375
2020-06-26,170584.0,168355.921875,167937.09375,168730.25
2020-06-27,170873.0,168946.140625,168347.4375,169673.03125
2020-06-28,171182.0,169273.859375,168466.9375,170266.953125
2020-06-29,171272.0,169603.09375,169039.8125,170210.5625
2020-06-30,171667.0,169841.453125,168667.328125,170721.1875
2020-07-01,171928.0,169670.8125,169336.375,170288.6875
2020-07-02,172356.0,169432.421875,168884.828125,169763.359375
2020-07-03,172742.0,169406.890625,168763.015625,170058.71875
2020-07-04,173033.0,169965.40625,169251.546875,171021.59375
2020-07-05,173402.0,170686.734375,169671.484375,171668.78125
2020-07-06,173611.0,170936.84375,170170.71875,171821.59375
2020-07-07,173878.0,171143.25,169711.296875,172325.671875
2020-07-08,174039.0,170858.90625,170333.25,171751.40625
2020-07-09,174270.0,170465.234375,169825.09375,171022.6875
2020-07-10,174628.0,170334.953125,169490.859375,171235.1875
2020-07-11,174959.0,170866.328125,170049.6875,172215.390625
2020-07-12,175298.0,172197.53125,170943.796875,173167.078125
2020-07-13,175522.0,172345.515625,171347.84375,173540.609375
2020-07-14,175915.0,172538.0,170817.296875,174056.21875
2020-07-15,176278.0,172125.359375,171382.953125,173323.015625
2020-07-16,176501.0,171552.609375,170813.390625,172365.796875
2020-07-17,176551.0,171299.140625,170229.03125,172477.15625
2020-07-18,176814.0,171797.28125,170871.671875,173470.15625
2020-07-19,,173535.296875,172071.5625,174493.28125
2020-07-20,,173596.421875,172394.03125,175066.9375
2020-07-21,,173771.140625,171794.203125,175587.515625
2020-07-22,,173248.328125,172313.09375,174718.0625
2020-07-23,,172516.296875,171688.1875,173555.9375
2020-07-24,,172156.34375,170885.390625,173582.21875
2020-07-25,,172625.625,171602.84375,174585.984375
