,Kentucky,forecast,interval_low,interval_high
2020-03-09,4.0,112.0545654296875,64.92923736572266,183.06332397460938
2020-03-10,5.0,178.04664611816406,143.0679168701172,230.42784118652344
2020-03-11,8.0,187.69529724121094,151.20628356933594,258.30322265625
2020-03-12,10.0,238.25938415527344,205.90846252441406,296.1929016113281
2020-03-13,14.0,244.12872314453125,193.02398681640625,332.00518798828125
2020-03-14,16.0,291.8382568359375,226.91688537597656,390.02294921875
2020-03-15,18.0,92.2443618774414,62.33732223510742,139.38809204101562
2020-03-16,21.0,113.79045867919922,66.58448791503906,184.5426025390625
2020-03-17,26.0,179.7301483154297,144.68833923339844,231.8838653564453
2020-03-18,28.0,189.61122131347656,153.05508422851562,259.9724426269531
2020-03-19,50.0,240.03382873535156,207.62191772460938,297.75128173828125
2020-03-20,64.0,246.0289764404297,195.4188232421875,333.55242919921875
2020-03-21,87.0,293.8240051269531,229.40650939941406,391.6469421386719
2020-03-22,103.0,108.60184478759766,77.59280395507812,153.84681701660156
2020-03-23,123.0,130.82147216796875,82.19999694824219,199.0734100341797
2020-03-24,162.0,196.02655029296875,159.9241485595703,246.37684631347656
2020-03-25,197.0,206.9837188720703,169.26315307617188,275.17510986328125
2020-03-26,247.0,256.99566650390625,223.5421142578125,313.0369567871094
2020-03-27,301.0,264.97772216796875,220.10780334472656,349.0506286621094
2020-03-28,380.0,313.00384521484375,254.34039306640625,407.309814453125
2020-03-29,438.0,188.93377685546875,153.44219970703125,224.95396423339844
2020-03-30,479.0,212.11305236816406,157.81031799316406,268.56427001953125
2020-03-31,628.0,274.2261962890625,233.82443237304688,315.4526672363281
2020-04-01,632.0,291.77783203125,249.3778533935547,349.3883056640625
2020-04-02,770.0,338.5782775878906,300.9188537597656,386.08367919921875
2020-04-03,770.0,354.7889099121094,306.21502685546875,422.6372985839844
2020-04-04,917.0,404.7716369628906,359.92205810546875,482.50653076171875
2020-04-05,955.0,518.6461181640625,463.5736999511719,573.1956787109375
2020-04-06,955.0,551.7028198242188,472.45806884765625,620.8250732421875
2020-04-07,1149.0,600.9617309570312,541.547607421875,653.2473754882812
2020-04-08,1149.0,641.2708740234375,578.0709838867188,687.76123046875
2020-04-09,1341.0,679.3822631835938,622.8220825195312,720.387451171875
2020-04-10,1693.0,730.648193359375,641.7653198242188,815.0237426757812
2020-04-11,1693.0,786.3251953125,702.0675659179688,857.6143798828125
2020-04-12,1963.0,1079.4781494140625,992.66162109375,1214.4462890625
2020-04-13,2018.0,1144.1546630859375,1024.4947509765625,1319.7156982421875
2020-04-14,2048.0,1174.264404296875,1083.2476806640625,1302.476806640625
2020-04-15,2210.0,1239.55126953125,1141.821533203125,1377.62255859375
2020-04-16,2435.0,1276.7142333984375,1187.75146484375,1391.888427734375
2020-04-17,2522.0,1385.4326171875,1232.5013427734375,1622.574951171875
2020-04-18,2707.0,1444.8665771484375,1298.414794921875,1669.615234375
2020-04-19,2960.0,1987.9351806640625,1873.517333984375,2208.834228515625
2020-04-20,3050.0,2081.6591796875,1928.8671875,2366.875732421875
2020-04-21,3204.0,2098.259521484375,1978.3248291015625,2312.615966796875
2020-04-22,3378.0,2205.026611328125,2076.613037109375,2445.246826171875
2020-04-23,3479.0,2238.399658203125,2117.7646484375,2440.71484375
2020-04-24,3779.0,2401.1650390625,2193.99560546875,2790.536376953125
2020-04-25,3915.0,2476.458740234375,2276.81982421875,2857.311767578125
2020-04-26,4085.0,3100.173095703125,2965.341064453125,3363.8359375
2020-04-27,4156.0,3222.942138671875,3051.350830078125,3561.72119140625
2020-04-28,4375.0,3240.835693359375,3102.344482421875,3499.48095703125
2020-04-29,4537.0,3384.6435546875,3232.389892578125,3683.5029296875
2020-04-30,4708.0,3432.576904296875,3287.68701171875,3686.86083984375
2020-05-01,4882.0,3630.8271484375,3399.290283203125,4088.457763671875
2020-05-02,4879.0,3722.121826171875,3490.37548828125,4177.6328125
2020-05-03,5130.0,4333.26025390625,4204.5244140625,4583.3095703125
2020-05-04,5245.0,4480.67822265625,4314.12109375,4799.62158203125
2020-05-05,5822.0,4521.27490234375,4384.0654296875,4772.6591796875
2020-05-06,5934.0,4688.56201171875,4533.48583984375,4984.6396484375
2020-05-07,6129.0,4765.28466796875,4615.689453125,5022.138671875
2020-05-08,6288.0,4970.8154296875,4758.09423828125,5392.41796875
2020-05-09,6440.0,5082.28564453125,4860.76708984375,5510.07666015625
2020-05-10,6440.0,5544.47265625,5442.0185546875,5748.111328125
2020-05-11,6677.0,5694.62841796875,5562.05029296875,5950.55419921875
2020-05-12,6853.0,5768.89404296875,5643.712890625,5982.79443359375
2020-05-13,6853.0,5961.958984375,5829.62548828125,6216.7880859375
2020-05-14,7225.0,6064.59228515625,5922.8818359375,6292.142578125
2020-05-15,7444.0,6256.07861328125,6083.95361328125,6583.63916015625
2020-05-16,7688.0,6393.45849609375,6219.48095703125,6735.30322265625
2020-05-17,7688.0,6981.38427734375,6908.5400390625,7095.78759765625
2020-05-18,7935.0,7154.525390625,7073.6376953125,7296.75537109375
2020-05-19,8069.0,7282.939453125,7179.48291015625,7417.5625
2020-05-20,8167.0,7468.32421875,7377.22265625,7631.16162109375
2020-05-21,8286.0,7623.07080078125,7501.28759765625,7776.46875
2020-05-22,8426.0,7799.71923828125,7686.82177734375,7967.2919921875
2020-05-23,8571.0,7960.208984375,7848.9501953125,8148.55615234375
2020-05-24,8571.0,8206.484375,8154.66162109375,8262.63671875
2020-05-25,8571.0,8379.8056640625,8329.134765625,8443.623046875
2020-05-26,8951.0,8552.42578125,8464.59765625,8638.6943359375
2020-05-27,9077.0,8746.2861328125,8677.798828125,8847.4599609375
2020-05-28,9185.0,8927.8837890625,8822.369140625,9033.73046875
2020-05-29,9464.0,9085.1103515625,9015.828125,9141.8564453125
2020-05-30,9704.0,9275.2724609375,9205.248046875,9356.87890625
2020-05-31,9704.0,9191.7744140625,9155.314453125,9243.1171875
2020-06-01,10046.0,9379.91015625,9350.0029296875,9432.72265625
2020-06-02,10185.0,9590.4755859375,9513.625,9649.107421875
2020-06-03,10410.0,9772.41015625,9721.09375,9803.267578125
2020-06-04,10705.0,9992.5712890625,9900.6220703125,10049.373046875
2020-06-05,10977.0,10149.125,10092.7763671875,10245.236328125
2020-06-06,11287.0,10351.39453125,10309.8642578125,10424.6708984375
2020-06-07,11287.0,10366.34375,10325.71484375,10435.6396484375
2020-06-08,11476.0,10548.9326171875,10486.0615234375,10629.9326171875
2020-06-09,11707.0,10794.0205078125,10722.2236328125,10867.068359375
2020-06-10,11883.0,10991.0556640625,10948.5703125,11045.1845703125
2020-06-11,11945.0,11224.67578125,11141.193359375,11297.060546875
2020-06-12,12166.0,11370.5498046875,11258.2373046875,11502.955078125
2020-06-13,12445.0,11604.8798828125,11517.1806640625,11715.7978515625
2020-06-14,12445.0,11931.5234375,11865.2197265625,12027.3828125
2020-06-15,12647.0,12129.109375,12028.771484375,12248.6669921875
2020-06-16,12647.0,12413.0859375,12338.7890625,12513.46484375
2020-06-17,12995.0,12613.3798828125,12560.697265625,12708.220703125
2020-06-18,13197.0,12874.9501953125,12796.0244140625,12979.013671875
2020-06-19,13454.0,13033.2216796875,12875.2548828125,13208.2802734375
2020-06-20,13630.0,13298.65625,13158.8271484375,13458.646484375
2020-06-21,13750.0,13161.9853515625,13087.7119140625,13277.8359375
2020-06-22,13839.0,13387.72265625,13277.9287109375,13534.1337890625
2020-06-23,14141.0,13695.5263671875,13610.0732421875,13821.7763671875
2020-06-24,14363.0,13884.9345703125,13807.28515625,14016.404296875
2020-06-25,14617.0,14176.0625,14093.048828125,14311.4140625
2020-06-26,14859.0,14371.2900390625,14210.18359375,14569.736328125
2020-06-27,15167.0,14650.1201171875,14495.9462890625,14842.76953125
2020-06-28,15232.0,14466.5888671875,14398.9033203125,14558.93359375
2020-06-29,15347.0,14711.4423828125,14638.65234375,14840.1748046875
2020-06-30,15624.0,15024.0546875,14916.5517578125,15132.970703125
2020-07-01,15842.0,15234.8271484375,15154.4794921875,15360.115234375
2020-07-02,16079.0,15528.9072265625,15431.6171875,15654.7236328125
2020-07-03,16376.0,15760.9375,15679.4921875,15923.720703125
2020-07-04,16376.0,16066.5263671875,15978.5078125,16233.8466796875
2020-07-05,16376.0,15963.4921875,15849.169921875,16039.474609375
2020-07-06,17152.0,16248.1181640625,16109.43359375,16324.0419921875
2020-07-07,17519.0,16549.427734375,16403.859375,16627.396484375
2020-07-08,17919.0,16779.291015625,16652.09765625,16876.052734375
2020-07-09,18245.0,17074.205078125,16949.62890625,17171.1875
2020-07-10,18672.0,17380.037109375,17215.25,17468.818359375
2020-07-11,19121.0,17708.50390625,17552.677734375,17805.9453125
2020-07-12,19389.0,17481.044921875,17304.0859375,17712.63671875
2020-07-13,19653.0,17805.244140625,17579.48046875,18046.400390625
2020-07-14,20223.0,18069.619140625,17875.71484375,18269.099609375
2020-07-15,20677.0,18349.505859375,18157.900390625,18508.619140625
2020-07-16,21083.0,18624.068359375,18459.90234375,18751.73828125
2020-07-17,21605.0,19010.775390625,18734.931640625,19350.77734375
2020-07-18,22184.0,19369.201171875,19110.4609375,19652.796875
2020-07-19,,19975.041015625,19658.740234375,20589.671875
2020-07-20,,20397.216796875,19988.439453125,21063.640625
2020-07-21,,20554.767578125,20266.86328125,21034.712890625
2020-07-22,,20932.34375,20588.99609375,21438.224609375
2020-07-23,,21159.451171875,20895.4140625,21567.265625
2020-07-24,,21714.71875,21205.728515625,22636.099609375
2020-07-25,,22121.568359375,21639.87890625,22946.427734375
