,Nevada,forecast,interval_low,interval_high
2020-01-22,0.0,-0.020207488909363747,-0.4352734088897705,0.2910166084766388
2020-01-23,0.0,0.24031981825828552,-0.4398948550224304,0.9402308464050293
2020-01-24,0.0,1.083209753036499,-1.0139859914779663,6.610888957977295
2020-01-25,0.0,0.3806024193763733,-0.500266432762146,1.9971245527267456
2020-01-26,0.0,1.4572327136993408,-0.2168998122215271,6.901644229888916
2020-01-27,0.0,-0.6939082145690918,-3.7047414779663086,0.3484237790107727
2020-01-28,0.0,-0.2772996425628662,-1.5084960460662842,0.18010374903678894
2020-01-29,0.0,-0.6269693970680237,-3.114987850189209,0.3076067566871643
2020-01-30,0.0,0.0336824432015419,-0.4158759117126465,0.38467615842819214
2020-01-31,0.0,9.7376127243042,-0.26451677083969116,48.91786193847656
2020-02-01,0.0,1.1538951396942139,-0.006770968437194824,3.030348300933838
2020-02-02,0.0,-0.0734376460313797,-2.1721925735473633,2.3291280269622803
2020-02-03,0.0,0.030963897705078125,-0.44313693046569824,0.6294893026351929
2020-02-04,0.0,0.4829758107662201,-0.6054514646530151,2.018251895904541
2020-02-05,0.0,-0.24758510291576385,-1.2336393594741821,0.2878193259239197
2020-02-06,0.0,0.08568638563156128,-0.23073285818099976,0.39461177587509155
2020-02-07,0.0,0.26106318831443787,-0.43156498670578003,1.237979531288147
2020-02-08,0.0,-0.04001995921134949,-0.6177237033843994,0.3528074324131012
2020-02-09,0.0,-5.349062919616699,-17.736047744750977,1.0829737186431885
2020-02-10,0.0,-0.10207853466272354,-3.226168632507324,2.578933000564575
2020-02-11,0.0,0.09868424385786057,-0.5636485815048218,0.9078328609466553
2020-02-12,0.0,-0.1286657750606537,-1.1091288328170776,0.49914616346359253
2020-02-13,0.0,-0.6563993692398071,-2.049375057220459,0.17757636308670044
2020-02-14,0.0,0.17429403960704803,-0.08150702714920044,0.4892995357513428
2020-02-15,0.0,-0.21811199188232422,-0.64227294921875,0.3113126754760742
2020-02-16,0.0,0.015309428796172142,-0.7710175514221191,0.9168848395347595
2020-02-17,0.0,-0.44733697175979614,-1.3379422426223755,0.24063149094581604
2020-02-18,0.0,0.1153971403837204,-0.38204336166381836,0.3933090567588806
2020-02-19,0.0,0.2751094698905945,-1.3169370889663696,1.2220041751861572
2020-02-20,0.0,-0.13261842727661133,-0.42420637607574463,0.12899410724639893
2020-02-21,0.0,-0.2670358121395111,-0.8722491264343262,0.05900457501411438
2020-02-22,0.0,-0.9076801538467407,-3.8088722229003906,0.6100472211837769
2020-02-23,0.0,-0.7845724821090698,-5.692488670349121,1.396719217300415
2020-02-24,0.0,-0.4619871973991394,-1.513077735900879,0.8782956004142761
2020-02-25,0.0,-0.040597669780254364,-0.4828603267669678,0.7546144723892212
2020-02-26,0.0,-0.041976552456617355,-1.0065803527832031,1.9480210542678833
2020-02-27,0.0,0.013844430446624756,-0.6261893510818481,0.9046890735626221
2020-02-28,0.0,0.15075352787971497,-0.5732852220535278,1.0838298797607422
2020-02-29,0.0,0.020712941884994507,-1.0308881998062134,0.8841352462768555
2020-03-01,0.0,-0.14998486638069153,-0.6655806303024292,0.35074275732040405
2020-03-02,0.0,-0.21448102593421936,-0.7747218608856201,0.09183037281036377
2020-03-03,0.0,0.18610243499279022,-0.11291515827178955,0.7548236846923828
2020-03-04,0.0,0.8030104637145996,-1.0181318521499634,4.89682149887085
2020-03-05,1.0,0.9325186014175415,0.2822789251804352,1.6247713565826416
2020-03-06,2.0,2.3381941318511963,1.6139951944351196,2.741885185241699
2020-03-07,2.0,2.184990406036377,1.8100767135620117,3.1993472576141357
2020-03-08,4.0,3.9188156127929688,3.3577916622161865,4.130226135253906
2020-03-09,4.0,3.9922232627868652,3.655134439468384,4.387851238250732
2020-03-10,4.0,4.262951850891113,3.931983709335327,5.063321590423584
2020-03-11,7.0,7.039264678955078,5.924900531768799,8.075996398925781
2020-03-12,10.0,6.320295810699463,-14.458661079406738,17.51969337463379
2020-03-13,18.0,18.442415237426758,17.483474731445312,21.00838279724121
2020-03-14,20.0,20.107227325439453,19.72405433654785,21.026119232177734
2020-03-15,20.0,19.931041717529297,19.833078384399414,20.160778045654297
2020-03-16,45.0,45.283203125,44.92076110839844,46.02311325073242
2020-03-17,55.0,53.84080123901367,49.842857360839844,55.13371276855469
2020-03-18,55.0,54.95269775390625,54.668487548828125,55.585304260253906
2020-03-19,95.0,108.99324798583984,94.44711303710938,164.552734375
2020-03-20,161.0,160.87559509277344,160.00299072265625,163.04617309570312
2020-03-21,161.0,166.56353759765625,161.11338806152344,187.8259735107422
2020-03-22,190.0,192.68617248535156,189.88772583007812,202.1940460205078
2020-03-23,245.0,259.79168701171875,244.63548278808594,286.26995849609375
2020-03-24,278.0,277.5799255371094,276.6410827636719,278.33306884765625
2020-03-25,323.0,360.9852600097656,320.9877624511719,420.64532470703125
2020-03-26,420.0,420.7577209472656,419.55169677734375,422.0304260253906
2020-03-27,536.0,530.2410888671875,421.8371887207031,621.4843139648438
2020-03-28,626.0,691.4000244140625,626.1392822265625,951.2109375
2020-03-29,920.0,946.6529541015625,919.7762451171875,1029.3023681640625
2020-03-30,1012.0,1033.7742919921875,1011.55419921875,1120.6114501953125
2020-03-31,1114.0,1097.5126953125,1031.447021484375,1114.151611328125
2020-04-01,1279.0,1365.895751953125,1278.9696044921875,1526.466064453125
2020-04-02,1463.0,1462.8685302734375,1461.4571533203125,1463.803466796875
2020-04-03,1514.0,1514.0418701171875,1513.44970703125,1515.4287109375
2020-04-04,1742.0,1741.5748291015625,1739.8206787109375,1742.5625
2020-04-05,1855.0,1855.4017333984375,1854.702392578125,1856.7315673828125
2020-04-06,1953.0,2081.470703125,1948.173828125,2133.470947265625
2020-04-07,2124.0,2160.81201171875,2122.274658203125,2310.13671875
2020-04-08,2259.0,2259.74951171875,2257.48779296875,2262.3701171875
2020-04-09,2456.0,2562.80517578125,2456.4208984375,2723.074462890625
2020-04-10,2722.0,2720.296875,2718.272705078125,2721.5791015625
2020-04-11,2702.0,2727.43701171875,2702.184814453125,2825.67919921875
2020-04-12,2836.0,2836.326171875,2834.09716796875,2839.205810546875
2020-04-13,2990.0,2990.532958984375,2989.7509765625,2991.184326171875
2020-04-14,3134.0,3170.1826171875,3031.23046875,3325.7197265625
2020-04-15,3211.0,3209.44775390625,3205.796630859375,3212.553466796875
2020-04-16,3214.0,3213.79736328125,3210.8251953125,3217.71044921875
2020-04-17,3524.0,3541.333251953125,3523.3076171875,3605.55810546875
2020-04-18,3626.0,3625.61962890625,3624.708984375,3626.631591796875
2020-04-19,3728.0,3708.03466796875,3652.009033203125,3728.6484375
2020-04-20,3830.0,3830.343017578125,3829.622802734375,3831.9560546875
2020-04-21,3937.0,3933.08349609375,3905.759033203125,3950.417236328125
2020-04-22,4081.0,4109.67138671875,4071.011962890625,4232.9580078125
2020-04-23,4208.0,4197.0302734375,4152.90087890625,4210.451171875
2020-04-24,4398.0,4413.75390625,4397.5068359375,4473.30224609375
2020-04-25,4539.0,4476.1953125,4269.10205078125,4635.7216796875
2020-04-26,4734.0,4696.62109375,4566.86083984375,4734.5107421875
2020-04-27,4700.0,4721.2685546875,4700.07666015625,4805.2978515625
2020-04-28,4821.0,4855.69873046875,4703.8681640625,5112.345703125
2020-04-29,4934.0,4886.435546875,4698.76220703125,4934.60400390625
2020-04-30,5053.0,4945.5576171875,4595.7001953125,5053.4716796875
2020-05-01,5248.0,5278.3642578125,5248.078125,5399.0615234375
2020-05-02,5389.0,5384.0439453125,5262.57470703125,5489.30126953125
2020-05-03,5472.0,5467.68017578125,5399.7158203125,5523.083984375
2020-05-04,5630.0,5630.08203125,5628.97021484375,5631.224609375
2020-05-05,5660.0,5647.5205078125,5597.6357421875,5662.57763671875
2020-05-06,5741.0,5780.857421875,5740.1142578125,5937.814453125
2020-05-07,5855.0,5875.224609375,5854.71337890625,5952.8330078125
2020-05-08,5920.0,5919.02978515625,5916.84912109375,5920.197265625
2020-05-09,6171.0,6151.13427734375,6070.9541015625,6172.98828125
2020-05-10,6120.0,6180.94482421875,6119.9326171875,6284.77783203125
2020-05-11,6152.0,6227.79931640625,6151.56689453125,6354.2568359375
2020-05-12,6313.0,6312.47412109375,6308.6142578125,6314.5234375
2020-05-13,6476.0,6441.11279296875,6305.10009765625,6476.787109375
2020-05-14,6504.0,6593.91259765625,6502.755859375,6951.9755859375
2020-05-15,6733.0,6680.8017578125,6499.140625,6736.041015625
2020-05-16,6813.0,6893.2470703125,6810.43212890625,7216.1865234375
2020-05-17,6949.0,6949.0009765625,6948.1220703125,6949.8564453125
2020-05-18,7061.0,7098.7685546875,7059.55029296875,7250.48876953125
2020-05-19,7096.0,7143.1640625,7094.54638671875,7330.2509765625
2020-05-20,7388.0,7388.2685546875,7386.75927734375,7390.33642578125
2020-05-21,7400.0,7424.453125,7398.76953125,7521.18359375
2020-05-22,7525.0,7509.1455078125,7447.55908203125,7525.47021484375
2020-05-23,7526.0,7587.8876953125,7523.43408203125,7837.54296875
2020-05-24,7881.0,7910.43505859375,7880.83203125,8026.7275390625
2020-05-25,7956.0,7956.3349609375,7955.84423828125,7956.96044921875
2020-05-26,8057.0,8063.88134765625,8002.005859375,8146.10498046875
2020-05-27,8150.0,8189.96337890625,8148.60595703125,8314.4267578125
2020-05-28,8248.0,8301.3720703125,8246.736328125,8388.5
2020-05-29,8376.0,8375.779296875,8374.37109375,8376.833984375
2020-05-30,8517.0,8572.646484375,8517.5185546875,8685.5546875
2020-05-31,8628.0,8627.8046875,8626.9736328125,8628.318359375
2020-06-01,8702.0,8801.857421875,8701.4345703125,9124.5390625
2020-06-02,8858.0,8908.9384765625,8855.96484375,9043.390625
2020-06-03,8951.0,9002.8798828125,8949.9111328125,9210.181640625
2020-06-04,9129.0,9136.837890625,9124.4921875,9170.9892578125
2020-06-05,9309.0,9330.9580078125,9307.861328125,9413.8701171875
2020-06-06,9491.0,9490.720703125,9489.958984375,9491.484375
2020-06-07,9669.0,9675.521484375,9609.908203125,9760.580078125
2020-06-08,9816.0,9844.435546875,9597.88671875,9996.396484375
2020-06-09,10045.0,10088.384765625,10044.388671875,10220.8740234375
