,Virgin Islands,forecast,interval_low,interval_high
2020-01-23,0.0,0.03378239096673159,0.03378239096673159,0.03378239096673159
2020-01-24,0.0,0.02326895062198795,0.02326895062198795,0.02326895062198795
2020-01-25,0.0,0.026498775057645717,0.026498775057645717,0.026498775057645717
2020-01-26,0.0,0.025977155348049376,0.025977155348049376,0.025977155348049376
2020-01-27,0.0,0.02710925591529666,0.02710925591529666,0.02710925591529666
2020-01-28,0.0,0.026019405209646285,0.026019405209646285,0.026019405209646285
2020-01-29,0.0,0.029002139816375425,0.029002139816375425,0.029002139816375425
2020-01-30,0.0,0.029347142378102778,0.029347142378102778,0.029347142378102778
2020-01-31,0.0,0.026380892975060532,0.026380892975060532,0.026380892975060532
2020-02-01,0.0,0.026634557470637314,0.026634557470637314,0.026634557470637314
2020-02-02,0.0,0.028927698148053144,0.028927698148053144,0.028927698148053144
2020-02-03,0.0,0.028192706902361177,0.028192706902361177,0.028192706902361177
2020-02-04,0.0,0.02620441477497505,0.02620441477497505,0.02620441477497505
2020-02-05,0.0,0.02715583649464398,0.02715583649464398,0.02715583649464398
2020-02-06,0.0,0.028651045081202704,0.028651045081202704,0.028651045081202704
2020-02-07,0.0,0.027418396275590184,0.027418396275590184,0.027418396275590184
2020-02-08,0.0,0.026313846543549756,0.026313846543549756,0.026313846543549756
2020-02-09,0.0,0.027529646794215615,0.027529646794215615,0.027529646794215615
2020-02-10,0.0,0.028263709347344707,0.028263709347344707,0.028263709347344707
2020-02-11,0.0,0.026950325405694663,0.026950325405694663,0.026950325405694663
2020-02-12,0.0,0.026558302578968643,0.026558302578968643,0.026558302578968643
2020-02-13,0.0,0.027737762363795996,0.027737762363795996,0.027737762363795996
2020-02-14,0.0,0.027853218327080417,0.027853218327080417,0.027853218327080417
2020-02-15,0.0,0.026722654736390683,0.026722654736390683,0.026722654736390683
2020-02-16,0.0,0.02683923490838635,0.02683923490838635,0.02683923490838635
2020-02-17,0.0,0.02779290899007654,0.02779290899007654,0.02779290899007654
2020-02-18,0.0,0.02748712163479125,0.02748712163479125,0.02748712163479125
2020-02-19,0.0,0.026670330215909747,0.026670330215909747,0.026670330215909747
2020-02-20,0.0,0.02709210124966378,0.02709210124966378,0.02709210124966378
2020-02-21,0.0,0.027730346287516083,0.027730346287516083,0.027730346287516083
2020-02-22,0.0,0.027205574717635947,0.027205574717635947,0.027205574717635947
2020-02-23,0.0,0.026731679847575608,0.026731679847575608,0.026731679847575608
2020-02-24,0.0,0.027279942513287733,0.027279942513287733,0.027279942513287733
2020-02-25,0.0,0.02759605919734864,0.02759605919734864,0.02759605919734864
2020-02-26,0.0,0.027022464496506023,0.027022464496506023,0.027022464496506023
2020-02-27,0.0,0.026852566414828766,0.026852566414828766,0.026852566414828766
2020-02-28,0.0,0.027389219325482356,0.027389219325482356,0.027389219325482356
2020-02-29,0.0,0.027435061437987206,0.027435061437987206,0.027435061437987206
2020-03-01,0.0,0.026931618486716324,0.026931618486716324,0.026931618486716324
2020-03-02,0.0,0.026989729887161504,0.026989729887161504,0.026989729887161504
2020-03-03,0.0,0.02742471840571522,0.02742471840571522,0.02742471840571522
2020-03-04,0.0,0.02728301867800677,0.02728301867800677,0.02728301867800677
2020-03-05,0.0,0.026914553217429533,0.026914553217429533,0.026914553217429533
2020-03-06,0.0,0.027112650531649816,0.027112650531649816,0.027112650531649816
2020-03-07,0.0,0.027403132089332254,0.027403132089332254,0.027403132089332254
2020-03-08,0.0,0.027162464214610316,0.027162464214610316,0.027162464214610316
2020-03-09,0.0,0.026947536279552174,0.026947536279552174,0.026947536279552174
2020-03-10,0.0,0.027203735578927146,0.027203735578927146,0.027203735578927146
2020-03-11,0.0,0.027346308261847294,0.027346308261847294,0.027346308261847294
2020-03-12,0.0,0.027082999902329034,0.027082999902329034,0.027082999902329034
2020-03-13,0.0,0.02700701048556956,0.02700701048556956,0.02700701048556956
2020-03-14,0.0,0.027256890298893624,0.027256890298893624,0.027256890298893624
2020-03-15,0.0,0.027275511277740562,0.027275511277740562,0.027275511277740562
2020-03-16,0.0,0.027043963431468712,0.027043963431468712,0.027043963431468712
2020-03-17,0.0,0.02707318168454456,0.02707318168454456,0.02707318168454456
2020-03-18,0.0,0.027274829761824902,0.027274829761824902,0.027274829761824902
2020-03-19,0.0,0.027207610717604473,0.027207610717604473,0.027207610717604473
2020-03-20,0.0,0.027038049154129343,0.027038049154129343,0.027038049154129343
2020-03-21,0.0,0.02713190237243586,0.02713190237243586,0.02713190237243586
2020-03-22,0.0,0.02726574766690161,0.02726574766690161,0.02726574766690161
2020-03-23,0.0,0.027153399364142808,0.027153399364142808,0.027153399364142808
2020-03-24,0.0,0.027054816917233503,0.027054816917233503,0.027054816917233503
2020-03-25,0.0,0.02717511684046689,0.02717511684046689,0.02717511684046689
2020-03-26,0.0,0.027240047164095386,0.027240047164095386,0.027240047164095386
2020-03-27,0.0,0.027117660852087375,0.027117660852087375,0.027117660852087375
2020-03-28,0.0,0.02708351198165656,0.02708351198165656,0.02708351198165656
2020-03-29,0.0,0.02720021235589282,0.02720021235589282,0.02720021235589282
2020-03-30,0.0,0.02720771006981431,0.02720771006981431,0.02720771006981431
2020-03-31,0.0,0.02710034323352768,0.02710034323352768,0.02710034323352768
2020-04-01,0.0,0.027114979498336633,0.027114979498336633,0.027114979498336633
2020-04-02,0.0,0.02720867826668854,0.02720867826668854,0.02720867826668854
2020-04-03,0.0,0.027176609257029454,0.027176609257029454,0.027176609257029454
2020-04-04,0.0,0.027098205895947414,0.027098205895947414,0.027098205895947414
2020-04-05,1.0,1.027142679400146,1.027142679400146,1.027142679400146
2020-04-06,0.0,0.3957832039644013,0.3957832039644013,0.3957832039644013
2020-04-07,0.0,0.0,0.0,0.0
2020-04-08,0.0,0.03596820096161692,0.03596820096161692,0.03596820096161692
2020-04-09,0.0,0.0,0.0,0.0
2020-04-10,0.0,0.13915889452449653,0.13915889452449653,0.13915889452449653
2020-04-11,0.0,0.0,0.0,0.0
2020-04-12,0.0,0.0,0.0,0.0
2020-04-13,0.0,0.11298953209370015,0.11298953209370015,0.11298953209370015
2020-04-14,0.0,0.08761189187724214,0.08761189187724214,0.08761189187724214
2020-04-15,0.0,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,0.0
2020-04-17,1.0,1.1154107807263696,1.1154107807263696,1.1154107807263696
2020-04-18,1.0,1.4112190987892967,1.4112190987892967,1.4112190987892967
2020-04-19,0.0,0.2038281227439424,0.2038281227439424,0.2038281227439424
2020-04-20,0.0,0.0,0.0,0.0
2020-04-21,0.0,0.010425986278659372,0.010425986278659372,0.010425986278659372
2020-04-22,0.0,0.022134910505707796,0.022134910505707796,0.022134910505707796
2020-04-23,0.0,0.0,0.0,0.0
2020-04-24,0.0,0.0,0.0,0.0
2020-04-25,0.0,0.07884013100347198,0.07884013100347198,0.07884013100347198
2020-04-26,1.0,1.1375607065497277,1.1375607065497277,1.1375607065497277
2020-04-27,0.0,0.3269821215216167,0.3269821215216167,0.3269821215216167
2020-04-28,0.0,0.0,0.0,0.0
