,Iowa,forecast,interval_low,interval_high
2020-04-11,3.0,4.084918922765703,4.084918922765703,4.084918922765703
2020-04-12,7.0,8.400956530702334,8.400956530702334,8.400956530702334
2020-04-13,0.0,0.0,0.0,0.0
2020-04-14,8.0,10.759325099001769,10.759325099001769,10.759325099001769
2020-04-15,4.0,0.0,0.0,0.0
2020-04-16,7.0,4.939042107389999,4.939042107389999,4.939042107389999
2020-04-17,4.0,1.1086827686575265,1.1086827686575265,1.1086827686575265
2020-04-18,10.0,10.904070509607859,10.904070509607859,10.904070509607859
2020-04-19,1.0,0.0,0.0,0.0
2020-04-20,4.0,8.443902414688202,8.443902414688202,8.443902414688202
2020-04-21,4.0,6.206864871409715,6.206864871409715,6.206864871409715
2020-04-22,7.0,7.998876006485386,7.998876006485386,7.998876006485386
2020-04-23,6.0,4.461682583540554,4.461682583540554,4.461682583540554
2020-04-24,11.0,11.408351156760993,11.408351156760993,11.408351156760993
2020-04-25,5.0,0.0,0.0,0.0
2020-04-26,6.0,5.836439240556868,5.836439240556868,5.836439240556868
2020-04-27,9.0,8.333309559489244,8.333309559489244,8.333309559489244
2020-04-28,9.0,5.516694420319732,5.516694420319732,5.516694420319732
2020-04-29,12.0,10.020305194609922,10.020305194609922,10.020305194609922
2020-04-30,14.0,11.421986805219035,11.421986805219035,11.421986805219035
2020-05-01,8.0,3.3464214473252936,3.3464214473252936,3.3464214473252936
2020-05-02,5.0,5.9264551094176205,5.9264551094176205,5.9264551094176205
2020-05-03,9.0,12.903312587639451,12.903312587639451,12.903312587639451
2020-05-04,4.0,3.44444058908239,3.44444058908239,3.44444058908239
2020-05-05,19.0,24.308766743524732,24.308766743524732,24.308766743524732
2020-05-06,12.0,4.94983144082325,4.94983144082325,4.94983144082325
2020-05-07,12.0,10.651952582196948,10.651952582196948,10.651952582196948
2020-05-08,12.0,10.758948972818999,10.758948972818999,10.758948972818999
2020-05-09,9.0,5.50785740643102,5.50785740643102,5.50785740643102
2020-05-10,13.0,11.862185546697095,11.862185546697095,11.862185546697095
2020-05-11,6.0,4.529749547371809,4.529749547371809,4.529749547371809
2020-05-12,18.0,24.8605169144803,24.8605169144803,24.8605169144803
2020-05-13,17.0,13.014010969051645,13.014010969051645,13.014010969051645
2020-05-14,12.0,7.5743498362291115,7.5743498362291115,7.5743498362291115
2020-05-15,18.0,18.9420652973577,18.9420652973577,18.9420652973577
2020-05-16,10.0,4.382860250801955,4.382860250801955,4.382860250801955
2020-05-17,5.0,5.48548592127384,5.48548592127384,5.48548592127384
2020-05-18,4.0,12.164926093358938,12.164926093358938,12.164926093358938
2020-05-19,12.0,21.500154948311835,21.500154948311835,21.500154948311835
2020-05-20,26.0,26.894116449025184,26.894116449025184,26.894116449025184
2020-05-21,17.0,5.18271461445763,5.18271461445763,5.18271461445763
2020-05-22,14.0,11.093546974414894,11.093546974414894,11.093546974414894
2020-05-23,22.0,20.500994403139757,20.500994403139757,20.500994403139757
2020-05-24,10.0,0.0,0.0,0.0
2020-05-25,0.0,0.1310215548029472,0.1310215548029472,0.1310215548029472
2020-05-26,21.0,37.81400338057725,37.81400338057725,37.81400338057725
2020-05-27,19.0,15.911867628378335,15.911867628378335,15.911867628378335
2020-05-28,10.0,7.5894212988144485,7.5894212988144485,7.5894212988144485
2020-05-29,18.0,27.38989400643877,27.38989400643877,27.38989400643877
2020-05-30,7.0,4.024584390569805,4.024584390569805,4.024584390569805
2020-05-31,4.0,4.958362268705354,4.958362268705354,4.958362268705354
2020-06-01,20.0,26.582890375573655,26.582890375573655,26.582890375573655
2020-06-02,6.0,0.0,0.0,0.0
2020-06-03,13.0,20.283936232606173,20.283936232606173,20.283936232606173
2020-06-04,9.0,12.230634969738558,12.230634969738558,12.230634969738558
2020-06-05,10.0,11.910033328273576,11.910033328273576,11.910033328273576
2020-06-06,6.0,4.756420715344504,4.756420715344504,4.756420715344504
2020-06-07,6.0,9.640594653458257,9.640594653458257,9.640594653458257
2020-06-08,12.0,15.52210260090861,15.52210260090861,15.52210260090861
2020-06-09,9.0,6.846375335716932,6.846375335716932,6.846375335716932
2020-06-10,5.0,5.855387695367326,5.855387695367326,5.855387695367326
2020-06-11,9.0,14.046833169070183,14.046833169070183,14.046833169070183
2020-06-12,4.0,2.9387276399469378,2.9387276399469378,2.9387276399469378
2020-06-13,6.0,8.19329377261418,8.19329377261418,8.19329377261418
2020-06-14,2.0,3.9163540167537034,3.9163540167537034,3.9163540167537034
2020-06-15,6.0,11.563178211863606,11.563178211863606,11.563178211863606
2020-06-16,7.0,8.070172838297928,8.070172838297928,8.070172838297928
2020-06-17,10.0,9.326924180876533,9.326924180876533,9.326924180876533
2020-06-18,5.0,1.1998075915584279,1.1998075915584279,1.1998075915584279
2020-06-19,1.0,1.730008958619785,1.730008958619785,1.730008958619785
2020-06-20,0.0,3.796452903377956,3.796452903377956,3.796452903377956
2020-06-21,5.0,8.92640026978314,8.92640026978314,8.92640026978314
2020-06-22,0.0,0.0,0.0,0.0
2020-06-23,3.0,9.090080629477134,9.090080629477134,9.090080629477134
2020-06-24,1.0,4.333900005626731,4.333900005626731,4.333900005626731
2020-06-25,6.0,8.037968987997868,8.037968987997868,8.037968987997868
2020-06-26,8.0,3.5274835025660574,3.5274835025660574,3.5274835025660574
2020-06-27,0.0,0.0,0.0,0.0
2020-06-28,2.0,4.435586110280401,4.435586110280401,4.435586110280401
2020-06-29,5.0,6.0642211129789905,6.0642211129789905,6.0642211129789905
2020-06-30,5.0,2.1815418386256344,2.1815418386256344,2.1815418386256344
2020-07-01,1.0,0.19016400843849546,0.19016400843849546,0.19016400843849546
2020-07-02,2.0,6.980189263005241,6.980189263005241,6.980189263005241
2020-07-03,2.0,4.4424330886701675,4.4424330886701675,4.4424330886701675
2020-07-04,0.0,0.3633344733978223,0.3633344733978223,0.3633344733978223
2020-07-05,0.0,2.4883404124482187,2.4883404124482187,2.4883404124482187
2020-07-06,2.0,4.888933618465133,4.888933618465133,4.888933618465133
2020-07-07,9.0,9.104698510699487,9.104698510699487,9.104698510699487
2020-07-08,4.0,0.0,0.0,0.0
2020-07-09,5.0,3.449918425212124,3.449918425212124,3.449918425212124
2020-07-10,2.0,0.0,0.0,0.0
2020-07-11,5.0,4.590186182636915,4.590186182636915,4.590186182636915
2020-07-12,4.0,1.5245878127353691,1.5245878127353691,1.5245878127353691
2020-07-13,3.0,3.6882776240707287,3.6882776240707287,3.6882776240707287
2020-07-14,2.0,5.043269578149565,5.043269578149565,5.043269578149565
2020-07-15,20.0,23.480755674773704,23.480755674773704,23.480755674773704
2020-07-16,4.0,0.0,0.0,0.0
2020-07-17,4.0,4.678091868742299,4.678091868742299,4.678091868742299
2020-07-18,4.0,6.976968806263599,6.976968806263599,6.976968806263599
2020-07-19,,3.7545453308660806,-2.852563094621728,10.361653756353888
2020-07-20,,4.0636950573078225,-2.5548241276367127,10.682214242252357
2020-07-21,,8.542476007243645,1.9011947244429717,15.183757290044317
2020-07-22,,8.83446327486413,2.040456788263273,15.628469761464984
2020-07-23,,7.096508578956154,0.29495242375816044,13.898064734154147
2020-07-24,,5.730233707992555,-1.099455814633731,12.559923230618843
2020-07-25,,4.452105768926923,-2.8101252247421336,11.714336762595979
